phase,variant,checkpoint_name,decode_mode,metric_name,case_metric_rows,case_count,dice_mean,hd95_mean,hd95_worst,remote_fp_mean,status
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_22495,pathology_aware,myops_scar,44,44,0.2672275501422528,74.19515377850034,226.46085849438379,11.590909090909092,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_22495,pathology_aware,myops_edema,44,44,0.6742024856010118,68.63657271438025,255.71019601349087,101.68181818181819,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_24540,argmax,myops_scar,44,44,0.2796120483148546,77.90925212034719,205.42686173037487,14.795454545454545,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_24540,argmax,myops_edema,44,44,0.6679004579738153,71.00059151986284,266.55461641856704,73.04545454545455,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_24540,pathology_aware,myops_scar,44,44,0.29957783677999694,77.44880824448006,204.61539803356828,15.113636363636363,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_24540,pathology_aware,myops_edema,44,44,0.670407462493154,70.86678875213437,266.47300006270086,74.52272727272727,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_26585,argmax,myops_scar,44,44,0.2636867228274581,82.43133603163929,227.96703465781624,13.681818181818182,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_26585,argmax,myops_edema,44,44,0.6834064261704476,66.24107111236938,226.78066729416048,74.0909090909091,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_26585,pathology_aware,myops_scar,44,44,0.28577961530996054,79.83056857192152,227.4613227095019,14.409090909090908,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_26585,pathology_aware,myops_edema,44,44,0.6874744036128504,66.09983043065311,226.40408883854593,75.95454545454545,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_27000,argmax,myops_scar,44,44,0.2521707334631176,98.83206920206318,230.45311921979874,22.09090909090909,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_27000,argmax,myops_edema,44,44,0.6690373414249494,69.18255658207444,262.5282675719386,71.77272727272727,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_27000,pathology_aware,myops_scar,44,44,0.2705035198347732,98.948754586459,229.87755478739902,23.40909090909091,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_27000,pathology_aware,myops_edema,44,44,0.6731346266627729,69.10422666066437,261.93895304513046,74.0909090909091,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_28630,argmax,myops_scar,44,44,0.34314744288259535,85.8580182994065,224.12286670310118,18.5,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_28630,argmax,myops_edema,44,44,0.6756579147165129,66.71145986494963,251.79175326671165,74.20454545454545,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_28630,pathology_aware,myops_scar,44,44,0.35578971351569055,86.07448518727334,224.1503083813639,19.022727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_28630,pathology_aware,myops_edema,44,44,0.6773491082696101,66.81779589906627,251.67271217759168,76.0909090909091,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_30675,argmax,myops_scar,44,44,0.35755357571843455,89.00451196815943,230.20874078030215,28.40909090909091,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_30675,argmax,myops_edema,44,44,0.6857836487968794,66.75137253940888,249.06458340534525,64.93181818181819,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_30675,pathology_aware,myops_scar,44,44,0.3597537696766256,88.94621168282407,230.20874078030215,28.204545454545453,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_30675,pathology_aware,myops_edema,44,44,0.6884171848322743,66.65468880140071,248.7820966392892,68.68181818181819,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_32720,argmax,myops_scar,44,44,0.36318236192860803,96.80349689751385,211.96815958032147,34.38636363636363,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_32720,argmax,myops_edema,44,44,0.6807588695388586,68.0612862268302,263.0055641603891,71.97727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_32720,pathology_aware,myops_scar,44,44,0.36561303159943,98.47424671131773,211.88676863833254,39.04545454545455,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_32720,pathology_aware,myops_edema,44,44,0.6829611683263552,67.95816036494399,262.8960225893493,72.79545454545455,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_34765,argmax,myops_scar,44,44,0.3921232882749451,84.84019655696194,235.75311176237105,15.522727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_34765,argmax,myops_edema,44,44,0.6768382821191838,67.37470216154375,265.2700838120234,112.38636363636364,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_34765,pathology_aware,myops_scar,44,44,0.39490130758224784,85.73117954432959,235.72560358634166,16.113636363636363,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_34765,pathology_aware,myops_edema,44,44,0.6785950175993887,67.32788044601692,265.1438167321206,113.04545454545455,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_36810,argmax,myops_scar,44,44,0.40177552484730056,44.79339419796518,176.31621048124074,7.181818181818182,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_36810,argmax,myops_edema,44,44,0.6786031995872164,66.59584941546721,263.97592155544584,106.4090909090909,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_36810,pathology_aware,myops_scar,44,44,0.41252063819092455,44.97208815116289,176.2996289223655,7.590909090909091,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_36810,pathology_aware,myops_edema,44,44,0.6805758113761828,66.5416450089546,263.96871539674254,108.45454545454545,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_38855,argmax,myops_scar,44,44,0.39548927413076157,60.94750878597367,213.61777843014985,15.363636363636363,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_38855,argmax,myops_edema,44,44,0.6664167483435818,69.18048181063332,258.8689788079077,86.47727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_38855,pathology_aware,myops_scar,44,44,0.40347034674615806,63.011957831365876,213.48087961039468,15.5,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_38855,pathology_aware,myops_edema,44,44,0.6682128370300205,69.13704629525249,258.83238362166946,87.86363636363636,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_40500,argmax,myops_scar,44,44,0.4265706434042614,46.57723448806716,210.99538548256356,10.340909090909092,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_40500,argmax,myops_edema,44,44,0.6692550963772351,70.3091118337698,262.01522495456857,101.13636363636364,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_40500,pathology_aware,myops_scar,44,44,0.4333725956464699,48.305164915723644,210.9863684022805,10.931818181818182,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_40500,pathology_aware,myops_edema,44,44,0.6712125926869622,70.26960092410047,261.8902466460646,105.54545454545455,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_4090,argmax,myops_scar,44,44,0.17708474650806097,115.46112082073142,223.66037754459708,22.522727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_4090,argmax,myops_edema,44,44,0.6552260363771821,64.81974270328394,264.8560400939573,34.63636363636363,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_4090,pathology_aware,myops_scar,44,44,0.20295229322511715,114.94315942100721,223.51170317680055,22.545454545454547,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_4090,pathology_aware,myops_edema,44,44,0.6673252998380256,64.70102305378622,264.7558707922233,34.63636363636363,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_40900,argmax,myops_scar,44,44,0.4333400063293337,40.550633976160526,198.5052728744575,7.25,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_40900,argmax,myops_edema,44,44,0.6737903360709486,69.21566968299709,262.66947697509283,105.47727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_40900,pathology_aware,myops_scar,44,44,0.4411258189240587,39.46700595267958,213.0184882745559,7.681818181818182,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_40900,pathology_aware,myops_edema,44,44,0.6757146361091476,69.16387448650153,262.6871323486671,108.61363636363636,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_42945,argmax,myops_scar,44,44,0.3992167819435609,53.70793424088149,230.09991418655568,14.477272727272727,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_42945,argmax,myops_edema,44,44,0.6639531500088526,70.1733349504279,258.5493390472526,98.18181818181819,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_42945,pathology_aware,myops_scar,44,44,0.4045836354618522,54.53611838278972,230.09673788286952,14.454545454545455,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_42945,pathology_aware,myops_edema,44,44,0.6654841883518136,70.23922965139185,258.4239944180121,100.29545454545455,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_44990,argmax,myops_scar,44,44,0.38437747937074146,59.72219304116691,230.14598660156057,16.727272727272727,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_44990,argmax,myops_edema,44,44,0.6653938923739454,71.19419246721556,259.3520824778375,94.68181818181819,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_44990,pathology_aware,myops_scar,44,44,0.3874079823607877,59.21288966008281,230.1691429386226,15.613636363636363,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_44990,pathology_aware,myops_edema,44,44,0.6673001389580899,71.14343730111983,259.3110895376869,96.13636363636364,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_45000,argmax,myops_scar,44,44,0.38722930000458666,57.35174063921187,229.16347704025384,16.772727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_45000,argmax,myops_edema,44,44,0.6636624430816735,71.61066597246041,259.92780601481405,99.61363636363636,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_45000,pathology_aware,myops_scar,44,44,0.3903923713434635,57.60336881710079,229.1890663894479,16.363636363636363,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_45000,pathology_aware,myops_edema,44,44,0.665299484624446,71.61271717585694,259.83515220929127,103.20454545454545,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_6135,argmax,myops_scar,44,44,0.20221181492312465,117.43133665370408,222.80368610887552,24.568181818181817,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_6135,argmax,myops_edema,44,44,0.6704893291284508,56.00428166348556,212.0972920434617,32.63636363636363,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_6135,pathology_aware,myops_scar,44,44,0.22428132983630436,116.21526944045291,222.66801955054092,24.568181818181817,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_6135,pathology_aware,myops_edema,44,44,0.6759181138835528,55.91912565978373,212.07565371198288,32.59090909090909,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_8180,argmax,myops_scar,44,44,0.2087178855055914,117.11862690725623,203.55766134266995,31.386363636363637,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_8180,argmax,myops_edema,44,44,0.659950651724611,65.47503969787914,263.58054107983986,68.36363636363636,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_8180,pathology_aware,myops_scar,44,44,0.22804583494222774,116.76768777755207,202.7057407098772,31.34090909090909,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_8180,pathology_aware,myops_edema,44,44,0.664663626982033,65.41884431542968,263.51196754173094,68.36363636363636,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_9000,argmax,myops_scar,44,44,0.23603132887859093,101.08572050974422,204.94121821242427,17.022727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_9000,argmax,myops_edema,44,44,0.6802046153035871,58.90918897350657,260.6374597128741,62.02272727272727,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_9000,pathology_aware,myops_scar,44,44,0.2550184179471278,100.70922708338934,204.86802119702458,17.15909090909091,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_9000,pathology_aware,myops_edema,44,44,0.6831363614674497,58.83972550682765,260.4278803847414,61.97727272727273,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_best,argmax,myops_scar,44,44,0.36283990218636003,87.06246846888696,186.30082437393398,15.045454545454545,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_best,argmax,myops_edema,44,44,0.6922607885290559,55.27246952251655,189.02380385466444,31.636363636363637,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_best,pathology_aware,myops_scar,44,44,0.3779947549378029,85.47334866603524,186.1185435384264,15.954545454545455,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_best,pathology_aware,myops_edema,44,44,0.6959704492703378,54.99042859806018,188.56817758621273,32.72727272727273,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_final,argmax,myops_scar,44,44,0.40408881463993007,69.14078038977051,205.99767498337067,13.045454545454545,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_final,argmax,myops_edema,44,44,0.6895175232680782,55.123886622606854,188.85246903255887,55.70454545454545,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_final,pathology_aware,myops_scar,44,44,0.40964508162114927,75.03451634904528,213.706014352542,14.295454545454545,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_final,pathology_aware,myops_edema,44,44,0.6919862076138055,55.089532362459316,189.17736829488777,56.97727272727273,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_10000,argmax,myops_scar,44,44,0.21492282251657835,93.05015878414953,229.6935398995617,17.045454545454547,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_10000,argmax,myops_edema,44,44,0.6844957963603524,53.4043278753933,212.92716308787112,44.45454545454545,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_10000,pathology_aware,myops_scar,44,44,0.23469283171291327,92.648090137286,229.6815934051627,17.59090909090909,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_10000,pathology_aware,myops_edema,44,44,0.6872794544184996,53.446935034028975,212.91368244719263,46.59090909090909,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_12000,argmax,myops_scar,44,44,0.21972700631465375,100.32536151096944,196.04161595428718,23.113636363636363,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_12000,argmax,myops_edema,44,44,0.6712403209979638,54.817065959994714,201.46123634392188,47.86363636363637,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_12000,pathology_aware,myops_scar,44,44,0.2409235062530157,100.21546670693668,195.90573834881147,23.704545454545453,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_12000,pathology_aware,myops_edema,44,44,0.6800673201804582,54.74540460737227,201.2942351478937,51.0,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_14000,argmax,myops_scar,44,44,0.36283990218636003,87.06246846888696,186.30082437393398,15.045454545454545,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_14000,argmax,myops_edema,44,44,0.6922607885290559,55.27246952251655,189.02380385466444,31.636363636363637,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_14000,pathology_aware,myops_scar,44,44,0.3779947549378029,85.47334866603524,186.1185435384264,15.954545454545455,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_14000,pathology_aware,myops_edema,44,44,0.6959704492703378,54.99042859806018,188.56817758621273,32.72727272727273,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_16000,argmax,myops_scar,44,44,0.394241899390037,91.81520770000698,241.8711017589405,13.272727272727273,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_16000,argmax,myops_edema,44,44,0.6987995256790275,51.788316420973274,191.8141050560641,36.0,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_16000,pathology_aware,myops_scar,44,44,0.40683001828714976,93.32751163614499,241.81276995862825,13.636363636363637,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_16000,pathology_aware,myops_edema,44,44,0.7014732342528451,51.75315171982901,191.3540384502592,37.18181818181818,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_18000,argmax,myops_scar,44,44,0.3772468782538791,80.40148446859943,202.22891236060158,17.272727272727273,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_18000,argmax,myops_edema,44,44,0.6915406334396127,54.289587588899956,184.17822114631076,51.25,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_18000,pathology_aware,myops_scar,44,44,0.3857430444114586,80.62896081053839,208.3829144287184,18.522727272727273,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_18000,pathology_aware,myops_edema,44,44,0.6923121031998231,54.26654554984639,184.51078564419493,51.88636363636363,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_2000,argmax,myops_scar,44,44,0.14572494802159072,106.7203410142699,195.03701341320644,9.340909090909092,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_2000,argmax,myops_edema,44,44,0.6794701133015763,50.64246264146318,182.9318013193848,5.7727272727272725,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_2000,pathology_aware,myops_scar,44,44,0.18656816701772924,105.399726195003,194.44435268994332,9.431818181818182,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_2000,pathology_aware,myops_edema,44,44,0.6944299111337947,50.383033735891075,182.64036391275854,5.7272727272727275,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_20000,argmax,myops_scar,44,44,0.40408881463993007,69.14078038977051,205.99767498337067,13.045454545454545,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_20000,argmax,myops_edema,44,44,0.6895175232680782,55.123886622606854,188.85246903255887,55.70454545454545,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_20000,pathology_aware,myops_scar,44,44,0.40964508162114927,75.03451634904528,213.706014352542,14.295454545454545,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_20000,pathology_aware,myops_edema,44,44,0.6919862076138055,55.089532362459316,189.17736829488777,56.97727272727273,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_4000,argmax,myops_scar,44,44,0.1917135830947398,124.45240145497301,216.44004432285388,23.09090909090909,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_4000,argmax,myops_edema,44,44,0.6581719418547615,65.99326580481767,262.5500574415058,34.09090909090909,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_4000,pathology_aware,myops_scar,44,44,0.22525582756653098,123.57189409408687,215.71819157207412,23.227272727272727,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_4000,pathology_aware,myops_edema,44,44,0.663556625352387,65.89072839723688,262.47637978079166,34.11363636363637,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_6000,argmax,myops_scar,44,44,0.1707279967169357,123.7875684386835,221.7180625461687,35.68181818181818,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_6000,argmax,myops_edema,44,44,0.6769619590392709,56.839732953490376,228.26164165696323,40.93181818181818,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_6000,pathology_aware,myops_scar,44,44,0.189672925925288,123.11368542961358,221.42989232129025,36.34090909090909,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_6000,pathology_aware,myops_edema,44,44,0.6939147532538781,56.67708463083313,227.85890828334885,40.93181818181818,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_8000,argmax,myops_scar,44,44,0.1894388171858008,118.6071850035157,230.01068239182703,24.522727272727273,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_8000,argmax,myops_edema,44,44,0.6654139558754922,51.44279492516328,217.8161564587016,31.204545454545453,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_8000,pathology_aware,myops_scar,44,44,0.21239251576092616,118.06258089226303,229.80595896649328,25.204545454545453,RUNTIME_METRICS
hard_negative_refresh,m10_d3_hard_negative_refresh,checkpoint_validation_step_8000,pathology_aware,myops_edema,44,44,0.6785257258418611,52.766722878089816,217.80151411758058,32.11363636363637,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_best,argmax,myops_scar,44,44,0.3308967277249394,67.40310287837082,194.2294573454737,10.409090909090908,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_best,argmax,myops_edema,44,44,0.7028881676656518,63.57429716773263,278.1341698190429,38.11363636363637,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_best,pathology_aware,myops_scar,44,44,0.3314677826156527,75.46825334937037,194.19570109512767,11.590909090909092,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_best,pathology_aware,myops_edema,44,44,0.7051357988569001,63.4081391540168,279.2576717404656,39.27272727272727,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_final,argmax,myops_scar,44,44,0.3308967277249394,67.40310287837082,194.2294573454737,10.409090909090908,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_final,argmax,myops_edema,44,44,0.7028881676656518,63.57429716773263,278.1341698190429,38.11363636363637,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_final,pathology_aware,myops_scar,44,44,0.3314677826156527,75.46825334937037,194.19570109512767,11.590909090909092,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_final,pathology_aware,myops_edema,44,44,0.7051357988569001,63.4081391540168,279.2576717404656,39.27272727272727,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_10000,argmax,myops_scar,44,44,0.23436539985798507,93.79900364921019,187.37111274112485,9.363636363636363,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_10000,argmax,myops_edema,44,44,0.7007438028102219,56.30105417006228,211.43155907891952,22.5,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_10000,pathology_aware,myops_scar,44,44,0.24802557178681586,93.35554632944928,187.17725711713095,9.545454545454545,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_10000,pathology_aware,myops_edema,44,44,0.7024745584247752,57.199616562020545,211.85391585469415,25.818181818181817,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_12000,argmax,myops_scar,44,44,0.25161692196283947,111.0085522804596,226.77002913673425,28.613636363636363,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_12000,argmax,myops_edema,44,44,0.6876400652920303,67.1554932992246,269.1419142722134,32.88636363636363,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_12000,pathology_aware,myops_scar,44,44,0.24589281280433936,114.13330124532503,227.0484878094154,31.272727272727273,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_12000,pathology_aware,myops_edema,44,44,0.6938808768246202,66.71893102813918,264.96809900561993,35.04545454545455,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_14000,argmax,myops_scar,44,44,0.2693626549668453,104.4839479532746,190.61649017986204,19.772727272727273,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_14000,argmax,myops_edema,44,44,0.702959032323882,53.84015873717931,207.88195340980397,23.272727272727273,RUNTIME_METRICS
no_context_control,m10_d3_no_nnunet_context_control,checkpoint_validation_step_14000,pathology_aware,myops_scar,44,44,0.26785475407048615,107.53396379456025,190.40537113193082,23.931818181818183,RUNTIME_METRICS
