case_count,case_id_sample,edema_negative,edema_positive,encoder_profile_expected,mean_weight_mean,row_count,scar_negative,scar_positive,selected_case_ids,semantic_task,slot_group,slot_kind,slot_modalities,slot_modality,source_model_variant,source_path,status,step_max,step_min,task,usage_source,valid_fraction_mean,variant
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.0004611894964323109,496,,,,scar,interaction_t2_c0,interaction,T2;C0,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,scar_scale2,retrieval_usage_summary,0.49193548387096775,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.06624934836209802,992,,,,edema,shared,shared,,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale2,retrieval_usage_summary,1.0,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.0021530469971513676,496,,,,edema,lge_private,private,,LGE,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale2,retrieval_usage_summary,1.0,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.05529938923662543,496,,,,edema,t2_private,private,,T2,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale2,retrieval_usage_summary,0.6532258064516129,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.0006063507762812679,496,,,,edema,c0_private,private,,C0,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale2,retrieval_usage_summary,0.5887096774193549,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.05708978910725789,496,,,,edema,interaction_lge_t2,interaction,LGE;T2,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale2,retrieval_usage_summary,0.6532258064516129,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.0006063507762812679,496,,,,edema,interaction_lge_c0,interaction,LGE;C0,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale2,retrieval_usage_summary,0.5887096774193549,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.0017463809712236042,496,,,,edema,interaction_t2_c0,interaction,T2;C0,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale2,retrieval_usage_summary,0.49193548387096775,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.09275729233036879,992,,,,anatomy,shared,shared,,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,anatomy_scale3,retrieval_usage_summary,1.0,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.026746832983330786,496,,,,anatomy,lge_private,private,,LGE,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,anatomy_scale3,retrieval_usage_summary,1.0,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.001014971434708587,496,,,,anatomy,t2_private,private,,T2,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,anatomy_scale3,retrieval_usage_summary,0.6532258064516129,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.015107454894595937,496,,,,anatomy,c0_private,private,,C0,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,anatomy_scale3,retrieval_usage_summary,0.5887096774193549,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.005315481293960587,496,,,,anatomy,interaction_lge_t2,interaction,LGE;T2,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,anatomy_scale3,retrieval_usage_summary,0.6532258064516129,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.0007512441248587904,496,,,,anatomy,interaction_lge_c0,interaction,LGE;C0,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,anatomy_scale3,retrieval_usage_summary,0.5887096774193549,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.015549436371305004,496,,,,anatomy,interaction_t2_c0,interaction,T2;C0,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,anatomy_scale3,retrieval_usage_summary,0.49193548387096775,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.045388620622918915,992,,,,scar,shared,shared,,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,scar_scale3,retrieval_usage_summary,1.0,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.08931877683214899,496,,,,scar,lge_private,private,,LGE,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,scar_scale3,retrieval_usage_summary,1.0,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.002602128995227582,496,,,,scar,t2_private,private,,T2,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,scar_scale3,retrieval_usage_summary,0.6532258064516129,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.0018030769903317936,496,,,,scar,c0_private,private,,C0,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,scar_scale3,retrieval_usage_summary,0.5887096774193549,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.03611748543170829,496,,,,scar,interaction_lge_t2,interaction,LGE;T2,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,scar_scale3,retrieval_usage_summary,0.6532258064516129,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.022781843457543742,496,,,,scar,interaction_lge_c0,interaction,LGE;C0,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,scar_scale3,retrieval_usage_summary,0.5887096774193549,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.006599450537783747,496,,,,scar,interaction_t2_c0,interaction,T2;C0,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,scar_scale3,retrieval_usage_summary,0.49193548387096775,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.09587160460890323,992,,,,edema,shared,shared,,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale3,retrieval_usage_summary,1.0,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.0028119062741508616,496,,,,edema,lge_private,private,,LGE,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale3,retrieval_usage_summary,1.0,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.010669993837396877,496,,,,edema,t2_private,private,,T2,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale3,retrieval_usage_summary,0.6532258064516129,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.0024794116366284734,496,,,,edema,c0_private,private,,C0,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale3,retrieval_usage_summary,0.5887096774193549,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.031602543059336546,496,,,,edema,interaction_lge_t2,interaction,LGE;T2,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale3,retrieval_usage_summary,0.6532258064516129,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.0006063507819142673,496,,,,edema,interaction_lge_c0,interaction,LGE;C0,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale3,retrieval_usage_summary,0.5887096774193549,m7_full_srr_context_arbitration
76,Case1001;Case1004;Case1012;Case1017;Case1020;Case1025;Case1030;Case1037;Case1039;Case1056;Case1061;Case1066,,,balanced_4scale,0.010086588319081198,496,,,,edema,interaction_t2_c0,interaction,T2;C0,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/retrieval_usage.csv,,12300.0,1.0,edema_scale3,retrieval_usage_summary,0.49193548387096775,m7_full_srr_context_arbitration
,,EVIDENCE_NOT_FOUND,EVIDENCE_NOT_FOUND,balanced_4scale,,,EVIDENCE_NOT_FOUND,14746,Case2001;Case2003;Case2004;Case2005;Case2006;Case2009;Case2010;Case2011;Case2012;Case2013;Case2014;Case2015;Case2016;Case2018;Case2019;Case2021,,,,,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/prototype_bank_summary.json,EVIDENCE_NOT_FOUND,,,,prototype_bank_summary.json,,m7_full_srr_context_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.12072511226135672,1062,,,,anatomy,shared,shared,,,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,anatomy_scale0,retrieval_usage_summary,1.0,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.014926665533257721,708,,,,anatomy,lge_private,private,,LGE,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,anatomy_scale0,retrieval_usage_summary,1.0,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.006535486416992505,708,,,,anatomy,t2_private,private,,T2,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,anatomy_scale0,retrieval_usage_summary,0.632768361581921,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.06856094026184341,354,,,,anatomy,c0_private,private,,C0,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,anatomy_scale0,retrieval_usage_summary,0.5932203389830508,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.026339424228477213,354,,,,anatomy,interaction_lge_t2,interaction,LGE;T2,,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,anatomy_scale0,retrieval_usage_summary,0.632768361581921,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.019610842917331103,1062,,,,scar,shared,shared,,,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,scar_scale0,retrieval_usage_summary,1.0,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.15999296333724344,708,,,,scar,lge_private,private,,LGE,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,scar_scale0,retrieval_usage_summary,1.0,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.0021306805264620417,708,,,,scar,t2_private,private,,T2,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,scar_scale0,retrieval_usage_summary,0.632768361581921,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.001261936292831002,354,,,,scar,c0_private,private,,C0,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,scar_scale0,retrieval_usage_summary,0.5932203389830508,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.11565825677480769,354,,,,scar,interaction_lge_t2,interaction,LGE;T2,,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,scar_scale0,retrieval_usage_summary,0.632768361581921,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.10440870590598748,1062,,,,edema,shared,shared,,,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,edema_scale0,retrieval_usage_summary,1.0,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.002794299709431743,708,,,,edema,lge_private,private,,LGE,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,edema_scale0,retrieval_usage_summary,1.0,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.08844918400176806,708,,,,edema,t2_private,private,,T2,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,edema_scale0,retrieval_usage_summary,0.632768361581921,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.0010734462911936608,354,,,,edema,c0_private,private,,C0,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,edema_scale0,retrieval_usage_summary,0.5932203389830508,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.0032134808318447427,354,,,,edema,interaction_lge_t2,interaction,LGE;T2,,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,edema_scale0,retrieval_usage_summary,0.632768361581921,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.12586025164502965,1062,,,,anatomy,shared,shared,,,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,anatomy_scale1,retrieval_usage_summary,1.0,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.049322128413464755,708,,,,anatomy,lge_private,private,,LGE,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,anatomy_scale1,retrieval_usage_summary,1.0,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.010075788151428082,708,,,,anatomy,t2_private,private,,T2,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,anatomy_scale1,retrieval_usage_summary,0.632768361581921,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.002539381273038222,354,,,,anatomy,c0_private,private,,C0,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,anatomy_scale1,retrieval_usage_summary,0.5932203389830508,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.0010840395053764438,354,,,,anatomy,interaction_lge_t2,interaction,LGE;T2,,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,anatomy_scale1,retrieval_usage_summary,0.632768361581921,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.0075907818656265665,1062,,,,scar,shared,shared,,,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,scar_scale1,retrieval_usage_summary,1.0,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.14317200850533573,708,,,,scar,lge_private,private,,LGE,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,scar_scale1,retrieval_usage_summary,1.0,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.041155771847444685,708,,,,scar,t2_private,private,,T2,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,scar_scale1,retrieval_usage_summary,0.632768361581921,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.08911689655298873,354,,,,scar,c0_private,private,,C0,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,scar_scale1,retrieval_usage_summary,0.5932203389830508,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.019455209384622356,354,,,,scar,interaction_lge_t2,interaction,LGE;T2,,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,scar_scale1,retrieval_usage_summary,0.632768361581921,m7_conservative_component_arbitration
95,Case1001;Case1004;Case1008;Case1012;Case1017;Case1020;Case1025;Case1026;Case1030;Case1031;Case1037;Case1039,,,safe_4scale,0.07230240930292296,1062,,,,edema,shared,shared,,,m6_conservative_component_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/retrieval_usage.csv,,17600.0,1.0,edema_scale1,retrieval_usage_summary,1.0,m7_conservative_component_arbitration
