variant,model_variant,source_model_variant,step,stage,component,loss_value,requires_grad,grad_l2_norm,param_with_grad_count,status,zero_justification,batch_cases,t2_present_batch_fraction,target_voxel_count,checkpoint_name,checkpoint_path
m7_conservative_component_arbitration,m7_conservative_component_arbitration,m6_conservative_component_arbitration,17660,continued_gradient_sanity,edema_scale3_semantic_family_mass,0.2628738582134247,True,0.45840450731629556,76,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_conservative_component_arbitration,m7_conservative_component_arbitration,m6_conservative_component_arbitration,17660,continued_gradient_sanity,edema_scale3_semantic_interaction_mass,0.5190810561180115,True,0.9168090146656329,76,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_conservative_component_arbitration,m7_conservative_component_arbitration,m6_conservative_component_arbitration,17660,continued_gradient_sanity,scar_scale0_semantic_family_mass,0.8514876365661621,True,0.32710121976097917,22,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_conservative_component_arbitration,m7_conservative_component_arbitration,m6_conservative_component_arbitration,17660,continued_gradient_sanity,scar_scale0_semantic_interaction_mass,0.33217185735702515,True,0.6688940790111682,22,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_conservative_component_arbitration,m7_conservative_component_arbitration,m6_conservative_component_arbitration,17660,continued_gradient_sanity,scar_scale1_semantic_family_mass,0.5749651193618774,True,0.4792211363496384,40,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_conservative_component_arbitration,m7_conservative_component_arbitration,m6_conservative_component_arbitration,17660,continued_gradient_sanity,scar_scale1_semantic_interaction_mass,0.09246319532394409,True,0.3076378927893636,40,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_conservative_component_arbitration,m7_conservative_component_arbitration,m6_conservative_component_arbitration,17660,continued_gradient_sanity,scar_scale2_semantic_family_mass,0.8850613832473755,True,0.2569770836350997,58,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_conservative_component_arbitration,m7_conservative_component_arbitration,m6_conservative_component_arbitration,17660,continued_gradient_sanity,scar_scale2_semantic_interaction_mass,0.19469097256660461,True,0.45127969799912215,58,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_conservative_component_arbitration,m7_conservative_component_arbitration,m6_conservative_component_arbitration,17660,continued_gradient_sanity,scar_scale3_semantic_family_mass,0.9365764856338501,True,0.11785632784442929,76,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_conservative_component_arbitration,m7_conservative_component_arbitration,m6_conservative_component_arbitration,17660,continued_gradient_sanity,scar_scale3_semantic_interaction_mass,0.14006423950195312,True,0.2660288850910732,76,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_conservative_component_arbitration/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,loss_anatomy_union_lv_rv,0.5550074577331543,True,0.8776634811556375,762,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,loss_scar_proposal,0.12369704246520996,True,0.07610341715865396,807,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,loss_edema_proposal_t2_present_only,0.27282100915908813,True,0.4507912086787566,807,PASS,,"Case2002,Case1002",0.5,1431,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,loss_scar_refiner_roi,0.2764304280281067,True,0.1447570180093691,815,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,loss_edema_refiner_t2_present_roi,0.32847172021865845,True,0.47861547268996135,815,PASS,,"Case2002,Case1002",0.5,1431,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,loss_anchor_preservation_outside_roi,5.664041509589879e-06,True,3.2533417670558555e-05,870,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,loss_branch_arbitration_consistency,0.0,True,0.0,854,PASS_ZERO_JUSTIFIED,LEGITIMATE_ZERO_AT_SATISFIED_BRANCH_ARBITRATION_CONSISTENCY,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,loss_bounded_correction,3.708035469055176,True,0.5036590401982642,868,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,loss_component_remote_fp,0.014900346286594868,True,0.0599099348660212,868,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,loss_no_t2_edema_safety,0.0001350797392660752,True,0.0,815,PASS_ZERO_JUSTIFIED,"LEGITIMATE_SATURATED_NO_T2_SAFETY_BOUNDARY: no-T2 safety scalar is recorded, requires_grad is true, and zero local gradient reflects saturated near-zero edema outputs","Case2002,Case1002",0.5,1,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,loss_dictionary_entropy_coverage_load_balance,0.0033518895506858826,True,0.0028736051154413795,120,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,loss_prototype_diversity_margin,0.06797536462545395,True,0.25905947216543573,802,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,m6_expanded_total_loss,1.64641273021698,True,1.3112406875376905,870,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,anatomy_scale0_semantic_family_mass,0.8669486045837402,True,0.26227425185858755,22,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,anatomy_scale0_semantic_interaction_mass,0.13200825452804565,True,0.5519766104693485,22,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,anatomy_scale1_semantic_family_mass,0.9847221970558167,True,8.490081633837155e-10,40,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,anatomy_scale1_semantic_interaction_mass,0.14349432289600372,True,0.2793852124141243,40,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,anatomy_scale2_semantic_family_mass,0.726557731628418,True,0.4291889009049445,58,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,anatomy_scale2_semantic_interaction_mass,0.00555555522441864,True,5.171569689008103e-10,58,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,anatomy_scale3_semantic_family_mass,0.9847222566604614,True,4.1203392659765343e-10,76,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,anatomy_scale3_semantic_interaction_mass,0.0055555556900799274,True,2.419950329699134e-10,76,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,edema_scale0_semantic_family_mass,0.35774239897727966,True,0.2529829037105003,22,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,edema_scale0_semantic_interaction_mass,0.2994407117366791,True,0.6061205970398565,22,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,edema_scale1_semantic_family_mass,0.4905555546283722,True,0.0,40,PASS_ZERO_JUSTIFIED,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,edema_scale1_semantic_interaction_mass,0.2925201952457428,True,0.2981253309124705,40,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,edema_scale2_semantic_family_mass,0.39329349994659424,True,0.18446118025052757,58,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,edema_scale2_semantic_interaction_mass,0.15156219899654388,True,0.376416029119857,58,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,edema_scale3_semantic_family_mass,0.08487442135810852,True,0.2967469266755654,76,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,edema_scale3_semantic_interaction_mass,0.00555555522441864,True,0.0,76,PASS_ZERO_JUSTIFIED,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,scar_scale0_semantic_family_mass,0.9361063241958618,True,0.10271864624331517,22,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,scar_scale0_semantic_interaction_mass,0.15549594163894653,True,0.3774216190938611,22,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,scar_scale1_semantic_family_mass,0.6704064011573792,True,0.701943446791743,40,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,scar_scale1_semantic_interaction_mass,0.41761651635169983,True,1.2929789552005888,40,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,scar_scale2_semantic_family_mass,0.9841667413711548,True,3.8039252058195245e-10,58,PASS,,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,scar_scale2_semantic_interaction_mass,0.0066666672937572,True,0.0,58,PASS_ZERO_JUSTIFIED,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,scar_scale3_semantic_family_mass,0.9841667413711548,True,0.0,76,PASS_ZERO_JUSTIFIED,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
m7_scar_precision_edema_safe,m7_scar_precision_edema_safe,m6_scar_precision_edema_safe,14029,continued_gradient_sanity,scar_scale3_semantic_interaction_mass,0.0066666672937572,True,0.0,76,PASS_ZERO_JUSTIFIED,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance,"Case2002,Case1002",0.5,3298,checkpoint_final,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_scar_precision_edema_safe/checkpoints/fold_0/propref_config/checkpoint_final.pt
