variant,checkpoint_name,case_id,center,modality_group,t2_present,class_id,metric_name,proposal_threshold,proposal_recall,proposal_precision,lesion_wise_recall,proposal_voxels,gt_voxels,proposal_component_count,proposal_small_fp_count,proposal_remote_fp_count,outside_myocardium_fp_ratio,proposal_gate_mean,proposal_gate_p95,pos_similarity_mean,neg_similarity_mean,memory_negative_similarity_mean
m7_full_srr_context_arbitration,checkpoint_final,Case2002,CenterB,C0+LGE+T2,True,4,myops_edema,0.3,0.5155835543766578,0.5541696364932288,0.6,2806,3016,9,7,3,0.2120456165359943,0.011992985382676125,0.029137782659381602,0.17164474725723267,0.4528238773345947,0.42653214931488037
m7_full_srr_context_arbitration,checkpoint_final,Case2002,CenterB,C0+LGE+T2,True,4,myops_edema,0.4,0.5125994694960212,0.5652650822669104,0.4,2735,3016,6,5,1,0.2036563071297989,0.011992985382676125,0.029137782659381602,0.17164474725723267,0.4528238773345947,0.42653214931488037
m7_full_srr_context_arbitration,checkpoint_final,Case2002,CenterB,C0+LGE+T2,True,4,myops_edema,0.5,0.5102785145888594,0.5687361419068736,0.4,2706,3016,5,4,0,0.2017738359201774,0.011992985382676125,0.029137782659381602,0.17164474725723267,0.4528238773345947,0.42653214931488037
m7_full_srr_context_arbitration,checkpoint_final,Case2002,CenterB,C0+LGE+T2,True,4,myops_edema,0.6,0.5062997347480106,0.570201643017177,0.4,2678,3016,5,4,0,0.2027632561613144,0.011992985382676125,0.029137782659381602,0.17164474725723267,0.4528238773345947,0.42653214931488037
m7_full_srr_context_arbitration,checkpoint_final,Case2002,CenterB,C0+LGE+T2,True,4,myops_edema,0.7,0.5,0.5705637533106318,0.4,2643,3016,5,4,0,0.2054483541430193,0.011992985382676125,0.029137782659381602,0.17164474725723267,0.4528238773345947,0.42653214931488037
m7_full_srr_context_arbitration,checkpoint_final,Case2002,CenterB,C0+LGE+T2,True,4,myops_edema,0.8,0.48673740053050396,0.5672333848531684,0.4,2588,3016,5,4,0,0.20942812982998454,0.011992985382676125,0.029137782659381602,0.17164474725723267,0.4528238773345947,0.42653214931488037
m7_full_srr_context_arbitration,checkpoint_final,Case2002,CenterB,C0+LGE+T2,True,4,myops_edema,0.9,0.46286472148541113,0.5670186839967506,0.4,2462,3016,3,2,0,0.2140536149471974,0.011992985382676125,0.029137782659381602,0.17164474725723267,0.4528238773345947,0.42653214931488037
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,5,myops_scar,0.05,0.8336566440349176,0.14208960158703918,1.0,12098,2062,140,124,125,0.5773681600264506,0.007535204291343689,0.02613302543759342,-0.05268095061182976,0.11877623945474625,0.1133253276348114
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,5,myops_scar,0.1,0.7293889427740058,0.41478212906784334,1.0,3626,2062,63,59,40,0.26116933259790404,0.007535204291343689,0.02613302543759342,-0.05268095061182976,0.11877623945474625,0.1133253276348114
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,5,myops_scar,0.2,0.6401551891367604,0.707774798927614,1.0,1865,2062,13,12,0,0.11152815013404825,0.007535204291343689,0.02613302543759342,-0.05268095061182976,0.11877623945474625,0.1133253276348114
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,5,myops_scar,0.3,0.5940834141610087,0.7366205652435358,1.0,1663,2062,2,1,0,0.10944076969332532,0.007535204291343689,0.02613302543759342,-0.05268095061182976,0.11877623945474625,0.1133253276348114
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,5,myops_scar,0.4,0.5615906886517944,0.759344262295082,1.0,1525,2062,5,2,0,0.10229508196721311,0.007535204291343689,0.02613302543759342,-0.05268095061182976,0.11877623945474625,0.1133253276348114
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,5,myops_scar,0.5,0.5344325897187197,0.7722494744218641,1.0,1427,2062,4,2,0,0.09390329362298529,0.007535204291343689,0.02613302543759342,-0.05268095061182976,0.11877623945474625,0.1133253276348114
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,5,myops_scar,0.6,0.5179437439379243,0.7812728602779809,1.0,1367,2062,3,1,0,0.08778346744696415,0.007535204291343689,0.02613302543759342,-0.05268095061182976,0.11877623945474625,0.1133253276348114
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,5,myops_scar,0.7,0.5111542192046556,0.7824795842613215,1.0,1347,2062,3,1,0,0.08685968819599109,0.007535204291343689,0.02613302543759342,-0.05268095061182976,0.11877623945474625,0.1133253276348114
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,5,myops_scar,0.8,0.5092143549951503,0.7818317200297841,1.0,1343,2062,3,1,0,0.08711839166046165,0.007535204291343689,0.02613302543759342,-0.05268095061182976,0.11877623945474625,0.1133253276348114
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,5,myops_scar,0.9,0.5092143549951503,0.7818317200297841,1.0,1343,2062,3,1,0,0.08711839166046165,0.007535204291343689,0.02613302543759342,-0.05268095061182976,0.11877623945474625,0.1133253276348114
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,4,myops_edema,0.05,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.25002264976501465,0.4452774226665497,0.40555718541145325
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,4,myops_edema,0.1,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.25002264976501465,0.4452774226665497,0.40555718541145325
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,4,myops_edema,0.2,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.25002264976501465,0.4452774226665497,0.40555718541145325
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,4,myops_edema,0.3,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.25002264976501465,0.4452774226665497,0.40555718541145325
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,4,myops_edema,0.4,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.25002264976501465,0.4452774226665497,0.40555718541145325
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,4,myops_edema,0.5,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.25002264976501465,0.4452774226665497,0.40555718541145325
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,4,myops_edema,0.6,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.25002264976501465,0.4452774226665497,0.40555718541145325
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,4,myops_edema,0.7,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.25002264976501465,0.4452774226665497,0.40555718541145325
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,4,myops_edema,0.8,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.25002264976501465,0.4452774226665497,0.40555718541145325
m7_full_srr_context_arbitration,checkpoint_final,Case1002,CenterA,LGE-only,False,4,myops_edema,0.9,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.25002264976501465,0.4452774226665497,0.40555718541145325
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,5,myops_scar,0.05,0.5364543361473523,0.21681141439205956,1.0,3224,1303,44,32,28,0.5173697270471465,0.008970794267952442,0.02311599766835563,-0.06428825110197067,0.10946600139141083,0.10567381978034973
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,5,myops_scar,0.1,0.46661550268610896,0.4527177959791511,1.0,1343,1303,17,11,7,0.16381236038719285,0.008970794267952442,0.02311599766835563,-0.06428825110197067,0.10946600139141083,0.10567381978034973
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,5,myops_scar,0.2,0.42824251726784346,0.6283783783783784,1.0,888,1303,6,3,2,0.0022522522522522522,0.008970794267952442,0.02311599766835563,-0.06428825110197067,0.10946600139141083,0.10567381978034973
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,5,myops_scar,0.3,0.4113584036838066,0.6403823178016727,1.0,837,1303,4,1,0,0.0,0.008970794267952442,0.02311599766835563,-0.06428825110197067,0.10946600139141083,0.10567381978034973
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,5,myops_scar,0.4,0.4006139677666922,0.6452410383189122,1.0,809,1303,4,1,0,0.0,0.008970794267952442,0.02311599766835563,-0.06428825110197067,0.10946600139141083,0.10567381978034973
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,5,myops_scar,0.5,0.3914044512663085,0.6513409961685823,1.0,783,1303,4,1,0,0.0,0.008970794267952442,0.02311599766835563,-0.06428825110197067,0.10946600139141083,0.10567381978034973
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,5,myops_scar,0.6,0.37989255564082886,0.6608811748998665,1.0,749,1303,7,1,0,0.0,0.008970794267952442,0.02311599766835563,-0.06428825110197067,0.10946600139141083,0.10567381978034973
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,5,myops_scar,0.7,0.3683806600153492,0.6770098730606487,1.0,709,1303,4,0,0,0.0,0.008970794267952442,0.02311599766835563,-0.06428825110197067,0.10946600139141083,0.10567381978034973
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,5,myops_scar,0.8,0.3499616270145817,0.6919575113808801,1.0,659,1303,5,2,0,0.0,0.008970794267952442,0.02311599766835563,-0.06428825110197067,0.10946600139141083,0.10567381978034973
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,5,myops_scar,0.9,0.3069838833461243,0.70298769771529,1.0,569,1303,5,0,0,0.0,0.008970794267952442,0.02311599766835563,-0.06428825110197067,0.10946600139141083,0.10567381978034973
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,4,myops_edema,0.05,0.5348837209302325,0.28129496402877696,0.75,2780,1462,62,43,37,0.510431654676259,0.010698467493057251,0.020340690668672296,0.172387033700943,0.44497933983802795,0.4190271198749542
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,4,myops_edema,0.1,0.5266757865937073,0.5339805825242718,0.625,1442,1462,27,20,11,0.12066574202496533,0.010698467493057251,0.020340690668672296,0.172387033700943,0.44497933983802795,0.4190271198749542
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,4,myops_edema,0.2,0.521203830369357,0.6062052505966588,0.625,1257,1462,14,9,0,0.03818615751789976,0.010698467493057251,0.020340690668672296,0.172387033700943,0.44497933983802795,0.4190271198749542
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,4,myops_edema,0.3,0.5170998632010944,0.6232481450948063,0.625,1213,1462,14,8,0,0.03462489694971146,0.010698467493057251,0.020340690668672296,0.172387033700943,0.44497933983802795,0.4190271198749542
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,4,myops_edema,0.4,0.5157318741450069,0.6262458471760798,0.625,1204,1462,14,8,0,0.03488372093023256,0.010698467493057251,0.020340690668672296,0.172387033700943,0.44497933983802795,0.4190271198749542
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,4,myops_edema,0.5,0.5109439124487004,0.6309121621621622,0.625,1184,1462,16,9,0,0.03547297297297297,0.010698467493057251,0.020340690668672296,0.172387033700943,0.44497933983802795,0.4190271198749542
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,4,myops_edema,0.6,0.5054719562243503,0.639273356401384,0.625,1156,1462,17,10,0,0.03633217993079585,0.010698467493057251,0.020340690668672296,0.172387033700943,0.44497933983802795,0.4190271198749542
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,4,myops_edema,0.7,0.49658002735978113,0.6470588235294118,0.625,1122,1462,16,9,0,0.035650623885918005,0.010698467493057251,0.020340690668672296,0.172387033700943,0.44497933983802795,0.4190271198749542
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,4,myops_edema,0.8,0.4774281805745554,0.6647619047619048,0.625,1050,1462,16,9,0,0.03619047619047619,0.010698467493057251,0.020340690668672296,0.172387033700943,0.44497933983802795,0.4190271198749542
m7_full_srr_context_arbitration,checkpoint_final,Case2007,CenterB,C0+LGE+T2,True,4,myops_edema,0.9,0.43023255813953487,0.6756176154672395,0.625,931,1462,17,9,0,0.03544575725026853,0.010698467493057251,0.020340690668672296,0.172387033700943,0.44497933983802795,0.4190271198749542
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,5,myops_scar,0.05,0.7269991401547722,0.08833977640789886,1.0,19142,2326,106,67,102,0.6954863650611222,0.0059381527826189995,0.02216193825006485,-0.07626588642597198,0.10834791511297226,0.10582203418016434
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,5,myops_scar,0.1,0.7115219260533104,0.20752351097178684,1.0,7975,2326,47,28,37,0.5337931034482759,0.0059381527826189995,0.02216193825006485,-0.07626588642597198,0.10834791511297226,0.10582203418016434
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,5,myops_scar,0.2,0.6934651762682718,0.4061949131201209,1.0,3971,2326,15,7,10,0.27474187861999494,0.0059381527826189995,0.02216193825006485,-0.07626588642597198,0.10834791511297226,0.10582203418016434
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,5,myops_scar,0.3,0.6818572656921754,0.5191489361702127,1.0,3055,2326,6,3,4,0.10703764320785597,0.0059381527826189995,0.02216193825006485,-0.07626588642597198,0.10834791511297226,0.10582203418016434
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,5,myops_scar,0.4,0.6646603611349957,0.5711119320280753,1.0,2707,2326,3,1,2,0.029553010712966385,0.0059381527826189995,0.02216193825006485,-0.07626588642597198,0.10834791511297226,0.10582203418016434
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,5,myops_scar,0.5,0.6521926053310404,0.5909622126996494,1.0,2567,2326,2,1,1,0.007012076353720296,0.0059381527826189995,0.02216193825006485,-0.07626588642597198,0.10834791511297226,0.10582203418016434
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,5,myops_scar,0.6,0.6358555460017197,0.6024439918533605,1.0,2455,2326,1,0,0,0.0,0.0059381527826189995,0.02216193825006485,-0.07626588642597198,0.10834791511297226,0.10582203418016434
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,5,myops_scar,0.7,0.6122098022355976,0.6116838487972509,1.0,2328,2326,1,0,0,0.0,0.0059381527826189995,0.02216193825006485,-0.07626588642597198,0.10834791511297226,0.10582203418016434
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,5,myops_scar,0.8,0.5451418744625968,0.6087373979836774,1.0,2083,2326,1,0,0,0.0,0.0059381527826189995,0.02216193825006485,-0.07626588642597198,0.10834791511297226,0.10582203418016434
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,5,myops_scar,0.9,0.45055889939810834,0.6009174311926605,1.0,1744,2326,1,0,0,0.0,0.0059381527826189995,0.02216193825006485,-0.07626588642597198,0.10834791511297226,0.10582203418016434
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,4,myops_edema,0.05,0.5452644158948312,0.08434236066179869,0.42857142857142855,21638,3347,255,150,229,0.8049265181624919,0.005687328055500984,0.015866066794842475,0.18814590573310852,0.46219006180763245,0.43077096343040466
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,4,myops_edema,0.1,0.4436809082760681,0.15845070422535212,0.42857142857142855,9372,3347,142,79,131,0.704865556978233,0.005687328055500984,0.015866066794842475,0.18814590573310852,0.46219006180763245,0.43077096343040466
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,4,myops_edema,0.2,0.3949805796235435,0.32585654424451566,0.42857142857142855,4057,3347,45,25,43,0.45723440966231205,0.005687328055500984,0.015866066794842475,0.18814590573310852,0.46219006180763245,0.43077096343040466
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,4,myops_edema,0.3,0.3755602031670152,0.4784925770841264,0.35714285714285715,2627,3347,16,10,15,0.2280167491435097,0.005687328055500984,0.015866066794842475,0.18814590573310852,0.46219006180763245,0.43077096343040466
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,4,myops_edema,0.4,0.3668957275171796,0.566159520516367,0.35714285714285715,2169,3347,9,5,8,0.10557860765329645,0.005687328055500984,0.015866066794842475,0.18814590573310852,0.46219006180763245,0.43077096343040466
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,4,myops_edema,0.5,0.356139826710487,0.6224543080939948,0.35714285714285715,1915,3347,7,5,6,0.02610966057441253,0.005687328055500984,0.015866066794842475,0.18814590573310852,0.46219006180763245,0.43077096343040466
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,4,myops_edema,0.6,0.35016432626232447,0.6457300275482094,0.35714285714285715,1815,3347,4,1,1,0.003856749311294766,0.005687328055500984,0.015866066794842475,0.18814590573310852,0.46219006180763245,0.43077096343040466
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,4,myops_edema,0.7,0.3459814759486107,0.6538678712591756,0.2857142857142857,1771,3347,3,0,0,0.0,0.005687328055500984,0.015866066794842475,0.18814590573310852,0.46219006180763245,0.43077096343040466
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,4,myops_edema,0.8,0.34418882581416194,0.6601719197707736,0.21428571428571427,1745,3347,4,1,0,0.0,0.005687328055500984,0.015866066794842475,0.18814590573310852,0.46219006180763245,0.43077096343040466
m7_full_srr_context_arbitration,checkpoint_final,Case3004,CenterC,C0+LGE+T2,True,4,myops_edema,0.9,0.3429937257245294,0.6628175519630485,0.21428571428571427,1732,3347,4,1,0,0.0,0.005687328055500984,0.015866066794842475,0.18814590573310852,0.46219006180763245,0.43077096343040466
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,5,myops_scar,0.05,0.9390195296931049,0.056996322817882715,0.6666666666666666,41336,2509,514,492,357,0.6269111670214825,0.008224952034652233,0.02956615481525655,-0.040987517684698105,0.1208692118525505,0.11362072825431824
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,5,myops_scar,0.1,0.9023515344758868,0.19487002926493371,0.5555555555555556,11618,2509,528,508,268,0.33783783783783783,0.008224952034652233,0.02956615481525655,-0.040987517684698105,0.1208692118525505,0.11362072825431824
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,5,myops_scar,0.2,0.8648864089278597,0.3663065496286293,0.4444444444444444,5924,2509,57,55,8,0.1586765698852127,0.008224952034652233,0.02956615481525655,-0.040987517684698105,0.1208692118525505,0.11362072825431824
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,5,myops_scar,0.3,0.8405739338381826,0.4007220216606498,0.4444444444444444,5263,2509,8,6,0,0.14231426942808284,0.008224952034652233,0.02956615481525655,-0.040987517684698105,0.1208692118525505,0.11362072825431824
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,5,myops_scar,0.4,0.8278198485452372,0.4211273317112733,0.4444444444444444,4932,2509,10,8,0,0.12895377128953772,0.008224952034652233,0.02956615481525655,-0.040987517684698105,0.1208692118525505,0.11362072825431824
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,5,myops_scar,0.5,0.8194499800717417,0.43753990210683125,0.4444444444444444,4699,2509,11,9,0,0.11959991487550542,0.008224952034652233,0.02956615481525655,-0.040987517684698105,0.1208692118525505,0.11362072825431824
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,5,myops_scar,0.6,0.8051016341171782,0.446803804468038,0.3333333333333333,4521,2509,10,8,0,0.11413404114134042,0.008224952034652233,0.02956615481525655,-0.040987517684698105,0.1208692118525505,0.11362072825431824
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,5,myops_scar,0.7,0.8023116779593463,0.45429925524712256,0.3333333333333333,4431,2509,8,6,0,0.11058451816745656,0.008224952034652233,0.02956615481525655,-0.040987517684698105,0.1208692118525505,0.11362072825431824
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,5,myops_scar,0.8,0.8011159824631328,0.4555757026291931,0.3333333333333333,4412,2509,8,6,0,0.10924750679963735,0.008224952034652233,0.02956615481525655,-0.040987517684698105,0.1208692118525505,0.11362072825431824
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,5,myops_scar,0.9,0.8011159824631328,0.45588568836470855,0.3333333333333333,4409,2509,8,6,0,0.10909503288727602,0.008224952034652233,0.02956615481525655,-0.040987517684698105,0.1208692118525505,0.11362072825431824
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,4,myops_edema,0.05,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.2439659982919693,0.44606509804725647,0.40863630175590515
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,4,myops_edema,0.1,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.2439659982919693,0.44606509804725647,0.40863630175590515
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,4,myops_edema,0.2,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.2439659982919693,0.44606509804725647,0.40863630175590515
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,4,myops_edema,0.3,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.2439659982919693,0.44606509804725647,0.40863630175590515
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,4,myops_edema,0.4,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.2439659982919693,0.44606509804725647,0.40863630175590515
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,4,myops_edema,0.5,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.2439659982919693,0.44606509804725647,0.40863630175590515
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,4,myops_edema,0.6,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.2439659982919693,0.44606509804725647,0.40863630175590515
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,4,myops_edema,0.7,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.2439659982919693,0.44606509804725647,0.40863630175590515
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,4,myops_edema,0.8,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.2439659982919693,0.44606509804725647,0.40863630175590515
m7_full_srr_context_arbitration,checkpoint_final,Case1007,CenterA,LGE-only,False,4,myops_edema,0.9,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.2439659982919693,0.44606509804725647,0.40863630175590515
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,5,myops_scar,0.05,0.9606837606837607,0.027956026463711883,1.0,20103,585,420,392,385,0.5277321792767249,0.008977380581200123,0.023893982823938086,-0.029866958037018776,0.11568337678909302,0.1072363331913948
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,5,myops_scar,0.1,0.9230769230769231,0.05780965635370945,1.0,9341,585,101,96,81,0.2914034899903651,0.008977380581200123,0.023893982823938086,-0.029866958037018776,0.11568337678909302,0.1072363331913948
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,5,myops_scar,0.2,0.8837606837606837,0.07585093896713616,1.0,6816,585,15,14,8,0.23562206572769953,0.008977380581200123,0.023893982823938086,-0.029866958037018776,0.11568337678909302,0.1072363331913948
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,5,myops_scar,0.3,0.8444444444444444,0.08218266511395775,1.0,6011,585,9,7,3,0.23440359341207787,0.008977380581200123,0.023893982823938086,-0.029866958037018776,0.11568337678909302,0.1072363331913948
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,5,myops_scar,0.4,0.8051282051282052,0.08569868995633188,0.75,5496,585,10,9,4,0.23598981077147016,0.008977380581200123,0.023893982823938086,-0.029866958037018776,0.11568337678909302,0.1072363331913948
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,5,myops_scar,0.5,0.7777777777777778,0.08821248545948042,0.75,5158,585,10,9,3,0.23575029081039162,0.008977380581200123,0.023893982823938086,-0.029866958037018776,0.11568337678909302,0.1072363331913948
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,5,myops_scar,0.6,0.7743589743589744,0.09043721301657018,0.75,5009,585,11,10,3,0.2343781193851068,0.008977380581200123,0.023893982823938086,-0.029866958037018776,0.11568337678909302,0.1072363331913948
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,5,myops_scar,0.7,0.7743589743589744,0.09166329421286928,0.75,4942,585,12,11,4,0.23330635370295427,0.008977380581200123,0.023893982823938086,-0.029866958037018776,0.11568337678909302,0.1072363331913948
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,5,myops_scar,0.8,0.7743589743589744,0.09194235843312361,0.75,4927,585,12,11,4,0.23320478993302213,0.008977380581200123,0.023893982823938086,-0.029866958037018776,0.11568337678909302,0.1072363331913948
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,5,myops_scar,0.9,0.7743589743589744,0.09194235843312361,0.75,4927,585,12,11,4,0.23320478993302213,0.008977380581200123,0.023893982823938086,-0.029866958037018776,0.11568337678909302,0.1072363331913948
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,4,myops_edema,0.05,,,,0,0,0,0,0,,2.0611523599001202e-09,2.061153470123145e-09,0.2278546839952469,0.4251265823841095,0.39359039068222046
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,4,myops_edema,0.1,,,,0,0,0,0,0,,2.0611523599001202e-09,2.061153470123145e-09,0.2278546839952469,0.4251265823841095,0.39359039068222046
m7_full_srr_context_arbitration,checkpoint_final,Case1029,CenterA,LGE-only,False,4,myops_edema,0.2,,,,0,0,0,0,0,,2.0611523599001202e-09,2.061153470123145e-09,0.2278546839952469,0.4251265823841095,0.39359039068222046
