case_id,mode,source_fold,image_shape_zyx,availability_lge_t2_c0,source_probability_path,source_prediction_path,output_prediction_path,gt_path,model_forward_count,checkpoint_actual_load_count,prototype_memory_actual_load_count,memory_query_policy,raw_anchor_used_for_final_baseline,safety_context_used_for_srr_evidence,changed_voxels,raw_label_mismatch,anchor_identity_softmax_max_abs_delta,nonidentity_downstream_tensor_max_abs_delta,no_t2_case,no_t2_full_chain_exact_zero,geometry_matches_gt,output_sha256
Case6001,srr_no_anchor_control,0,"[8, 288, 288]","1.0,0.0,1.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6001.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6001.nii.gz,results/20260721_srr_batch4_forced_fold0_training/selected_checkpoint_controls/srr_no_anchor_control/predictions/Case6001.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6001.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,17058,0,,3.998462677001953,True,True,True,2fbc17614f459d8c01b71383353dbbc54a96be8f7c9b86bedf93b1e25c0e05e1
Case6010,srr_no_anchor_control,0,"[7, 288, 288]","1.0,0.0,1.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6010.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6010.nii.gz,results/20260721_srr_batch4_forced_fold0_training/selected_checkpoint_controls/srr_no_anchor_control/predictions/Case6010.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6010.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,38624,0,,3.9990234375,True,True,True,39c4100f45566e5013da64e98a6c3821cd77a7ff018497e5a50368589d28a8ee
Case7005,srr_no_anchor_control,0,"[6, 256, 200]","1.0,0.0,1.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.nii.gz,results/20260721_srr_batch4_forced_fold0_training/selected_checkpoint_controls/srr_no_anchor_control/predictions/Case7005.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case7005.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,46307,0,,3.9988133907318115,True,True,True,7c079f08ac93007b7116974da528392e5bf210650ff6bc96d7a5c871e429a7d2
Case8003,srr_no_anchor_control,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8003.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8003.nii.gz,results/20260721_srr_batch4_forced_fold0_training/selected_checkpoint_controls/srr_no_anchor_control/predictions/Case8003.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8003.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,10954,0,,3.7038278579711914,True,True,False,8a0a734a3b601f752dbd9ad15476d1169bfb91271a1e64b00503fa66154c9a4e
Case8011,srr_no_anchor_control,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.nii.gz,results/20260721_srr_batch4_forced_fold0_training/selected_checkpoint_controls/srr_no_anchor_control/predictions/Case8011.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8011.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,8397,0,,3.719574451446533,True,True,False,bb6367a3423f955c4614fdd2d85387348b051c513f7094efad212afb757af176
Case8015,srr_no_anchor_control,0,"[8, 256, 206]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8015.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8015.nii.gz,results/20260721_srr_batch4_forced_fold0_training/selected_checkpoint_controls/srr_no_anchor_control/predictions/Case8015.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8015.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,18691,0,,3.7546253204345703,True,True,False,eeb97806d01809222d1553d99573edb643f85fd8782a548d1527225fdbfe1aeb
Case8019,srr_no_anchor_control,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8019.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8019.nii.gz,results/20260721_srr_batch4_forced_fold0_training/selected_checkpoint_controls/srr_no_anchor_control/predictions/Case8019.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8019.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,16748,0,,3.7407050132751465,True,True,False,c22bcb2b002235e26c02df90ba1fe7afa26626ff907f08591248310fa5d7a58d
Case8021,srr_no_anchor_control,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8021.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8021.nii.gz,results/20260721_srr_batch4_forced_fold0_training/selected_checkpoint_controls/srr_no_anchor_control/predictions/Case8021.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8021.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,10903,0,,3.72953462600708,True,True,False,6e87a08df5d9ab1bf90af9865e108f2c3ca00e91a19b47622aeb3491da486fd1
Case8022,srr_no_anchor_control,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8022.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8022.nii.gz,results/20260721_srr_batch4_forced_fold0_training/selected_checkpoint_controls/srr_no_anchor_control/predictions/Case8022.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8022.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,13143,0,,3.7337751388549805,True,True,False,20b682edd02c33e43af4962460d6b0e9604c9b3ca789bf171a1afa86149f8b97
Case8023,srr_no_anchor_control,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8023.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8023.nii.gz,results/20260721_srr_batch4_forced_fold0_training/selected_checkpoint_controls/srr_no_anchor_control/predictions/Case8023.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8023.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,12150,0,,3.735396385192871,True,True,False,d2dc2afb582115a819a00a31f6b92b22893ac50c48fe5c758c6ef14abb6e41fc
