variant,step,stage,loss,evidence_loss,final_loss,scar_proposal_loss,edema_proposal_loss,proposal_margin_loss,roi_cover_loss,roi_remote_loss,proposal_weight,refine_weight,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_propref_shared_dual_dict,1150,soft_roi_refinement,2.0691144466400146,1.2836394309997559,1.2208608388900757,0.21571455895900726,0.41756799817085266,0.10420824587345123,0.41396141052246094,0.022672414779663086,0.44999998807907104,1.0,1.0,"Case3029,Case3022",85.96271033899393
srr_propref_shared_dual_dict,1200,soft_roi_refinement,4.031916618347168,2.683730363845825,2.66800594329834,0.4138396382331848,0.29090821743011475,0.12348545342683792,0.38336873054504395,0.01025564968585968,0.44999998807907104,1.0,0.5,"Case2012,Case7006",89.89030584799184
srr_propref_shared_dual_dict,1200,soft_roi_refinement,,,,,,,,,,,,,90.14643936499488
srr_propref_shared_dual_dict,1250,soft_roi_refinement,2.64937424659729,1.6091258525848389,1.6353025436401367,0.5026733875274658,0.2585049867630005,0.06944487988948822,0.4026554524898529,0.028669778257608414,0.44999998807907104,1.0,0.5,"Case2022,Case1001",94.07353218599746
srr_propref_shared_dual_dict,1300,soft_roi_refinement,1.5640488862991333,0.9561783671379089,0.9586394429206848,0.4520784020423889,-0.0,0.0545659065246582,0.2462671995162964,0.01667916588485241,0.44999998807907104,1.0,0.0,"Case1036,Case3017",98.0403421910014
srr_propref_shared_dual_dict,1350,soft_roi_refinement,2.324902296066284,1.4920930862426758,1.419819712638855,0.3017978370189667,0.3225517272949219,0.10446217656135559,0.36675184965133667,0.01605755090713501,0.44999998807907104,1.0,0.5,"Case1039,Case3001",101.94439037400298
srr_propref_shared_dual_dict,1400,soft_roi_refinement,2.399015426635742,1.395289659500122,1.3757386207580566,0.4903576374053955,0.4106147587299347,0.07452577352523804,0.48708629608154297,0.02017902582883835,0.44999998807907104,1.0,1.0,"Case3010,Case3035",105.8287119960005
srr_propref_shared_dual_dict,1450,soft_roi_refinement,2.083117961883545,1.3276655673980713,1.2508819103240967,0.4639858603477478,0.1411590725183487,0.05706056207418442,0.3571711778640747,0.0161912702023983,0.44999998807907104,1.0,0.5,"Case1015,Case3032",109.81669230299303
srr_propref_shared_dual_dict,1500,soft_roi_refinement,2.3600125312805176,1.5402765274047852,1.4299068450927734,0.5173670053482056,0.12439776957035065,0.10175110399723053,0.3670163154602051,0.026062961667776108,0.44999998807907104,1.0,0.5,"Case1034,Case3005",113.78334789499058
srr_propref_shared_dual_dict,1500,soft_roi_refinement,,,,,,,,,,,,,114.03949925299094
srr_propref_shared_dual_dict,1550,soft_roi_refinement,1.8624769449234009,1.2248045206069946,1.154497504234314,0.23082077503204346,0.1992427408695221,0.05535287782549858,0.3200451135635376,0.015525991097092628,0.44999998807907104,1.0,0.5,"Case2029,Case2021",117.95601758299745
srr_propref_shared_dual_dict,1600,soft_roi_refinement,1.8275927305221558,1.1610538959503174,1.0350539684295654,0.297868937253952,0.3266166150569916,0.09683322161436081,0.38413822650909424,0.008036335930228233,0.44999998807907104,1.0,1.0,"Case2012,Case3030",121.88924047999899
srr_propref_shared_dual_dict,1620,soft_roi_refinement,,,,,,,,,,,,,123.69777922799403
srr_propref_shared_dual_dict,1650,low_lr_calibration,1.6182247400283813,1.088210940361023,0.9683287143707275,0.2661212682723999,0.1568596065044403,0.05514504387974739,0.29252636432647705,0.01172594353556633,0.44999998807907104,1.0,0.5,"Case2015,Case3005",126.10889991799195
srr_propref_shared_dual_dict,1700,low_lr_calibration,2.4677555561065674,1.616355061531067,1.5301289558410645,0.4063577651977539,0.21371574699878693,0.09424807131290436,0.3345508575439453,0.014981208369135857,0.44999998807907104,1.0,0.5,"Case3025,Case7004",130.00410991899844
srr_propref_shared_dual_dict,1750,low_lr_calibration,1.7718673944473267,1.1309893131256104,1.0102088451385498,0.5107300877571106,0.0957520455121994,0.044887155294418335,0.3510490655899048,0.021864773705601692,0.44999998807907104,1.0,0.5,"Case1016,Case3005",133.9747386329982
srr_propref_shared_dual_dict,1800,low_lr_calibration,1.636760950088501,1.09111487865448,0.9905650019645691,0.2525743842124939,0.14835691452026367,0.03957773745059967,0.31696954369544983,0.021645143628120422,0.44999998807907104,1.0,0.5,"Case2029,Case1017",137.85222452400194
srr_propref_shared_dual_dict,1800,low_lr_calibration,,,,,,,,,,,,,138.1080794199952
