case_count,empty_prediction_count,empty_prediction_rate,gt_positive_cases,harm_count_vs_nnunet,help_count_vs_nnunet,mean_component_count,mean_dice,mean_hd95,mean_precision,mean_recall,mean_remote_fp_volume_mm3,mean_volume_ratio,no_t2_edema_predicted_voxels_sum,pathology,population,seed,source,source_prefix,variant
24,0,0.0,24,17,7,5.541666666666667,0.4582384852357193,22.098850872459963,0.45624646907243743,0.5351254484596218,1456.0296939438915,1.6093386181426048,0,scar,lge_only,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch150_928c1316,student_direct_reliable_legacy
4,1,0.25,3,3,0,3.75,0.3630195923729409,15.19812000991901,0.7010847287654168,0.2511236356035343,0.0,0.3772249174573665,0,scar,lge_c0,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch150_928c1316,student_direct_reliable_legacy
43,0,0.0,43,32,11,4.348837209302325,0.511791328144054,18.783721278948025,0.5646360189332903,0.5402028602392276,887.0530350356881,1.2713880644326645,0,scar,large_scar,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch150_928c1316,student_direct_reliable_legacy
44,28,0.6363636363636364,16,11,5,2.272727272727273,0.3624210085881636,8.674167633058437,0.3973399476032713,0.42122766964995223,128.63178276795563,1.7647988191170514,0,edema,full44,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
16,0,0.0,16,11,5,6.25,0.3624210085881636,23.8539609909107,0.3973399476032713,0.42122766964995223,353.73740261187794,1.7647988191170514,0,edema,positive_gt,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
44,28,0.6363636363636364,16,11,5,2.272727272727273,0.3624210085881636,8.674167633058437,0.3973399476032713,0.42122766964995223,128.63178276795563,1.7647988191170514,0,edema,all_cases_empty_safe,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
16,0,0.0,16,11,5,6.25,0.3624210085881636,23.8539609909107,0.3973399476032713,0.42122766964995223,353.73740261187794,1.7647988191170514,0,edema,complete_trimodal,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
22,14,0.6363636363636364,8,4,4,2.1363636363636362,0.37334624598266486,7.467217451615546,0.3591099952709619,0.46920170652851795,50.58248776283984,1.9187206950547497,0,edema,calibration,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
22,14,0.6363636363636364,8,7,1,2.409090909090909,0.35149577119366243,9.881117814501325,0.43556989993558065,0.37325363277138646,206.6810777730714,1.6108769431793528,0,edema,audit,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
7,0,0.0,7,5,2,6.0,0.44830898150753706,22.079404661702224,0.5047753527202002,0.44333180004049033,649.56910157251,1.0030223049452673,0,edema,CenterB,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
9,0,0.0,9,6,3,6.444444444444445,0.29561925187309535,25.234171469183952,0.3137790769567709,0.4040355682350893,123.64608119805295,2.3572916634728833,0,edema,CenterC,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
24,24,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_only,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
4,4,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_c0,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
44,1,0.022727272727272728,43,31,11,2.909090909090909,0.4947115501075932,23.721317445019782,0.5411280624420591,0.5233706650100314,1203.9044409807739,1.1452930772585281,0,scar,full44,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
43,0,0.0,43,31,11,2.9767441860465116,0.4947115501075932,24.2729759902528,0.5411280624420591,0.5233706650100314,1231.902218678001,1.1452930772585281,0,scar,positive_gt,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
44,1,0.022727272727272728,43,31,11,2.909090909090909,0.4947115501075932,23.721317445019782,0.5411280624420591,0.5233706650100314,1203.9044409807739,1.1452930772585281,0,scar,all_cases_empty_safe,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
16,0,0.0,16,12,4,2.6875,0.6050986662573499,15.958557136397562,0.6876305629941274,0.5924902937654424,493.8965065404775,0.9293536694488052,0,scar,complete_trimodal,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
22,1,0.045454545454545456,21,14,6,3.409090909090909,0.4542981877246636,26.1598616546771,0.5176486408561551,0.48765732609835916,1314.027936563063,1.233670680121653,0,scar,calibration,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
22,0,0.0,22,17,5,2.409090909090909,0.5332879414731168,21.282773235362466,0.56354023759224,0.5574606703348096,1093.7809453984848,1.0609326381619093,0,scar,audit,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
7,0,0.0,7,6,1,3.0,0.46971817012036104,22.840675250770712,0.5798689494207051,0.4772239093743437,1128.9063006639485,0.9458805917038274,0,scar,CenterB,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
9,0,0.0,9,6,3,2.4444444444444446,0.7103946076972301,10.605798602996229,0.7714451513290115,0.6821419260696301,0.0,0.916499396583788,0,scar,CenterC,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
24,0,0.0,24,16,7,3.125,0.44942215492181053,28.131802980564327,0.4324826908960433,0.5212015824421649,1877.8938041044337,1.397256684471728,0,scar,lge_only,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
4,1,0.25,3,3,0,2.5,0.26829542546181806,28.309445466241407,0.6289443651991545,0.17208530552410758,0.0,0.28126106120478667,0,scar,lge_c0,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
43,0,0.0,43,31,11,2.9767441860465116,0.4947115501075932,24.2729759902528,0.5411280624420591,0.5233706650100314,1231.902218678001,1.1452930772585281,0,scar,large_scar,20260723,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,student_direct_reliable_legacy
44,28,0.6363636363636364,16,11,5,2.6363636363636362,0.3683517048906537,7.17461909373736,0.4184759686967253,0.41677778553241596,24.677007812818502,1.7571722658054905,0,edema,full44,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
16,0,0.0,16,11,5,7.25,0.3683517048906537,19.73020250777774,0.4184759686967253,0.41677778553241596,67.86177148525088,1.7571722658054905,0,edema,positive_gt,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
44,28,0.6363636363636364,16,11,5,2.6363636363636362,0.3683517048906537,7.17461909373736,0.4184759686967253,0.41677778553241596,24.677007812818502,1.7571722658054905,0,edema,all_cases_empty_safe,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
16,0,0.0,16,11,5,7.25,0.3683517048906537,19.73020250777774,0.4184759686967253,0.41677778553241596,67.86177148525088,1.7571722658054905,0,edema,complete_trimodal,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
22,14,0.6363636363636364,8,5,3,2.9545454545454546,0.35138593031523546,7.427149808123439,0.35186978642147165,0.420453833931632,0.0,1.6896267626656623,0,edema,calibration,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
22,14,0.6363636363636364,8,6,2,2.3181818181818183,0.385317479466072,6.922088379351282,0.48508215097197904,0.41310173713320003,49.354015625637004,1.8247177689453187,0,edema,audit,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
7,0,0.0,7,4,3,6.285714285714286,0.4893798838072983,15.50788353578916,0.5700387099919109,0.4580593643887078,155.1126205377163,0.8296393785604008,0,edema,CenterB,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
9,0,0.0,9,7,2,8.0,0.27421867684437456,23.01422837487997,0.30059383657824773,0.38466989086641123,0.0,2.4785867336627825,0,edema,CenterC,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
24,24,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_only,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
4,4,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_c0,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
44,0,0.0,43,36,7,3.522727272727273,0.5053117428148186,17.74355140696876,0.53465316717234,0.5573539275624154,911.0123083485634,1.2667872079069624,0,scar,full44,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
43,0,0.0,43,36,7,3.511627906976744,0.517063178694233,17.74355140696876,0.5470869617577432,0.5573539275624154,932.1986411008555,1.2667872079069624,0,scar,positive_gt,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
44,0,0.0,43,36,7,3.522727272727273,0.5053117428148186,17.74355140696876,0.53465316717234,0.5573539275624154,911.0123083485634,1.2667872079069624,0,scar,all_cases_empty_safe,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
16,0,0.0,16,15,1,2.125,0.6128062452872762,12.670592390113011,0.6786956392266372,0.6173843864597539,37.48321533203125,1.0034503966654253,0,scar,complete_trimodal,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
22,0,0.0,21,17,4,4.090909090909091,0.44105259469831126,24.05443397541515,0.4797725465391519,0.5047447181354658,1060.0928117114754,1.4080546894636452,0,scar,calibration,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
22,0,0.0,22,19,3,2.9545454545454546,0.5695708909313258,11.719527137088113,0.5895337878055281,0.60757180928814,761.9318049856515,1.1319409755119463,0,scar,audit,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
7,0,0.0,7,7,0,2.0,0.5335013348334704,13.440385049302419,0.591975017685652,0.5680069247826879,85.67592075892857,1.0530508556413987,0,scar,CenterB,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
9,0,0.0,9,8,1,2.2222222222222223,0.6744878423069031,12.071864766299027,0.7461450115362922,0.6557890788752497,0.0,0.9648722619063351,0,scar,CenterC,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
24,0,0.0,24,19,5,4.541666666666667,0.46216691812144944,21.00281974829801,0.4350939789939356,0.546649074796031,1645.200421751012,1.5457642646845169,0,scar,lge_only,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
4,0,0.0,3,2,1,3.0,0.3342026810852027,18.72518609956539,0.5558384080255778,0.322830302241019,0.0,0.4394337469747203,0,scar,lge_c0,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
43,0,0.0,43,36,7,3.511627906976744,0.517063178694233,17.74355140696876,0.5470869617577432,0.5573539275624154,932.1986411008555,1.2667872079069624,0,scar,large_scar,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch150_77447721,student_direct_reliable_legacy
44,28,0.6363636363636364,16,12,4,2.5,0.3562935823164957,7.3586891138232975,0.37645005389061437,0.4353204275327412,45.70146040482955,2.0136423212752357,0,edema,full44,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
16,0,0.0,16,12,4,6.875,0.3562935823164957,20.23639506301407,0.37645005389061437,0.4353204275327412,125.67901611328125,2.0136423212752357,0,edema,positive_gt,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
44,28,0.6363636363636364,16,12,4,2.5,0.3562935823164957,7.3586891138232975,0.37645005389061437,0.4353204275327412,45.70146040482955,2.0136423212752357,0,edema,all_cases_empty_safe,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
16,0,0.0,16,12,4,6.875,0.3562935823164957,20.23639506301407,0.37645005389061437,0.4353204275327412,125.67901611328125,2.0136423212752357,0,edema,complete_trimodal,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
22,14,0.6363636363636364,8,6,2,2.5454545454545454,0.34485047005548725,7.95486669936365,0.31806553342382254,0.45945629076267863,0.0,2.181572162626645,0,edema,calibration,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
22,14,0.6363636363636364,8,6,2,2.4545454545454546,0.36773669457750424,6.762511528282948,0.43483457435740613,0.41118456430280376,91.4029208096591,1.845712479923826,0,edema,audit,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
7,0,0.0,7,5,2,7.285714285714286,0.45834830151231376,14.844623845166625,0.5162209077853656,0.4486612083600513,287.26632254464283,0.8598634099977401,0,edema,CenterB,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
9,0,0.0,9,7,2,6.555555555555555,0.2769176896086373,24.42999489911764,0.26773938975025235,0.4249442646670556,0.0,2.9110259189355094,0,edema,CenterC,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
24,24,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_only,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
4,4,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_c0,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
44,0,0.0,43,32,10,3.3181818181818183,0.5170993685236674,19.45647552515341,0.5395765674641726,0.5646711554088156,848.3006791753494,1.2542920244763958,0,scar,full44,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
43,0,0.0,43,32,10,3.3488372093023258,0.5291249352335202,19.45647552515341,0.5521248597307813,0.5646711554088156,868.0286019468691,1.2542920244763958,0,scar,positive_gt,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
44,0,0.0,43,32,10,3.3181818181818183,0.5170993685236674,19.45647552515341,0.5395765674641726,0.5646711554088156,848.3006791753494,1.2542920244763958,0,scar,all_cases_empty_safe,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
16,0,0.0,16,14,2,2.5625,0.6239383483657853,15.208287942367303,0.6681331795488574,0.6323038873795637,198.3180596131004,1.0349196073371365,0,scar,complete_trimodal,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
22,0,0.0,21,13,7,3.727272727272727,0.4606670899303213,24.40065289413986,0.4876209555558647,0.5257723262963615,969.885823009703,1.4207972042212202,0,scar,calibration,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
22,0,0.0,22,19,3,2.909090909090909,0.5735316471170138,14.737033491120888,0.5915321793724804,0.601801855925249,726.7155353409958,1.0953552619926998,0,scar,audit,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
7,0,0.0,7,7,0,2.5714285714285716,0.5119973677524344,20.08697366149817,0.5433494198261106,0.5481277130039396,453.2984219728009,1.0940837835868553,0,scar,CenterB,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
9,0,0.0,9,7,2,2.5555555555555554,0.7110035555095027,11.413754605265517,0.7651872148887715,0.6977742452272714,0.0,0.9889030258095778,0,scar,CenterC,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
24,0,0.0,24,16,7,4.041666666666667,0.4721791137556483,22.19169742700872,0.45332223851683046,0.5445075375670659,1423.005872079407,1.4919789146518048,0,scar,lge_only,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
4,0,0.0,3,2,1,2.0,0.3592649777633119,20.231700751836804,0.5428760928094859,0.36527219429882307,0.0,0.5227831278158374,0,scar,lge_c0,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
43,0,0.0,43,32,10,3.3488372093023258,0.5291249352335202,19.45647552515341,0.5521248597307813,0.5646711554088156,868.0286019468691,1.2542920244763958,0,scar,large_scar,20260724,phase1_no_tta,phase1_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,student_direct_reliable_legacy
44,28,0.6363636363636364,16,11,5,2.0454545454545454,0.36252254673205064,8.853036096190731,0.3939969125035243,0.43273472216229697,159.64331524540688,1.7422889993487172,0,edema,full44,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
16,0,0.0,16,11,5,5.625,0.36252254673205064,24.345849264524507,0.3939969125035243,0.43273472216229697,439.0191169248689,1.7422889993487172,0,edema,positive_gt,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
44,28,0.6363636363636364,16,11,5,2.0454545454545454,0.36252254673205064,8.853036096190731,0.3939969125035243,0.43273472216229697,159.64331524540688,1.7422889993487172,0,edema,all_cases_empty_safe,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
16,0,0.0,16,11,5,5.625,0.36252254673205064,24.345849264524507,0.3939969125035243,0.43273472216229697,439.0191169248689,1.7422889993487172,0,edema,complete_trimodal,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
22,14,0.6363636363636364,8,5,3,1.7272727272727273,0.3625284815439842,8.439121596727832,0.35084133797417894,0.46175325904565634,0.0,1.7743250207398535,0,edema,calibration,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
22,14,0.6363636363636364,8,6,2,2.3636363636363638,0.3625166119201171,9.266950595653629,0.4371524870328698,0.40371618527893754,319.28663049081376,1.7102529779575808,0,edema,audit,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
7,0,0.0,7,4,3,5.428571428571429,0.4744856126378897,21.15927880254341,0.5035213212805967,0.49291035016341933,1003.4722672568432,1.1551289177647222,0,edema,CenterB,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
9,0,0.0,9,7,2,5.777777777777778,0.27544016213862027,26.82429295717647,0.3088112612324681,0.3859314559392017,0.0,2.1989690628029357,0,edema,CenterC,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
24,24,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_only,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
4,4,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_c0,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
44,0,0.0,43,24,19,3.340909090909091,0.5476542557419958,17.19097881087545,0.5477862474748476,0.6317994402192317,1011.9381205226855,1.4007289932959723,0,scar,full44,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
43,0,0.0,43,24,19,3.3488372093023258,0.5603904012243678,17.19097881087545,0.5605254625324022,0.6317994402192317,1035.4715651860038,1.4007289932959723,0,scar,positive_gt,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
44,0,0.0,43,24,19,3.340909090909091,0.5476542557419958,17.19097881087545,0.5477862474748476,0.6317994402192317,1011.9381205226855,1.4007289932959723,0,scar,all_cases_empty_safe,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
16,0,0.0,16,9,7,2.125,0.6457173674605349,14.291893427328842,0.6804670251888982,0.6811104851021843,397.00361545094205,1.1346881457073281,0,scar,complete_trimodal,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
22,0,0.0,21,10,11,3.727272727272727,0.4836668111056659,21.801934746801496,0.5010490235214246,0.5736479337843464,1106.038152860965,1.5043355832663978,0,scar,calibration,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
22,0,0.0,22,14,8,2.9545454545454546,0.6116417003783258,12.789611781127855,0.5945234714282707,0.6873076963616225,917.8380881844059,1.301831793778748,0,scar,audit,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
7,0,0.0,7,5,2,1.8571428571428572,0.5409407795990868,19.490150907268692,0.5835076866820337,0.6070459968365293,907.436835316439,1.2488347205222314,0,scar,CenterB,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
9,0,0.0,9,4,5,2.3333333333333335,0.72721026913055,10.248804276264513,0.7558798440275708,0.7387161981976937,0.0,1.0459074764068477,0,scar,CenterC,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
24,0,0.0,24,15,9,4.041666666666667,0.4984142404635456,19.873201312030403,0.468585677140058,0.603095478168598,1590.5508106576287,1.628828144953589,0,scar,lge_only,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
4,0,0.0,3,0,3,4.0,0.45084190053854106,11.194987513884344,0.49226655862738183,0.5984388972485547,0.0,0.9948203005078086,0,scar,lge_c0,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
43,0,0.0,43,24,19,3.3488372093023258,0.5603904012243678,17.19097881087545,0.5605254625324022,0.6317994402192317,1035.4715651860038,1.4007289932959723,0,scar,large_scar,20260723,phase1_no_tta,phase1_student_moddrop_control_seed20260723_epoch025_d8d22dc3,student_moddrop_control
44,28,0.6363636363636364,16,11,5,1.9090909090909092,0.37487383701285126,7.415428648512096,0.3773698903298416,0.48718703643616645,149.0162226049151,2.2924490471643315,0,edema,full44,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
16,0,0.0,16,11,5,5.25,0.37487383701285126,20.392428783408263,0.3773698903298416,0.48718703643616645,409.79461216351655,2.2924490471643315,0,edema,positive_gt,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
44,28,0.6363636363636364,16,11,5,1.9090909090909092,0.37487383701285126,7.415428648512096,0.3773698903298416,0.48718703643616645,149.0162226049151,2.2924490471643315,0,edema,all_cases_empty_safe,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
16,0,0.0,16,11,5,5.25,0.37487383701285126,20.392428783408263,0.3773698903298416,0.48718703643616645,409.79461216351655,2.2924490471643315,0,edema,complete_trimodal,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
22,14,0.6363636363636364,8,5,3,1.5,0.34522078891539726,7.715850953208818,0.2928144519679618,0.5151005751851763,298.0324452098302,2.6346256016961838,0,edema,calibration,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
22,14,0.6363636363636364,8,6,2,2.3181818181818183,0.4045268851103052,7.115006343815373,0.4619253286917214,0.4592734976871566,0.0,1.9502724926324795,0,edema,audit,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
7,0,0.0,7,4,3,4.571428571428571,0.5054476747958402,15.177713086947522,0.5559889241197046,0.5245212393836185,0.0,1.0626736236663745,0,edema,CenterB,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
9,0,0.0,9,7,2,5.777777777777778,0.273316407626082,24.448318769544393,0.23844397515994828,0.45814932303259276,728.5237549573627,3.248941043218298,0,edema,CenterC,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
24,24,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_only,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
4,4,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_c0,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
44,0,0.0,43,31,12,5.045454545454546,0.5031865766431344,18.57872201127724,0.5007921445740322,0.5923712227288196,1525.390459118032,1.5889231788526483,0,scar,full44,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
43,0,0.0,43,31,12,5.023255813953488,0.5148885900534398,18.57872201127724,0.5124384735176143,0.5923712227288196,1560.8646558417072,1.5889231788526483,0,scar,positive_gt,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
44,0,0.0,43,31,12,5.045454545454546,0.5031865766431344,18.57872201127724,0.5007921445740322,0.5923712227288196,1525.390459118032,1.5889231788526483,0,scar,all_cases_empty_safe,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
16,0,0.0,16,12,4,2.625,0.6278279986937402,12.980939105502628,0.668447396253165,0.6513399880794855,77.78379907314151,1.055691830344234,0,scar,complete_trimodal,20260724,phase1_no_tta,phase1_student_moddrop_control_seed20260724_epoch025_59128187,student_moddrop_control
