case_id,center,class_id,component_count,dice,formal_variant,gt_empty,hd,hd95,invalid_label_values,metric_name,modality_group,pred_empty,pred_gt_volume_ratio,remote_fp_count,script_alias,small_fp_count,source_path,t2_present,variant
Case8023,CenterH,5,10,0.5236396074933095,anchored_scar_precision_edema_safe,False,99.82950278276704,45.7298906137687,,myops_scar,LGE-only,False,1.7644882860665845,2,srr_propref_scar_precision,6,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_best.csv,False,srr_propref_scar_precision__checkpoint_best__pathology_aware
Case1002,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1002,CenterA,5,11,0.6096479791395045,anchored_scar_precision_edema_safe,False,140.0229095992281,7.972077529615252,,myops_scar,LGE-only,False,0.8598448108632396,7,srr_propref_scar_precision,8,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1002,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1002,CenterA,5,8,0.6040904198062432,anchored_scar_precision_edema_safe,False,142.4842832118017,133.3085631269522,,myops_scar,LGE-only,False,1.25266731328807,5,srr_propref_scar_precision,3,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1007,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1007,CenterA,5,24,0.4732186732186732,anchored_scar_precision_edema_safe,False,124.0497480069196,86.40912339416512,,myops_scar,LGE-only,False,2.2443204463929853,9,srr_propref_scar_precision,18,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1007,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1007,CenterA,5,21,0.417538213998391,anchored_scar_precision_edema_safe,False,127.52702605888551,103.97905504160782,,myops_scar,LGE-only,False,2.963332004782782,14,srr_propref_scar_precision,14,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1009,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1009,CenterA,5,17,0.5484702454331503,anchored_scar_precision_edema_safe,False,106.46056731619505,9.953366364207122,,myops_scar,LGE-only,False,1.1816625916870416,2,srr_propref_scar_precision,9,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1009,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1009,CenterA,5,18,0.5492472695070353,anchored_scar_precision_edema_safe,False,137.27236084588122,11.141752504401756,,myops_scar,LGE-only,False,1.484841075794621,8,srr_propref_scar_precision,13,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1010,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1010,CenterA,5,20,0.4420564686051412,anchored_scar_precision_edema_safe,False,151.3727706272036,11.514328271376778,,myops_scar,LGE-only,False,1.3588469184890657,6,srr_propref_scar_precision,13,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1010,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1010,CenterA,5,16,0.4159677960415968,anchored_scar_precision_edema_safe,False,158.49104508580783,18.81244110930828,,myops_scar,LGE-only,False,1.963220675944334,7,srr_propref_scar_precision,8,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1021,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1021,CenterA,5,31,0.44666191494416724,anchored_scar_precision_edema_safe,False,176.6459005544161,118.47658485149492,,myops_scar,LGE-only,False,1.383352208380521,14,srr_propref_scar_precision,21,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1021,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1021,CenterA,5,26,0.38643178410794604,anchored_scar_precision_edema_safe,False,176.6459005544161,126.96815798202684,,myops_scar,LGE-only,False,2.0215175537938843,15,srr_propref_scar_precision,17,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1023,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1023,CenterA,5,13,0.5131056393963463,anchored_scar_precision_edema_safe,False,177.8692471446772,141.30706007420656,,myops_scar,LGE-only,False,1.6449579831932772,5,srr_propref_scar_precision,8,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1023,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1023,CenterA,5,20,0.48053024026512015,anchored_scar_precision_edema_safe,False,178.9469179069685,150.3717623188539,,myops_scar,LGE-only,False,2.0428571428571427,14,srr_propref_scar_precision,14,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1029,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1029,CenterA,5,36,0.13991403586779308,anchored_scar_precision_edema_safe,False,111.4788961822868,83.44430979873744,,myops_scar,LGE-only,False,10.533333333333333,33,srr_propref_scar_precision,29,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1029,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1029,CenterA,5,38,0.10956114448630486,anchored_scar_precision_edema_safe,False,118.82273632441363,96.2476739528176,,myops_scar,LGE-only,False,15.788034188034189,35,srr_propref_scar_precision,21,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1033,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1033,CenterA,5,19,0.6379643765903308,anchored_scar_precision_edema_safe,False,132.71815027208507,10.718889116027082,,myops_scar,LGE-only,False,1.4074981622151435,8,srr_propref_scar_precision,16,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1033,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1033,CenterA,5,20,0.5891547820481831,anchored_scar_precision_edema_safe,False,137.39060425837908,16.27524299958383,,myops_scar,LGE-only,False,2.041166380789022,13,srr_propref_scar_precision,14,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1040,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1040,CenterA,5,16,0.45332001997004495,anchored_scar_precision_edema_safe,False,136.16247351961874,89.96255760266469,,myops_scar,LGE-only,False,1.7768022181146026,7,srr_propref_scar_precision,9,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1040,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1040,CenterA,5,20,0.3888468332071663,anchored_scar_precision_edema_safe,False,142.5016788338646,115.21866806368567,,myops_scar,LGE-only,False,2.662661737523105,10,srr_propref_scar_precision,10,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1042,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1042,CenterA,5,8,0.6876907426246185,anchored_scar_precision_edema_safe,False,44.175584494377816,14.737530543172475,,myops_scar,LGE-only,False,1.1699779249448123,1,srr_propref_scar_precision,6,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1042,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1042,CenterA,5,16,0.6347607052896725,anchored_scar_precision_edema_safe,False,134.77602125299853,16.947090814984747,,myops_scar,LGE-only,False,1.6291390728476822,8,srr_propref_scar_precision,12,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1045,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1045,CenterA,5,18,0.10823347506764593,anchored_scar_precision_edema_safe,False,124.4854343850795,56.60638483802837,,myops_scar,LGE-only,False,0.7385752688172043,2,srr_propref_scar_precision,13,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1045,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1045,CenterA,5,19,0.13852537503989787,anchored_scar_precision_edema_safe,False,137.8408447329856,60.27303517634154,,myops_scar,LGE-only,False,1.105510752688172,3,srr_propref_scar_precision,14,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1047,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1047,CenterA,5,21,0.5773396071401897,anchored_scar_precision_edema_safe,False,119.38349589419161,14.225178733696604,,myops_scar,LGE-only,False,0.9971658711217184,2,srr_propref_scar_precision,12,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1047,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1047,CenterA,5,16,0.5630060728744939,anchored_scar_precision_edema_safe,False,121.86849924269042,29.245923343867492,,myops_scar,LGE-only,False,1.3579952267303104,3,srr_propref_scar_precision,9,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1053,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1053,CenterA,5,21,0.26953125,anchored_scar_precision_edema_safe,False,114.36772517847857,96.1425518313537,,myops_scar,LGE-only,False,0.9486203615604186,3,srr_propref_scar_precision,13,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1053,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1053,CenterA,5,30,0.28350688612697345,anchored_scar_precision_edema_safe,False,137.32730632507142,101.42419268214992,,myops_scar,LGE-only,False,1.8325404376784016,10,srr_propref_scar_precision,20,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1062,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1062,CenterA,5,24,0.4448664222105815,anchored_scar_precision_edema_safe,False,116.1845132813675,30.379763721228286,,myops_scar,LGE-only,False,2.231485399915362,7,srr_propref_scar_precision,14,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1062,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1062,CenterA,5,27,0.3885256702650651,anchored_scar_precision_edema_safe,False,118.90802538989062,50.53810245589549,,myops_scar,LGE-only,False,3.174989420228523,6,srr_propref_scar_precision,19,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1070,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1070,CenterA,5,15,0.4208103130755064,anchored_scar_precision_edema_safe,False,135.95702445993734,39.07124902021946,,myops_scar,LGE-only,False,2.4654966094934183,3,srr_propref_scar_precision,12,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1070,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1070,CenterA,5,11,0.3918250950570342,anchored_scar_precision_edema_safe,False,140.43993377953439,117.48998367737771,,myops_scar,LGE-only,False,3.196250498603909,3,srr_propref_scar_precision,8,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1073,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1073,CenterA,5,19,0.40936152740710324,anchored_scar_precision_edema_safe,False,171.44600990958014,43.48968224035257,,myops_scar,LGE-only,False,1.2150977717144156,9,srr_propref_scar_precision,13,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1073,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1073,CenterA,5,24,0.372277857256398,anchored_scar_precision_edema_safe,False,183.92232645142272,142.700091371513,,myops_scar,LGE-only,False,1.8608458390177354,14,srr_propref_scar_precision,14,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1080,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1080,CenterA,5,17,0.6155057064147973,anchored_scar_precision_edema_safe,False,22.979749111247127,8.973969190236293,,myops_scar,LGE-only,False,0.8359826589595376,0,srr_propref_scar_precision,8,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__argmax
Case1080,CenterA,4,0,1.0,anchored_scar_precision_edema_safe,True,0.0,0.0,,myops_edema,LGE-only,True,,0,srr_propref_scar_precision,0,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case1080,CenterA,5,17,0.5981012658227848,anchored_scar_precision_edema_safe,False,125.66852515197556,12.500203813246024,,myops_scar,LGE-only,False,1.283236994219653,2,srr_propref_scar_precision,11,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,False,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case2002,CenterB,4,31,0.4181444358776664,anchored_scar_precision_edema_safe,False,189.71278919148415,161.04230620605168,,myops_edema,C0+LGE+T2,False,1.580238726790451,18,srr_propref_scar_precision,21,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,True,srr_propref_scar_precision__checkpoint_final__argmax
Case2002,CenterB,5,9,0.3620885357548241,anchored_scar_precision_edema_safe,False,175.07938001558216,29.85089320567164,,myops_scar,C0+LGE+T2,False,0.7655310621242485,2,srr_propref_scar_precision,6,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,True,srr_propref_scar_precision__checkpoint_final__argmax
Case2002,CenterB,4,44,0.43859217327098204,anchored_scar_precision_edema_safe,False,190.644930438638,163.62204641265683,,myops_edema,C0+LGE+T2,False,1.6942970822281167,27,srr_propref_scar_precision,30,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,True,srr_propref_scar_precision__checkpoint_final__pathology_aware
Case2002,CenterB,5,13,0.3610223642172524,anchored_scar_precision_edema_safe,False,184.34164489071813,63.80179440420506,,myops_scar,C0+LGE+T2,False,0.8817635270541082,6,srr_propref_scar_precision,9,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/component_hd_by_case_checkpoint_final.csv,True,srr_propref_scar_precision__checkpoint_final__pathology_aware
