class_id,component_count_mean,dice_mean,empty_prediction_rate,formal_variant,group,hd95_mean,hd_mean,metric_name,n,remote_fp_mean,script_alias,source_path,variant
4,105.1875,0.16266818571864608,0.0,anchored_scar_precision_edema_safe,t2_present,158.19833351184326,209.4399326492385,myops_edema,16,88.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
4,105.1875,0.16266818571864608,0.0,anchored_scar_precision_edema_safe,complete_modality,158.19833351184326,209.4399326492385,myops_edema,16,88.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
4,35.285714285714285,0.2832919134808062,0.0,anchored_scar_precision_edema_safe,CenterB,148.2771180781347,212.23033001385465,myops_edema,7,24.285714285714285,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
4,159.55555555555554,0.06884973079252157,0.0,anchored_scar_precision_edema_safe,CenterC,165.9148344047277,207.2696235878704,myops_edema,9,137.55555555555554,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
4,0.0,1.0,1.0,anchored_scar_precision_edema_safe,C0+LGE,0.0,0.0,myops_edema,4,0.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
4,0.0,1.0,1.0,anchored_scar_precision_edema_safe,LGE-only,0.0,0.0,myops_edema,24,0.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
4,0.0,1.0,1.0,anchored_scar_precision_edema_safe,no_T2_empty_GT,0.0,0.0,myops_edema,28,0.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
5,15.272727272727273,0.36061011290405665,0.0,anchored_scar_precision_edema_safe,all_cases,48.228694220725686,115.40900663907313,myops_scar,44,6.4772727272727275,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
5,15.55813953488372,0.36899639459949984,0.0,anchored_scar_precision_edema_safe,gt_positive_only,48.228694220725686,115.40900663907313,myops_scar,43,6.558139534883721,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
5,19.5625,0.25486585935119443,0.0,anchored_scar_precision_edema_safe,t2_present,72.61579239748521,128.94217465743188,myops_scar,16,11.8125,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
5,19.5625,0.25486585935119443,0.0,anchored_scar_precision_edema_safe,complete_modality,72.61579239748521,128.94217465743188,myops_scar,16,11.8125,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
5,7.285714285714286,0.2926849965055667,0.0,anchored_scar_precision_edema_safe,CenterB,48.536704712096636,83.29818122466247,myops_scar,7,2.4285714285714284,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
5,29.11111111111111,0.22545097489779378,0.0,anchored_scar_precision_edema_safe,CenterC,91.34397170834299,164.44305843847474,myops_scar,9,19.11111111111111,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
5,11.5,0.3041346742014552,0.0,anchored_scar_precision_edema_safe,C0+LGE,23.130083914372616,91.66315760194453,myops_scar,4,4.25,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
5,13.041666666666666,0.44051885505639843,0.0,anchored_scar_precision_edema_safe,LGE-only,35.107955057846794,109.35512575647503,myops_scar,24,3.2916666666666665,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
5,3.0,0.0,0.0,anchored_scar_precision_edema_safe,no_T2_empty_GT,,,myops_scar,1,3.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__argmax
4,50.02272727272727,0.6949709448269162,0.6363636363636364,anchored_scar_precision_edema_safe,all_cases,60.98936143557621,79.61632832849938,myops_edema,44,43.70454545454545,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
4,137.5625,0.16117009827401962,0.0,anchored_scar_precision_edema_safe,gt_positive_only,167.72074394783456,218.94490290337328,myops_edema,16,120.1875,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
4,137.5625,0.16117009827401962,0.0,anchored_scar_precision_edema_safe,t2_present,167.72074394783456,218.94490290337328,myops_edema,16,120.1875,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
4,137.5625,0.16117009827401962,0.0,anchored_scar_precision_edema_safe,complete_modality,167.72074394783456,218.94490290337328,myops_edema,16,120.1875,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
4,44.0,0.29085425274377497,0.0,anchored_scar_precision_edema_safe,CenterB,165.93531557772008,230.51970502017627,myops_edema,7,34.142857142857146,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
4,210.33333333333334,0.060304644797543244,0.0,anchored_scar_precision_edema_safe,CenterC,169.10941045792362,209.94227903474874,myops_edema,9,187.11111111111111,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
4,0.0,1.0,1.0,anchored_scar_precision_edema_safe,C0+LGE,0.0,0.0,myops_edema,4,0.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
4,0.0,1.0,1.0,anchored_scar_precision_edema_safe,LGE-only,0.0,0.0,myops_edema,24,0.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
4,0.0,1.0,1.0,anchored_scar_precision_edema_safe,no_T2_empty_GT,0.0,0.0,myops_edema,28,0.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
5,21.15909090909091,0.35402575906645617,0.0,anchored_scar_precision_edema_safe,all_cases,70.31381805895583,147.98210362889554,myops_scar,44,11.340909090909092,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
5,21.53488372093023,0.36225891625404816,0.0,anchored_scar_precision_edema_safe,gt_positive_only,70.31381805895583,147.98210362889554,myops_scar,43,11.488372093023257,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
5,28.25,0.26606047241943404,0.0,anchored_scar_precision_edema_safe,t2_present,88.67602348918201,165.7051516207996,myops_scar,16,20.1875,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
5,28.25,0.26606047241943404,0.0,anchored_scar_precision_edema_safe,complete_modality,88.67602348918201,165.7051516207996,myops_scar,16,20.1875,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
5,11.142857142857142,0.3179881157779078,0.0,anchored_scar_precision_edema_safe,CenterB,58.7960836021693,163.02049577910105,myops_scar,7,5.285714285714286,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
5,41.55555555555556,0.22567230536284333,0.0,anchored_scar_precision_edema_safe,CenterC,111.91597673463635,167.79321727545403,myops_scar,9,31.77777777777778,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
5,14.5,0.3102512650869649,0.0,anchored_scar_precision_edema_safe,C0+LGE,58.48645920953537,116.10520363394403,myops_scar,4,7.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
5,17.541666666666668,0.41996503249438616,0.0,anchored_scar_precision_edema_safe,LGE-only,59.55076762831594,140.15135080032843,myops_scar,24,6.166666666666667,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
5,5.0,0.0,0.0,anchored_scar_precision_edema_safe,no_T2_empty_GT,,,myops_scar,1,5.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv,srr_propref_scar_precision__checkpoint_best__pathology_aware
4,37.5,0.7043666037797609,0.6363636363636364,anchored_scar_precision_edema_safe,all_cases,48.413080870955405,69.76103353893043,myops_edema,44,28.522727272727273,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
4,103.125,0.18700816039434254,0.0,anchored_scar_precision_edema_safe,gt_positive_only,133.13597239512737,191.84284223205867,myops_edema,16,78.4375,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
4,103.125,0.18700816039434254,0.0,anchored_scar_precision_edema_safe,t2_present,133.13597239512737,191.84284223205867,myops_edema,16,78.4375,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
4,103.125,0.18700816039434254,0.0,anchored_scar_precision_edema_safe,complete_modality,133.13597239512737,191.84284223205867,myops_edema,16,78.4375,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
4,30.571428571428573,0.32108550726018587,0.0,anchored_scar_precision_edema_safe,CenterB,109.38176845149573,189.48365989629306,myops_edema,7,15.142857142857142,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
4,159.55555555555554,0.08272577949868662,0.0,anchored_scar_precision_edema_safe,CenterC,151.6114643512853,193.67776182654305,myops_edema,9,127.66666666666667,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
4,0.0,1.0,1.0,anchored_scar_precision_edema_safe,C0+LGE,0.0,0.0,myops_edema,4,0.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
4,0.0,1.0,1.0,anchored_scar_precision_edema_safe,LGE-only,0.0,0.0,myops_edema,24,0.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
4,0.0,1.0,1.0,anchored_scar_precision_edema_safe,no_T2_empty_GT,0.0,0.0,myops_edema,28,0.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
5,21.34090909090909,0.38352973516749006,0.0,anchored_scar_precision_edema_safe,all_cases,65.6864006885678,134.56295317085815,myops_scar,44,9.795454545454545,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
5,21.697674418604652,0.39244903133417586,0.0,anchored_scar_precision_edema_safe,gt_positive_only,65.6864006885678,134.56295317085815,myops_scar,43,9.883720930232558,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
5,28.5,0.3242614291414766,0.0,anchored_scar_precision_edema_safe,t2_present,97.4673456552575,157.96813746913838,myops_scar,16,17.375,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
5,28.5,0.3242614291414766,0.0,anchored_scar_precision_edema_safe,complete_modality,97.4673456552575,157.96813746913838,myops_scar,16,17.375,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
5,10.857142857142858,0.33393551863078447,0.0,anchored_scar_precision_edema_safe,CenterB,86.76485465263293,149.9071727593041,myops_scar,7,4.571428571428571,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
5,42.22222222222222,0.3167371373164593,0.0,anchored_scar_precision_edema_safe,CenterC,105.7915053239655,164.2377766878984,myops_scar,9,27.333333333333332,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
5,14.5,0.30643532985539984,0.0,anchored_scar_precision_edema_safe,C0+LGE,16.995922051119,80.45299943388156,myops_scar,4,3.75,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
5,17.708333333333332,0.4358910067368474,0.0,anchored_scar_precision_edema_safe,LGE-only,50.58541387378911,125.72324118912675,myops_scar,24,5.75,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
5,6.0,0.0,0.0,anchored_scar_precision_edema_safe,no_T2_empty_GT,,,myops_scar,1,6.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__argmax
4,49.61363636363637,0.7044396005720938,0.6363636363636364,anchored_scar_precision_edema_safe,all_cases,52.38914647606987,72.42976259002667,myops_edema,44,41.43181818181818,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
4,136.4375,0.1872089015732578,0.0,anchored_scar_precision_edema_safe,gt_positive_only,144.07015280919214,199.18184712257332,myops_edema,16,113.9375,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
4,136.4375,0.1872089015732578,0.0,anchored_scar_precision_edema_safe,t2_present,144.07015280919214,199.18184712257332,myops_edema,16,113.9375,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
4,136.4375,0.1872089015732578,0.0,anchored_scar_precision_edema_safe,complete_modality,144.07015280919214,199.18184712257332,myops_edema,16,113.9375,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
4,37.714285714285715,0.34151279218672814,0.0,anchored_scar_precision_edema_safe,CenterB,124.50184738435831,192.49998809554094,myops_edema,7,23.571428571428573,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
4,213.22222222222223,0.06719476442944755,0.0,anchored_scar_precision_edema_safe,CenterC,159.2899459173962,204.37884858804296,myops_edema,9,184.22222222222223,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
4,0.0,1.0,1.0,anchored_scar_precision_edema_safe,C0+LGE,0.0,0.0,myops_edema,4,0.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
4,0.0,1.0,1.0,anchored_scar_precision_edema_safe,LGE-only,0.0,0.0,myops_edema,24,0.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
4,0.0,1.0,1.0,anchored_scar_precision_edema_safe,no_T2_empty_GT,0.0,0.0,myops_edema,28,0.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
5,25.40909090909091,0.3662908426236457,0.0,anchored_scar_precision_edema_safe,all_cases,86.85638245490306,154.10862973563394,myops_scar,44,15.045454545454545,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
5,25.72093023255814,0.3748092343125677,0.0,anchored_scar_precision_edema_safe,gt_positive_only,86.85638245490306,154.10862973563394,myops_scar,43,15.116279069767442,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
5,35.6875,0.3213235819061184,0.0,anchored_scar_precision_edema_safe,t2_present,115.98541879625488,169.42417273473546,myops_scar,16,25.75,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
5,35.6875,0.3213235819061184,0.0,anchored_scar_precision_edema_safe,complete_modality,115.98541879625488,169.42417273473546,myops_scar,16,25.75,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
5,13.285714285714286,0.34793134284676797,0.0,anchored_scar_precision_edema_safe,CenterB,86.12311229971844,158.0800626661298,myops_scar,7,7.857142857142857,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
5,53.111111111111114,0.3006286567300577,0.0,anchored_scar_precision_edema_safe,CenterC,139.2116571824499,178.24736945476212,myops_scar,9,39.666666666666664,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
5,17.0,0.30618841232456784,0.0,anchored_scar_precision_edema_safe,C0+LGE,18.955850300380085,151.29312964201898,myops_scar,4,7.75,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
5,19.958333333333332,0.4062860881518435,0.0,anchored_scar_precision_edema_safe,LGE-only,75.92459141331722,144.25020524793482,myops_scar,24,9.125,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
5,12.0,0.0,0.0,anchored_scar_precision_edema_safe,no_T2_empty_GT,,,myops_scar,1,12.0,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv,srr_propref_scar_precision__checkpoint_final__pathology_aware
4,31.954545454545453,0.6814987441632009,0.6363636363636364,anchored_conservative_cascade_no_proto_or_frozen_proto,all_cases,60.19868464713646,70.66943258206466,myops_edema,44,25.886363636363637,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv,srr_propref_no_proto_cascade__checkpoint_best__argmax
4,87.875,0.12412154644880237,0.0,anchored_conservative_cascade_no_proto_or_frozen_proto,gt_positive_only,165.54638277962525,194.3409396006778,myops_edema,16,71.1875,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv,srr_propref_no_proto_cascade__checkpoint_best__argmax
4,87.875,0.12412154644880237,0.0,anchored_conservative_cascade_no_proto_or_frozen_proto,t2_present,165.54638277962525,194.3409396006778,myops_edema,16,71.1875,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv,srr_propref_no_proto_cascade__checkpoint_best__argmax
4,87.875,0.12412154644880237,0.0,anchored_conservative_cascade_no_proto_or_frozen_proto,complete_modality,165.54638277962525,194.3409396006778,myops_edema,16,71.1875,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv,srr_propref_no_proto_cascade__checkpoint_best__argmax
4,50.857142857142854,0.22178896907882814,0.0,anchored_conservative_cascade_no_proto_or_frozen_proto,CenterB,170.337771703197,202.43147262518949,myops_edema,7,34.285714285714285,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv,srr_propref_no_proto_cascade__checkpoint_best__argmax
