case_id,center,checkpoint_name,class_id,formal_variant,gt_voxels,lesion_wise_recall,memory_negative_similarity_mean,metric_name,modality_group,neg_similarity_mean,outside_myocardium_fp_ratio,pos_similarity_mean,proposal_component_count,proposal_gate_mean,proposal_gate_p95,proposal_precision,proposal_recall,proposal_remote_fp_count,proposal_small_fp_count,proposal_threshold,proposal_voxels,script_alias,source_path,t2_present,variant
Case3034,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,2826,1.0,0.4304422438144684,myops_scar,C0+LGE+T2,0.4313652217388153,0.22118603538976567,0.11205688863992691,21,0.005692397244274616,5.840104495291598e-05,0.46078431372549017,0.6818825194621373,14,9,0.8,4182,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3034,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,2826,1.0,0.4304422438144684,myops_scar,C0+LGE+T2,0.4313652217388153,0.18649767201241593,0.11205688863992691,19,0.005692397244274616,5.840104495291598e-05,0.48887739265390584,0.6687898089171974,12,9,0.9,3866,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3034,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,2038,0.5454545454545454,0.30671894550323486,myops_edema,C0+LGE+T2,0.30672213435173035,0.7282619698350036,0.021133359521627426,198,0.015986576676368713,0.00043058319715783,0.07991699564733272,0.7747791952894995,165,120,0.05,19758,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3034,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,2038,0.5454545454545454,0.30671894550323486,myops_edema,C0+LGE+T2,0.30672213435173035,0.7218695578900062,0.021133359521627426,177,0.015986576676368713,0.00043058319715783,0.08797258580978597,0.7684003925417076,146,109,0.1,17801,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3034,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,2038,0.5454545454545454,0.30671894550323486,myops_edema,C0+LGE+T2,0.30672213435173035,0.715156849185893,0.021133359521627426,157,0.015986576676368713,0.00043058319715783,0.09656126233733577,0.7536800785083415,125,98,0.2,15907,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3034,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,2038,0.5454545454545454,0.30671894550323486,myops_edema,C0+LGE+T2,0.30672213435173035,0.7101321585903083,0.021133359521627426,147,0.015986576676368713,0.00043058319715783,0.10294815316841749,0.7453385672227674,119,93,0.3,14755,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3034,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,2038,0.5454545454545454,0.30671894550323486,myops_edema,C0+LGE+T2,0.30672213435173035,0.7065342544617156,0.021133359521627426,134,0.015986576676368713,0.00043058319715783,0.10859240069084629,0.7404317958783121,105,84,0.4,13896,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3034,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,2038,0.5454545454545454,0.30671894550323486,myops_edema,C0+LGE+T2,0.30672213435173035,0.7050370710081786,0.021133359521627426,132,0.015986576676368713,0.00043058319715783,0.11381181686157608,0.7306182531894013,100,80,0.5,13083,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3034,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,2038,0.5454545454545454,0.30671894550323486,myops_edema,C0+LGE+T2,0.30672213435173035,0.7012525252525252,0.021133359521627426,110,0.015986576676368713,0.00043058319715783,0.11951515151515152,0.725711481844946,81,62,0.6,12375,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3034,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,2038,0.36363636363636365,0.30671894550323486,myops_edema,C0+LGE+T2,0.30672213435173035,0.6985395189003436,0.021133359521627426,105,0.015986576676368713,0.00043058319715783,0.12577319587628866,0.718351324828263,77,59,0.7,11640,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3034,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,2038,0.36363636363636365,0.30671894550323486,myops_edema,C0+LGE+T2,0.30672213435173035,0.6936753403092879,0.021133359521627426,93,0.015986576676368713,0.00043058319715783,0.13325307898879526,0.7060843964671246,69,44,0.8,10799,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3034,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,2038,0.36363636363636365,0.30671894550323486,myops_edema,C0+LGE+T2,0.30672213435173035,0.6833107474199938,0.021133359521627426,93,0.015986576676368713,0.00043058319715783,0.14687793182528927,0.6913640824337586,63,44,0.9,9593,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,8515,1.0,0.4362759292125702,myops_scar,C0+LGE+T2,0.43639203906059265,0.5016335016335016,0.10396014153957367,60,0.0025160275399684906,6.720868987031281e-05,0.427977427977428,0.16923076923076924,42,26,0.05,3367,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,8515,1.0,0.4362759292125702,myops_scar,C0+LGE+T2,0.43639203906059265,0.5113168724279835,0.10396014153957367,59,0.0025160275399684906,6.720868987031281e-05,0.42626886145404663,0.1459776864357017,41,32,0.1,2916,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,8515,1.0,0.4362759292125702,myops_scar,C0+LGE+T2,0.43639203906059265,0.5307599517490953,0.10396014153957367,56,0.0025160275399684906,6.720868987031281e-05,0.4101326899879373,0.11978860833822666,35,26,0.2,2487,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,8515,1.0,0.4362759292125702,myops_scar,C0+LGE+T2,0.43639203906059265,0.5429087624209575,0.10396014153957367,55,0.0025160275399684906,6.720868987031281e-05,0.4006323396567299,0.10416911332941867,34,24,0.3,2214,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,8515,1.0,0.4362759292125702,myops_scar,C0+LGE+T2,0.43639203906059265,0.5471414242728184,0.10396014153957367,52,0.0025160275399684906,6.720868987031281e-05,0.3971915747241725,0.09301233118027011,29,22,0.4,1994,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,8515,1.0,0.4362759292125702,myops_scar,C0+LGE+T2,0.43639203906059265,0.5619517543859649,0.10396014153957367,49,0.0025160275399684906,6.720868987031281e-05,0.38377192982456143,0.08220786846741045,29,20,0.5,1824,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,8515,1.0,0.4362759292125702,myops_scar,C0+LGE+T2,0.43639203906059265,0.5735115431348724,0.10396014153957367,49,0.0025160275399684906,6.720868987031281e-05,0.37606318347509116,0.0726952436876101,28,20,0.6,1646,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,8515,1.0,0.4362759292125702,myops_scar,C0+LGE+T2,0.43639203906059265,0.5918367346938775,0.10396014153957367,41,0.0025160275399684906,6.720868987031281e-05,0.3619047619047619,0.062477980035231945,23,16,0.7,1470,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,8515,1.0,0.4362759292125702,myops_scar,C0+LGE+T2,0.43639203906059265,0.6020328381548085,0.10396014153957367,37,0.0025160275399684906,6.720868987031281e-05,0.3526192337763878,0.05296535525543159,23,17,0.8,1279,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,8515,1.0,0.4362759292125702,myops_scar,C0+LGE+T2,0.43639203906059265,0.6162005785920925,0.10396014153957367,30,0.0025160275399684906,6.720868987031281e-05,0.33751205400192863,0.041103934233705224,18,13,0.9,1037,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,1585,0.30303030303030304,0.30687129497528076,myops_edema,C0+LGE+T2,0.3068762421607971,0.6826946461452941,0.032324474304914474,257,0.023855332285165787,0.007374544627964497,0.025223222040787967,0.4580441640378549,218,153,0.05,28783,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,1585,0.2727272727272727,0.30687129497528076,myops_edema,C0+LGE+T2,0.3068762421607971,0.6744955986601231,0.032324474304914474,234,0.023855332285165787,0.007374544627964497,0.02718703746981382,0.44037854889589906,199,142,0.1,25674,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,1585,0.21212121212121213,0.30687129497528076,myops_edema,C0+LGE+T2,0.3068762421607971,0.6649233224004965,0.032324474304914474,207,0.023855332285165787,0.007374544627964497,0.029961882811807464,0.42649842271293376,171,110,0.2,22562,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,1585,0.18181818181818182,0.30687129497528076,myops_edema,C0+LGE+T2,0.3068762421607971,0.6588383106214362,0.032324474304914474,208,0.023855332285165787,0.007374544627964497,0.031941625591959025,0.4170347003154574,169,111,0.3,20694,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,1585,0.15151515151515152,0.30687129497528076,myops_edema,C0+LGE+T2,0.3068762421607971,0.6532383823682295,0.032324474304914474,192,0.023855332285165787,0.007374544627964497,0.03326749142322487,0.4037854889589905,162,100,0.4,19238,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,1585,0.15151515151515152,0.30687129497528076,myops_edema,C0+LGE+T2,0.3068762421607971,0.6481739615277391,0.032324474304914474,186,0.023855332285165787,0.007374544627964497,0.03512684694730973,0.39747634069400634,153,98,0.5,17935,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,1585,0.15151515151515152,0.30687129497528076,myops_edema,C0+LGE+T2,0.3068762421607971,0.6426512968299711,0.032324474304914474,187,0.023855332285165787,0.007374544627964497,0.03740393852065322,0.39305993690851737,149,97,0.6,16656,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,1585,0.09090909090909091,0.30687129497528076,myops_edema,C0+LGE+T2,0.3068762421607971,0.6359848977997656,0.032324474304914474,176,0.023855332285165787,0.007374544627964497,0.03977346699648483,0.38548895899053626,145,82,0.7,15362,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,1585,0.09090909090909091,0.30687129497528076,myops_edema,C0+LGE+T2,0.3068762421607971,0.6265245015701453,0.032324474304914474,176,0.023855332285165787,0.007374544627964497,0.04359891915577302,0.3766561514195584,139,80,0.8,13693,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3038,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,1585,0.06060606060606061,0.30687129497528076,myops_edema,C0+LGE+T2,0.3068762421607971,0.6068360931550518,0.032324474304914474,182,0.023855332285165787,0.007374544627964497,0.05109359780394935,0.3640378548895899,133,95,0.9,11293,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,2794,1.0,0.43238919973373413,myops_scar,C0+LGE+T2,0.43251338601112366,0.5805369127516778,0.1049264594912529,67,0.0026479472871869802,4.997638825443573e-05,0.3703477730323368,0.4345025053686471,61,35,0.05,3278,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,2794,1.0,0.43238919973373413,myops_scar,C0+LGE+T2,0.43251338601112366,0.5411722402013665,0.1049264594912529,76,0.0026479472871869802,4.997638825443573e-05,0.4102840704782452,0.40837508947745166,70,47,0.1,2781,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,2794,1.0,0.43238919973373413,myops_scar,C0+LGE+T2,0.43251338601112366,0.5046768707482994,0.1049264594912529,57,0.0026479472871869802,4.997638825443573e-05,0.4494047619047619,0.37831066571224053,53,34,0.2,2352,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,2794,1.0,0.43238919973373413,myops_scar,C0+LGE+T2,0.43251338601112366,0.48015122873345933,0.1049264594912529,48,0.0026479472871869802,4.997638825443573e-05,0.4768431001890359,0.3611309949892627,44,28,0.3,2116,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,2794,1.0,0.43238919973373413,myops_scar,C0+LGE+T2,0.43251338601112366,0.45890760592138846,0.1049264594912529,43,0.0026479472871869802,4.997638825443573e-05,0.49821337417049516,0.3493199713672155,39,23,0.4,1959,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,2794,1.0,0.43238919973373413,myops_scar,C0+LGE+T2,0.43251338601112366,0.438084755090809,0.1049264594912529,36,0.0026479472871869802,4.997638825443573e-05,0.519537699504678,0.33786685755189694,32,18,0.5,1817,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,2794,1.0,0.43238919973373413,myops_scar,C0+LGE+T2,0.43251338601112366,0.42323651452282157,0.1049264594912529,39,0.0026479472871869802,4.997638825443573e-05,0.5340841730883225,0.32247673586256265,33,20,0.6,1687,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,2794,1.0,0.43238919973373413,myops_scar,C0+LGE+T2,0.43251338601112366,0.40064102564102566,0.1049264594912529,33,0.0026479472871869802,4.997638825443573e-05,0.5583333333333333,0.3117394416607015,28,16,0.7,1560,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,2794,1.0,0.43238919973373413,myops_scar,C0+LGE+T2,0.43251338601112366,0.37315530569219957,0.1049264594912529,30,0.0026479472871869802,4.997638825443573e-05,0.5888966971187631,0.2999284180386543,25,13,0.8,1423,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,2794,1.0,0.43238919973373413,myops_scar,C0+LGE+T2,0.43251338601112366,0.31983805668016196,0.1049264594912529,25,0.0026479472871869802,4.997638825443573e-05,0.642914979757085,0.28418038654259126,21,11,0.9,1235,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,324,0.4,0.30482104420661926,myops_edema,C0+LGE+T2,0.30482226610183716,0.7910338428480734,0.02849987894296646,241,0.017722584307193756,0.0015149401733651757,0.0064462567758949065,0.4074074074074074,226,128,0.05,20477,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,324,0.4,0.30482104420661926,myops_edema,C0+LGE+T2,0.30482226610183716,0.7837155711620761,0.02849987894296646,214,0.017722584307193756,0.0015149401733651757,0.00669373422583123,0.3765432098765432,196,111,0.1,18226,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,324,0.4,0.30482104420661926,myops_edema,C0+LGE+T2,0.30482226610183716,0.7764141539995016,0.02849987894296646,197,0.017722584307193756,0.0015149401733651757,0.006852728631946175,0.3395061728395062,180,108,0.2,16052,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,324,0.3,0.30482104420661926,myops_edema,C0+LGE+T2,0.30482226610183716,0.7709631049353138,0.02849987894296646,183,0.017722584307193756,0.0015149401733651757,0.0071188993086453555,0.32098765432098764,164,100,0.3,14609,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,324,0.3,0.30482104420661926,myops_edema,C0+LGE+T2,0.30482226610183716,0.7654696542513726,0.02849987894296646,177,0.017722584307193756,0.0015149401733651757,0.0074194984419053275,0.30864197530864196,156,103,0.4,13478,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,324,0.3,0.30482104420661926,myops_edema,C0+LGE+T2,0.30482226610183716,0.761954096270322,0.02849987894296646,173,0.017722584307193756,0.0015149401733651757,0.007411539687599618,0.28703703703703703,153,106,0.5,12548,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,324,0.3,0.30482104420661926,myops_edema,C0+LGE+T2,0.30482226610183716,0.7561058923996584,0.02849987894296646,174,0.017722584307193756,0.0015149401733651757,0.0076003415883859945,0.27469135802469136,153,113,0.6,11710,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,324,0.3,0.30482104420661926,myops_edema,C0+LGE+T2,0.30482226610183716,0.7512948575656678,0.02849987894296646,168,0.017722584307193756,0.0015149401733651757,0.00776914539400666,0.25925925925925924,151,113,0.7,10812,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,324,0.3,0.30482104420661926,myops_edema,C0+LGE+T2,0.30482226610183716,0.7422235910070835,0.02849987894296646,151,0.017722584307193756,0.0015149401733651757,0.007904732573657735,0.23765432098765432,134,101,0.8,9741,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3040,CenterC,checkpoint_best,4,anchored_scar_precision_edema_safe,324,0.3,0.30482104420661926,myops_edema,C0+LGE+T2,0.30482226610183716,0.7263934228025631,0.02849987894296646,135,0.017722584307193756,0.0015149401733651757,0.008463305525329465,0.21604938271604937,119,93,0.9,8271,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3044,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,5781,1.0,0.4246571958065033,myops_scar,C0+LGE+T2,0.4247514605522156,0.6504320502749411,0.10742978751659393,70,0.0017432280583307147,6.771358312107623e-05,0.32600157109190886,0.14357377616329356,55,30,0.05,2546,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3044,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,5781,1.0,0.4246571958065033,myops_scar,C0+LGE+T2,0.4247514605522156,0.6520076481835564,0.10742978751659393,61,0.0017432280583307147,6.771358312107623e-05,0.32695984703632885,0.11831862999481059,45,28,0.1,2092,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
Case3044,CenterC,checkpoint_best,5,anchored_scar_precision_edema_safe,5781,1.0,0.4246571958065033,myops_scar,C0+LGE+T2,0.4247514605522156,0.6549881235154394,0.10742978751659393,54,0.0017432280583307147,6.771358312107623e-05,0.32422802850356297,0.09444732745199792,38,22,0.2,1684,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_scar_precision
