anchor_present_batch_fraction,batch_cases,component_present_batch_fraction,edema_proposal_loss,edema_supervised_batch_fraction,elapsed_seconds,evidence_loss,final_loss,formal_variant,loss,proposal_margin_loss,proposal_weight,refine_weight,roi_cover_loss,roi_remote_loss,scar_proposal_loss,script_alias,source_path,stage,step,variant
1.0,"Case1049,Case3029",0.5,0.25042298436164856,0.5,484.4324532560131,1.5974503755569458,1.597543716430664,anchored_scar_precision_edema_safe,1.5974503755569458,0.21280770003795624,0.0,0.0,0.3457990884780884,0.0042664241045713425,0.35798999667167664,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3350,srr_propref_scar_precision
1.0,"Case2027,Case2030",1.0,0.29459401965141296,1.0,491.670389056002,0.8012816309928894,0.7994731664657593,anchored_scar_precision_edema_safe,0.8012816309928894,0.259413480758667,0.0,0.0,0.34009185433387756,0.003928480204194784,0.20800985395908356,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3400,srr_propref_scar_precision
0.5,"Case3025,Case2011",0.5,0.5305403470993042,1.0,498.88114421701175,1.175313949584961,1.1744530200958252,anchored_scar_precision_edema_safe,1.175313949584961,0.25201934576034546,0.0,0.0,0.48342037200927734,0.007139665074646473,0.5480397343635559,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3450,srr_propref_scar_precision
1.0,"Case3009,Case1071",1.0,0.21794010698795319,0.5,506.01529989100527,1.0006557703018188,0.9979183077812195,anchored_scar_precision_edema_safe,1.0006557703018188,0.254184365272522,0.0,0.0,0.29277947545051575,0.0031894887797534466,0.17536115646362305,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3500,srr_propref_scar_precision
0.5,"Case8028,Case2006",0.0,0.4085747003555298,0.5,513.1186906940129,1.0729079246520996,1.0715141296386719,anchored_scar_precision_edema_safe,1.0729079246520996,0.2522513270378113,0.0,0.0,0.4103603959083557,0.0054144603200256824,0.5332236289978027,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3550,srr_propref_scar_precision
0.5,"Case2024,Case2032",0.5,0.19326385855674744,0.5,520.3265111230139,0.9513814449310303,0.948127269744873,anchored_scar_precision_edema_safe,0.9513814449310303,0.2591051459312439,0.0,0.0,0.32359960675239563,0.002568634459748864,0.37138548493385315,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3600,srr_propref_scar_precision
,,,,,520.8071496729972,,,anchored_scar_precision_edema_safe,,,,,,,,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3600,srr_propref_scar_precision
1.0,"Case3021,Case3008",1.0,0.6070221662521362,1.0,528.2152341839974,1.276228904724121,1.272523045539856,anchored_scar_precision_edema_safe,1.276228904724121,0.2525597810745239,0.0,0.0,0.4104323983192444,0.0033457716926932335,0.2683631181716919,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3650,srr_propref_scar_precision
0.5,"Case2012,Case2035",0.0,0.5258954763412476,1.0,535.2784002390108,1.2267680168151855,1.2261148691177368,anchored_scar_precision_edema_safe,1.2267680168151855,0.2548958361148834,0.0,0.0,0.5211809873580933,0.0030352314934134483,0.5591542720794678,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3700,srr_propref_scar_precision
0.5,"Case3003,Case2029",0.5,0.2609558701515198,0.5,542.5032147589955,0.8386855721473694,0.8356821537017822,anchored_scar_precision_edema_safe,0.8386855721473694,0.25100064277648926,0.0,0.0,0.34011492133140564,0.001393564511090517,0.3313399851322174,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3750,srr_propref_scar_precision
1.0,"Case3039,Case8001",1.0,0.3279414176940918,0.5,549.6202977530193,1.1202014684677124,1.116403579711914,anchored_scar_precision_edema_safe,1.1202014684677124,0.2529376745223999,0.0,0.0,0.3299960494041443,0.004208529368042946,0.17510204017162323,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3800,srr_propref_scar_precision
1.0,"Case2029,Case3033",1.0,0.40207141637802124,1.0,556.7184623200155,0.996282696723938,0.9932840466499329,anchored_scar_precision_edema_safe,0.996282696723938,0.25308167934417725,0.0,0.0,0.3777679204940796,0.00559307262301445,0.21556615829467773,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3850,srr_propref_scar_precision
0.5,"Case3015,Case3042",0.5,0.5832511782646179,1.0,563.9493330700207,1.48203444480896,1.4739574193954468,anchored_scar_precision_edema_safe,1.48203444480896,0.25431591272354126,0.0,0.0,0.5412375330924988,0.0024734397884458303,0.5046071410179138,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3900,srr_propref_scar_precision
0.5,"Case3005,Case2026",0.0,0.47782397270202637,0.5,571.1760217809933,1.1944915056228638,1.1945973634719849,anchored_scar_precision_edema_safe,1.1944915056228638,0.25177431106567383,0.0,0.0,0.4411851167678833,0.004552958533167839,0.5430136322975159,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,3950,srr_propref_scar_precision
1.0,"Case3033,Case3035",1.0,0.4675028622150421,1.0,578.4418092390115,1.0902889966964722,1.0871576070785522,anchored_scar_precision_edema_safe,1.0902889966964722,0.25231802463531494,0.0,0.0,0.4225788712501526,0.003078032750636339,0.35663390159606934,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4000,srr_propref_scar_precision
0.5,"Case2019,Case3013",0.5,0.3627192974090576,1.0,585.6168443089991,0.7435120940208435,0.7400829792022705,anchored_scar_precision_edema_safe,0.7435120940208435,0.2517175078392029,0.0,0.0,0.4188653826713562,0.002994734328240156,0.41744059324264526,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4050,srr_propref_scar_precision
0.5,"Case8035,Case2019",0.5,0.28275418281555176,0.5,592.6090186620131,0.9323804378509521,0.9280926585197449,anchored_scar_precision_edema_safe,0.9323804378509521,0.2612478733062744,0.0,0.0,0.3529089093208313,0.00730839604511857,0.37129297852516174,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4100,srr_propref_scar_precision
0.0,"Case3013,Case3010",0.0,0.470420241355896,0.5,599.8197032189928,1.2665446996688843,1.2666429281234741,anchored_scar_precision_edema_safe,1.2665446996688843,0.2608566880226135,0.0,0.0,0.4472951889038086,0.004057489801198244,0.634485125541687,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4150,srr_propref_scar_precision
1.0,"Case1038,Case3022",0.5,0.21753664314746857,0.5,607.0591086630011,0.9682248830795288,0.9659688472747803,anchored_scar_precision_edema_safe,0.9682248830795288,0.26057159900665283,0.0,0.0,0.30567798018455505,0.003919175360351801,0.3370102345943451,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4200,srr_propref_scar_precision
,,,,,607.539362711017,,,anchored_scar_precision_edema_safe,,,,,,,,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4200,srr_propref_scar_precision
1.0,"Case2029,Case2030",0.5,0.3869260251522064,1.0,614.9629515480192,0.9717599749565125,0.9705303907394409,anchored_scar_precision_edema_safe,0.9717599749565125,0.2580870985984802,0.0,0.0,0.4046999216079712,0.003562968922778964,0.32060706615448,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4250,srr_propref_scar_precision
1.0,"Case1037,Case3003",0.5,0.25090673565864563,0.5,622.1635265040095,1.1704672574996948,1.1677978038787842,anchored_scar_precision_edema_safe,1.1704672574996948,0.25671660900115967,0.0,0.0,0.32850366830825806,0.0024461564607918262,0.308759868144989,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4300,srr_propref_scar_precision
0.5,"Case3021,Case3036",0.5,0.3527393937110901,0.5,629.2493510000058,1.1653891801834106,1.1642682552337646,anchored_scar_precision_edema_safe,1.1653891801834106,0.2540759742259979,0.0,0.0,0.3499520421028137,0.0024737257044762373,0.4458211064338684,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4350,srr_propref_scar_precision
1.0,"Case2030,Case1020",1.0,0.1865559220314026,0.5,636.5460610130103,0.9567699432373047,0.9554105401039124,anchored_scar_precision_edema_safe,0.9567699432373047,0.2572367489337921,0.0,0.0,0.26240435242652893,0.004952544346451759,0.23756879568099976,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4400,srr_propref_scar_precision
1.0,"Case1030,Case1012",1.0,-0.0,0.0,643.8360637550068,0.9388151168823242,0.936975359916687,anchored_scar_precision_edema_safe,0.9388151168823242,0.21213006973266602,0.0,0.0,0.2192174643278122,0.003987354226410389,0.3058599829673767,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4450,srr_propref_scar_precision
0.0,"Case3021,Case3024",0.0,0.42899009585380554,0.5,650.98612869301,1.4304877519607544,1.4303921461105347,anchored_scar_precision_edema_safe,1.4304877519607544,0.2552427649497986,0.0,0.0,0.4516887366771698,0.0048108892515301704,0.7199729084968567,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4500,srr_propref_scar_precision
1.0,"Case1013,Case7006",1.0,-0.0,0.0,658.1725312269991,1.3242878913879395,1.3224952220916748,anchored_scar_precision_edema_safe,1.3242878913879395,0.21638815104961395,0.0,0.0,0.21781966090202332,0.007891146466135979,0.39552801847457886,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4550,srr_propref_scar_precision
1.0,"Case3033,Case3039",1.0,0.5249407887458801,1.0,665.3676734630135,0.7610312700271606,0.760711669921875,anchored_scar_precision_edema_safe,0.7610312700271606,0.2570931911468506,0.0,0.0,0.38760116696357727,0.003732462413609028,0.23680372536182404,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4600,srr_propref_scar_precision
1.0,"Case2006,Case2034",1.0,0.3523114025592804,1.0,672.5825247720059,0.6105960011482239,0.6083474159240723,anchored_scar_precision_edema_safe,0.6105960011482239,0.25879308581352234,0.0,0.0,0.33747178316116333,0.00466807559132576,0.12978091835975647,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4650,srr_propref_scar_precision
1.0,"Case2024,Case2009",1.0,0.2407413125038147,1.0,679.7460957450094,0.670188307762146,0.6690391898155212,anchored_scar_precision_edema_safe,0.670188307762146,0.2579232454299927,0.0,0.0,0.3499692678451538,0.004431559704244137,0.28337979316711426,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4700,srr_propref_scar_precision
1.0,"Case6002,Case3035",1.0,0.2504902184009552,0.5,686.784761774994,0.9717515110969543,0.969545841217041,anchored_scar_precision_edema_safe,0.9717515110969543,0.25241684913635254,0.0,0.0,0.3427763879299164,0.001944129355251789,0.3282158374786377,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4750,srr_propref_scar_precision
1.0,"Case2006,Case3035",1.0,0.37725818157196045,1.0,693.9653442510171,0.63454270362854,0.633987307548523,anchored_scar_precision_edema_safe,0.63454270362854,0.2586732506752014,0.0,0.0,0.37014874815940857,0.004119305871427059,0.2251819670200348,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4800,srr_propref_scar_precision
,,,,,694.4513830000069,,,anchored_scar_precision_edema_safe,,,,,,,,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,evidence_warmup,4800,srr_propref_scar_precision
1.0,"Case3045,Case3033",0.5,0.5685524940490723,1.0,702.4866402980115,1.6070114374160767,1.608001470565796,anchored_scar_precision_edema_safe,2.1903960704803467,0.18626658618450165,0.550000011920929,0.20000000298023224,0.4847950339317322,0.002545487368479371,0.4548935294151306,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,4850,srr_propref_scar_precision
0.5,"Case1006,Case2010",0.5,0.261491060256958,0.5,709.9811519990035,1.0285298824310303,1.0261671543121338,anchored_scar_precision_edema_safe,1.416919231414795,0.15178729593753815,0.550000011920929,0.20000000298023224,0.34967607259750366,0.00971207208931446,0.41431382298469543,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,4900,srr_propref_scar_precision
1.0,"Case6006,Case8009",1.0,-0.0,0.0,717.517596501013,0.9179382920265198,0.9184303283691406,anchored_scar_precision_edema_safe,1.1558372974395752,0.11959735304117203,0.550000011920929,0.20000000298023224,0.2219998687505722,0.0031484379433095455,0.4086240828037262,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,4950,srr_propref_scar_precision
1.0,"Case2004,Case3020",1.0,0.33119258284568787,1.0,725.2310813950025,1.0408092737197876,1.040602207183838,anchored_scar_precision_edema_safe,1.4166187047958374,0.11478161811828613,0.550000011920929,0.20000000298023224,0.38369473814964294,0.0034279022365808487,0.32914090156555176,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5000,srr_propref_scar_precision
1.0,"Case3019,Case3029",0.5,0.4465637803077698,1.0,732.8416466049966,1.1073617935180664,1.1068603992462158,anchored_scar_precision_edema_safe,1.5675244331359863,0.10284436494112015,0.550000011920929,0.20000000298023224,0.4369983673095703,0.0025679096579551697,0.36952656507492065,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5050,srr_propref_scar_precision
1.0,"Case3043,Case2025",1.0,0.3481874465942383,1.0,740.5070621750201,0.8216772079467773,0.8230797052383423,anchored_scar_precision_edema_safe,1.1478474140167236,0.09433814883232117,0.550000011920929,0.20000000298023224,0.34594523906707764,0.006524697411805391,0.2259817123413086,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5100,srr_propref_scar_precision
1.0,"Case3003,Case1056",1.0,0.21357013285160065,0.5,748.1331297240104,0.7983551025390625,0.797130823135376,anchored_scar_precision_edema_safe,1.0222519636154175,0.09322722256183624,0.550000011920929,0.20000000298023224,0.270110547542572,0.005039273761212826,0.1748696118593216,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5150,srr_propref_scar_precision
0.5,"Case3035,Case2029",0.0,0.38305848836898804,1.0,755.944821401994,1.0813829898834229,1.079748511314392,anchored_scar_precision_edema_safe,1.472085952758789,0.07229457795619965,0.550000011920929,0.20000000298023224,0.4495822787284851,0.0029139777179807425,0.31285157799720764,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5200,srr_propref_scar_precision
1.0,"Case3033,Case3001",1.0,0.4901217520236969,1.0,763.6023078210128,0.9895917177200317,0.9898537397384644,anchored_scar_precision_edema_safe,1.4085694551467896,0.11613141000270844,0.550000011920929,0.20000000298023224,0.39628857374191284,0.0047380379401147366,0.24842976033687592,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5250,srr_propref_scar_precision
0.5,"Case3032,Case3006",0.5,0.3348698019981384,1.0,771.2008294660191,1.2166905403137207,1.217833161354065,anchored_scar_precision_edema_safe,1.6136828660964966,0.10942182689905167,0.550000011920929,0.20000000298023224,0.4538406729698181,0.00284323887899518,0.3650500178337097,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5300,srr_propref_scar_precision
0.5,"Case2029,Case2027",0.0,0.250514417886734,0.5,778.7909388760163,1.1634242534637451,1.1626646518707275,anchored_scar_precision_edema_safe,1.4666869640350342,0.010720509104430676,0.550000011920929,0.20000000298023224,0.3421685993671417,0.0024382099509239197,0.2987281382083893,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5350,srr_propref_scar_precision
0.5,"Case3035,Case1071",0.5,-0.0,0.0,786.3622652750055,0.6916146278381348,0.6931558847427368,anchored_scar_precision_edema_safe,0.8117094039916992,0.0394585020840168,0.550000011920929,0.20000000298023224,0.17829349637031555,0.002899190643802285,0.21046239137649536,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5400,srr_propref_scar_precision
,,,,,786.8497040380025,,,anchored_scar_precision_edema_safe,,,,,,,,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5400,srr_propref_scar_precision
1.0,"Case1058,Case1037",1.0,-0.0,0.0,794.7631844580173,0.9708969593048096,0.9688530564308167,anchored_scar_precision_edema_safe,1.1123595237731934,0.12371625006198883,0.550000011920929,0.20000000298023224,0.20582365989685059,0.004426791798323393,0.2324613332748413,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5450,srr_propref_scar_precision
1.0,"Case1014,Case3003",1.0,0.22896172106266022,0.5,802.3685682780051,0.9304952025413513,0.9279335737228394,anchored_scar_precision_edema_safe,1.226093053817749,0.09748905152082443,0.550000011920929,0.20000000298023224,0.30014297366142273,0.0034347972832620144,0.28899097442626953,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5500,srr_propref_scar_precision
1.0,"Case2013,Case1077",1.0,0.2440185546875,0.5,810.0825093990134,1.091488242149353,1.0905084609985352,anchored_scar_precision_edema_safe,1.3751375675201416,0.12238426506519318,0.550000011920929,0.20000000298023224,0.27962177991867065,0.003144639078527689,0.24723060429096222,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5550,srr_propref_scar_precision
0.5,"Case2004,Case1079",0.5,-0.0,0.0,817.5754907460068,0.8695940971374512,0.8705838918685913,anchored_scar_precision_edema_safe,1.0906790494918823,0.06924349069595337,0.550000011920929,0.20000000298023224,0.20283588767051697,0.002708750544115901,0.38812389969825745,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5600,srr_propref_scar_precision
0.5,"Case2009,Case1030",0.5,-0.0,0.0,825.258271624014,0.6886732578277588,0.6869863867759705,anchored_scar_precision_edema_safe,0.8331172466278076,0.06456203758716583,0.550000011920929,0.20000000298023224,0.18354099988937378,0.0024637558963149786,0.24971304833889008,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5650,srr_propref_scar_precision
1.0,"Case3002,Case8031",0.5,0.28147661685943604,0.5,832.8431282149977,1.0203368663787842,1.0198445320129395,anchored_scar_precision_edema_safe,1.4307268857955933,0.12754030525684357,0.550000011920929,0.20000000298023224,0.3658844232559204,0.001613198546692729,0.4391789436340332,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5700,srr_propref_scar_precision
0.5,"Case3007,Case3009",0.5,0.42735278606414795,1.0,840.5286598300154,1.132310152053833,1.1312589645385742,anchored_scar_precision_edema_safe,1.54624342918396,0.0765363946557045,0.550000011920929,0.20000000298023224,0.46024376153945923,0.00433864863589406,0.3099459409713745,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5750,srr_propref_scar_precision
0.5,"Case2032,Case3013",0.5,0.30988532304763794,1.0,848.2132027340122,0.8273523449897766,0.8243834376335144,anchored_scar_precision_edema_safe,1.1589577198028564,0.10385838896036148,0.550000011920929,0.20000000298023224,0.4038153886795044,0.0037383714225143194,0.2722617983818054,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5800,srr_propref_scar_precision
0.5,"Case2019,Case3013",0.5,0.27747848629951477,0.5,855.8690447359986,1.487770915031433,1.4842405319213867,anchored_scar_precision_edema_safe,1.7999922037124634,0.11417970061302185,0.550000011920929,0.20000000298023224,0.30496737360954285,0.0067318095825612545,0.2673606276512146,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5850,srr_propref_scar_precision
1.0,"Case2021,Case3013",1.0,0.2971016764640808,1.0,863.5369778549939,0.8601268529891968,0.8577723503112793,anchored_scar_precision_edema_safe,1.1413161754608154,0.0995451807975769,0.550000011920929,0.20000000298023224,0.35544389486312866,0.0035634436644613743,0.19424259662628174,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5900,srr_propref_scar_precision
1.0,"Case3019,Case2005",1.0,0.31782394647598267,1.0,871.2488011390087,0.7250646352767944,0.7249327898025513,anchored_scar_precision_edema_safe,1.0076885223388672,0.09514962136745453,0.550000011920929,0.20000000298023224,0.3263421058654785,0.0037477794103324413,0.1770077496767044,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,5950,srr_propref_scar_precision
0.5,"Case3024,Case3017",0.0,0.48217707872390747,1.0,878.9032642660022,1.3350123167037964,1.3366527557373047,anchored_scar_precision_edema_safe,1.8079659938812256,0.09996732324361801,0.550000011920929,0.20000000298023224,0.4551822543144226,0.0015452506486326456,0.35774508118629456,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,6000,srr_propref_scar_precision
,,,,,879.3868662370078,,,anchored_scar_precision_edema_safe,,,,,,,,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,6000,srr_propref_scar_precision
0.5,"Case2023,Case3013",0.5,0.14425474405288696,0.5,887.4609701780137,1.1193656921386719,1.1194922924041748,anchored_scar_precision_edema_safe,1.4023163318634033,0.10843867063522339,0.550000011920929,0.20000000298023224,0.2945844829082489,0.0015907082706689835,0.34851324558258057,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,6050,srr_propref_scar_precision
0.0,"Case5006,Case3043",0.0,0.19211646914482117,0.5,895.0660276940034,1.113789677619934,1.112992763519287,anchored_scar_precision_edema_safe,1.38130521774292,0.11208927631378174,0.550000011920929,0.20000000298023224,0.3214927911758423,0.0016981166554614902,0.2718576192855835,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,6100,srr_propref_scar_precision
1.0,"Case1003,Case2005",1.0,0.1522918939590454,0.5,902.7771187710168,0.9639187455177307,0.9617007970809937,anchored_scar_precision_edema_safe,1.1791268587112427,0.10270896553993225,0.550000011920929,0.20000000298023224,0.25236546993255615,0.0027558498550206423,0.21845385432243347,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,6150,srr_propref_scar_precision
1.0,"Case1061,Case2012",1.0,0.09845077991485596,0.5,910.4019467140024,0.7437373399734497,0.742019772529602,anchored_scar_precision_edema_safe,0.9261058568954468,0.10288172215223312,0.550000011920929,0.20000000298023224,0.2505858540534973,0.0014594176318496466,0.21255192160606384,srr_propref_scar_precision,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_scar_precision/training_log.csv,proposal_dictionary,6200,srr_propref_scar_precision
