anatomy_consistency_dice,candidate_components,candidate_voxels,case_id,center,center_shift_mm,class_id,descriptor_scores,flow_smoothness_mean,folding_voxels,frame_agreements,frame_index,frame_indices,frame_weights,image_ncc_after,image_ncc_before,image_ncc_delta,jacobian_min_proxy,metric_name,reference_components,reference_dominance,reference_voxels,reference_weight,runtime_seconds,status,temporal_entropy,variant,warp_type
0.9632966096536613,1,16487,Case1022,center_alpha,,1,,,,,29,,,,,,,class_1_myocardium,1,,16371,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.9790091063435715,1,12878,Case1022,center_alpha,,2,,,,,29,,,,,,,class_2_lv,1,,13038,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7120030196275793,2,7713,Case1023,center_alpha,,1,,0.24787452071905136,8873,,9,,,0.7862539291381836,0.44793692231178284,0.33831700682640076,-6.667453289031982,class_1_myocardium,1,,8183,,0.5391824028920382,,,cine_deformable_or_feature_warp,
0.8263774059130895,1,6549,Case1023,center_alpha,,2,,0.24787452071905136,8873,,9,,,0.7862539291381836,0.44793692231178284,0.33831700682640076,-6.667453289031982,class_2_lv,1,,8570,,0.5391824028920382,,,cine_deformable_or_feature_warp,
1.0,1,8183,Case1023,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,8183,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,8570,Case1023,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,8570,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.42463133214043314,1,8024,Case1023,center_alpha,,1,,,,,9,,,,,,,class_1_myocardium,1,,8183,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.4831858407079646,1,2730,Case1023,center_alpha,,2,,,,,9,,,,,,,class_2_lv,1,,8570,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.5360824742268041,1,8113,Case1023,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,8183,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.677806868935777,1,4416,Case1023,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,8570,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8059475615754228,2,13541,Case1025,center_alpha,,1,,0.18910954495271046,6412,,15,,,0.8348028659820557,0.5392101407051086,0.295592725276947,-3.5627734661102295,class_1_myocardium,7,,12890,,0.6782000330276787,,,cine_deformable_or_feature_warp,
0.9297778877683598,1,16313,Case1025,center_alpha,,2,,0.18910954495271046,6412,,15,,,0.8348028659820557,0.5392101407051086,0.295592725276947,-3.5627734661102295,class_2_lv,1,,16013,,0.6782000330276787,,,cine_deformable_or_feature_warp,
1.0,7,12890,Case1025,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,7,,12890,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,16013,Case1025,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,16013,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6179049893644811,2,13907,Case1025,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,7,,12890,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7765559373806796,1,10177,Case1025,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,16013,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.9441392649903289,5,12960,Case1025,center_alpha,,1,,,,,29,,,,,,,class_1_myocardium,7,,12890,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.9788607791401521,1,16202,Case1025,center_alpha,,2,,,,,29,,,,,,,class_2_lv,1,,16013,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8607663248785753,3,15330,Case1026,center_alpha,,1,,0.20638699287717993,5751,,9,,,0.8210643529891968,0.4211009442806244,0.3999634087085724,-17.10685920715332,class_1_myocardium,1,,14318,,0.5232008658349514,,,cine_deformable_or_feature_warp,
0.9456055458320464,1,14044,Case1026,center_alpha,,2,,0.20638699287717993,5751,,9,,,0.8210643529891968,0.4211009442806244,0.3999634087085724,-17.10685920715332,class_2_lv,1,,15095,,0.5232008658349514,,,cine_deformable_or_feature_warp,
1.0,1,14318,Case1026,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,14318,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,15095,Case1026,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,15095,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6587658898305084,1,15890,Case1026,center_alpha,,1,,,,,9,,,,,,,class_1_myocardium,1,,14318,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7531363486299109,1,9137,Case1026,center_alpha,,2,,,,,9,,,,,,,class_2_lv,1,,15095,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7124704592937631,1,14879,Case1026,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,14318,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8247869868319132,1,10725,Case1026,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,15095,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7883333333333333,2,5995,Case1027,center_alpha,,1,,0.20491870492696762,3555,,10,,,0.8977149724960327,0.7218337059020996,0.1758812665939331,-3.0708084106445312,class_1_myocardium,4,,4805,,0.2802987259346992,,,cine_deformable_or_feature_warp,
0.9468052583307857,1,6799,Case1027,center_alpha,,2,,0.20491870492696762,3555,,10,,,0.8977149724960327,0.7218337059020996,0.1758812665939331,-3.0708084106445312,class_2_lv,1,,6285,,0.2802987259346992,,,cine_deformable_or_feature_warp,
1.0,4,4805,Case1027,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,4,,4805,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,6285,Case1027,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,6285,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6204986149584487,1,6025,Case1027,center_alpha,,1,,,,,10,,,,,,,class_1_myocardium,4,,4805,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7655549054027696,1,3969,Case1027,center_alpha,,2,,,,,10,,,,,,,class_2_lv,1,,6285,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6561443066516347,1,5839,Case1027,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,4,,4805,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7992773604640107,1,4232,Case1027,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,6285,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.84814166580871,4,14410,Case1028,center_alpha,,1,,0.22711565558399474,8777,,15,,,0.862511932849884,0.6217318773269653,0.2407800555229187,-7.546281814575195,class_1_myocardium,2,,14729,,0.6340146828442812,,,cine_deformable_or_feature_warp,
0.9424581005586592,1,14124,Case1028,center_alpha,,2,,0.22711565558399474,8777,,15,,,0.862511932849884,0.6217318773269653,0.2407800555229187,-7.546281814575195,class_2_lv,1,,14516,,0.6340146828442812,,,cine_deformable_or_feature_warp,
1.0,2,14729,Case1028,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,2,,14729,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,14516,Case1028,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,14516,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.5745580450777374,1,15308,Case1028,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,2,,14729,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6822696965573547,1,7531,Case1028,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,14516,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8991733297194742,2,14787,Case1028,center_alpha,,1,,,,,28,,,,,,,class_1_myocardium,2,,14729,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.9485995904626384,1,14297,Case1028,center_alpha,,2,,,,,28,,,,,,,class_2_lv,1,,14516,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7427947774768584,2,12951,Case1029,center_alpha,,1,,0.25398127113779384,10304,,8,,,0.804606556892395,0.5295838713645935,0.2750226855278015,-6.612096786499023,class_1_myocardium,1,,11788,,0.514864447992295,,,cine_deformable_or_feature_warp,
0.8583648478300018,1,10401,Case1029,center_alpha,,2,,0.25398127113779384,10304,,8,,,0.804606556892395,0.5295838713645935,0.2750226855278015,-6.612096786499023,class_2_lv,1,,11811,,0.514864447992295,,,cine_deformable_or_feature_warp,
1.0,1,11788,Case1029,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,11788,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,11811,Case1029,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,11811,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.5372283027593648,1,14160,Case1029,center_alpha,,1,,,,,8,,,,,,,class_1_myocardium,1,,11788,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.5847542040194528,1,5256,Case1029,center_alpha,,2,,,,,8,,,,,,,class_2_lv,1,,11811,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7256250772335956,2,12489,Case1029,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,11788,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7731375248584977,1,7800,Case1029,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,11811,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8292358066485377,3,9106,Case1030,center_alpha,,1,,0.1880945973098278,4258,,15,,,0.8523929119110107,0.6443129777908325,0.20807993412017822,-4.211390972137451,class_1_myocardium,1,,8913,,0.5040403839666396,,,cine_deformable_or_feature_warp,
0.9269301971033431,1,9498,Case1030,center_alpha,,2,,0.1880945973098278,4258,,15,,,0.8523929119110107,0.6443129777908325,0.20807993412017822,-4.211390972137451,class_2_lv,1,,8868,,0.5040403839666396,,,cine_deformable_or_feature_warp,
1.0,1,8913,Case1030,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,8913,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,8868,Case1030,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,8868,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7034683326152521,2,9655,Case1030,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,8913,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.78086334891394,1,5680,Case1030,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,8868,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.9657623103389926,1,8816,Case1030,center_alpha,,1,,,,,29,,,,,,,class_1_myocardium,1,,8913,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.9834459459459459,1,8892,Case1030,center_alpha,,2,,,,,29,,,,,,,class_2_lv,1,,8868,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7666751635652986,7,12765,Case1031,center_alpha,,1,,0.19205218056837717,5706,,10,,,0.8397554159164429,0.6424522399902344,0.1973031759262085,-8.095440864562988,class_1_myocardium,1,,10773,,0.5139197441749275,,,cine_deformable_or_feature_warp,
0.9060093896713615,1,10006,Case1031,center_alpha,,2,,0.19205218056837717,5706,,10,,,0.8397554159164429,0.6424522399902344,0.1973031759262085,-8.095440864562988,class_2_lv,1,,11294,,0.5139197441749275,,,cine_deformable_or_feature_warp,
1.0,1,10773,Case1031,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,10773,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,11294,Case1031,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,11294,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6539885130823229,1,12732,Case1031,center_alpha,,1,,,,,10,,,,,,,class_1_myocardium,1,,10773,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7463756132517502,1,6847,Case1031,center_alpha,,2,,,,,10,,,,,,,class_2_lv,1,,11294,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6886300417246175,1,12235,Case1031,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,10773,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7847761994103457,1,7361,Case1031,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,11294,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8415153553015019,1,13688,Case1032,center_alpha,,1,,0.22243023167053858,7395,,9,,,0.8819331526756287,0.6576776504516602,0.2242555022239685,-8.034795761108398,class_1_myocardium,1,,13078,,0.51745749800466,,,cine_deformable_or_feature_warp,
0.9392619437571872,1,14097,Case1032,center_alpha,,2,,0.22243023167053858,7395,,9,,,0.8819331526756287,0.6576776504516602,0.2242555022239685,-8.034795761108398,class_2_lv,1,,14600,,0.51745749800466,,,cine_deformable_or_feature_warp,
1.0,1,13078,Case1032,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,13078,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,14600,Case1032,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,14600,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.5893061134244758,1,14059,Case1032,center_alpha,,1,,,,,9,,,,,,,class_1_myocardium,1,,13078,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7436426116838488,1,8680,Case1032,center_alpha,,2,,,,,9,,,,,,,class_2_lv,1,,14600,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6634536961518499,1,13896,Case1032,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,13078,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7990501146413364,1,9824,Case1032,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,14600,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.893757825076015,2,17473,Case1033,center_alpha,,1,,0.19579138855139414,3635,,7,,,0.8479947447776794,0.625068724155426,0.22292602062225342,-4.867763042449951,class_1_myocardium,1,,16073,,0.5561340870335698,,,cine_deformable_or_feature_warp,
0.9584521980835344,1,13466,Case1033,center_alpha,,2,,0.19579138855139414,3635,,7,,,0.8479947447776794,0.625068724155426,0.22292602062225342,-4.867763042449951,class_2_lv,1,,13876,,0.5561340870335698,,,cine_deformable_or_feature_warp,
1.0,1,16073,Case1033,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,16073,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,13876,Case1033,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,13876,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.802744831257949,1,17736,Case1033,center_alpha,,1,,,,,7,,,,,,,class_1_myocardium,1,,16073,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8390113560454242,1,10076,Case1033,center_alpha,,2,,,,,7,,,,,,,class_2_lv,1,,13876,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8458757804797897,1,17400,Case1033,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,16073,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.88961530795296,1,11209,Case1033,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,13876,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7622783225537242,9,13064,Case1034,center_alpha,,1,,0.23515433942278227,8559,,9,,,0.838314950466156,0.6276163458824158,0.21069860458374023,-13.936450004577637,class_1_myocardium,1,,10901,,0.5210693629924208,,,cine_deformable_or_feature_warp,
0.9092521706656708,1,10473,Case1034,center_alpha,,2,,0.23515433942278227,8559,,9,,,0.838314950466156,0.6276163458824158,0.21069860458374023,-13.936450004577637,class_2_lv,1,,10949,,0.5210693629924208,,,cine_deformable_or_feature_warp,
1.0,1,10901,Case1034,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,10901,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,10949,Case1034,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,10949,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.5443972835314091,1,12659,Case1034,center_alpha,,1,,,,,9,,,,,,,class_1_myocardium,1,,10901,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6258469571703861,1,5138,Case1034,center_alpha,,2,,,,,9,,,,,,,class_2_lv,1,,10949,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.5528012113346312,1,12214,Case1034,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,10901,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6697691284902696,1,5597,Case1034,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,10949,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7337392992674963,2,6443,Case1035,center_alpha,,1,,0.2841542482376099,3401,,15,,,0.8498901128768921,0.43195921182632446,0.4179309010505676,-4.788983345031738,class_1_myocardium,3,,4888,,0.21524592698551714,,,cine_deformable_or_feature_warp,
0.9053179738046394,1,6547,Case1035,center_alpha,,2,,0.2841542482376099,3401,,15,,,0.8498901128768921,0.43195921182632446,0.4179309010505676,-4.788983345031738,class_2_lv,1,,6127,,0.21524592698551714,,,cine_deformable_or_feature_warp,
1.0,3,4888,Case1035,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,3,,4888,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,6127,Case1035,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,6127,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6045099739809193,1,6642,Case1035,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,3,,4888,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6840087055653435,1,3522,Case1035,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,6127,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7846638655462185,5,4632,Case1035,center_alpha,,1,,,,,27,,,,,,,class_1_myocardium,3,,4888,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8768562115175661,2,4917,Case1035,center_alpha,,2,,,,,27,,,,,,,class_2_lv,1,,6127,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.891996778208977,2,13939,Case1036,center_alpha,,1,,0.21971334144473076,6111,,15,,,0.881679892539978,0.6863673329353333,0.19531255960464478,-4.272281169891357,class_1_myocardium,1,,13375,,0.5655273189768195,,,cine_deformable_or_feature_warp,
0.9660852039752589,1,14474,Case1036,center_alpha,,2,,0.21971334144473076,6111,,15,,,0.881679892539978,0.6863673329353333,0.19531255960464478,-4.272281169891357,class_2_lv,1,,14304,,0.5655273189768195,,,cine_deformable_or_feature_warp,
1.0,1,13375,Case1036,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,13375,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,14304,Case1036,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,14304,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7345110899538065,1,14984,Case1036,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,13375,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.819243535630865,1,10099,Case1036,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,14304,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.9545234098116023,1,13430,Case1036,center_alpha,,1,,,,,29,,,,,,,class_1_myocardium,1,,13375,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.9783122480189073,1,14468,Case1036,center_alpha,,2,,,,,29,,,,,,,class_2_lv,1,,14304,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7546668483444611,2,15426,Case1037,center_alpha,,1,,0.22073097985524398,9078,,9,,,0.7554360032081604,0.3655778765678406,0.3898581266403198,-6.7235870361328125,class_1_myocardium,1,,13930,,1.0427524237893522,,,cine_deformable_or_feature_warp,
0.9116665106555587,1,14902,Case1037,center_alpha,,2,,0.22073097985524398,9078,,9,,,0.7554360032081604,0.3655778765678406,0.3898581266403198,-6.7235870361328125,class_2_lv,1,,17147,,1.0427524237893522,,,cine_deformable_or_feature_warp,
1.0,1,13930,Case1037,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,13930,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,17147,Case1037,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,17147,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.541967891932254,1,15533,Case1037,center_alpha,,1,,,,,9,,,,,,,class_1_myocardium,1,,13930,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6900553540752052,1,9048,Case1037,center_alpha,,2,,,,,9,,,,,,,class_2_lv,1,,17147,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6514905149051491,1,15590,Case1037,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,13930,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7957652667741709,1,11379,Case1037,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,17147,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7512578839203459,2,14468,Case1038,center_alpha,,1,,0.2714026006204741,12060,,7,,,0.800871729850769,0.46390947699546814,0.3369622528553009,-5.715048789978027,class_1_myocardium,1,,13754,,0.5970929600298405,,,cine_deformable_or_feature_warp,
0.9030182122401699,1,14343,Case1038,center_alpha,,2,,0.2714026006204741,12060,,7,,,0.800871729850769,0.46390947699546814,0.3369622528553009,-5.715048789978027,class_2_lv,1,,16735,,0.5970929600298405,,,cine_deformable_or_feature_warp,
1.0,1,13754,Case1038,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,13754,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,16735,Case1038,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,16735,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.48311086897303185,1,15614,Case1038,center_alpha,,1,,,,,7,,,,,,,class_1_myocardium,1,,13754,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6077086191842335,1,7316,Case1038,center_alpha,,2,,,,,7,,,,,,,class_2_lv,1,,16735,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7434683499912327,1,14761,Case1038,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,13754,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8614120283899888,1,12712,Case1038,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,16735,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8490811638591118,8,13478,Case1039,center_alpha,,1,,0.22304242713884873,6662,,9,,,0.8566316962242126,0.5975375175476074,0.2590941786766052,-8.386124610900879,class_1_myocardium,1,,12642,,0.4715559990145266,,,cine_deformable_or_feature_warp,
0.9476498733464678,1,17099,Case1039,center_alpha,,2,,0.22304242713884873,6662,,9,,,0.8566316962242126,0.5975375175476074,0.2590941786766052,-8.386124610900879,class_2_lv,1,,18431,,0.4715559990145266,,,cine_deformable_or_feature_warp,
1.0,1,12642,Case1039,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,12642,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,18431,Case1039,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,18431,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6495997583446609,1,13842,Case1039,center_alpha,,1,,,,,9,,,,,,,class_1_myocardium,1,,12642,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8339891785538613,1,14097,Case1039,center_alpha,,2,,,,,9,,,,,,,class_2_lv,1,,18431,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7105383559554674,1,13586,Case1039,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,12642,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.872035618014962,1,14586,Case1039,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,18431,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.8196095076400679,4,16756,Case1040,center_alpha,,1,,0.2141597377402442,8291,,8,,,0.8540917038917542,0.6283344030380249,0.22575730085372925,-6.821927547454834,class_1_myocardium,1,,16228,,0.6085856149438769,,,cine_deformable_or_feature_warp,
0.8939173457508731,1,13359,Case1040,center_alpha,,2,,0.2141597377402442,8291,,8,,,0.8540917038917542,0.6283344030380249,0.22575730085372925,-6.821927547454834,class_2_lv,1,,14129,,0.6085856149438769,,,cine_deformable_or_feature_warp,
1.0,1,16228,Case1040,center_alpha,,1,,,,,0,,,,,,,class_1_myocardium,1,,16228,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,14129,Case1040,center_alpha,,2,,,,,0,,,,,,,class_2_lv,1,,14129,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6527068437180796,3,17058,Case1040,center_alpha,,1,,,,,8,,,,,,,class_1_myocardium,1,,16228,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6711009814409973,1,7370,Case1040,center_alpha,,2,,,,,8,,,,,,,class_2_lv,1,,14129,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7036253869020257,1,16403,Case1040,center_alpha,,1,,,,,15,,,,,,,class_1_myocardium,1,,16228,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.779000992962915,1,9034,Case1040,center_alpha,,2,,,,,15,,,,,,,class_2_lv,1,,14129,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6886829395640256,3,4256,Case2001,center_beta,,1,,0.22930207550525666,4025,,10,,,0.7683471441268921,0.40004587173461914,0.36830127239227295,-13.10428524017334,class_1_myocardium,3,,3405,,0.2209027528297156,,,cine_deformable_or_feature_warp,
0.8504765969554702,1,3585,Case2001,center_beta,,2,,0.22930207550525666,4025,,10,,,0.7683471441268921,0.40004587173461914,0.36830127239227295,-13.10428524017334,class_2_lv,1,,3444,,0.2209027528297156,,,cine_deformable_or_feature_warp,
1.0,3,3405,Case2001,center_beta,,1,,,,,0,,,,,,,class_1_myocardium,3,,3405,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,1,3444,Case2001,center_beta,,2,,,,,0,,,,,,,class_2_lv,1,,3444,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.5546427682350012,1,4629,Case2001,center_beta,,1,,,,,10,,,,,,,class_1_myocardium,3,,3405,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.5777054515866559,1,1472,Case2001,center_beta,,2,,,,,10,,,,,,,class_2_lv,1,,3444,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6535600425079703,1,4123,Case2001,center_beta,,1,,,,,15,,,,,,,class_1_myocardium,3,,3405,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7652824808412048,1,2167,Case2001,center_beta,,2,,,,,15,,,,,,,class_2_lv,1,,3444,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.6749511805432274,1,2910,Case2002,center_beta,,1,,0.2071284900108973,1806,,11,,,0.8996148109436035,0.7234109044075012,0.1762039065361023,-5.779383659362793,class_1_myocardium,1,,2723,,0.23323174100369215,,,cine_deformable_or_feature_warp,
0.8358929354980255,1,2637,Case2002,center_beta,,2,,0.2071284900108973,1806,,11,,,0.8996148109436035,0.7234109044075012,0.1762039065361023,-5.779383659362793,class_2_lv,2,,1921,,0.23323174100369215,,,cine_deformable_or_feature_warp,
1.0,1,2723,Case2002,center_beta,,1,,,,,0,,,,,,,class_1_myocardium,1,,2723,,0.0,,,cine_motion_descriptor_temporal_refiner,
1.0,2,1921,Case2002,center_beta,,2,,,,,0,,,,,,,class_2_lv,2,,1921,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7342669739407907,1,2918,Case2002,center_beta,,1,,,,,11,,,,,,,class_1_myocardium,1,,2723,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7455692400120156,2,1408,Case2002,center_beta,,2,,,,,11,,,,,,,class_2_lv,2,,1921,,0.0,,,cine_motion_descriptor_temporal_refiner,
0.7132677298948082,1,3171,Case2002,center_beta,,1,,,,,15,,,,,,,class_1_myocardium,1,,2723,,0.0,,,cine_motion_descriptor_temporal_refiner,
