case_id,center,checkpoint_name,class_id,decode_mode,gt_coverage,gt_voxels,lesion_wise_recall,memory_negative_similarity_mean,metric_name,modality_group,neg_similarity_mean,outside_myocardium_fp_ratio,outside_myocardium_roi_ratio,pos_similarity_mean,pred_coverage,proposal_component_count,proposal_gate_mean,proposal_gate_p95,proposal_precision,proposal_recall,proposal_remote_fp_count,proposal_small_fp_count,proposal_threshold,proposal_voxels,residual_abs_mean,roi_mean,roi_threshold,roi_voxels,source_path,t2_present,variant
Case2002,CenterB,checkpoint_best,5,,,998,1.0,0.10635029524564743,myops_scar,C0+LGE+T2,0.10710716247558594,0.047036688617121354,,-0.07251172512769699,,4,0.0077978866174817085,0.02872458873316644,0.5399811853245532,0.5751503006012024,0,1,0.3,1063,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,5,,,998,1.0,0.10635029524564743,myops_scar,C0+LGE+T2,0.10710716247558594,0.040776699029126215,,-0.07251172512769699,,4,0.0077978866174817085,0.02872458873316644,0.5485436893203883,0.5661322645290581,0,1,0.4,1030,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,5,,,998,1.0,0.10635029524564743,myops_scar,C0+LGE+T2,0.10710716247558594,0.031313131313131314,,-0.07251172512769699,,5,0.0077978866174817085,0.02872458873316644,0.5616161616161616,0.5571142284569138,0,3,0.5,990,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,5,,,998,1.0,0.10635029524564743,myops_scar,C0+LGE+T2,0.10710716247558594,0.03138075313807531,,-0.07251172512769699,,5,0.0077978866174817085,0.02872458873316644,0.5711297071129707,0.5470941883767535,0,3,0.6,956,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,5,,,998,1.0,0.10635029524564743,myops_scar,C0+LGE+T2,0.10710716247558594,0.030204962243797196,,-0.07251172512769699,,5,0.0077978866174817085,0.02872458873316644,0.5738942826321467,0.533066132264529,0,3,0.7,927,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,5,,,998,1.0,0.10635029524564743,myops_scar,C0+LGE+T2,0.10710716247558594,0.03379224030037547,,-0.07251172512769699,,4,0.0077978866174817085,0.02872458873316644,0.5794743429286608,0.46392785571142287,0,3,0.8,799,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,5,,,998,1.0,0.10635029524564743,myops_scar,C0+LGE+T2,0.10710716247558594,0.045454545454545456,,-0.07251172512769699,,9,0.0077978866174817085,0.02872458873316644,0.5509090909090909,0.30360721442885774,0,4,0.9,550,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,4,,,3016,0.6,0.10729045420885086,myops_edema,C0+LGE+T2,0.1895027756690979,0.8154424585876199,,0.12761445343494415,,68,0.015212020836770535,0.04682707749307152,0.11295771578029642,0.6873342175066313,56,34,0.05,18352,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,4,,,3016,0.6,0.10729045420885086,myops_edema,C0+LGE+T2,0.1895027756690979,0.6254477908982353,,0.12761445343494415,,44,0.015212020836770535,0.04682707749307152,0.2499668303038344,0.6246684350132626,37,18,0.1,7537,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,4,,,3016,0.6,0.10729045420885086,myops_edema,C0+LGE+T2,0.1895027756690979,0.36229712858926344,,0.12761445343494415,,17,0.015212020836770535,0.04682707749307152,0.4369538077403246,0.580238726790451,9,8,0.2,4005,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,4,,,3016,0.6,0.10729045420885086,myops_edema,C0+LGE+T2,0.1895027756690979,0.25819418676561534,,0.12761445343494415,,7,0.015212020836770535,0.04682707749307152,0.518243661100804,0.5557029177718833,3,3,0.3,3234,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,4,,,3016,0.6,0.10729045420885086,myops_edema,C0+LGE+T2,0.1895027756690979,0.21562606618901398,,0.12761445343494415,,5,0.015212020836770535,0.04682707749307152,0.5520300238826339,0.536472148541114,1,4,0.4,2931,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,4,,,3016,0.6,0.10729045420885086,myops_edema,C0+LGE+T2,0.1895027756690979,0.21037769149311683,,0.12761445343494415,,5,0.015212020836770535,0.04682707749307152,0.5587716201906107,0.524867374005305,0,4,0.5,2833,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,4,,,3016,0.4,0.10729045420885086,myops_edema,C0+LGE+T2,0.1895027756690979,0.2069214131218457,,0.12761445343494415,,5,0.015212020836770535,0.04682707749307152,0.5648882480173035,0.5195623342175066,0,4,0.6,2774,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,4,,,3016,0.4,0.10729045420885086,myops_edema,C0+LGE+T2,0.1895027756690979,0.2031421264157837,,0.12761445343494415,,5,0.015212020836770535,0.04682707749307152,0.5688710266715382,0.5162466843501327,0,4,0.7,2737,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,4,,,3016,0.4,0.10729045420885086,myops_edema,C0+LGE+T2,0.1895027756690979,0.2011029411764706,,0.12761445343494415,,5,0.015212020836770535,0.04682707749307152,0.5698529411764706,0.5139257294429708,0,4,0.8,2720,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2002,CenterB,checkpoint_best,4,,,3016,0.4,0.10729045420885086,myops_edema,C0+LGE+T2,0.1895027756690979,0.20029563932002956,,0.12761445343494415,,5,0.015212020836770535,0.04682707749307152,0.5694752402069475,0.5109416445623343,0,4,0.9,2706,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,5,,,1303,1.0,0.10436399281024933,myops_scar,C0+LGE+T2,0.10544678568840027,0.6543990799309948,,-0.0788150429725647,,22,0.009886438958346844,0.026344955712556822,0.17481311098332375,0.46661550268610896,13,12,0.05,3478,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,5,,,1303,1.0,0.10436399281024933,myops_scar,C0+LGE+T2,0.10544678568840027,0.3358954650269024,,-0.0788150429725647,,7,0.009886438958346844,0.026344955712556822,0.42198308993082245,0.42133537989255565,0,2,0.1,1301,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,5,,,1303,1.0,0.10436399281024933,myops_scar,C0+LGE+T2,0.10544678568840027,0.0,,-0.0788150429725647,,3,0.009886438958346844,0.026344955712556822,0.639225181598063,0.40521872601688413,0,1,0.2,826,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,5,,,1303,1.0,0.10436399281024933,myops_scar,C0+LGE+T2,0.10544678568840027,0.0,,-0.0788150429725647,,3,0.009886438958346844,0.026344955712556822,0.6435643564356436,0.3990790483499616,0,1,0.3,808,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,5,,,1303,1.0,0.10436399281024933,myops_scar,C0+LGE+T2,0.10544678568840027,0.0,,-0.0788150429725647,,4,0.009886438958346844,0.026344955712556822,0.6398996235884568,0.3914044512663085,0,1,0.4,797,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,5,,,1303,1.0,0.10436399281024933,myops_scar,C0+LGE+T2,0.10544678568840027,0.0,,-0.0788150429725647,,4,0.009886438958346844,0.026344955712556822,0.6437659033078881,0.3883346124328473,0,1,0.5,786,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,5,,,1303,1.0,0.10436399281024933,myops_scar,C0+LGE+T2,0.10544678568840027,0.0,,-0.0788150429725647,,4,0.009886438958346844,0.026344955712556822,0.6432291666666666,0.3791250959324635,0,1,0.6,768,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,5,,,1303,1.0,0.10436399281024933,myops_scar,C0+LGE+T2,0.10544678568840027,0.0,,-0.0788150429725647,,4,0.009886438958346844,0.026344955712556822,0.646505376344086,0.36914811972371453,0,1,0.7,744,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,5,,,1303,1.0,0.10436399281024933,myops_scar,C0+LGE+T2,0.10544678568840027,0.0,,-0.0788150429725647,,4,0.009886438958346844,0.026344955712556822,0.6587183308494784,0.3392171910974674,0,1,0.8,671,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,5,,,1303,1.0,0.10436399281024933,myops_scar,C0+LGE+T2,0.10544678568840027,0.0,,-0.0788150429725647,,14,0.009886438958346844,0.026344955712556822,0.6604127579737336,0.2701458173445894,0,3,0.9,533,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,4,,,1462,0.75,0.11244288831949234,myops_edema,C0+LGE+T2,0.19350425899028778,0.6957794208256316,,0.12087978422641754,,30,0.014621373265981674,0.040285392850637404,0.15557609365372765,0.6908344733242134,21,19,0.05,6492,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,4,,,1462,0.75,0.11244288831949234,myops_edema,C0+LGE+T2,0.19350425899028778,0.5071931435567799,,0.12087978422641754,,27,0.014621373265981674,0.040285392850637404,0.28435873890419344,0.6354309165526676,11,13,0.1,3267,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,4,,,1462,0.625,0.11244288831949234,myops_edema,C0+LGE+T2,0.19350425899028778,0.1679340937896071,,0.12087978422641754,,22,0.014621373265981674,0.040285392850637404,0.5367553865652726,0.579343365253078,4,12,0.2,1578,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,4,,,1462,0.625,0.11244288831949234,myops_edema,C0+LGE+T2,0.19350425899028778,0.053804765564950036,,0.12087978422641754,,14,0.014621373265981674,0.040285392850637404,0.6156802459646425,0.5478796169630643,1,7,0.3,1301,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,4,,,1462,0.625,0.11244288831949234,myops_edema,C0+LGE+T2,0.19350425899028778,0.04153354632587859,,0.12087978422641754,,14,0.014621373265981674,0.040285392850637404,0.6277955271565495,0.5376196990424077,1,8,0.4,1252,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,4,,,1462,0.625,0.11244288831949234,myops_edema,C0+LGE+T2,0.19350425899028778,0.03510204081632653,,0.12087978422641754,,13,0.014621373265981674,0.040285392850637404,0.6359183673469387,0.5328317373461012,0,7,0.5,1225,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,4,,,1462,0.625,0.11244288831949234,myops_edema,C0+LGE+T2,0.19350425899028778,0.034739454094292806,,0.12087978422641754,,13,0.014621373265981674,0.040285392850637404,0.6360628618693135,0.5259917920656635,0,7,0.6,1209,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,4,,,1462,0.625,0.11244288831949234,myops_edema,C0+LGE+T2,0.19350425899028778,0.035,,0.12087978422641754,,13,0.014621373265981674,0.040285392850637404,0.635,0.521203830369357,0,7,0.7,1200,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,4,,,1462,0.625,0.11244288831949234,myops_edema,C0+LGE+T2,0.19350425899028778,0.035146443514644354,,0.12087978422641754,,13,0.014621373265981674,0.040285392850637404,0.6343096234309623,0.518467852257182,0,7,0.8,1195,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2007,CenterB,checkpoint_best,4,,,1462,0.625,0.11244288831949234,myops_edema,C0+LGE+T2,0.19350425899028778,0.03529411764705882,,0.12087978422641754,,14,0.014621373265981674,0.040285392850637404,0.6352941176470588,0.5170998632010944,0,8,0.9,1190,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,5,,,1016,1.0,0.10354233533143997,myops_scar,C0+LGE+T2,0.10459340363740921,0.9045308773949511,,-0.07238838821649551,,25,0.010880962014198303,0.04308455586433409,0.0647150727736206,0.7746062992125984,18,14,0.05,12161,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,5,,,1016,1.0,0.10354233533143997,myops_scar,C0+LGE+T2,0.10459340363740921,0.6611367127496159,,-0.07238838821649551,,11,0.010880962014198303,0.04308455586433409,0.2411674347158218,0.7726377952755905,10,6,0.1,3255,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,5,,,1016,1.0,0.10354233533143997,myops_scar,C0+LGE+T2,0.10459340363740921,0.0,,-0.07238838821649551,,1,0.010880962014198303,0.04308455586433409,0.7314553990610329,0.7667322834645669,0,0,0.2,1065,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,5,,,1016,1.0,0.10354233533143997,myops_scar,C0+LGE+T2,0.10459340363740921,0.0,,-0.07238838821649551,,1,0.010880962014198303,0.04308455586433409,0.7404580152671756,0.7637795275590551,0,0,0.3,1048,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,5,,,1016,1.0,0.10354233533143997,myops_scar,C0+LGE+T2,0.10459340363740921,0.0,,-0.07238838821649551,,1,0.010880962014198303,0.04308455586433409,0.7478260869565218,0.7618110236220472,0,0,0.4,1035,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,5,,,1016,1.0,0.10354233533143997,myops_scar,C0+LGE+T2,0.10459340363740921,0.0,,-0.07238838821649551,,1,0.010880962014198303,0.04308455586433409,0.7512147716229349,0.7608267716535433,0,0,0.5,1029,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,5,,,1016,1.0,0.10354233533143997,myops_scar,C0+LGE+T2,0.10459340363740921,0.0,,-0.07238838821649551,,1,0.010880962014198303,0.04308455586433409,0.7514734774066798,0.7529527559055118,0,0,0.6,1018,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,5,,,1016,1.0,0.10354233533143997,myops_scar,C0+LGE+T2,0.10459340363740921,0.0,,-0.07238838821649551,,1,0.010880962014198303,0.04308455586433409,0.7552447552447552,0.7440944881889764,0,0,0.7,1001,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,5,,,1016,1.0,0.10354233533143997,myops_scar,C0+LGE+T2,0.10459340363740921,0.0,,-0.07238838821649551,,1,0.010880962014198303,0.04308455586433409,0.7568947906026557,0.7293307086614174,0,0,0.8,979,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,5,,,1016,1.0,0.10354233533143997,myops_scar,C0+LGE+T2,0.10459340363740921,0.0,,-0.07238838821649551,,1,0.010880962014198303,0.04308455586433409,0.767467248908297,0.6919291338582677,0,0,0.9,916,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,4,,,3603,0.6,0.11246684193611145,myops_edema,C0+LGE+T2,0.19764292240142822,0.7411532924149428,,0.12784028053283691,,51,0.012534337118268013,0.04594835340976712,0.17988936879593848,0.6588953649736331,32,24,0.05,13197,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,4,,,3603,0.6,0.11246684193611145,myops_edema,C0+LGE+T2,0.19764292240142822,0.5848897863032139,,0.12784028053283691,,30,0.012534337118268013,0.04594835340976712,0.29715631835773176,0.49014709963918957,22,13,0.1,5943,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,4,,,3603,0.6,0.11246684193611145,myops_edema,C0+LGE+T2,0.19764292240142822,0.15835777126099707,,0.12784028053283691,,16,0.012534337118268013,0.04594835340976712,0.603128054740958,0.3424923674715515,8,7,0.2,2046,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,4,,,3603,0.6,0.11246684193611145,myops_edema,C0+LGE+T2,0.19764292240142822,0.046235138705416116,,0.12784028053283691,,8,0.012534337118268013,0.04594835340976712,0.6922060766182299,0.2908687205106855,2,1,0.3,1514,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,4,,,3603,0.6,0.11246684193611145,myops_edema,C0+LGE+T2,0.19764292240142822,0.01991150442477876,,0.12784028053283691,,6,0.012534337118268013,0.04594835340976712,0.7123893805309734,0.2681099084096586,0,0,0.4,1356,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
Case2008,CenterB,checkpoint_best,4,,,3603,0.6,0.11246684193611145,myops_edema,C0+LGE+T2,0.19764292240142822,0.015019762845849802,,0.12784028053283691,,4,0.012534337118268013,0.04594835340976712,0.7106719367588933,0.2495142936441854,0,0,0.5,1265,,,,,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/broad_eval/variants/m8_full_srr_context_arbitration_longrun/proposal_pr_sweep_checkpoint_best.csv,True,m8_full_srr_context_arbitration_longrun
