batch_cases,component,grad_l2_norm,loss_value,model_variant,param_with_grad_count,requires_grad,source_model_variant,source_path,stage,status,step,t2_present_batch_fraction,target_voxel_count,variant,zero_justification
Case1068,loss_correction_opportunity,0.08460731222614384,0.9314323663711548,m8_t2_centerC_edema_repair_longrun,974,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,loss_branch_arbitration_consistency,0.0,0.0,m8_t2_centerC_edema_repair_longrun,974,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS_ZERO_JUSTIFIED,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,LEGITIMATE_ZERO_AT_SATISFIED_BRANCH_ARBITRATION_CONSISTENCY
Case1068,loss_bounded_correction,0.030095644928581584,3.9845309257507324,m8_t2_centerC_edema_repair_longrun,980,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,loss_component_remote_fp,1.443787772594642,0.5939048528671265,m8_t2_centerC_edema_repair_longrun,980,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,loss_no_t2_edema_safety,0.0,0.0001350797392660752,m8_t2_centerC_edema_repair_longrun,927,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS_ZERO_JUSTIFIED,1,0.0,1,m8_t2_centerC_edema_repair_longrun,"LEGITIMATE_SATURATED_NO_T2_SAFETY_BOUNDARY: no-T2 safety scalar is recorded, requires_grad is true, and zero local gradient reflects saturated near-zero edema outputs"
Case1068,loss_dictionary_entropy_coverage_load_balance,0.0020199160796370683,0.0025178634095937014,m8_t2_centerC_edema_repair_longrun,120,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,loss_prototype_diversity_margin,4.470058503241289,0.31677624583244324,m8_t2_centerC_edema_repair_longrun,881,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,m6_expanded_total_loss,9.39839093252523,2.7992758750915527,m8_t2_centerC_edema_repair_longrun,982,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,anatomy_scale0_semantic_family_mass,0.2349913486144997,0.8915523290634155,m8_t2_centerC_edema_repair_longrun,22,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,anatomy_scale1_semantic_family_mass,6.221322869383739e-10,0.9900000095367432,m8_t2_centerC_edema_repair_longrun,40,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,anatomy_scale2_semantic_family_mass,0.6308959584449639,0.8949853181838989,m8_t2_centerC_edema_repair_longrun,58,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,anatomy_scale3_semantic_family_mass,1.177148153422284,0.8860652446746826,m8_t2_centerC_edema_repair_longrun,76,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,edema_scale0_semantic_family_mass,0.0,0.0,m8_t2_centerC_edema_repair_longrun,22,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS_ZERO_JUSTIFIED,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance
Case1068,edema_scale1_semantic_family_mass,0.0,0.0,m8_t2_centerC_edema_repair_longrun,40,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS_ZERO_JUSTIFIED,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance
Case1068,edema_scale2_semantic_family_mass,0.0,0.0,m8_t2_centerC_edema_repair_longrun,58,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS_ZERO_JUSTIFIED,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance
Case1068,edema_scale3_semantic_family_mass,0.0,0.0,m8_t2_centerC_edema_repair_longrun,76,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS_ZERO_JUSTIFIED,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance
Case1068,scar_scale0_semantic_family_mass,0.4503123013429276,0.6730637550354004,m8_t2_centerC_edema_repair_longrun,22,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,scar_scale1_semantic_family_mass,0.6214823335035344,0.6691300868988037,m8_t2_centerC_edema_repair_longrun,40,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,scar_scale2_semantic_family_mass,1.39578081156784,0.6411772966384888,m8_t2_centerC_edema_repair_longrun,58,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,scar_scale3_semantic_family_mass,2.035664955275563,0.6832226514816284,m8_t2_centerC_edema_repair_longrun,76,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_longrun/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_longrun,
Case1068,loss_anatomy_union_lv_rv,8.368421234326814,1.3011925220489502,m8_t2_centerC_edema_repair_longrun,882,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,loss_scar_proposal,0.9708084974778578,0.23230202496051788,m8_t2_centerC_edema_repair_longrun,927,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,loss_edema_proposal_t2_present_only,0.0,-0.0,m8_t2_centerC_edema_repair_longrun,982,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,ZERO_GRAD_OR_DETACHED,1,0.0,0,m8_t2_centerC_edema_repair_budget_topup_01,LEGITIMATE_MASKED_NA: no applicable T2/no-T2 target in this real M7 batch
Case1068,loss_scar_refiner_roi,2.3228876258534292,0.8762646913528442,m8_t2_centerC_edema_repair_longrun,935,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,loss_edema_refiner_t2_present_roi,0.0,-0.0,m8_t2_centerC_edema_repair_longrun,927,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,ZERO_GRAD_OR_DETACHED,1,0.0,0,m8_t2_centerC_edema_repair_budget_topup_01,LEGITIMATE_MASKED_NA: no applicable T2/no-T2 target in this real M7 batch
Case1068,loss_anchor_preservation_outside_roi,0.0041851504335072755,0.0011128225596621633,m8_t2_centerC_edema_repair_longrun,982,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,loss_correction_opportunity,0.08460727651140328,0.9314323663711548,m8_t2_centerC_edema_repair_longrun,974,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,loss_branch_arbitration_consistency,0.0,0.0,m8_t2_centerC_edema_repair_longrun,974,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS_ZERO_JUSTIFIED,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,LEGITIMATE_ZERO_AT_SATISFIED_BRANCH_ARBITRATION_CONSISTENCY
Case1068,loss_bounded_correction,0.030095283789521456,3.9845309257507324,m8_t2_centerC_edema_repair_longrun,980,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,loss_component_remote_fp,1.443787972106927,0.5939048528671265,m8_t2_centerC_edema_repair_longrun,980,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,loss_no_t2_edema_safety,0.0,0.0001350797392660752,m8_t2_centerC_edema_repair_longrun,927,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS_ZERO_JUSTIFIED,1,0.0,1,m8_t2_centerC_edema_repair_budget_topup_01,"LEGITIMATE_SATURATED_NO_T2_SAFETY_BOUNDARY: no-T2 safety scalar is recorded, requires_grad is true, and zero local gradient reflects saturated near-zero edema outputs"
Case1068,loss_dictionary_entropy_coverage_load_balance,0.002019916128953992,0.0025178634095937014,m8_t2_centerC_edema_repair_longrun,120,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,loss_prototype_diversity_margin,4.470057762287796,0.31677624583244324,m8_t2_centerC_edema_repair_longrun,881,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,m6_expanded_total_loss,9.398394384483579,2.7992758750915527,m8_t2_centerC_edema_repair_longrun,982,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,anatomy_scale0_semantic_family_mass,0.2349913486144997,0.8915523290634155,m8_t2_centerC_edema_repair_longrun,22,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,anatomy_scale1_semantic_family_mass,6.221322869383739e-10,0.9900000095367432,m8_t2_centerC_edema_repair_longrun,40,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,anatomy_scale2_semantic_family_mass,0.630895996651335,0.8949853181838989,m8_t2_centerC_edema_repair_longrun,58,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,anatomy_scale3_semantic_family_mass,1.1771482070218904,0.8860652446746826,m8_t2_centerC_edema_repair_longrun,76,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,edema_scale0_semantic_family_mass,0.0,0.0,m8_t2_centerC_edema_repair_longrun,22,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS_ZERO_JUSTIFIED,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance
Case1068,edema_scale1_semantic_family_mass,0.0,0.0,m8_t2_centerC_edema_repair_longrun,40,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS_ZERO_JUSTIFIED,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance
Case1068,edema_scale2_semantic_family_mass,0.0,0.0,m8_t2_centerC_edema_repair_longrun,58,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS_ZERO_JUSTIFIED,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance
Case1068,edema_scale3_semantic_family_mass,0.0,0.0,m8_t2_centerC_edema_repair_longrun,76,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS_ZERO_JUSTIFIED,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,DIAGNOSTIC_SEMANTIC_MASS_METRIC: logged gate mass can be locally flat; optimized semantic penalties are covered by semantic_retrieval_loss/loss_dictionary_entropy_coverage_load_balance
Case1068,scar_scale0_semantic_family_mass,0.4503123013429276,0.6730637550354004,m8_t2_centerC_edema_repair_longrun,22,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,scar_scale1_semantic_family_mass,0.6214823335035344,0.6691300868988037,m8_t2_centerC_edema_repair_longrun,40,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,scar_scale2_semantic_family_mass,1.3957809455324184,0.6411772966384888,m8_t2_centerC_edema_repair_longrun,58,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
Case1068,scar_scale3_semantic_family_mass,2.0356648867318516,0.6832226514816284,m8_t2_centerC_edema_repair_longrun,76,True,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/runtime/variants/m8_t2_centerC_edema_repair_budget_topup_01/loss_component_gradient_sanity.csv,evidence_warmup,PASS,1,0.0,2720,m8_t2_centerC_edema_repair_budget_topup_01,
