case_id,center,stage_id,stage_name,evidence_source,checkpoint_scope,edema_reliable,prediction_voxels_myo,prediction_voxels_lv,prediction_voxels_rv,prediction_voxels_pure_edema,prediction_voxels_scar,notes,myo_dice,lv_dice,rv_dice,pure_edema_dice,scar_dice,lesion_union_dice
Case2004,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,7594,8195,5408,0,2588,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.4845186044436513,0.9481205716344422,0.8578671900556101,0.0,0.7821138211382114,0.4831321223062169
Case2005,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,4866,4158,5861,0,1100,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.5749738766980146,0.896978021978022,0.8538135593220338,0.0,0.7027498908773462,0.39900249376558605
Case2005,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,4866,4158,5861,0,1100,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.5749738766980146,0.896978021978022,0.8538135593220338,0.0,0.7027498908773462,0.39900249376558605
Case2012,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,644,423,489,0,146,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6084558823529411,0.8471849865951743,0.29431438127090304,0.0,0.3645320197044335,0.4366412213740458
Case2012,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,644,423,489,0,146,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6084558823529411,0.8471849865951743,0.29431438127090304,0.0,0.3645320197044335,0.4366412213740458
Case2018,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,5116,7012,4221,0,1427,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6337768679631525,0.8833852250212284,0.7595606183889341,0.0,0.6494440810987574,0.5093477357706688
Case2018,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,5116,7012,4221,0,1427,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6337768679631525,0.8833852250212284,0.7595606183889341,0.0,0.6494440810987574,0.5093477357706688
Case2021,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,5502,3728,2245,0,687,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7575448613376835,0.892551424556024,0.826656243892906,0.0,0.7044578976334618,0.4698587667929728
Case2021,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,5502,3728,2245,0,687,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7575448613376835,0.892551424556024,0.826656243892906,0.0,0.7044578976334618,0.4698587667929728
Case2029,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,7463,5226,6580,0,1263,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.5968865571514578,0.8408917521403747,0.8315417157916638,0.0,0.60694514343231,0.568127962085308
Case2029,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,7463,5226,6580,0,1263,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.5968865571514578,0.8408917521403747,0.8315417157916638,0.0,0.60694514343231,0.568127962085308
Case2032,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,5847,5334,5139,0,669,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6951219512195121,0.9498197948433601,0.8146988547416989,0.0,0.6965085049239033,0.5014504765851637
Case2032,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,5847,5334,5139,0,669,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6951219512195121,0.9498197948433601,0.8146988547416989,0.0,0.6965085049239033,0.5014504765851637
Case3003,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,11239,7979,13093,0,580,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7448446948162696,0.9041749040586115,0.9262242871595039,0.0,0.864321608040201,0.34790528233151186
Case3003,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,11239,7979,13093,0,580,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7448446948162696,0.9041749040586115,0.9262242871595039,0.0,0.864321608040201,0.34790528233151186
Case3009,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,16124,11335,12263,0,1368,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.8496715019839979,0.8839937318110589,0.7814460557441119,0.0,0.7379134860050891,0.6068585425597061
Case3009,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,16124,11335,12263,0,1368,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.8496715019839979,0.8839937318110589,0.7814460557441119,0.0,0.7379134860050891,0.6068585425597061
Case3010,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,13843,8107,14245,0,3113,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.052421749088133004,0.0,0.4256452128226064,0.0,0.0,0.0
Case3010,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,13843,8107,14245,0,3113,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.052421749088133004,0.0,0.4256452128226064,0.0,0.0,0.0
Case3019,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,15208,10446,12193,0,3725,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.8206736118134924,0.90791729702471,0.8678921883703989,0.0,0.7908293998651382,0.6676989780117684
Case3019,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,15208,10446,12193,0,3725,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.8206736118134924,0.90791729702471,0.8678921883703989,0.0,0.7908293998651382,0.6676989780117684
Case3020,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,22021,14874,17713,0,3166,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7502082269808431,0.8781893582624587,0.9186707593754171,0.0,0.4918096345836968,0.459043471732112
Case3020,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,22021,14874,17713,0,3166,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7502082269808431,0.8781893582624587,0.9186707593754171,0.0,0.4918096345836968,0.459043471732112
Case3021,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,8982,9127,7893,0,3169,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6566563689920253,0.9064019029889337,0.911382586775257,0.0,0.7062594268476622,0.606647305582446
Case3021,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,8982,9127,7893,0,3169,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6566563689920253,0.9064019029889337,0.911382586775257,0.0,0.7062594268476622,0.606647305582446
Case3029,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,15843,11241,9780,0,3404,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.5999654547024786,0.8950607154578274,0.8243152330610284,0.0,0.7761440607962994,0.6053151768065012
Case3029,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,15843,11241,9780,0,3404,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.5999654547024786,0.8950607154578274,0.8243152330610284,0.0,0.7761440607962994,0.6053151768065012
Case3032,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,10521,7021,10655,0,923,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.8118513906185139,0.9265607580824972,0.8764357169321971,0.0,0.0,0.4875036753895913
Case3032,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,10521,7021,10655,0,923,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.8118513906185139,0.9265607580824972,0.8764357169321971,0.0,0.0,0.4875036753895913
Case3045,CenterC,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,1,8818,7876,7828,0,2794,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.87293558413066,0.9374103533707132,0.9341324615570893,0.0,0.8325641498984678,0.7799850634802091
Case3045,CenterC,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,1,8818,7876,7828,0,2794,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.87293558413066,0.9374103533707132,0.9341324615570893,0.0,0.8325641498984678,0.7799850634802091
Case5002,CenterE,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,0,7021,12170,4169,0,407,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.4866844207723036,0.8762275651879444,0.0,,0.4019704433497537,0.4019704433497537
Case5002,CenterE,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,0,7021,12170,4169,0,407,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.4866844207723036,0.8762275651879444,0.0,,0.4019704433497537,0.4019704433497537
Case6002,CenterF,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,0,7137,7908,4370,0,1353,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.37568972411035584,0.7641076522386209,0.12330754352030948,,0.18622628250175685,0.18622628250175685
Case6002,CenterF,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,0,7137,7908,4370,0,1353,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.37568972411035584,0.7641076522386209,0.12330754352030948,,0.18622628250175685,0.18622628250175685
Case6005,CenterF,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,0,25471,26021,22024,0,119,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.4107899983957097,0.7467161297649241,0.0,,0.0,0.0
Case6005,CenterF,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,0,25471,26021,22024,0,119,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.4107899983957097,0.7467161297649241,0.0,,0.0,0.0
Case7001,CenterG,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,0,5656,7883,4606,0,36,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.8354127499572722,0.9422484599589322,0.7833954230973922,,0.17603911980440098,0.17603911980440098
Case7001,CenterG,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,0,5656,7883,4606,0,36,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.8354127499572722,0.9422484599589322,0.7833954230973922,,0.17603911980440098,0.17603911980440098
Case7008,CenterG,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,0,5312,8931,4603,0,1306,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7304204451772465,0.9275428571428571,0.8802824213477313,,0.6371808701905789,0.6371808701905789
Case7008,CenterG,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,0,5312,8931,4603,0,1306,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7304204451772465,0.9275428571428571,0.8802824213477313,,0.6371808701905789,0.6371808701905789
Case8010,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,0,4483,5445,5178,0,675,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.3582358235823582,0.3582358235823582
Case8010,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,0,4483,5445,5178,0,675,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.3582358235823582,0.3582358235823582
Case8018,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,0,4828,7901,4446,0,1691,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.5258883248730964,0.5258883248730964
Case8018,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,0,4828,7901,4446,0,1691,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.5258883248730964,0.5258883248730964
Case8020,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,0,4015,5596,4931,0,1153,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.6112702960840497,0.6112702960840497
Case8020,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,0,4015,5596,4931,0,1153,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.6112702960840497,0.6112702960840497
Case8025,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,0,5269,11510,2717,0,1890,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.5117878192534381,0.5117878192534381
Case8025,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,0,5269,11510,2717,0,1890,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.5117878192534381,0.5117878192534381
Case8031,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,0,3541,4248,3976,0,1514,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.7579617834394905,0.7579617834394905
Case8031,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,0,3541,4248,3976,0,1514,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.7579617834394905,0.7579617834394905
Case8032,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,0,5360,9455,4692,0,2004,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.6881243063263041,0.6881243063263041
Case8032,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,0,5360,9455,4692,0,2004,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.6881243063263041,0.6881243063263041
Case8034,CenterH,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold3,0,5008,4917,2520,0,29,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.0,0.0
Case8034,CenterH,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold3,0,5008,4917,2520,0,29,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.0,0.0,0.0,,0.0,0.0
Case1008,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,8584,25136,7800,0,9021,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.22312171566538844,0.7932900215218135,0.0,,0.22029996512033484,0.22029996512033484
Case1008,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,8584,25136,7800,0,9021,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.22312171566538844,0.7932900215218135,0.0,,0.22029996512033484,0.22029996512033484
Case1013,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,14768,23614,5562,0,4303,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.2729197316014209,0.7729001174620239,0.0,,0.30208738493452614,0.30208738493452614
Case1013,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,14768,23614,5562,0,4303,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.2729197316014209,0.7729001174620239,0.0,,0.30208738493452614,0.30208738493452614
Case1015,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,4060,8178,5691,0,2039,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.4174128667860587,0.8058865663866641,0.0,,0.46153846153846156,0.46153846153846156
Case1015,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,4060,8178,5691,0,2039,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.4174128667860587,0.8058865663866641,0.0,,0.46153846153846156,0.46153846153846156
Case1017,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,5670,10487,4732,0,2152,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.45707565660525284,0.8137232113802241,0.0,,0.333133971291866,0.333133971291866
Case1017,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,5670,10487,4732,0,2152,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.45707565660525284,0.8137232113802241,0.0,,0.333133971291866,0.333133971291866
Case1032,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,31422,27869,11138,0,13274,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.45135692747182987,0.8224280933210457,0.0,,0.26145336317189544,0.26145336317189544
Case1032,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,31422,27869,11138,0,13274,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.45135692747182987,0.8224280933210457,0.0,,0.26145336317189544,0.26145336317189544
Case1037,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,16189,38486,12886,0,4182,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.3473958165986569,0.8812348325264545,0.0,,0.20850561134081513,0.20850561134081513
Case1037,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,16189,38486,12886,0,4182,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.3473958165986569,0.8812348325264545,0.0,,0.20850561134081513,0.20850561134081513
Case1041,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,7416,18613,7150,0,2236,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.30079838883694165,0.7525872186066361,0.0,,0.016080402010050253,0.016080402010050253
Case1041,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,7416,18613,7150,0,2236,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.30079838883694165,0.7525872186066361,0.0,,0.016080402010050253,0.016080402010050253
Case1046,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,5499,11872,4627,0,1494,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.38932910723718966,0.8011016644713208,0.0,,0.08853754940711463,0.08853754940711463
Case1046,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,5499,11872,4627,0,1494,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.38932910723718966,0.8011016644713208,0.0,,0.08853754940711463,0.08853754940711463
Case1049,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,10258,16602,6289,0,3966,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.11102346677183987,0.504919941775837,0.0,,0.1326530612244898,0.1326530612244898
Case1049,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,10258,16602,6289,0,3966,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.11102346677183987,0.504919941775837,0.0,,0.1326530612244898,0.1326530612244898
Case1052,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,7584,16207,5497,0,1463,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.06860951385258755,0.2378302776004135,0.0,,0.044105854049719326,0.044105854049719326
Case1052,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,7584,16207,5497,0,1463,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.06860951385258755,0.2378302776004135,0.0,,0.044105854049719326,0.044105854049719326
Case1060,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,18888,33176,17923,0,2939,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.16555437160002243,0.6400485400973762,0.0,,0.00040535062829347385,0.00040535062829347385
Case1060,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,18888,33176,17923,0,2939,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.16555437160002243,0.6400485400973762,0.0,,0.00040535062829347385,0.00040535062829347385
Case1064,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,10961,24604,15370,0,7897,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.13533449441655568,0.6389762210512332,0.0,,0.3410186859553948,0.3410186859553948
Case1064,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,10961,24604,15370,0,7897,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.13533449441655568,0.6389762210512332,0.0,,0.3410186859553948,0.3410186859553948
Case1067,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,12611,22732,7848,0,5119,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.1099988314571729,0.5455042821370705,0.0,,0.10081901026646672,0.10081901026646672
Case1067,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,12611,22732,7848,0,5119,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.1099988314571729,0.5455042821370705,0.0,,0.10081901026646672,0.10081901026646672
Case1075,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,18776,33161,11202,0,3136,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.3105206726117315,0.7071523200471043,0.0,,0.1583011583011583,0.1583011583011583
Case1075,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,18776,33161,11202,0,3136,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.3105206726117315,0.7071523200471043,0.0,,0.1583011583011583,0.1583011583011583
Case1076,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,10981,18307,3048,0,5867,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.10747051114023591,0.4363070758198882,0.0,,0.08386787936811872,0.08386787936811872
Case1076,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,10981,18307,3048,0,5867,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.10747051114023591,0.4363070758198882,0.0,,0.08386787936811872,0.08386787936811872
Case1079,CenterA,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,0,23446,47679,13001,0,7449,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.04115988384327259,0.10034428728268864,0.0,,0.039234268385140256,0.039234268385140256
Case1079,CenterA,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,0,23446,47679,13001,0,7449,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.04115988384327259,0.10034428728268864,0.0,,0.039234268385140256,0.039234268385140256
Case2003,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,3569,2608,2316,0,1372,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.4962922770844637,0.8252506986684202,0.8270249810749433,0.0,0.7243107769423559,0.47753530166880614
Case2003,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,3569,2608,2316,0,1372,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.4962922770844637,0.8252506986684202,0.8270249810749433,0.0,0.7243107769423559,0.47753530166880614
Case2011,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,4037,4549,4856,0,1634,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.5682975767865411,0.8471229145386449,0.8823469073751153,0.0,0.7144333448157079,0.4863199855046204
Case2011,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,4037,4549,4856,0,1634,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.5682975767865411,0.8471229145386449,0.8823469073751153,0.0,0.7144333448157079,0.4863199855046204
Case2013,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,7103,5799,2994,0,1395,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.755524278676988,0.8887294755300494,0.5585127201565557,0.0,0.5393331175137585,0.5123390557939914
Case2013,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,7103,5799,2994,0,1395,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.755524278676988,0.8887294755300494,0.5585127201565557,0.0,0.5393331175137585,0.5123390557939914
Case2015,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,4011,3715,2804,0,2458,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6465671641791044,0.8755417956656347,0.8176338901325986,0.0,0.7041036717062635,0.5984766050054406
Case2015,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,4011,3715,2804,0,2458,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6465671641791044,0.8755417956656347,0.8176338901325986,0.0,0.7041036717062635,0.5984766050054406
Case2025,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,5781,6103,6014,0,1924,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6298840220695867,0.8642766765078026,0.8598653728472768,0.0,0.6849044166117337,0.5288633207696886
Case2025,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,5781,6103,6014,0,1924,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.6298840220695867,0.8642766765078026,0.8598653728472768,0.0,0.6849044166117337,0.5288633207696886
Case2028,CenterB,M0,clean single checkpoint raw,existing_clean_oof_held_out_gt,oof_fold4,1,4855,4207,3297,0,1702,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7545761921417745,0.9394288346384154,0.8842791524670321,0.0,0.5928462709284628,0.6652429257875067
Case2028,CenterB,M1,clean pathology-specific checkpoint,existing_clean_oof_held_out_gt,oof_fold4,1,4855,4207,3297,0,1702,"Existing OOF clean MoSAIC evidence: covered once, trained_on_case=false.",0.7545761921417745,0.9394288346384154,0.8842791524670321,0.0,0.5928462709284628,0.6652429257875067
