case_id,center,metric_name,model_id,dice,pred_voxels,gt_voxels,pred_components,gt_components,empty_gt,empty_pred,model_disagreement_dice
Case3029,CenterC,scar,mosaic_clean_oof,0.7761440607962994,3404,2649,1,1,0,0,0.18282587343903467
Case3029,CenterC,pure_edema,nnunet_oof,0.5811559778305622,1999,3053,19,18,0,0,1.0
Case3029,CenterC,pure_edema,mosaic_clean_oof,0.0,0,3053,0,18,0,1,1.0
Case3029,CenterC,lesion_union,nnunet_oof,0.8067226890756303,5722,5702,1,1,0,0,0.3030900723208415
Case3029,CenterC,lesion_union,mosaic_clean_oof,0.6053151768065012,3404,5702,1,1,0,0,0.3030900723208415
Case3032,CenterC,scar,nnunet_oof,0.0,511,0,3,0,1,0,0.5746164574616457
Case3032,CenterC,scar,mosaic_clean_oof,0.0,923,0,1,0,1,0,0.5746164574616457
Case3032,CenterC,pure_edema,nnunet_oof,0.4565916398713826,1565,2478,2,1,0,0,1.0
Case3032,CenterC,pure_edema,mosaic_clean_oof,0.0,0,2478,0,1,0,1,1.0
Case3032,CenterC,lesion_union,nnunet_oof,0.5393061045234958,2076,2478,4,1,0,0,0.5085028342780926
Case3032,CenterC,lesion_union,mosaic_clean_oof,0.4875036753895913,923,2478,1,1,0,0,0.5085028342780926
Case3045,CenterC,scar,nnunet_oof,0.8205383848454636,3395,2623,2,1,0,0,0.13394732590079172
Case3045,CenterC,scar,mosaic_clean_oof,0.8325641498984678,2794,2623,1,1,0,0,0.13394732590079172
Case3045,CenterC,pure_edema,nnunet_oof,0.1610461114934618,175,1278,8,13,0,0,1.0
Case3045,CenterC,pure_edema,mosaic_clean_oof,0.0,0,1278,0,13,0,1,1.0
Case3045,CenterC,lesion_union,nnunet_oof,0.8713692946058091,3570,3901,3,1,0,0,0.15619107479572591
Case3045,CenterC,lesion_union,mosaic_clean_oof,0.7799850634802091,2794,3901,1,1,0,0,0.15619107479572591
Case5002,CenterE,scar,nnunet_oof,0.22857142857142856,232,608,11,1,0,0,0.8748043818466353
Case5002,CenterE,scar,mosaic_clean_oof,0.4019704433497537,407,608,1,1,0,0,0.8748043818466353
Case5002,CenterE,lesion_union,nnunet_oof,0.22857142857142856,232,608,11,1,0,0,0.8748043818466353
Case5002,CenterE,lesion_union,mosaic_clean_oof,0.4019704433497537,407,608,1,1,0,0,0.8748043818466353
Case6002,CenterF,scar,nnunet_oof,0.4742647058823529,683,1493,2,1,0,0,0.8516699410609038
Case6002,CenterF,scar,mosaic_clean_oof,0.18622628250175685,1353,1493,1,1,0,0,0.8516699410609038
Case6002,CenterF,lesion_union,nnunet_oof,0.4742647058823529,683,1493,2,1,0,0,0.8516699410609038
Case6002,CenterF,lesion_union,mosaic_clean_oof,0.18622628250175685,1353,1493,1,1,0,0,0.8516699410609038
Case6005,CenterF,scar,nnunet_oof,0.0,130,609,1,1,0,0,1.0
Case6005,CenterF,scar,mosaic_clean_oof,0.0,119,609,1,1,0,0,1.0
Case6005,CenterF,lesion_union,nnunet_oof,0.0,130,609,1,1,0,0,1.0
Case6005,CenterF,lesion_union,mosaic_clean_oof,0.0,119,609,1,1,0,0,1.0
Case7001,CenterG,scar,nnunet_oof,0.0,5,373,1,3,0,0,1.0
Case7001,CenterG,scar,mosaic_clean_oof,0.17603911980440098,36,373,1,3,0,0,1.0
Case7001,CenterG,lesion_union,nnunet_oof,0.0,5,373,1,3,0,0,1.0
Case7001,CenterG,lesion_union,mosaic_clean_oof,0.17603911980440098,36,373,1,3,0,0,1.0
Case7008,CenterG,scar,nnunet_oof,0.5265546981389015,728,1475,1,1,0,0,0.39036381514257623
Case7008,CenterG,scar,mosaic_clean_oof,0.6371808701905789,1306,1475,1,1,0,0,0.39036381514257623
Case7008,CenterG,lesion_union,nnunet_oof,0.5265546981389015,728,1475,1,1,0,0,0.39036381514257623
Case7008,CenterG,lesion_union,mosaic_clean_oof,0.6371808701905789,1306,1475,1,1,0,0,0.39036381514257623
Case8010,CenterH,scar,nnunet_oof,0.18762475049900199,65,436,1,4,0,0,0.8243243243243243
Case8010,CenterH,scar,mosaic_clean_oof,0.3582358235823582,675,436,1,4,0,0,0.8243243243243243
Case8010,CenterH,lesion_union,nnunet_oof,0.18762475049900199,65,436,1,4,0,0,0.8243243243243243
Case8010,CenterH,lesion_union,mosaic_clean_oof,0.3582358235823582,675,436,1,4,0,0,0.8243243243243243
Case8018,CenterH,scar,nnunet_oof,0.4120571783716594,969,2249,1,1,0,0,0.3285714285714286
Case8018,CenterH,scar,mosaic_clean_oof,0.5258883248730964,1691,2249,1,1,0,0,0.3285714285714286
Case8018,CenterH,lesion_union,nnunet_oof,0.4120571783716594,969,2249,1,1,0,0,0.3285714285714286
Case8018,CenterH,lesion_union,mosaic_clean_oof,0.5258883248730964,1691,2249,1,1,0,0,0.3285714285714286
Case8020,CenterH,scar,nnunet_oof,0.49477806788511747,591,941,2,1,0,0,0.4094036697247706
Case8020,CenterH,scar,mosaic_clean_oof,0.6112702960840497,1153,941,1,1,0,0,0.4094036697247706
Case8020,CenterH,lesion_union,nnunet_oof,0.49477806788511747,591,941,2,1,0,0,0.4094036697247706
Case8020,CenterH,lesion_union,mosaic_clean_oof,0.6112702960840497,1153,941,1,1,0,0,0.4094036697247706
Case8025,CenterH,scar,nnunet_oof,0.6015297310634098,1871,2182,2,2,0,0,0.3225206062217495
Case8025,CenterH,scar,mosaic_clean_oof,0.5117878192534381,1890,2182,1,2,0,0,0.3225206062217495
Case8025,CenterH,lesion_union,nnunet_oof,0.6015297310634098,1871,2182,2,2,0,0,0.3225206062217495
Case8025,CenterH,lesion_union,mosaic_clean_oof,0.5117878192534381,1890,2182,1,2,0,0,0.3225206062217495
Case8031,CenterH,scar,nnunet_oof,0.7485029940119761,1026,1312,3,1,0,0,0.30236220472440944
Case8031,CenterH,scar,mosaic_clean_oof,0.7579617834394905,1514,1312,1,1,0,0,0.30236220472440944
Case8031,CenterH,lesion_union,nnunet_oof,0.7485029940119761,1026,1312,3,1,0,0,0.30236220472440944
Case8031,CenterH,lesion_union,mosaic_clean_oof,0.7579617834394905,1514,1312,1,1,0,0,0.30236220472440944
Case8032,CenterH,scar,nnunet_oof,0.5967105263157895,1440,1600,1,2,0,0,0.3019744483159117
Case8032,CenterH,scar,mosaic_clean_oof,0.6881243063263041,2004,1600,1,2,0,0,0.3019744483159117
Case8032,CenterH,lesion_union,nnunet_oof,0.5967105263157895,1440,1600,1,2,0,0,0.3019744483159117
Case8032,CenterH,lesion_union,mosaic_clean_oof,0.6881243063263041,2004,1600,1,2,0,0,0.3019744483159117
Case8034,CenterH,scar,nnunet_oof,0.0,0,712,0,3,0,1,1.0
Case8034,CenterH,scar,mosaic_clean_oof,0.0,29,712,1,3,0,0,1.0
Case8034,CenterH,lesion_union,nnunet_oof,0.0,0,712,0,3,0,1,1.0
Case8034,CenterH,lesion_union,mosaic_clean_oof,0.0,29,712,1,3,0,0,1.0
Case1008,CenterA,scar,nnunet_oof,0.4440661938534279,5261,5314,4,3,0,0,0.7952667693600336
Case1008,CenterA,scar,mosaic_clean_oof,0.22029996512033484,9021,5314,1,3,0,0,0.7952667693600336
Case1008,CenterA,lesion_union,nnunet_oof,0.4440661938534279,5261,5314,4,3,0,0,0.7952667693600336
Case1008,CenterA,lesion_union,mosaic_clean_oof,0.22029996512033484,9021,5314,1,3,0,0,0.7952667693600336
Case1013,CenterA,scar,nnunet_oof,0.5878014184397163,3640,3410,5,13,0,0,0.5981367241596374
Case1013,CenterA,scar,mosaic_clean_oof,0.30208738493452614,4303,3410,1,13,0,0,0.5981367241596374
Case1013,CenterA,lesion_union,nnunet_oof,0.5878014184397163,3640,3410,5,13,0,0,0.5981367241596374
Case1013,CenterA,lesion_union,mosaic_clean_oof,0.30208738493452614,4303,3410,1,13,0,0,0.5981367241596374
Case1015,CenterA,scar,nnunet_oof,0.44019607843137254,1063,977,10,4,0,0,0.5757575757575757
Case1015,CenterA,scar,mosaic_clean_oof,0.46153846153846156,2039,977,1,4,0,0,0.5757575757575757
Case1015,CenterA,lesion_union,nnunet_oof,0.44019607843137254,1063,977,10,4,0,0,0.5757575757575757
Case1015,CenterA,lesion_union,mosaic_clean_oof,0.46153846153846156,2039,977,1,4,0,0,0.5757575757575757
Case1017,CenterA,scar,nnunet_oof,0.6125760649087221,1273,1192,4,5,0,0,0.7039416058394161
Case1017,CenterA,scar,mosaic_clean_oof,0.333133971291866,2152,1192,1,5,0,0,0.7039416058394161
Case1017,CenterA,lesion_union,nnunet_oof,0.6125760649087221,1273,1192,4,5,0,0,0.7039416058394161
Case1017,CenterA,lesion_union,mosaic_clean_oof,0.333133971291866,2152,1192,1,5,0,0,0.7039416058394161
Case1032,CenterA,scar,nnunet_oof,0.6001304631441617,6454,10409,1,3,0,0,0.7135036496350364
Case1032,CenterA,scar,mosaic_clean_oof,0.26145336317189544,13274,10409,1,3,0,0,0.7135036496350364
Case1032,CenterA,lesion_union,nnunet_oof,0.6001304631441617,6454,10409,1,3,0,0,0.7135036496350364
Case1032,CenterA,lesion_union,mosaic_clean_oof,0.26145336317189544,13274,10409,1,3,0,0,0.7135036496350364
Case1037,CenterA,scar,nnunet_oof,0.548721200591841,2141,2590,28,11,0,0,0.8187569191839317
Case1037,CenterA,scar,mosaic_clean_oof,0.20850561134081513,4182,2590,1,11,0,0,0.8187569191839317
Case1037,CenterA,lesion_union,nnunet_oof,0.548721200591841,2141,2590,28,11,0,0,0.8187569191839317
Case1037,CenterA,lesion_union,mosaic_clean_oof,0.20850561134081513,4182,2590,1,11,0,0,0.8187569191839317
Case1041,CenterA,scar,nnunet_oof,0.3645541222658441,1034,749,13,6,0,0,0.980428134556575
Case1041,CenterA,scar,mosaic_clean_oof,0.016080402010050253,2236,749,1,6,0,0,0.980428134556575
Case1041,CenterA,lesion_union,nnunet_oof,0.3645541222658441,1034,749,13,6,0,0,0.980428134556575
Case1041,CenterA,lesion_union,mosaic_clean_oof,0.016080402010050253,2236,749,1,6,0,0,0.980428134556575
Case1046,CenterA,scar,nnunet_oof,0.6767628963558922,1077,1036,3,5,0,0,0.8879813302217037
Case1046,CenterA,scar,mosaic_clean_oof,0.08853754940711463,1494,1036,1,5,0,0,0.8879813302217037
Case1046,CenterA,lesion_union,nnunet_oof,0.6767628963558922,1077,1036,3,5,0,0,0.8879813302217037
Case1046,CenterA,lesion_union,mosaic_clean_oof,0.08853754940711463,1494,1036,1,5,0,0,0.8879813302217037
Case1049,CenterA,scar,nnunet_oof,0.628856102701667,2913,2306,8,3,0,0,0.8523041139700538
Case1049,CenterA,scar,mosaic_clean_oof,0.1326530612244898,3966,2306,1,3,0,0,0.8523041139700538
Case1049,CenterA,lesion_union,nnunet_oof,0.628856102701667,2913,2306,8,3,0,0,0.8523041139700538
Case1049,CenterA,lesion_union,mosaic_clean_oof,0.1326530612244898,3966,2306,1,3,0,0,0.8523041139700538
Case1052,CenterA,scar,nnunet_oof,0.6413943355119825,1264,1031,4,4,0,0,0.9295929592959296
Case1052,CenterA,scar,mosaic_clean_oof,0.044105854049719326,1463,1031,1,4,0,0,0.9295929592959296
Case1052,CenterA,lesion_union,nnunet_oof,0.6413943355119825,1264,1031,4,4,0,0,0.9295929592959296
Case1052,CenterA,lesion_union,mosaic_clean_oof,0.044105854049719326,1463,1031,1,4,0,0,0.9295929592959296
Case1060,CenterA,scar,nnunet_oof,0.5952822687516565,1778,1995,9,9,0,0,0.9936400254398983
Case1060,CenterA,scar,mosaic_clean_oof,0.00040535062829347385,2939,1995,1,9,0,0,0.9936400254398983
Case1060,CenterA,lesion_union,nnunet_oof,0.5952822687516565,1778,1995,9,9,0,0,0.9936400254398983
Case1060,CenterA,lesion_union,mosaic_clean_oof,0.00040535062829347385,2939,1995,1,9,0,0,0.9936400254398983
Case1064,CenterA,scar,nnunet_oof,0.5677071637098585,3531,5375,12,8,0,0,0.7290864543227161
Case1064,CenterA,scar,mosaic_clean_oof,0.3410186859553948,7897,5375,1,8,0,0,0.7290864543227161
Case1064,CenterA,lesion_union,nnunet_oof,0.5677071637098585,3531,5375,12,8,0,0,0.7290864543227161
Case1064,CenterA,lesion_union,mosaic_clean_oof,0.3410186859553948,7897,5375,1,8,0,0,0.7290864543227161
Case1067,CenterA,scar,nnunet_oof,0.6979087162265303,3001,3550,2,5,0,0,0.9032019704433497
Case1067,CenterA,scar,mosaic_clean_oof,0.10081901026646672,5119,3550,1,5,0,0,0.9032019704433497
Case1067,CenterA,lesion_union,nnunet_oof,0.6979087162265303,3001,3550,2,5,0,0,0.9032019704433497
Case1067,CenterA,lesion_union,mosaic_clean_oof,0.10081901026646672,5119,3550,1,5,0,0,0.9032019704433497
Case1075,CenterA,scar,nnunet_oof,0.6398268398268399,3332,3598,9,6,0,0,0.8546691403834261
Case1075,CenterA,scar,mosaic_clean_oof,0.1583011583011583,3136,3598,1,6,0,0,0.8546691403834261
Case1075,CenterA,lesion_union,nnunet_oof,0.6398268398268399,3332,3598,9,6,0,0,0.8546691403834261
Case1075,CenterA,lesion_union,mosaic_clean_oof,0.1583011583011583,3136,3598,1,6,0,0,0.8546691403834261
Case1076,CenterA,scar,nnunet_oof,0.5235702832709781,4777,4578,9,1,0,0,0.9090567455843668
Case1076,CenterA,scar,mosaic_clean_oof,0.08386787936811872,5867,4578,1,1,0,0,0.9090567455843668
Case1076,CenterA,lesion_union,nnunet_oof,0.5235702832709781,4777,4578,9,1,0,0,0.9090567455843668
Case1076,CenterA,lesion_union,mosaic_clean_oof,0.08386787936811872,5867,4578,1,1,0,0,0.9090567455843668
Case1079,CenterA,scar,nnunet_oof,0.4457236842105263,6625,3103,16,2,0,0,0.9319312206906352
Case1079,CenterA,scar,mosaic_clean_oof,0.039234268385140256,7449,3103,1,2,0,0,0.9319312206906352
Case1079,CenterA,lesion_union,nnunet_oof,0.4457236842105263,6625,3103,16,2,0,0,0.9319312206906352
Case1079,CenterA,lesion_union,mosaic_clean_oof,0.039234268385140256,7449,3103,1,2,0,0,0.9319312206906352
Case2003,CenterB,scar,nnunet_oof,0.6523415977961432,793,1022,2,1,0,0,0.3016166281755196
Case2003,CenterB,scar,mosaic_clean_oof,0.7243107769423559,1372,1022,1,1,0,0,0.3016166281755196
Case2003,CenterB,pure_edema,nnunet_oof,0.6671652954375468,1731,2280,4,8,0,0,1.0
Case2003,CenterB,pure_edema,mosaic_clean_oof,0.0,0,2280,0,8,0,1,1.0
Case2003,CenterB,lesion_union,nnunet_oof,0.8008925506350841,2524,3302,1,1,0,0,0.4579055441478439
Case2003,CenterB,lesion_union,mosaic_clean_oof,0.47753530166880614,1372,3302,1,1,0,0,0.4579055441478439
Case2011,CenterB,scar,nnunet_oof,0.6536267318663407,1185,1269,1,1,0,0,0.3359347286271728
Case2011,CenterB,scar,mosaic_clean_oof,0.7144333448157079,1634,1269,1,1,0,0,0.3359347286271728
Case2011,CenterB,pure_edema,nnunet_oof,0.5771465461588121,2031,2616,6,5,0,0,1.0
Case2011,CenterB,pure_edema,mosaic_clean_oof,0.0,0,2616,0,5,0,1,1.0
Case2011,CenterB,lesion_union,nnunet_oof,0.766934234614843,3216,3885,2,1,0,0,0.44329896907216493
Case2011,CenterB,lesion_union,mosaic_clean_oof,0.4863199855046204,1634,3885,1,1,0,0,0.44329896907216493
Case2013,CenterB,scar,nnunet_oof,0.6252821670428894,964,1694,3,1,0,0,0.40398473929631196
Case2013,CenterB,scar,mosaic_clean_oof,0.5393331175137585,1395,1694,1,1,0,0,0.40398473929631196
Case2013,CenterB,pure_edema,nnunet_oof,0.17552182163187854,3577,639,5,15,0,0,1.0
Case2013,CenterB,pure_edema,mosaic_clean_oof,0.0,0,639,0,15,0,1,1.0
Case2013,CenterB,lesion_union,nnunet_oof,0.4937445446610416,4541,2333,3,1,0,0,0.7126010781671159
Case2013,CenterB,lesion_union,mosaic_clean_oof,0.5123390557939914,1395,2333,1,1,0,0,0.7126010781671159
Case2015,CenterB,scar,nnunet_oof,0.6894511994742031,1334,1709,1,1,0,0,0.31909282700421937
Case2015,CenterB,scar,mosaic_clean_oof,0.7041036717062635,2458,1709,1,1,0,0,0.31909282700421937
Case2015,CenterB,pure_edema,nnunet_oof,0.659776767259198,2572,2266,13,4,0,0,1.0
Case2015,CenterB,pure_edema,mosaic_clean_oof,0.0,0,2266,0,4,0,1,1.0
Case2015,CenterB,lesion_union,nnunet_oof,0.876284735439665,3906,3975,1,2,0,0,0.39346323067253297
Case2015,CenterB,lesion_union,mosaic_clean_oof,0.5984766050054406,2458,3975,1,2,0,0,0.39346323067253297
Case2025,CenterB,scar,nnunet_oof,0.7509513742071882,1255,1110,1,1,0,0,0.2714690154136521
Case2025,CenterB,scar,mosaic_clean_oof,0.6849044166117337,1924,1110,1,1,0,0,0.2714690154136521
Case2025,CenterB,pure_edema,nnunet_oof,0.6615548455804047,2688,2007,8,3,0,0,1.0
Case2025,CenterB,pure_edema,mosaic_clean_oof,0.0,0,2007,0,3,0,1,1.0
Case2025,CenterB,lesion_union,nnunet_oof,0.784985835694051,3943,3117,1,1,0,0,0.4579853417419465
Case2025,CenterB,lesion_union,mosaic_clean_oof,0.5288633207696886,1924,3117,1,1,0,0,0.4579853417419465
Case2028,CenterB,scar,nnunet_oof,0.707474985285462,773,926,1,1,0,0,0.3931313131313131
Case2028,CenterB,scar,mosaic_clean_oof,0.5928462709284628,1702,926,1,1,0,0,0.3931313131313131
Case2028,CenterB,pure_edema,nnunet_oof,0.6435955056179775,1107,1118,12,9,0,0,1.0
Case2028,CenterB,pure_edema,mosaic_clean_oof,0.0,0,1118,0,9,0,1,1.0
Case2028,CenterB,lesion_union,nnunet_oof,0.817533129459735,1880,2044,2,1,0,0,0.3327749860413177
Case2028,CenterB,lesion_union,mosaic_clean_oof,0.6652429257875067,1702,2044,1,1,0,0,0.3327749860413177
Case2035,CenterB,scar,nnunet_oof,0.7658823529411765,704,996,1,1,0,0,0.2808038075092544
Case2035,CenterB,scar,mosaic_clean_oof,0.8016491067338525,1187,996,1,1,0,0,0.2808038075092544
Case2035,CenterB,pure_edema,nnunet_oof,0.6545454545454545,1108,982,3,9,0,0,1.0
Case2035,CenterB,pure_edema,mosaic_clean_oof,0.0,0,982,0,9,0,1,1.0
Case2035,CenterB,lesion_union,nnunet_oof,0.8474934036939314,1812,1978,2,1,0,0,0.3691230410136712
Case2035,CenterB,lesion_union,mosaic_clean_oof,0.6218009478672986,1187,1978,1,1,0,0,0.3691230410136712
Case3001,CenterC,scar,nnunet_oof,0.5620599476966405,1940,3031,4,2,0,0,0.5943000838222967
Case3001,CenterC,scar,mosaic_clean_oof,0.5704496788008565,1639,3031,1,2,0,0,0.5943000838222967
Case3001,CenterC,pure_edema,nnunet_oof,0.013294336612603031,339,3422,9,3,0,0,1.0
Case3001,CenterC,pure_edema,mosaic_clean_oof,0.0,0,3422,0,3,0,1,1.0
Case3001,CenterC,lesion_union,nnunet_oof,0.38937242327072835,2279,6453,4,2,0,0,0.5921388463501787
Case3001,CenterC,lesion_union,mosaic_clean_oof,0.3292140385565991,1639,6453,1,2,0,0,0.5921388463501787
Case3005,CenterC,scar,nnunet_oof,0.20464700625558535,1200,1038,2,2,0,0,0.7099337748344371
Case3005,CenterC,scar,mosaic_clean_oof,0.36529041287613717,1820,1038,1,2,0,0,0.7099337748344371
Case3005,CenterC,pure_edema,nnunet_oof,0.0,5,3214,3,1,0,0,1.0
Case3005,CenterC,pure_edema,mosaic_clean_oof,0.0,0,3214,0,1,0,1,1.0
Case3005,CenterC,lesion_union,nnunet_oof,0.08392889866226864,1205,4252,2,3,0,0,0.707107438016529
Case3005,CenterC,lesion_union,mosaic_clean_oof,0.17193675889328064,1820,4252,1,3,0,0,0.707107438016529
Case3013,CenterC,scar,nnunet_oof,0.6607760276603919,1979,3227,1,3,0,0,0.15993683735619224
Case3013,CenterC,scar,mosaic_clean_oof,0.6819221967963387,2454,3227,1,3,0,0,0.15993683735619224
Case3013,CenterC,pure_edema,nnunet_oof,0.2917324907846235,874,1025,7,9,0,0,1.0
Case3013,CenterC,pure_edema,mosaic_clean_oof,0.0,0,1025,0,9,0,1,1.0
Case3013,CenterC,lesion_union,nnunet_oof,0.6980999296270233,2853,4252,1,1,0,0,0.18711136235161108
Case3013,CenterC,lesion_union,mosaic_clean_oof,0.6770056665672533,2454,4252,1,1,0,0,0.18711136235161108
Case3022,CenterC,scar,nnunet_oof,0.8292358803986711,4233,4797,1,1,0,0,0.14298140698053718
Case3022,CenterC,scar,mosaic_clean_oof,0.8189734658334187,4964,4797,1,1,0,0,0.14298140698053718
Case3022,CenterC,pure_edema,nnunet_oof,0.3466019417475728,1132,928,12,30,0,0,1.0
Case3022,CenterC,pure_edema,mosaic_clean_oof,0.0,0,928,0,30,0,1,1.0
Case3022,CenterC,lesion_union,nnunet_oof,0.8293958521190261,5365,5725,3,1,0,0,0.2084422499757963
Case3022,CenterC,lesion_union,mosaic_clean_oof,0.7993264103283749,4964,5725,1,1,0,0,0.2084422499757963
Case3031,CenterC,scar,nnunet_oof,0.8369864410235498,5267,4542,1,1,0,0,0.19415929203539828
Case3031,CenterC,scar,mosaic_clean_oof,0.7334278959810875,6033,4542,1,1,0,0,0.19415929203539828
Case3031,CenterC,pure_edema,nnunet_oof,0.3800383877159309,1682,1444,9,25,0,0,1.0
Case3031,CenterC,pure_edema,mosaic_clean_oof,0.0,0,1444,0,25,0,1,1.0
Case3031,CenterC,lesion_union,nnunet_oof,0.8746810977966757,6949,5986,1,1,0,0,0.20967493452472652
Case3031,CenterC,lesion_union,mosaic_clean_oof,0.7727764373075963,6033,5986,1,1,0,0,0.20967493452472652
Case3036,CenterC,scar,nnunet_oof,0.818231620466747,5019,4108,1,1,0,0,1.0
Case3036,CenterC,scar,mosaic_clean_oof,0.0,5711,4108,1,1,0,0,1.0
Case3036,CenterC,pure_edema,nnunet_oof,0.3341227125941873,1718,2927,18,9,0,0,1.0
Case3036,CenterC,pure_edema,mosaic_clean_oof,0.0,0,2927,0,9,0,1,1.0
Case3036,CenterC,lesion_union,nnunet_oof,0.7470229451060122,6737,7035,2,1,0,0,1.0
Case3036,CenterC,lesion_union,mosaic_clean_oof,0.00015691197238349287,5711,7035,1,1,0,0,1.0
Case3039,CenterC,scar,nnunet_oof,0.8232253618194348,2787,3017,1,2,0,0,0.1483346872461413
Case3039,CenterC,scar,mosaic_clean_oof,0.8084573218480814,3368,3017,1,2,0,0,0.1483346872461413
Case3039,CenterC,pure_edema,nnunet_oof,0.17924096936442616,540,1647,14,9,0,0,1.0
Case3039,CenterC,pure_edema,mosaic_clean_oof,0.0,0,1647,0,9,0,1,1.0
Case3039,CenterC,lesion_union,nnunet_oof,0.7278187961456639,3327,4664,2,1,0,0,0.16534727408513816
Case3039,CenterC,lesion_union,mosaic_clean_oof,0.6825199203187251,3368,4664,1,1,0,0,0.16534727408513816
Case3042,CenterC,scar,nnunet_oof,0.9056160580824258,4694,4672,1,1,0,0,0.15806543928264805
Case3042,CenterC,scar,mosaic_clean_oof,0.8287926584456553,5789,4672,1,1,0,0,0.15806543928264805
Case3042,CenterC,pure_edema,nnunet_oof,0.3131014063656551,544,2158,5,35,0,0,1.0
Case3042,CenterC,pure_edema,mosaic_clean_oof,0.0,0,2158,0,35,0,1,1.0
Case3042,CenterC,lesion_union,nnunet_oof,0.8420616506463374,5238,6830,1,3,0,0,0.15661557994014697
Case3042,CenterC,lesion_union,mosaic_clean_oof,0.8013313257785878,5789,6830,1,3,0,0,0.15661557994014697
Case3043,CenterC,scar,nnunet_oof,0.43825868564252823,2063,2715,5,1,0,0,0.4511160012574662
Case3043,CenterC,scar,mosaic_clean_oof,0.5012831479897348,4299,2715,1,1,0,0,0.4511160012574662
Case3043,CenterC,pure_edema,nnunet_oof,0.0,1038,1056,2,9,0,0,1.0
Case3043,CenterC,pure_edema,mosaic_clean_oof,0.0,0,1056,0,9,0,1,1.0
Case3043,CenterC,lesion_union,nnunet_oof,0.349825378346915,3101,3771,1,1,0,0,0.49027027027027026
Case3043,CenterC,lesion_union,mosaic_clean_oof,0.5826517967781908,4299,3771,1,1,0,0,0.49027027027027026
Case5003,CenterE,scar,nnunet_oof,0.17414965986394557,177,1293,12,1,0,0,0.9559585492227979
Case5003,CenterE,scar,mosaic_clean_oof,0.06015037593984962,1367,1293,1,1,0,0,0.9559585492227979
Case5003,CenterE,lesion_union,nnunet_oof,0.17414965986394557,177,1293,12,1,0,0,0.9559585492227979
Case5003,CenterE,lesion_union,mosaic_clean_oof,0.06015037593984962,1367,1293,1,1,0,0,0.9559585492227979
Case6008,CenterF,scar,nnunet_oof,0.0,317,0,6,0,1,0,1.0
Case6008,CenterF,scar,mosaic_clean_oof,0.0,91,0,1,0,1,0,1.0
Case6008,CenterF,lesion_union,nnunet_oof,0.0,317,0,6,0,1,0,1.0
Case6008,CenterF,lesion_union,mosaic_clean_oof,0.0,91,0,1,0,1,0,1.0
Case6009,CenterF,scar,nnunet_oof,0.5488929889298892,909,1259,6,3,0,0,0.7544933078393882
Case6009,CenterF,scar,mosaic_clean_oof,0.24957841483979765,1706,1259,1,3,0,0,0.7544933078393882
Case6009,CenterF,lesion_union,nnunet_oof,0.5488929889298892,909,1259,6,3,0,0,0.7544933078393882
Case6009,CenterF,lesion_union,mosaic_clean_oof,0.24957841483979765,1706,1259,1,3,0,0,0.7544933078393882
Case7006,CenterG,scar,nnunet_oof,0.0,774,0,16,0,1,0,0.5744444444444444
Case7006,CenterG,scar,mosaic_clean_oof,0.0,1026,0,1,0,1,0,0.5744444444444444
Case7006,CenterG,lesion_union,nnunet_oof,0.0,774,0,16,0,1,0,0.5744444444444444
Case7006,CenterG,lesion_union,mosaic_clean_oof,0.0,1026,0,1,0,1,0,0.5744444444444444
Case7009,CenterG,scar,nnunet_oof,0.621955077507118,1769,1392,2,1,0,0,0.29042601923957856
Case7009,CenterG,scar,mosaic_clean_oof,0.6392579593883179,2597,1392,1,1,0,0,0.29042601923957856
Case7009,CenterG,lesion_union,nnunet_oof,0.621955077507118,1769,1392,2,1,0,0,0.29042601923957856
Case7009,CenterG,lesion_union,mosaic_clean_oof,0.6392579593883179,2597,1392,1,1,0,0,0.29042601923957856
Case8001,CenterH,scar,nnunet_oof,0.521694742215416,688,1271,3,5,0,0,0.7079510703363914
Case8001,CenterH,scar,mosaic_clean_oof,0.32786885245901637,620,1271,1,5,0,0,0.7079510703363914
Case8001,CenterH,lesion_union,nnunet_oof,0.521694742215416,688,1271,3,5,0,0,0.7079510703363914
Case8001,CenterH,lesion_union,mosaic_clean_oof,0.32786885245901637,620,1271,1,5,0,0,0.7079510703363914
Case8007,CenterH,scar,nnunet_oof,0.4535211267605634,699,1431,5,2,0,0,0.48375116063138346
Case8007,CenterH,scar,mosaic_clean_oof,0.659043659043659,1455,1431,1,2,0,0,0.48375116063138346
Case8007,CenterH,lesion_union,nnunet_oof,0.4535211267605634,699,1431,5,2,0,0,0.48375116063138346
Case8007,CenterH,lesion_union,mosaic_clean_oof,0.659043659043659,1455,1431,1,2,0,0,0.48375116063138346
Case8012,CenterH,scar,nnunet_oof,0.613834173156207,943,1240,4,1,0,0,0.3330557868442964
Case8012,CenterH,scar,mosaic_clean_oof,0.6580214894405335,1459,1240,1,1,0,0,0.3330557868442964
Case8012,CenterH,lesion_union,nnunet_oof,0.613834173156207,943,1240,4,1,0,0,0.3330557868442964
Case8012,CenterH,lesion_union,mosaic_clean_oof,0.6580214894405335,1459,1240,1,1,0,0,0.3330557868442964
Case8014,CenterH,scar,nnunet_oof,0.08834586466165413,194,870,4,1,0,0,0.665086887835703
Case8014,CenterH,scar,mosaic_clean_oof,0.12223071046600459,439,870,1,1,0,0,0.665086887835703
