case_id,mode,source_fold,image_shape_zyx,availability_lge_t2_c0,source_probability_path,source_prediction_path,output_prediction_path,gt_path,model_forward_count,checkpoint_actual_load_count,prototype_memory_actual_load_count,memory_query_policy,raw_anchor_used_for_final_baseline,safety_context_used_for_srr_evidence,changed_voxels,raw_label_mismatch,anchor_identity_softmax_max_abs_delta,nonidentity_downstream_tensor_max_abs_delta,no_t2_case,no_t2_full_chain_exact_zero,geometry_matches_gt,output_sha256
Case5005,anchor_bounded_refiner_only,0,"[6, 256, 256]","1.0,0.0,1.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case5005.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case5005.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/anchor_bounded_refiner_only/predictions/Case5005.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case5005.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,167,0,,3.9997360706329346,True,True,True,0ecd138c56672b70ede5ad5631593c9d8e8f6987f75d0ce3ed66e2181dd4b8cf
Case6001,anchor_bounded_refiner_only,0,"[8, 288, 288]","1.0,0.0,1.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6001.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6001.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/anchor_bounded_refiner_only/predictions/Case6001.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6001.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,150,0,,3.9999773502349854,True,True,True,68d6d7a113a183faee36212c27ae55f4f4c83fa3b14a495d40c3488abbaca60f
Case6010,anchor_bounded_refiner_only,0,"[7, 288, 288]","1.0,0.0,1.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6010.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6010.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/anchor_bounded_refiner_only/predictions/Case6010.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6010.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,52,0,,3.9999852180480957,True,True,True,f157a96330e967be629c0d553540b5a8d429949f992de4de34ea7a9c9874280a
Case7005,anchor_bounded_refiner_only,0,"[6, 256, 200]","1.0,0.0,1.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/anchor_bounded_refiner_only/predictions/Case7005.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case7005.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,6,0,,3.9995028972625732,True,True,True,f00e72f022e4c188a6f5efda0d399332bfc522a2c84619af1dbd3ccd7f738de1
Case8003,anchor_bounded_refiner_only,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8003.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8003.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/anchor_bounded_refiner_only/predictions/Case8003.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8003.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,51,0,,3.8963968753814697,True,True,False,7d4a37e981477587427b7f3e4e07d81d000c30702aedf53da95ef3dfcc6db62c
Case8011,anchor_bounded_refiner_only,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/anchor_bounded_refiner_only/predictions/Case8011.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8011.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,4,0,,3.908484697341919,True,True,False,eb943c06a3ad1f97aa2f7b9c6870f114979d89c43040d1d304a27ef1937119d8
Case8015,anchor_bounded_refiner_only,0,"[8, 256, 206]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8015.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8015.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/anchor_bounded_refiner_only/predictions/Case8015.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8015.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,15,0,,3.9110400676727295,True,True,False,9bf91a8ea5ef0de8d7b5c9ad35f74bff95ab3ffd182c17367af98f874b6c229f
Case8019,anchor_bounded_refiner_only,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8019.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8019.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/anchor_bounded_refiner_only/predictions/Case8019.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8019.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,6,0,,3.9090890884399414,True,True,False,f03feb7ebb5cbe6c885f5d4722b2c061ea34c0ffc725ba523e03b3f6e8d53a09
Case8021,anchor_bounded_refiner_only,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8021.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8021.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/anchor_bounded_refiner_only/predictions/Case8021.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8021.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,0,0,,3.91078519821167,True,True,False,92e173c86cb2fc1f678b730a0e3d995009a47e5712e4373009f363b7aa005381
Case8022,anchor_bounded_refiner_only,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8022.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8022.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/anchor_bounded_refiner_only/predictions/Case8022.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8022.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,16,0,,3.911190986633301,True,True,False,1866bd278267ebd36e5d19acf28c09708e189bd105a1b32e9abbbdff73ea4393
Case8023,anchor_bounded_refiner_only,0,"[8, 256, 192]","1.0,0.0,0.0",data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8023.npz,data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8023.nii.gz,results/20260721_srr_batch5_post_batch4_diagnostic_repair/runtime/inference/anchor_bounded_refiner_only/predictions/Case8023.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8023.nii.gz,1,1,1,validation_inference_all_train_shards,True,True,19,0,,3.9051103591918945,True,True,False,74cf1ede809c6b1263c33a27e7e2e82b412535ce00b000780473bc2edce1d433
