candidate_id,semantic_task,slot_group,slot_kind,slot_modality,expert_index,row_count,step_count,case_count,mean_weight,p95_weight,min_weight,max_weight,mean_valid_fraction,weight_range,stability_status
m9_srr_main_t2_edema_recall_focus,edema,lge_private,private,LGE,8,2592,527,169,0.001531813234230216,0.0020000000949949026,0.0009374998044222593,0.06315560638904572,1.0,0.062218106584623456,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,lge_private,private,LGE,9,2592,527,169,0.0015309103326688746,0.0020000000949949026,0.0009374998044222593,0.0766092836856842,1.0,0.07567178388126194,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,shared,shared,,0,2592,527,169,0.05276959532407259,0.13375844508409496,0.0009374998044222593,0.19738653302192688,1.0,0.19644903321750462,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,shared,shared,,1,2592,527,169,0.04731587215522908,0.12270225510001181,0.0009374998044222593,0.16666312515735626,1.0,0.165725625352934,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,shared,shared,,2,2592,527,169,0.05424702247896844,0.13749485015869137,0.0009374998044222593,0.48857641220092773,1.0,0.4876389123965055,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,shared,shared,,3,2592,527,169,0.0761183697686198,0.16440482437610626,0.0009374998044222593,0.2596970796585083,1.0,0.25875957985408604,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,shared,shared,,4,2592,527,169,0.05450551342143211,0.12615035921335221,0.0009374998044222593,0.19436892867088318,1.0,0.19343142886646092,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,shared,shared,,5,2592,527,169,0.07278287869116923,0.16638581454753873,0.0009374998044222593,0.3085501194000244,1.0,0.30761261959560215,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,shared,shared,,6,2592,527,169,0.05792092328080383,0.14626973569393154,0.0009374998044222593,0.24049365520477295,1.0,0.2395561554003507,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,shared,shared,,7,2592,527,169,0.04904655035783502,0.12366202771663663,0.0009374998044222593,0.20992116630077362,1.0,0.20898366649635136,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,t2_private,private,T2,12,2592,527,169,0.07913089488747461,0.17306994721293448,0.0,0.23139670491218567,0.6404320987654321,0.23139670491218567,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,t2_private,private,T2,13,2592,527,169,0.08841136585508341,0.18335027322173114,0.0,0.3260608911514282,0.6404320987654321,0.3260608911514282,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,t2_private,private,T2,14,2592,527,169,0.07612782246165066,0.18751424252986904,0.0,0.30061399936676025,0.6404320987654321,0.30061399936676025,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,t2_private,private,T2,15,2592,527,169,0.05315375140656406,0.1376588687300682,0.0,0.24791499972343445,0.6404320987654321,0.24791499972343445,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,c0_private,private,C0,16,2592,527,169,0.027439170204801216,0.16173120215535164,0.0,0.29996180534362793,0.6558641975308642,0.29996180534362793,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,c0_private,private,C0,17,2592,527,169,0.0012416195530381684,0.0012187500251457095,0.0,0.10577839612960815,0.6558641975308642,0.10577839612960815,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,c0_private,private,C0,18,2592,527,169,0.0016867561229850657,0.0012187500251457095,0.0,0.07624354958534241,0.6558641975308642,0.07624354958534241,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,c0_private,private,C0,19,2592,527,169,0.023587743128566083,0.1628098666667938,0.0,0.30967509746551514,0.6558641975308642,0.30967509746551514,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,interaction_lge_c0,interaction,,24,2592,527,169,0.07380961004268394,0.1818147212266922,0.0,0.30396515130996704,0.6558641975308642,0.30396515130996704,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,interaction_lge_c0,interaction,,25,2592,527,169,0.02767693322718436,0.10821147076785564,0.0,0.23595038056373596,0.6558641975308642,0.23595038056373596,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,interaction_lge_c0,interaction,,26,2592,527,169,0.03802962089851204,0.11097528636455534,0.0,0.26255011558532715,0.6558641975308642,0.26255011558532715,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,interaction_lge_c0,interaction,,27,2592,527,169,0.04869719346307075,0.17141980156302444,0.0,0.28130245208740234,0.6558641975308642,0.28130245208740234,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,interaction_lge_t2,interaction,,20,2592,527,169,0.022331243510074903,0.12111218795180317,0.0,0.34082409739494324,0.6404320987654321,0.34082409739494324,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,interaction_lge_t2,interaction,,21,2592,527,169,0.03388832195079526,0.1537355616688728,0.0,0.21763154864311218,0.6404320987654321,0.21763154864311218,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,interaction_lge_t2,interaction,,22,2592,527,169,0.022674074595513193,0.09301346614956854,0.0,0.20784547924995422,0.6404320987654321,0.20784547924995422,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,interaction_lge_t2,interaction,,23,2592,527,169,0.004161583180586918,0.03532711174339055,0.0,0.09387538582086563,0.6404320987654321,0.09387538582086563,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,interaction_t2_c0,interaction,,28,2592,527,169,0.006659626661642921,0.0009374999790452421,0.0,0.4817337989807129,0.5354938271604939,0.4817337989807129,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,interaction_t2_c0,interaction,,29,2592,527,169,0.0005020254341357985,0.0009374999790452421,0.0,0.000937500037252903,0.5354938271604939,0.000937500037252903,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,interaction_t2_c0,interaction,,30,2592,527,169,0.005208418274580456,0.0388036074116826,0.0,0.0853373259305954,0.5354938271604939,0.0853373259305954,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,interaction_t2_c0,interaction,,31,2592,527,169,0.0033057884736676277,0.026044003572314976,0.0,0.15136969089508057,0.5354938271604939,0.15136969089508057,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,lge_private,private,LGE,10,2592,527,169,0.07618586546609381,0.17463372200727462,0.0009374998044222593,0.25458982586860657,1.0,0.2536523260641843,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,lge_private,private,LGE,11,2592,527,169,0.06333662932033972,0.17157588452100753,0.0009374998044222593,0.2172318398952484,1.0,0.21629434009082615,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,lge_private,private,LGE,8,2592,527,169,0.08876834197353337,0.16621898636221882,0.0009374998044222593,0.2373664826154709,1.0,0.23642898281104863,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,lge_private,private,LGE,9,2592,527,169,0.09272579989589792,0.18956997022032734,0.0009374998044222593,0.28492242097854614,1.0,0.2839849211741239,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,shared,shared,,0,2592,527,169,0.024470216745994325,0.09127797447144984,0.0009374998044222593,0.14400358498096466,1.0,0.1430660851765424,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,shared,shared,,1,2592,527,169,0.05225421654515994,0.2648247748613357,0.0009374998044222593,0.39593401551246643,1.0,0.39499651570804417,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,shared,shared,,2,2592,527,169,0.04712068456443196,0.1690409883856773,0.0009374998044222593,0.30321645736694336,1.0,0.3022789575625211,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,shared,shared,,3,2592,527,169,0.046599764818533854,0.15898260474205017,0.0009374998044222593,0.30563125014305115,1.0,0.3046937503386289,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,shared,shared,,4,2592,527,169,0.03469317157901565,0.11226663701236247,0.0009374998044222593,0.19616448879241943,1.0,0.19522698898799717,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,shared,shared,,5,2592,527,169,0.051244532162439294,0.2488409750163555,0.0009374998044222593,0.34401935338974,1.0,0.34308185358531773,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,shared,shared,,6,2592,527,169,0.04131001951798591,0.19008356258273118,0.0009374998044222593,0.5105382800102234,1.0,0.5096007802058011,REQUIRES_REVIEW
m9_srr_main_t2_edema_recall_focus,scar,shared,shared,,7,2592,527,169,0.015601882178874982,0.07831289134919642,0.0009374998044222593,0.20965777337551117,1.0,0.2087202735710889,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,t2_private,private,T2,12,2592,527,169,0.021490764670376434,0.1294357568025589,0.0,0.27454662322998047,0.6404320987654321,0.27454662322998047,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,t2_private,private,T2,13,2592,527,169,0.0006676724618686152,0.0012187500251457095,0.0,0.022107098251581192,0.6404320987654321,0.022107098251581192,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,t2_private,private,T2,14,2592,527,169,0.0018359302336120667,0.0012187500251457095,0.0,0.08998998999595642,0.6404320987654321,0.08998998999595642,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,scar,t2_private,private,T2,15,2592,527,169,0.0007947950490896251,0.0012187500251457095,0.0,0.09117688238620758,0.6404320987654321,0.09117688238620758,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,c0_private,private,C0,16,2584,525,169,0.0026259572372025553,0.001500000013038516,0.0,0.07851231843233109,0.6563467492260062,0.07851231843233109,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,c0_private,private,C0,17,2584,525,169,0.02020347538094567,0.12377570644021034,0.0,0.14945381879806519,0.6563467492260062,0.14945381879806519,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,c0_private,private,C0,18,2584,525,169,0.04289831094173124,0.24314162284135798,0.0,0.3793089687824249,0.6563467492260062,0.3793089687824249,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,c0_private,private,C0,19,2584,525,169,0.06261071790092274,0.15805632472038267,0.0,0.34122341871261597,0.6563467492260062,0.34122341871261597,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,interaction_lge_c0,interaction,,24,2584,525,169,0.016976059632252034,0.09162824116647243,0.0,0.1702272891998291,0.6563467492260062,0.1702272891998291,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,interaction_lge_c0,interaction,,25,2584,525,169,0.02568995100075715,0.15819998085498807,0.0,0.17962703108787537,0.6563467492260062,0.17962703108787537,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,interaction_lge_c0,interaction,,26,2584,525,169,0.007907520583722648,0.054884609952569,0.0,0.13272318243980408,0.6563467492260062,0.13272318243980408,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,interaction_lge_c0,interaction,,27,2584,525,169,0.02093457367298036,0.11729051247239111,0.0,0.24170181155204773,0.6563467492260062,0.24170181155204773,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,interaction_lge_t2,interaction,,20,2584,525,169,0.001307804226086348,0.0012187500251457095,0.0,0.1204124391078949,0.6408668730650154,0.1204124391078949,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,interaction_lge_t2,interaction,,21,2584,525,169,0.0021039182609586,0.0012187500251457095,0.0,0.07189737260341644,0.6408668730650154,0.07189737260341644,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,interaction_lge_t2,interaction,,22,2584,525,169,0.004490889806279498,0.03386837542057037,0.0,0.13944953680038452,0.6408668730650154,0.13944953680038452,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,interaction_lge_t2,interaction,,23,2584,525,169,0.001932674626331512,0.0012187500251457095,0.0,0.09778722375631332,0.6408668730650154,0.09778722375631332,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,interaction_t2_c0,interaction,,28,2584,525,169,0.0026992931940050214,0.000937500037252903,0.0,0.14535953104496002,0.5356037151702786,0.14535953104496002,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,interaction_t2_c0,interaction,,29,2584,525,169,0.036112245889642326,0.15402750819921493,0.0,0.18837390840053558,0.5356037151702786,0.18837390840053558,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,interaction_t2_c0,interaction,,30,2584,525,169,0.004313958620562181,0.038651911169290544,0.0,0.1166369840502739,0.5356037151702786,0.1166369840502739,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,interaction_t2_c0,interaction,,31,2584,525,169,0.016329029188947783,0.06797950081527232,0.0,0.13782820105552673,0.5356037151702786,0.13782820105552673,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,lge_private,private,LGE,10,2584,525,169,0.0076801186993016414,0.04018760174512863,0.0009374998044222593,0.10334843397140503,1.0,0.10241093416698277,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,lge_private,private,LGE,11,2584,525,169,0.0037582986087530373,0.029324102122336625,0.0009374998044222593,0.0925859659910202,1.0,0.09164846618659794,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,lge_private,private,LGE,8,2584,525,169,0.0055229592493808415,0.03771435525268316,0.0009374998044222593,0.08478589355945587,1.0,0.08384839375503361,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,lge_private,private,LGE,9,2584,525,169,0.010292509227148444,0.06163712851703167,0.0009374998044222593,0.1442898064851761,1.0,0.14335230668075383,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,shared,shared,,0,2584,525,169,0.12371999168678961,0.24638312458991973,0.0009374998044222593,0.4882526993751526,1.0,0.48731519957073033,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,shared,shared,,1,2584,525,169,0.09338131987617888,0.2173843175172805,0.0009374998044222593,0.4220097064971924,1.0,0.4210722066927701,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,shared,shared,,2,2584,525,169,0.11992034178799621,0.19154828041791913,0.0009374998044222593,0.25192517042160034,1.0,0.2509876706171781,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,shared,shared,,3,2584,525,169,0.09583779669392187,0.25216726064682005,0.0009374998044222593,0.34831464290618896,1.0,0.3473771431017667,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,shared,shared,,4,2584,525,169,0.04680541897266123,0.1213975116610527,0.0009374998044222593,0.22803720831871033,1.0,0.22709970851428807,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,shared,shared,,5,2584,525,169,0.06496102639643642,0.23499802350997923,0.0009374998044222593,0.3946608901023865,1.0,0.3937233902979642,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,shared,shared,,6,2584,525,169,0.07201484311919427,0.16410168707370756,0.0009374998044222593,0.27493780851364136,1.0,0.2740003087092191,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,shared,shared,,7,2584,525,169,0.06146602837737194,0.16995052322745322,0.0009374998044222593,0.20690757036209106,1.0,0.2059700705576688,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,t2_private,private,T2,12,2584,525,169,0.007189595543386306,0.053224909678101534,0.0,0.10551941394805908,0.6408668730650154,0.10551941394805908,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,t2_private,private,T2,13,2584,525,169,0.010162582790048634,0.07074681706726552,0.0,0.10075598955154419,0.6408668730650154,0.10075598955154419,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,t2_private,private,T2,14,2584,525,169,0.0024022870665454327,0.0014999998966231942,0.0,0.07954277843236923,0.6408668730650154,0.07954277843236923,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,anatomy,t2_private,private,T2,15,2584,525,169,0.00574851812217098,0.044176192209124554,0.0,0.12440664321184158,0.6408668730650154,0.12440664321184158,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,c0_private,private,C0,16,2584,525,169,0.0011155087127754481,0.0012187500251457095,0.0,0.04817558825016022,0.6563467492260062,0.04817558825016022,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,c0_private,private,C0,17,2584,525,169,0.0015130522990581795,0.0012187500251457095,0.0,0.08912201225757599,0.6563467492260062,0.08912201225757599,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,c0_private,private,C0,18,2584,525,169,0.0012746158695096568,0.0012187500251457095,0.0,0.08586940169334412,0.6563467492260062,0.08586940169334412,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,c0_private,private,C0,19,2584,525,169,0.0011660178602409467,0.0012187500251457095,0.0,0.05416715890169144,0.6563467492260062,0.05416715890169144,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,interaction_lge_c0,interaction,,24,2584,525,169,0.000683243003491029,0.0012187500251457095,0.0,0.001500000013038516,0.6563467492260062,0.001500000013038516,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,interaction_lge_c0,interaction,,25,2584,525,169,0.0007641870440404693,0.0012187500251457095,0.0,0.043761540204286575,0.6563467492260062,0.043761540204286575,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,interaction_lge_c0,interaction,,26,2584,525,169,0.000683243003491029,0.0012187500251457095,0.0,0.001500000013038516,0.6563467492260062,0.001500000013038516,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,interaction_lge_c0,interaction,,27,2584,525,169,0.0007021652586121456,0.0012187500251457095,0.0,0.04964510723948479,0.6563467492260062,0.04964510723948479,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,interaction_lge_t2,interaction,,20,2584,525,169,0.045829597939619104,0.1884060114622116,0.0,0.3026511073112488,0.6408668730650154,0.3026511073112488,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,interaction_lge_t2,interaction,,21,2584,525,169,0.0252314702892625,0.08284835629165171,0.0,0.23360714316368103,0.6408668730650154,0.23360714316368103,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,interaction_lge_t2,interaction,,22,2584,525,169,0.057614555592608495,0.2890545964241026,0.0,0.3365973234176636,0.6408668730650154,0.3365973234176636,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,interaction_lge_t2,interaction,,23,2584,525,169,0.03121856028712286,0.17634757310152052,0.0,0.23368343710899353,0.6408668730650154,0.23368343710899353,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,interaction_t2_c0,interaction,,28,2584,525,169,0.012211445046067703,0.08837378546595569,0.0,0.20622476935386658,0.5356037151702786,0.20622476935386658,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,interaction_t2_c0,interaction,,29,2584,525,169,0.0027424753839775397,0.0009374999790452421,0.0,0.10892380774021149,0.5356037151702786,0.10892380774021149,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,interaction_t2_c0,interaction,,30,2584,525,169,0.019810664730270242,0.119546914473176,0.0,0.16492623090744019,0.5356037151702786,0.16492623090744019,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,interaction_t2_c0,interaction,,31,2584,525,169,0.037832446225793855,0.15286589860916128,0.0,0.23158320784568787,0.5356037151702786,0.23158320784568787,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,lge_private,private,LGE,10,2584,525,169,0.001711601284457819,0.0024999999441206455,0.0009374998044222593,0.060571130365133286,1.0,0.059633630560711026,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,lge_private,private,LGE,11,2584,525,169,0.0017144400455447234,0.0024999999441206455,0.0009374998044222593,0.06707178056240082,1.0,0.06613428075797856,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,lge_private,private,LGE,8,2584,525,169,0.0015440612921955124,0.0020000000949949026,0.0009374998044222593,0.06315560638904572,1.0,0.062218106584623456,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,lge_private,private,LGE,9,2584,525,169,0.0015246505520766782,0.0020000000949949026,0.0009374998044222593,0.07874700427055359,1.0,0.07780950446613133,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,shared,shared,,0,2584,525,169,0.0727485887666949,0.1475687578320503,0.0009374998044222593,0.23081353306770325,1.0,0.229876033263281,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,shared,shared,,1,2584,525,169,0.057520217866653574,0.15341903865337367,0.0009374998044222593,0.3064156174659729,1.0,0.30547811766155064,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,shared,shared,,2,2584,525,169,0.06243743816851159,0.15842827111482619,0.0009374998044222593,0.20498906075954437,1.0,0.2040515609551221,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,shared,shared,,3,2584,525,169,0.07246132865237723,0.22553838640451432,0.0009374998044222593,0.30385032296180725,1.0,0.302912823157385,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,shared,shared,,4,2584,525,169,0.04328449706653917,0.11768141984939576,0.0009374998044222593,0.1828981339931488,1.0,0.18196063418872654,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,shared,shared,,5,2584,525,169,0.05222401096454559,0.12347378656268118,0.0009374998044222593,0.15944257378578186,1.0,0.1585050739813596,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,shared,shared,,6,2584,525,169,0.06833760675941933,0.1762799188494682,0.0009374998044222593,0.26736053824424744,1.0,0.2664230384398252,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,shared,shared,,7,2584,525,169,0.054589478990530536,0.12500360384583473,0.0009374998044222593,0.23506700992584229,1.0,0.23412951012142003,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,t2_private,private,T2,12,2584,525,169,0.06567692500325126,0.18844743669033048,0.0,0.2493390142917633,0.6408668730650154,0.2493390142917633,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,t2_private,private,T2,13,2584,525,169,0.07930587999689244,0.17016026228666303,0.0,0.3347253203392029,0.6408668730650154,0.3347253203392029,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,t2_private,private,T2,14,2584,525,169,0.047564174446629,0.1441872976720333,0.0,0.17840471863746643,0.6408668730650154,0.17840471863746643,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,edema,t2_private,private,T2,15,2584,525,169,0.07696186927360849,0.1638295590877533,0.0,0.26776087284088135,0.6408668730650154,0.26776087284088135,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,c0_private,private,C0,16,2584,525,169,0.03206126805233015,0.10773518905043603,0.0,0.2628200650215149,0.6563467492260062,0.2628200650215149,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,c0_private,private,C0,17,2584,525,169,0.0009508253617815697,0.0012187500251457095,0.0,0.05982059985399246,0.6563467492260062,0.05982059985399246,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,c0_private,private,C0,18,2584,525,169,0.0008793415125256157,0.0012187500251457095,0.0,0.07222825288772583,0.6563467492260062,0.07222825288772583,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,c0_private,private,C0,19,2584,525,169,0.02202256885655673,0.13101330697536467,0.0,0.3065541982650757,0.6563467492260062,0.3065541982650757,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,interaction_lge_c0,interaction,,24,2584,525,169,0.06065087485511087,0.2342036262154579,0.0,0.3274112343788147,0.6563467492260062,0.3274112343788147,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,interaction_lge_c0,interaction,,25,2584,525,169,0.006415414583414069,0.047705056890845296,0.0,0.14401379227638245,0.6563467492260062,0.14401379227638245,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,interaction_lge_c0,interaction,,26,2584,525,169,0.01940085283877406,0.09223731085658073,0.0,0.25148725509643555,0.6563467492260062,0.25148725509643555,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,interaction_lge_c0,interaction,,27,2584,525,169,0.04454726320592066,0.11511708013713359,0.0,0.19763222336769104,0.6563467492260062,0.19763222336769104,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,interaction_lge_t2,interaction,,20,2584,525,169,0.03382014120815546,0.20443162769079207,0.0,0.26776933670043945,0.6408668730650154,0.26776933670043945,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,interaction_lge_t2,interaction,,21,2584,525,169,0.03863825753189765,0.17329974621534344,0.0,0.23109084367752075,0.6408668730650154,0.23109084367752075,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,interaction_lge_t2,interaction,,22,2584,525,169,0.06852755510415073,0.2678372338414192,0.0,0.3567032814025879,0.6408668730650154,0.3567032814025879,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,interaction_lge_t2,interaction,,23,2584,525,169,0.017865732126406485,0.08244582787156103,0.0,0.21911609172821045,0.6408668730650154,0.21911609172821045,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,interaction_t2_c0,interaction,,28,2584,525,169,0.004928422336849195,0.000937500037252903,0.0,0.3987709879875183,0.5356037151702786,0.3987709879875183,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,interaction_t2_c0,interaction,,29,2584,525,169,0.04182377066217246,0.19397363439202306,0.0,0.3662533164024353,0.5356037151702786,0.3662533164024353,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,interaction_t2_c0,interaction,,30,2584,525,169,0.005127046377693708,0.000937500037252903,0.0,0.31444859504699707,0.5356037151702786,0.31444859504699707,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,interaction_t2_c0,interaction,,31,2584,525,169,0.008940534275013417,0.06395066976547241,0.0,0.13507266342639923,0.5356037151702786,0.13507266342639923,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,lge_private,private,LGE,10,2584,525,169,0.047627251643419695,0.12899658083915708,0.0009374998044222593,0.23613181710243225,1.0,0.23519431729801,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,lge_private,private,LGE,11,2584,525,169,0.11718436024962145,0.22491286918520917,0.0009374998044222593,0.305719792842865,1.0,0.30478229303844273,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,lge_private,private,LGE,8,2584,525,169,0.08501045173007041,0.1605895265936851,0.0009374998044222593,0.22078394889831543,1.0,0.21984644909389317,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,lge_private,private,LGE,9,2584,525,169,0.06178656175579705,0.16004318594932554,0.0009374998044222593,0.2602089047431946,1.0,0.2592714049387723,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,shared,shared,,0,2584,525,169,0.027780104024319883,0.12073859125375735,0.0009374998044222593,0.40988075733184814,1.0,0.4089432575274259,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,shared,shared,,1,2584,525,169,0.01805007911620005,0.07733548581600189,0.0009374998044222593,0.13480129837989807,1.0,0.1338637985754758,STABLE_NONZERO
m9_srr_main_true_br2_pattern_sip,scar,shared,shared,,2,2584,525,169,0.033722303723104564,0.1741260945796966,0.0009374998044222593,0.2694314122200012,1.0,0.26849391241557896,STABLE_NONZERO
