candidate_id,variant,parameter,grad_norm,update_norm,step,parameter_norm,status,runtime_root,source_path
m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,edema_dictionary.conv_score.bias,0.0,1.4901161193847656e-08,1,0.230394646525383,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_true_br2_pattern_sip/prototype_update_sanity.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,scar_dictionary.embedding.weight,0.13937418162822723,0.01279905904084444,1,2.28179669380188,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_lesion_memory,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_lesion_memory/variants/m9_srr_main_lesion_proposal_memory/prototype_update_sanity.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,scar_dictionary.conv_score.weight,0.009325713850557804,0.003199904691427946,1,0.6353658437728882,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_lesion_memory,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_lesion_memory/variants/m9_srr_main_lesion_proposal_memory/prototype_update_sanity.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,scar_dictionary.conv_score.bias,0.0037829105276614428,0.0007999837398529053,1,0.15072482824325562,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_lesion_memory,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_lesion_memory/variants/m9_srr_main_lesion_proposal_memory/prototype_update_sanity.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,edema_dictionary.embedding.weight,0.0,1.816816563859902e-07,1,2.3525149822235107,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_lesion_memory,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_lesion_memory/variants/m9_srr_main_lesion_proposal_memory/prototype_update_sanity.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,edema_dictionary.conv_score.weight,0.0,4.7277950443458394e-08,1,0.5861386656761169,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_lesion_memory,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_lesion_memory/variants/m9_srr_main_lesion_proposal_memory/prototype_update_sanity.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,edema_dictionary.conv_score.bias,0.0,7.450580596923828e-09,1,0.08576332777738571,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_lesion_memory,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_lesion_memory/variants/m9_srr_main_lesion_proposal_memory/prototype_update_sanity.csv
m9_srr_main_t2_edema_recall_focus,m9_srr_main_t2_edema_recall_focus,scar_dictionary.embedding.weight,0.13879944384098053,0.012797724455595016,1,2.319247245788574,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_t2_edema_focus,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_t2_edema_focus/variants/m9_srr_main_t2_edema_recall_focus/prototype_update_sanity.csv
m9_srr_main_t2_edema_recall_focus,m9_srr_main_t2_edema_recall_focus,scar_dictionary.conv_score.weight,0.009466943331062794,0.0031985121313482523,1,0.49428579211235046,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_t2_edema_focus,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_t2_edema_focus/variants/m9_srr_main_t2_edema_recall_focus/prototype_update_sanity.csv
m9_srr_main_t2_edema_recall_focus,m9_srr_main_t2_edema_recall_focus,scar_dictionary.conv_score.bias,0.0038919916842132807,0.000800013542175293,1,0.1429823637008667,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_t2_edema_focus,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_t2_edema_focus/variants/m9_srr_main_t2_edema_recall_focus/prototype_update_sanity.csv
m9_srr_main_t2_edema_recall_focus,m9_srr_main_t2_edema_recall_focus,edema_dictionary.embedding.weight,0.0,1.7598844692656712e-07,1,2.2505249977111816,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_t2_edema_focus,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_t2_edema_focus/variants/m9_srr_main_t2_edema_recall_focus/prototype_update_sanity.csv
m9_srr_main_t2_edema_recall_focus,m9_srr_main_t2_edema_recall_focus,edema_dictionary.conv_score.weight,0.0,4.5663306025289785e-08,1,0.6000599265098572,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_t2_edema_focus,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_t2_edema_focus/variants/m9_srr_main_t2_edema_recall_focus/prototype_update_sanity.csv
m9_srr_main_t2_edema_recall_focus,m9_srr_main_t2_edema_recall_focus,edema_dictionary.conv_score.bias,0.0,1.4901161193847656e-08,1,0.230394646525383,tracked,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_t2_edema_focus,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_t2_edema_focus/variants/m9_srr_main_t2_edema_recall_focus/prototype_update_sanity.csv
