step,stage,micro_roles,loss,scar_active,edema_active,anatomy,alignment
1684,A1,lge_only+hard_negative,1.7616850137710571,1.7439573407173157,0.0,0.045948827639222145,0.39429953694343567
1685,A1,hard_negative+edema_positive,1.3258351609110832,1.2265861332416534,0.07893293350934982,0.04653572477400303,0.6335858106613159
1686,A1,edema_positive+scar_positive,0.22101417183876038,0.04751725494861603,0.15369334816932678,0.04275551438331604,0.6965732872486115
1687,A1,scar_positive+complete,0.7583578675985336,0.6413783878087997,0.09591174870729446,0.05596892535686493,0.4275180995464325
1688,A1,complete+lge_c0,1.7061310112476349,1.5035077333450317,0.18168720602989197,0.05204799957573414,0.5315772742033005
1689,A1,lge_c0+lge_only,0.789465606212616,0.7733393013477325,0.0,0.042641887441277504,0.33337150514125824
1690,A1,lge_only+hard_negative,1.545260637998581,1.5281958281993866,0.0,0.04489821381866932,0.35953497886657715
1691,A1,hard_negative+edema_positive,2.5992196798324585,2.570091128349304,0.00879475474357605,0.05108422227203846,0.49402689188718796
1692,A1,edema_positive+scar_positive,0.19855567440390587,0.03241302818059921,0.14583807438611984,0.044420039281249046,0.696978747844696
1693,A1,scar_positive+complete,0.29468221589922905,0.18169370293617249,0.08513783663511276,0.06640319526195526,0.7908315658569336
1694,A1,complete+lge_c0,0.6348024606704712,0.5043542683124542,0.10805237293243408,0.051232725381851196,0.7018268406391144
1695,A1,lge_c0+lge_only,0.699969470500946,0.6811656951904297,0.0,0.04887844808399677,0.41402468085289
1696,A1,lge_only+hard_negative,1.6039344668388367,1.5848297476768494,0.0,0.05134580470621586,0.3700953274965286
1697,A1,hard_negative+edema_positive,1.3571285158395767,1.2894638180732727,0.04570402204990387,0.05655148811638355,0.4960187077522278
1698,A1,edema_positive+scar_positive,0.3885881956666708,0.36036111414432526,0.009137526154518127,0.04776010103523731,0.4700935631990433
1699,A1,scar_positive+complete,0.37154484633356333,0.35200248658657074,0.00022115558385849,0.04626285657286644,0.5438196361064911
1700,A1,complete+lge_c0,0.34956617653369904,0.2616456001996994,0.06685777008533478,0.04688438028097153,0.698146790266037
1701,A1,lge_c0+lge_only,0.991642951965332,0.9711335599422455,0.0,0.05915486998856068,0.27629703283309937
1702,A1,lge_only+hard_negative,1.5232115983963013,1.50706347823143,0.0,0.04342953860759735,0.31193308532238007
1703,A1,hard_negative+edema_positive,1.268789790570736,1.2295553386211395,0.018752843141555786,0.049142973497509956,0.5710772126913071
1704,A1,edema_positive+scar_positive,0.18191556632518768,0.18799637258052826,-0.026484213769435883,0.04694866016507149,0.6310715526342392
1705,A1,scar_positive+complete,0.10182741284370422,0.016663841903209686,0.06496435403823853,0.04476422257721424,0.676390528678894
1706,A1,complete+lge_c0,0.6077291965484619,0.4419092535972595,0.14206920564174652,0.06147097051143646,0.5267728120088577
1707,A1,lge_c0+lge_only,0.578153446316719,0.561472550034523,0.0,0.044665953144431114,0.3281094878911972
1708,A1,lge_only+hard_negative,1.6115863919258118,1.59549081325531,0.0,0.04341208375990391,0.3071974217891693
1709,A1,hard_negative+edema_positive,1.160264877602458,1.1759514510631561,-0.03454625606536865,0.04476466402411461,0.541471317410469
1710,A1,edema_positive+scar_positive,0.13921109959483147,0.05360324680805206,0.061125293374061584,0.057539574801921844,0.719692200422287
1711,A1,scar_positive+complete,-0.038759876042604446,-0.03534530848264694,-0.026664748787879944,0.05418521724641323,0.6921597421169281
1712,A1,complete+lge_c0,0.34327880293130875,0.23320040106773376,0.08918534964323044,0.051334112882614136,0.5443956106901169
1713,A1,lge_c0+lge_only,0.5374325662851334,0.5190706104040146,0.0,0.05168014205992222,0.2857910916209221
1714,A1,lge_only+hard_negative,1.8503413796424866,1.8318649530410767,0.0,0.05118783749639988,0.31201257556676865
1715,A1,hard_negative+edema_positive,1.510545015335083,1.443356454372406,0.044745005667209625,0.05488034710288048,0.5979120433330536
1716,A1,edema_positive+scar_positive,0.8634284734725952,0.6523543000221252,0.18420490622520447,0.07351633906364441,0.4774564057588577
1717,A1,scar_positive+complete,0.1349692097865045,0.03203407675027847,0.08260709792375565,0.04495615139603615,0.6774839758872986
1718,A1,complete+lge_c0,0.1964462623000145,0.17377126961946487,0.003324471414089203,0.04547160118818283,0.568847730755806
1719,A1,lge_c0+lge_only,0.7123223841190338,0.6950604915618896,0.0,0.04768331162631512,0.2956897094845772
1720,A1,lge_only+hard_negative,1.5725575387477875,1.5528143048286438,0.0,0.05440698377788067,0.3421163409948349
1721,A1,hard_negative+edema_positive,1.247346069663763,1.206806406378746,0.022697068750858307,0.03997648134827614,0.5847702175378799
1722,A1,edema_positive+scar_positive,0.4821624308824539,0.42630816996097565,0.0317155122756958,0.06312374770641327,0.5193091779947281
1723,A1,scar_positive+complete,0.1687287874519825,0.060880959033966064,0.08698573708534241,0.04761769622564316,0.6571498513221741
1724,A1,complete+lge_c0,1.376074180006981,1.2608902901411057,0.09415188431739807,0.051233310252428055,0.5626064240932465
1725,A1,lge_c0+lge_only,1.658084124326706,1.6425632238388062,0.0,0.041166529059410095,0.31710126996040344
1726,A1,lge_only+hard_negative,1.6522872149944305,1.6271628141403198,0.0,0.07434376142919064,0.28212010115385056
1727,A1,hard_negative+edema_positive,1.3900339603424072,1.2941256165504456,0.0756600871682167,0.050367461517453194,0.5090256035327911
1728,A1,edema_positive+scar_positive,0.6830618977546692,0.5461146086454391,0.1059107780456543,0.08694006875157356,0.4945688843727112
1729,A1,scar_positive+complete,0.3741166237741709,0.3594645708799362,-0.009471379220485687,0.06558716110885143,0.4439815580844879
1730,A1,complete+lge_c0,0.37661291658878326,0.3021427243947983,0.05226066708564758,0.056253934279084206,0.5312656164169312
1731,A1,lge_c0+lge_only,0.8463192582130432,0.8260008096694946,0.0,0.054603200405836105,0.3937486559152603
1732,A1,lge_only+hard_negative,1.7473492622375488,1.7278326749801636,0.0,0.05110790766775608,0.4184160530567169
1733,A1,hard_negative+edema_positive,2.646824359893799,2.6066513061523438,0.018362872302532196,0.0533115491271019,0.5759175419807434
1734,A1,edema_positive+scar_positive,0.9652737975120544,0.7974312603473663,0.13968050479888916,0.07780665904283524,0.4808705151081085
1735,A1,scar_positive+complete,0.38604123913683,0.3348938077688217,0.031597450375556946,0.04825459606945515,0.5069619119167328
1736,A1,complete+lge_c0,0.47088898718357086,0.4084799885749817,0.04037671536207199,0.057323578745126724,0.48191699385643005
1737,A1,lge_c0+lge_only,0.5698803961277008,0.5489845126867294,0.0,0.06073601543903351,0.26750676333904266
1738,A1,lge_only+hard_negative,1.5175778269767761,1.4985085129737854,0.0,0.055709799751639366,0.23564282804727554
1739,A1,hard_negative+edema_positive,1.137557078152895,1.1008363515138626,0.018668055534362793,0.047560034319758415,0.377186119556427
1740,A1,edema_positive+scar_positive,0.36191747337579727,0.22149015963077545,0.11250237375497818,0.07272769510746002,0.6076276898384094
1741,A1,scar_positive+complete,0.3159347176551819,0.19788748025894165,0.09029927104711533,0.0686127245426178,0.7125830054283142
1742,A1,complete+lge_c0,0.4668872207403183,0.422574982047081,0.022884733974933624,0.05365801975131035,0.53006511926651
1743,A1,lge_c0+lge_only,0.6204381287097931,0.5996992886066437,0.0,0.05718395672738552,0.3583640456199646
1744,A1,lge_only+hard_negative,1.4880563616752625,1.4686749577522278,0.0,0.051825910806655884,0.3833623677492142
1745,A1,hard_negative+edema_positive,1.2663587778806686,1.2371904850006104,0.007707640528678894,0.05041416175663471,0.6316205263137817
1746,A1,edema_positive+scar_positive,0.9696299731731415,0.8101647049188614,0.1342710256576538,0.06727862730622292,0.49849964678287506
1747,A1,scar_positive+complete,0.5902180373668671,0.49994176626205444,0.0620708093047142,0.07097852602601051,0.6907040476799011
1748,A1,complete+lge_c0,1.1323432512581348,1.1324832513928413,-0.020625226199626923,0.04635597579181194,0.6560698747634888
1749,A1,lge_c0+lge_only,0.7937164604663849,0.7759260833263397,0.0,0.04629328101873398,0.39024028182029724
1750,A1,lge_only+hard_negative,1.503906637430191,1.4896021485328674,0.0,0.03893761336803436,0.26232072710990906
1751,A1,hard_negative+edema_positive,1.1035399287939072,1.095532864332199,-0.009492047131061554,0.04345751740038395,0.4439382255077362
1752,A1,edema_positive+scar_positive,0.5804634280502796,0.5419813692569733,0.019488558173179626,0.048435917124152184,0.4451869875192642
1753,A1,scar_positive+complete,0.5113268047571182,0.46010689437389374,0.03269277513027191,0.04578373394906521,0.4786362946033478
1754,A1,complete+lge_c0,1.4114133417606354,1.368173986673355,0.02390478551387787,0.04487508907914162,0.5860796868801117
1755,A1,lge_c0+lge_only,1.5979308784008026,1.576545089483261,0.0,0.06032722815871239,0.328762024641037
1756,A1,lge_only+hard_negative,1.6318719685077667,1.606151819229126,0.0,0.07110015861690044,0.4390106499195099
1757,A1,hard_negative+edema_positive,1.3150453716516495,1.2898526042699814,0.004184737801551819,0.048849496990442276,0.6340776979923248
1758,A1,edema_positive+scar_positive,0.5893259570002556,0.5113783031702042,0.056573815643787384,0.054406050592660904,0.5048471540212631
1759,A1,scar_positive+complete,0.5089772790670395,0.17637158930301666,0.30736008286476135,0.060534389689564705,0.6982669532299042
1760,A1,complete+lge_c0,0.5692788511514664,0.465857669711113,0.08027823269367218,0.05856175348162651,0.5489963293075562
1761,A1,lge_c0+lge_only,0.7191738188266754,0.6959787607192993,0.0,0.06381599605083466,0.4050252139568329
1762,A1,lge_only+hard_negative,1.7283167839050293,1.706627905368805,0.0,0.062278253957629204,0.3005460798740387
1763,A1,hard_negative+edema_positive,1.2503541186451912,1.1914457082748413,0.03719111531972885,0.050675442442297935,0.6508825421333313
1764,A1,edema_positive+scar_positive,0.03656974411569536,0.03902962803840637,-0.028753943741321564,0.0616456363350153,0.7760574221611023
1765,A1,scar_positive+complete,0.526397705078125,0.4779491573572159,0.028919026255607605,0.0488943699747324,0.484639436006546
1766,A1,complete+lge_c0,1.6947215795516968,1.6831800043582916,-0.010315380990505219,0.05120909959077835,0.6397095322608948
1767,A1,lge_c0+lge_only,0.6794709265232086,0.6604273617267609,0.0,0.051296066492795944,0.3654727637767792
1768,A1,lge_only+hard_negative,1.5488258600234985,1.5282415449619293,0.0,0.05610068514943123,0.3754102289676666
1769,A1,hard_negative+edema_positive,1.2185838967561722,1.1905440241098404,0.002592712640762329,0.06452474929392338,0.6077065169811249
1770,A1,edema_positive+scar_positive,0.16724920272827148,0.10696995258331299,0.03820306062698364,0.05024724826216698,0.6990721821784973
1771,A1,scar_positive+complete,0.44438286870718,0.4015233665704727,0.023355506360530853,0.0474220160394907,0.527132660150528
1772,A1,complete+lge_c0,0.23086131364107132,0.2529209852218628,-0.040377549827098846,0.044422851875424385,0.4987774193286896
1773,A1,lge_c0+lge_only,0.4011457748711109,0.3837144821882248,0.0,0.04705634526908398,0.3314383327960968
1774,A1,lge_only+hard_negative,1.6415361166000366,1.62233167886734,0.0,0.050574999302625656,0.40319330990314484
1775,A1,hard_negative+edema_positive,1.1621165126562119,1.1443703174591064,-0.0014117732644081116,0.04418844170868397,0.5900396704673767
1776,A1,edema_positive+scar_positive,0.4838195964694023,0.48288608342409134,-0.01618698239326477,0.042487259954214096,0.437300443649292
1777,A1,scar_positive+complete,0.3224487081170082,0.2305680215358734,0.07032661885023117,0.0564599484205246,0.46133242547512054
1778,A1,complete+lge_c0,0.2674156278371811,0.1704932153224945,0.07984713464975357,0.042187612503767014,0.441630482673645
1779,A1,lge_c0+lge_only,1.0087471306324005,0.9933406710624695,0.0,0.04232863523066044,0.27078982442617416
1780,A1,lge_only+hard_negative,1.5519209206104279,1.5325697660446167,0.0,0.05443195626139641,0.30215902626514435
1781,A1,hard_negative+edema_positive,1.1976462351158261,1.149707444012165,0.02850411832332611,0.045270245522260666,0.5844876170158386
1782,A1,edema_positive+scar_positive,1.910377025604248,1.9107928276062012,-0.021830707788467407,0.05427017994225025,0.49704591929912567
1783,A1,scar_positive+complete,0.010782768949866295,-0.03339996188879013,0.022352322936058044,0.048752738162875175,0.7178457379341125
1784,A1,complete+lge_c0,0.5387406917288899,0.5020898655056953,0.017475157976150513,0.04483422264456749,0.5707267969846725
1785,A1,lge_c0+lge_only,0.9030092060565948,0.8813939094543457,0.0,0.06184033118188381,0.3063221573829651
1786,A1,lge_only+hard_negative,1.6198082268238068,1.602740615606308,0.0,0.04664207436144352,0.30749550461769104
1787,A1,hard_negative+edema_positive,2.535136580467224,2.552779793739319,-0.03575912117958069,0.041701069101691246,0.5519344806671143
1788,A1,edema_positive+scar_positive,0.25648899120278656,0.2635437846183777,-0.02425440400838852,0.042298343032598495,0.4504512548446655
1789,A1,scar_positive+complete,0.579700231552124,0.47128844261169434,0.08139172196388245,0.0739514622837305,0.48334386944770813
1790,A1,complete+lge_c0,0.5112354755401611,0.47173652052879333,0.02210676670074463,0.04085736721754074,0.51349738240242
1791,A1,lge_c0+lge_only,0.4400644600391388,0.42460668087005615,0.0,0.040701575577259064,0.32473092526197433
1792,A1,lge_only+hard_negative,1.556239902973175,1.533593475818634,0.0,0.06490087509155273,0.3176165148615837
1793,A1,hard_negative+edema_positive,1.2072002775967121,1.115403451025486,0.07184052467346191,0.04637983627617359,0.6040400266647339
1794,A1,edema_positive+scar_positive,0.39521659538149834,0.385549820959568,-0.010243147611618042,0.04926176369190216,0.508595272898674
1795,A1,scar_positive+complete,0.08133772574365139,0.009989842772483826,0.05125126987695694,0.04301582649350166,0.7176514565944672
1796,A1,complete+lge_c0,0.43152765184640884,0.39637987315654755,0.013851948082447052,0.0502423457801342,0.6208038032054901
1797,A1,lge_c0+lge_only,0.5221451371908188,0.4966324120759964,0.0,0.07348170876502991,0.3468204587697983
1798,A1,lge_only+hard_negative,1.5410876870155334,1.5245781242847443,0.0,0.0464507769793272,0.2574388235807419
1799,A1,hard_negative+edema_positive,1.4319543838500977,1.2670220136642456,0.1415414810180664,0.06110179051756859,0.5042615234851837
1800,A1,edema_positive+scar_positive,0.28299039602279663,0.17679661512374878,0.07800310850143433,0.06963984668254852,0.7211775779724121
1801,A1,scar_positive+complete,0.4384285658597946,0.36296801269054413,0.05606060475111008,0.044551579281687737,0.602766364812851
1802,A1,complete+lge_c0,0.45751404436305165,0.4506600946187973,-0.015553951263427734,0.05613858252763748,0.5537391006946564
1803,A1,lge_c0+lge_only,0.7657148391008377,0.7488938421010971,0.0,0.044184619560837746,0.35656093060970306
1804,A1,lge_only+hard_negative,1.8169861137866974,1.799573928117752,0.0,0.048403119668364525,0.28911419212818146
1805,A1,hard_negative+edema_positive,1.1160977259278297,1.0989645048975945,3.419071435928345e-05,0.039484500885009766,0.5247936844825745
1806,A1,edema_positive+scar_positive,0.06888027861714363,-0.009464584290981293,0.05936908721923828,0.03932248242199421,0.716521143913269
1807,A1,scar_positive+complete,0.061503004282712936,0.007681235671043396,0.03418979048728943,0.04362865909934044,0.6524367928504944
1808,A1,complete+lge_c0,1.3762370347976685,1.2778351455926895,0.07662755250930786,0.05475981347262859,0.5301859080791473
1809,A1,lge_c0+lge_only,0.7426838874816895,0.7252725958824158,0.0,0.047721462324261665,0.3094891086220741
1810,A1,lge_only+hard_negative,1.5194447040557861,1.5030571520328522,0.0,0.04392430745065212,0.3210171163082123
1811,A1,hard_negative+edema_positive,1.237974300980568,1.1691371649503708,0.044023297727108,0.0679522342979908,0.44245627522468567
1812,A1,edema_positive+scar_positive,1.9449318051338196,1.900356650352478,0.025878146290779114,0.04568915441632271,0.4762081503868103
1813,A1,scar_positive+complete,0.1199091374874115,0.05795834958553314,0.04254191368818283,0.04052804596722126,0.7188766002655029
1814,A1,complete+lge_c0,0.2522022873163223,0.25098733603954315,-0.019178129732608795,0.04723987355828285,0.6218065023422241
1815,A1,lge_c0+lge_only,0.6523359715938568,0.6348494738340378,0.0,0.04570844583213329,0.37739624083042145
1816,A1,lge_only+hard_negative,1.4507633745670319,1.4357109665870667,0.0,0.03814462386071682,0.36090201139450073
1817,A1,hard_negative+edema_positive,1.136313695460558,1.1356511563062668,-0.017306514084339142,0.04030897654592991,0.583590567111969
1818,A1,edema_positive+scar_positive,0.13713601604104042,0.11566581577062607,-0.006093069911003113,0.07332727126777172,0.5557080805301666
1819,A1,scar_positive+complete,0.1834263801574707,0.18053395301103592,-0.014485359191894531,0.04481384716928005,0.3933192044496536
1820,A1,complete+lge_c0,0.3567334208637476,0.31066953390836716,0.02774679660797119,0.04603060521185398,0.44980183243751526
1821,A1,lge_c0+lge_only,0.7548221349716187,0.7384037971496582,0.0,0.043454745784401894,0.3381912559270859
1822,A1,lge_only+hard_negative,1.4492433667182922,1.433587372303009,0.0,0.04120360687375069,0.3295000344514847
1823,A1,hard_negative+edema_positive,1.0338316410779953,1.0397662743926048,-0.02306206524372101,0.043198687955737114,0.4162310063838959
1824,A1,edema_positive+scar_positive,0.4109634906053543,0.3755587190389633,0.016070567071437836,0.047777341678738594,0.4972156286239624
1825,A1,scar_positive+complete,0.2523268721997738,0.24702834337949753,-0.01344926655292511,0.044499512761831284,0.5392647683620453
1826,A1,complete+lge_c0,1.2052173782140017,1.1757314801216125,0.008886769413948059,0.04921115189790726,0.5825501680374146
1827,A1,lge_c0+lge_only,0.7103793025016785,0.6951749324798584,0.0,0.03874288871884346,0.35815031826496124
1828,A1,lge_only+hard_negative,1.9400282502174377,1.912228286266327,0.0,0.08196671679615974,0.32099100947380066
1829,A1,hard_negative+edema_positive,1.3547664433717728,1.2789159417152405,0.05318243056535721,0.05660531297326088,0.566656231880188
1830,A1,edema_positive+scar_positive,1.3575038611888885,1.3601099848747253,-0.02477022260427475,0.04820566438138485,0.7674032747745514
1831,A1,scar_positive+complete,0.49726130813360214,0.2861633449792862,0.18724160641431808,0.05293630622327328,0.7953539788722992
1832,A1,complete+lge_c0,0.7085575386881828,0.6578922718763351,0.03298827260732651,0.03986656665802002,0.5713866353034973
1833,A1,lge_c0+lge_only,0.9582300186157227,0.9380919933319092,0.0,0.056001901626586914,0.33374759554862976
1834,A1,lge_only+hard_negative,1.5394981801509857,1.5231108665466309,0.0,0.04385811556130648,0.32298338413238525
1835,A1,hard_negative+edema_positive,0.5914496071636677,0.5588128119707108,0.01151496171951294,0.04972778633236885,0.620188444852829
1836,A1,edema_positive+scar_positive,0.4871838688850403,0.40827006101608276,0.04598119109869003,0.08618757873773575,0.7035716772079468
1837,A1,scar_positive+complete,0.02563755214214325,-0.04446493089199066,0.04997134208679199,0.0398357268422842,0.8163882791996002
1838,A1,complete+lge_c0,0.14344604266807437,0.13166731595993042,-0.021195344626903534,0.08580565080046654,0.7206273376941681
1839,A1,lge_c0+lge_only,0.685908854007721,0.6655646562576294,0.0,0.05260420963168144,0.4562939703464508
1840,A1,lge_only+hard_negative,1.6311867237091064,1.6156508326530457,0.0,0.040749563835561275,0.33110368251800537
1841,A1,hard_negative+edema_positive,1.189435975626111,1.1261471509933472,0.04635816067457199,0.03826107643544674,0.5451324880123138
1842,A1,edema_positive+scar_positive,0.31749068945646286,0.09232854843139648,0.20136253535747528,0.05678325518965721,0.6684085130691528
1843,A1,scar_positive+complete,-0.002491973340511322,-0.030237264931201935,0.00902218371629715,0.038035741075873375,0.7309686839580536
1844,A1,complete+lge_c0,1.2116164788603783,1.1429371535778046,0.04458373039960861,0.061818744987249374,0.550651803612709
1845,A1,lge_c0+lge_only,0.8710328340530396,0.8524594306945801,0.0,0.048372307792305946,0.4061686098575592
1846,A1,lge_only+hard_negative,1.5273624956607819,1.509453535079956,0.0,0.04511825181543827,0.4373479187488556
1847,A1,hard_negative+edema_positive,1.4155980944633484,1.2908730655908585,0.1031336560845375,0.05116317793726921,0.6206023693084717
1848,A1,edema_positive+scar_positive,0.08355965092778206,0.028787046670913696,0.033198557794094086,0.045464884489774704,0.7895984649658203
1849,A1,scar_positive+complete,0.6729519218206406,0.6143199801445007,0.036749064922332764,0.05677993968129158,0.48277436196804047
1850,A1,complete+lge_c0,0.6820299923419952,0.6014191806316376,0.060688503086566925,0.04384106025099754,0.6757796406745911
1851,A1,lge_c0+lge_only,1.3875975012779236,1.3704919815063477,0.0,0.04404432699084282,0.389228492975235
1852,A1,lge_only+hard_negative,1.2823914885520935,1.2669747471809387,0.0,0.040370162576436996,0.3305685520172119
1853,A1,hard_negative+edema_positive,0.9520870968699455,0.9815890565514565,-0.045367129147052765,0.03797037526965141,0.44605377316474915
1854,A1,edema_positive+scar_positive,0.6580369472503662,0.3577892929315567,0.2741997241973877,0.07275270111858845,0.4214550852775574
1855,A1,scar_positive+complete,0.10915908962488174,0.11398670077323914,-0.0270499587059021,0.0536373071372509,0.612445592880249
1856,A1,complete+lge_c0,0.4533194415271282,0.42278124392032623,0.012642227113246918,0.04166536405682564,0.5377796292304993
1857,A1,lge_c0+lge_only,1.3823343068361282,1.3634613305330276,0.0,0.04813859984278679,0.4431446045637131
1858,A1,lge_only+hard_negative,0.9655553102493286,0.9496884047985077,0.0,0.03965222276747227,0.39712361991405487
1859,A1,hard_negative+edema_positive,0.4833502736873925,0.4631163030862808,0.0004337504506111145,0.04543078504502773,0.6150351166725159
1860,A1,edema_positive+scar_positive,0.5370829775929451,0.49505095183849335,0.020744115114212036,0.05342034436762333,0.5210613161325455
1861,A1,scar_positive+complete,0.3571702283807099,0.3429049700498581,-0.004292011260986328,0.04240799322724342,0.5816651582717896
1862,A1,complete+lge_c0,0.36200001090765,0.35437335073947906,-0.010996446013450623,0.04126538522541523,0.6239879429340363
1863,A1,lge_c0+lge_only,0.5333657562732697,0.5160224735736847,0.0,0.04451524280011654,0.3988732397556305
1864,A1,lge_only+hard_negative,1.3439018428325653,1.329929679632187,0.0,0.03614649269729853,0.312820740044117
1865,A1,hard_negative+edema_positive,1.2366225346922874,1.1599860340356827,0.05670519173145294,0.043424177914857864,0.6889967024326324
1866,A1,edema_positive+scar_positive,0.236931424587965,0.18697939813137054,0.03199608623981476,0.04001021571457386,0.5946062505245209
1867,A1,scar_positive+complete,0.3559797634370625,0.3337232172489166,0.002940744161605835,0.04784108139574528,0.4948640763759613
1868,A1,complete+lge_c0,1.1643595024943352,1.137329638004303,0.009621918201446533,0.03823971375823021,0.5935755372047424
1869,A1,lge_c0+lge_only,0.701649934053421,0.6836639642715454,0.0,0.04843106120824814,0.3456643149256706
1870,A1,lge_only+hard_negative,1.453529715538025,1.4396928548812866,0.0,0.03664979711174965,0.28418517112731934
1871,A1,hard_negative+edema_positive,0.5826165750622749,0.526928037405014,0.03629104048013687,0.047763891518116,0.5041257590055466
1872,A1,edema_positive+scar_positive,0.7365745007991791,0.6186947077512741,0.10070232301950455,0.041646167635917664,0.4678671136498451
1873,A1,scar_positive+complete,0.2839033082127571,0.21918919682502747,0.04281976819038391,0.05763395130634308,0.4603290557861328
1874,A1,complete+lge_c0,0.3179834184702486,0.29387517273426056,0.005741618573665619,0.04200803488492966,0.5760703384876251
1875,A1,lge_c0+lge_only,1.3271196782588959,1.3137293756008148,0.0,0.0324343666434288,0.36600638926029205
1876,A1,lge_only+hard_negative,1.3928362131118774,1.3766697645187378,0.0,0.03942527808248997,0.4338877350091934
1877,A1,hard_negative+edema_positive,1.1557962000370026,1.1185355931520462,0.021543748676776886,0.03333084285259247,0.5714550018310547
1878,A1,edema_positive+scar_positive,0.508608884178102,0.5092547833919525,-0.021696291863918304,0.05035591870546341,0.5939212739467621
1879,A1,scar_positive+complete,1.3009391315281391,1.336372047662735,-0.05417238175868988,0.04005342535674572,0.6615844964981079
1880,A1,complete+lge_c0,0.15738056413829327,0.12420719861984253,0.009395509958267212,0.06022704765200615,0.5708033442497253
1881,A1,lge_c0+lge_only,0.6271091401576996,0.6114181578159332,0.0,0.039593566209077835,0.38129304349422455
1882,A1,lge_only+hard_negative,0.8048785030841827,0.7884958982467651,0.0,0.04432810842990875,0.3084166646003723
1883,A1,hard_negative+edema_positive,1.3172090947628021,1.1618614941835403,0.13608403503894806,0.045864665880799294,0.5451056361198425
1884,A1,edema_positive+scar_positive,0.5104478374123573,0.5245902985334396,-0.03185846656560898,0.04293716698884964,0.4805558770895004
1885,A1,scar_positive+complete,0.27387408912181854,0.23928697407245636,0.01745443046092987,0.04234460461884737,0.4383777976036072
1886,A1,complete+lge_c0,0.06355606019496918,0.049871087074279785,-0.006317585706710815,0.04536762461066246,0.6357971131801605
1887,A1,lge_c0+lge_only,1.0113354921340942,0.9946496784687042,0.0,0.04571879655122757,0.2970194071531296
1888,A1,lge_only+hard_negative,1.5775039792060852,1.5643207430839539,0.0,0.03710975591093302,0.20502548664808273
1889,A1,hard_negative+edema_positive,1.1396017782390118,1.1475992649793625,-0.02838241308927536,0.05139485001564026,0.4949954003095627
1890,A1,edema_positive+scar_positive,0.4588264115154743,0.4143650084733963,0.02620559185743332,0.04512678273022175,0.4696303531527519
1891,A1,scar_positive+complete,0.34154293686151505,0.23453375697135925,0.0868593379855156,0.0494072362780571,0.5304684638977051
1892,A1,complete+lge_c0,0.45452485233545303,0.39219725131988525,0.04292184114456177,0.04530166834592819,0.5807537734508514
1893,A1,lge_c0+lge_only,0.7288588583469391,0.7111152112483978,0.0,0.04964296147227287,0.2850767448544502
1894,A1,lge_only+hard_negative,1.3928144574165344,1.3731981813907623,0.0,0.05654321052134037,0.26533883810043335
1895,A1,hard_negative+edema_positive,1.2208444774150848,1.1051546037197113,0.10151717811822891,0.03384216222912073,0.4007999375462532
1896,A1,edema_positive+scar_positive,0.0953824333846569,0.03698171675205231,0.038130857050418854,0.043629689142107964,0.7161508202552795
1897,A1,scar_positive+complete,0.14413755387067795,0.11513963341712952,0.006411030888557434,0.05402463674545288,0.636054128408432
1898,A1,complete+lge_c0,0.40050773438997567,0.3657730370759964,0.016517668962478638,0.04348423890769482,0.5167492926120758
1899,A1,lge_c0+lge_only,0.46364758908748627,0.4484122395515442,0.0,0.03810402378439903,0.38041315972805023
1900,A1,lge_only+hard_negative,0.9235011339187622,0.9109926819801331,0.0,0.03253841679543257,0.2746929004788399
1901,A1,hard_negative+edema_positive,0.5884507745504379,0.5045610219240189,0.06802653521299362,0.03765754587948322,0.4563758373260498
1902,A1,edema_positive+scar_positive,0.2568407207727432,0.21830029785633087,0.02367236465215683,0.03376821614801884,0.4731345847249031
1903,A1,scar_positive+complete,0.5228121727705002,0.4419418275356293,0.060914359986782074,0.05154452472925186,0.44877226650714874
1904,A1,complete+lge_c0,1.1166481263935566,1.1203482747077942,-0.020810343325138092,0.03849267587065697,0.5559454411268234
1905,A1,lge_c0+lge_only,0.6508333086967468,0.6338103115558624,0.0,0.04747950844466686,0.277913860976696
1906,A1,lge_only+hard_negative,1.4430865347385406,1.4259551167488098,0.0,0.04502664878964424,0.3623383194208145
1907,A1,hard_negative+edema_positive,0.9886778630316257,1.0009163469076157,-0.027649909257888794,0.03588174097239971,0.4643506482243538
1908,A1,edema_positive+scar_positive,0.3788132965564728,0.29129645973443985,0.07041198015213013,0.0408449973911047,0.48291364312171936
1909,A1,scar_positive+complete,0.45446496549993753,0.4479917138814926,-0.011516518890857697,0.04427136480808258,0.4702589139342308
1910,A1,complete+lge_c0,0.030558083206415176,0.04231831431388855,-0.03610452264547348,0.061079300940036774,0.6008435040712357
1911,A1,lge_c0+lge_only,0.9082958996295929,0.8954816460609436,0.0,0.034445734694600105,0.2480570748448372
1912,A1,lge_only+hard_negative,1.4052835404872894,1.3923499584197998,0.0,0.035048771649599075,0.2418925017118454
1913,A1,hard_negative+edema_positive,2.50837242603302,2.5256417989730835,-0.034958742558956146,0.03969908505678177,0.5666628926992416
1914,A1,edema_positive+scar_positive,0.3214075407013297,0.311400443315506,-0.006479248404502869,0.03894383646547794,0.47777169942855835
1915,A1,scar_positive+complete,0.20295995473861694,0.007891431450843811,0.16731245815753937,0.07082447595894337,0.6408170759677887
1916,A1,complete+lge_c0,0.385683567263186,0.3726222664117813,-0.006559617817401886,0.0462679099291563,0.5718051791191101
