checkpoint,class_id,component_count_mean,decode_mode,dice_mean,empty_prediction_rate,group,hd95_mean,hd_mean,metric_name,n,pred_gt_volume_ratio_mean,remote_fp_mean,variant
best,5,89.41666666666667,threshold_sweep_original_evidence_t0.70,0.07079056476566492,0.0,LGE-only,,,myops_scar,24,2.2157596226879823,66.04166666666667,proposal_pos_neg_basic
best,5,11.0,threshold_sweep_original_evidence_t0.70,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,11.0,proposal_pos_neg_basic
best,4,8.727272727272727,threshold_sweep_original_evidence_t0.80,0.5403514656172236,0.5,all_cases,,,myops_edema,44,0.3984437009714111,5.545454545454546,proposal_pos_neg_basic
best,4,23.4375,threshold_sweep_original_evidence_t0.80,0.11096653044736471,0.0,gt_positive_only,,,myops_edema,16,0.3984437009714111,14.6875,proposal_pos_neg_basic
best,4,23.4375,threshold_sweep_original_evidence_t0.80,0.11096653044736471,0.0,t2_present,,,myops_edema,16,0.3984437009714111,14.6875,proposal_pos_neg_basic
best,4,23.4375,threshold_sweep_original_evidence_t0.80,0.11096653044736471,0.0,complete_modality,,,myops_edema,16,0.3984437009714111,14.6875,proposal_pos_neg_basic
best,4,25.285714285714285,threshold_sweep_original_evidence_t0.80,0.23081072554773022,0.0,CenterB,,,myops_edema,7,0.4288508007453239,10.571428571428571,proposal_pos_neg_basic
best,4,22.0,threshold_sweep_original_evidence_t0.80,0.017754378702636034,0.0,CenterC,,,myops_edema,9,0.37479373448058995,17.88888888888889,proposal_pos_neg_basic
best,4,0.3333333333333333,threshold_sweep_original_evidence_t0.80,0.7916666666666666,0.7916666666666666,LGE-only,,,myops_edema,24,,0.3333333333333333,proposal_pos_neg_basic
best,4,0.32142857142857145,threshold_sweep_original_evidence_t0.80,0.7857142857142857,0.7857142857142857,no_T2_empty_GT,,,myops_edema,28,,0.32142857142857145,proposal_pos_neg_basic
best,5,53.95454545454545,threshold_sweep_original_evidence_t0.80,0.08348854371840207,0.0,all_cases,,,myops_scar,44,1.070109119080786,38.93181818181818,proposal_pos_neg_basic
best,5,54.86046511627907,threshold_sweep_original_evidence_t0.80,0.08543013775836492,0.0,gt_positive_only,,,myops_scar,43,1.070109119080786,39.48837209302326,proposal_pos_neg_basic
best,5,21.3125,threshold_sweep_original_evidence_t0.80,0.11700563532502012,0.0,t2_present,,,myops_scar,16,0.4020883283699304,14.875,proposal_pos_neg_basic
best,5,21.3125,threshold_sweep_original_evidence_t0.80,0.11700563532502012,0.0,complete_modality,,,myops_scar,16,0.4020883283699304,14.875,proposal_pos_neg_basic
best,5,17.285714285714285,threshold_sweep_original_evidence_t0.80,0.14832811387483721,0.0,CenterB,,,myops_scar,7,0.4581961021028579,7.428571428571429,proposal_pos_neg_basic
best,5,24.444444444444443,threshold_sweep_original_evidence_t0.80,0.09264370756405126,0.0,CenterC,,,myops_scar,9,0.35844894879987577,20.666666666666668,proposal_pos_neg_basic
best,5,79.83333333333333,threshold_sweep_original_evidence_t0.80,0.06806854898843843,0.0,LGE-only,,,myops_scar,24,1.6132885699780413,58.083333333333336,proposal_pos_neg_basic
best,5,15.0,threshold_sweep_original_evidence_t0.80,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,15.0,proposal_pos_neg_basic
best,4,7.0,threshold_sweep_original_evidence_t0.90,0.624641959632062,0.5909090909090909,all_cases,,,myops_edema,44,0.2796641176099982,4.2272727272727275,proposal_pos_neg_basic
best,4,19.125,threshold_sweep_original_evidence_t0.90,0.09276538898817044,0.0,gt_positive_only,,,myops_edema,16,0.2796641176099982,11.5,proposal_pos_neg_basic
best,4,19.125,threshold_sweep_original_evidence_t0.90,0.09276538898817044,0.0,t2_present,,,myops_edema,16,0.2796641176099982,11.5,proposal_pos_neg_basic
best,4,19.125,threshold_sweep_original_evidence_t0.90,0.09276538898817044,0.0,complete_modality,,,myops_edema,16,0.2796641176099982,11.5,proposal_pos_neg_basic
best,4,21.0,threshold_sweep_original_evidence_t0.90,0.1965528567607408,0.0,CenterB,,,myops_edema,7,0.30838706394037146,7.714285714285714,proposal_pos_neg_basic
best,4,17.666666666666668,threshold_sweep_original_evidence_t0.90,0.012041802942837956,0.0,CenterC,,,myops_edema,9,0.2573240482419301,14.444444444444445,proposal_pos_neg_basic
best,4,0.08333333333333333,threshold_sweep_original_evidence_t0.90,0.9166666666666666,0.9166666666666666,LGE-only,,,myops_edema,24,,0.08333333333333333,proposal_pos_neg_basic
best,4,0.07142857142857142,threshold_sweep_original_evidence_t0.90,0.9285714285714286,0.9285714285714286,no_T2_empty_GT,,,myops_edema,28,,0.07142857142857142,proposal_pos_neg_basic
best,5,40.97727272727273,threshold_sweep_original_evidence_t0.90,0.07592985244719014,0.022727272727272728,all_cases,,,myops_scar,44,0.6765210820424571,27.977272727272727,proposal_pos_neg_basic
best,5,41.74418604651163,threshold_sweep_original_evidence_t0.90,0.07769566296921782,0.023255813953488372,gt_positive_only,,,myops_scar,43,0.6765210820424571,28.441860465116278,proposal_pos_neg_basic
best,5,18.6875,threshold_sweep_original_evidence_t0.90,0.10821859532452124,0.0,t2_present,,,myops_scar,16,0.3279187944089733,13.5,proposal_pos_neg_basic
best,5,18.6875,threshold_sweep_original_evidence_t0.90,0.10821859532452124,0.0,complete_modality,,,myops_scar,16,0.3279187944089733,13.5,proposal_pos_neg_basic
best,5,14.857142857142858,threshold_sweep_original_evidence_t0.90,0.13736065318629578,0.0,CenterB,,,myops_scar,7,0.3632974647066221,7.0,proposal_pos_neg_basic
best,5,21.666666666666668,threshold_sweep_original_evidence_t0.90,0.08555255032091885,0.0,CenterC,,,myops_scar,9,0.3004020508441354,18.555555555555557,proposal_pos_neg_basic
best,5,59.041666666666664,threshold_sweep_original_evidence_t0.90,0.06160606207507013,0.041666666666666664,LGE-only,,,myops_scar,24,0.9658717381741398,39.75,proposal_pos_neg_basic
best,5,8.0,threshold_sweep_original_evidence_t0.90,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,8.0,proposal_pos_neg_basic
best,4,81.1590909090909,threshold_sweep_proposal_t0.10,0.086325037097311,0.022727272727272728,all_cases,,,myops_edema,44,3.5511017649339167,72.8409090909091,proposal_pos_neg_basic
best,4,113.9375,threshold_sweep_proposal_t0.10,0.17489385201760524,0.0,gt_positive_only,,,myops_edema,16,3.5511017649339167,91.0625,proposal_pos_neg_basic
best,4,113.9375,threshold_sweep_proposal_t0.10,0.17489385201760524,0.0,t2_present,,,myops_edema,16,3.5511017649339167,91.0625,proposal_pos_neg_basic
best,4,113.9375,threshold_sweep_proposal_t0.10,0.17489385201760524,0.0,complete_modality,,,myops_edema,16,3.5511017649339167,91.0625,proposal_pos_neg_basic
best,4,69.42857142857143,threshold_sweep_proposal_t0.10,0.3134245206053657,0.0,CenterB,,,myops_edema,7,2.636426996005503,48.714285714285715,proposal_pos_neg_basic
best,4,148.55555555555554,threshold_sweep_proposal_t0.10,0.06714777644934716,0.0,CenterC,,,myops_edema,9,4.262515474100461,124.0,proposal_pos_neg_basic
best,4,63.0,threshold_sweep_proposal_t0.10,0.041666666666666664,0.041666666666666664,LGE-only,,,myops_edema,24,,63.0,proposal_pos_neg_basic
best,4,62.42857142857143,threshold_sweep_proposal_t0.10,0.03571428571428571,0.03571428571428571,no_T2_empty_GT,,,myops_edema,28,,62.42857142857143,proposal_pos_neg_basic
best,5,161.27272727272728,threshold_sweep_proposal_t0.10,0.10573744098284235,0.0,all_cases,,,myops_scar,44,13.042815406045667,129.25,proposal_pos_neg_basic
best,5,163.93023255813952,threshold_sweep_proposal_t0.10,0.10819645123825729,0.0,gt_positive_only,,,myops_scar,43,13.042815406045667,131.1627906976744,proposal_pos_neg_basic
best,5,49.8125,threshold_sweep_proposal_t0.10,0.1691017735425583,0.0,t2_present,,,myops_scar,16,1.4470366247901834,37.5625,proposal_pos_neg_basic
best,5,49.8125,threshold_sweep_proposal_t0.10,0.1691017735425583,0.0,complete_modality,,,myops_scar,16,1.4470366247901834,37.5625,proposal_pos_neg_basic
best,5,35.42857142857143,threshold_sweep_proposal_t0.10,0.20876034445349165,0.0,CenterB,,,myops_scar,7,1.9242737319805947,21.428571428571427,proposal_pos_neg_basic
best,5,61.0,threshold_sweep_proposal_t0.10,0.13825621838961008,0.0,CenterC,,,myops_scar,9,1.07585220808653,50.111111111111114,proposal_pos_neg_basic
best,5,242.25,threshold_sweep_proposal_t0.10,0.06166845389113897,0.0,LGE-only,,,myops_scar,24,22.18256773450958,196.83333333333334,proposal_pos_neg_basic
best,5,47.0,threshold_sweep_proposal_t0.10,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,47.0,proposal_pos_neg_basic
best,4,63.15909090909091,threshold_sweep_proposal_t0.20,0.0868592765170952,0.022727272727272728,all_cases,,,myops_edema,44,3.076000321928844,55.56818181818182,proposal_pos_neg_basic
best,4,100.6875,threshold_sweep_proposal_t0.20,0.17636301042201183,0.0,gt_positive_only,,,myops_edema,16,3.076000321928844,79.8125,proposal_pos_neg_basic
best,4,100.6875,threshold_sweep_proposal_t0.20,0.17636301042201183,0.0,t2_present,,,myops_edema,16,3.076000321928844,79.8125,proposal_pos_neg_basic
best,4,100.6875,threshold_sweep_proposal_t0.20,0.17636301042201183,0.0,complete_modality,,,myops_edema,16,3.076000321928844,79.8125,proposal_pos_neg_basic
best,4,61.714285714285715,threshold_sweep_proposal_t0.20,0.32089574570312596,0.0,CenterB,,,myops_edema,7,2.409846226329059,42.42857142857143,proposal_pos_neg_basic
best,4,131.0,threshold_sweep_proposal_t0.20,0.06394866075892305,0.0,CenterC,,,myops_edema,9,3.594120174062011,108.88888888888889,proposal_pos_neg_basic
best,4,41.583333333333336,threshold_sweep_proposal_t0.20,0.041666666666666664,0.041666666666666664,LGE-only,,,myops_edema,24,,41.583333333333336,proposal_pos_neg_basic
best,4,41.714285714285715,threshold_sweep_proposal_t0.20,0.03571428571428571,0.03571428571428571,no_T2_empty_GT,,,myops_edema,28,,41.714285714285715,proposal_pos_neg_basic
best,5,142.29545454545453,threshold_sweep_proposal_t0.20,0.10618347328788054,0.0,all_cases,,,myops_scar,44,10.17580559240105,112.36363636363636,proposal_pos_neg_basic
best,5,144.48837209302326,threshold_sweep_proposal_t0.20,0.10865285638759867,0.0,gt_positive_only,,,myops_scar,43,10.17580559240105,113.86046511627907,proposal_pos_neg_basic
best,5,43.4375,threshold_sweep_proposal_t0.20,0.1654470330893354,0.0,t2_present,,,myops_scar,16,1.27436886290071,32.5625,proposal_pos_neg_basic
best,5,43.4375,threshold_sweep_proposal_t0.20,0.1654470330893354,0.0,complete_modality,,,myops_scar,16,1.27436886290071,32.5625,proposal_pos_neg_basic
best,5,30.714285714285715,threshold_sweep_proposal_t0.20,0.20570815939920628,0.0,CenterB,,,myops_scar,7,1.6829407374134675,17.0,proposal_pos_neg_basic
best,5,53.333333333333336,threshold_sweep_proposal_t0.20,0.1341328237372136,0.0,CenterC,,,myops_scar,9,0.9565907382796759,44.666666666666664,proposal_pos_neg_basic
best,5,213.95833333333334,threshold_sweep_proposal_t0.20,0.06582693584651482,0.0,LGE-only,,,myops_scar,24,17.19994582243206,171.625,proposal_pos_neg_basic
best,5,48.0,threshold_sweep_proposal_t0.20,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,48.0,proposal_pos_neg_basic
best,4,57.77272727272727,threshold_sweep_proposal_t0.30,0.08694740242373933,0.022727272727272728,all_cases,,,myops_edema,44,2.8519881610166222,50.5,proposal_pos_neg_basic
best,4,94.0,threshold_sweep_proposal_t0.30,0.17660535666528315,0.0,gt_positive_only,,,myops_edema,16,2.8519881610166222,74.0,proposal_pos_neg_basic
best,4,94.0,threshold_sweep_proposal_t0.30,0.17660535666528315,0.0,t2_present,,,myops_edema,16,2.8519881610166222,74.0,proposal_pos_neg_basic
best,4,94.0,threshold_sweep_proposal_t0.30,0.17660535666528315,0.0,complete_modality,,,myops_edema,16,2.8519881610166222,74.0,proposal_pos_neg_basic
best,4,60.42857142857143,threshold_sweep_proposal_t0.30,0.3233366451948418,0.0,CenterB,,,myops_edema,7,2.286331619293623,40.857142857142854,proposal_pos_neg_basic
best,4,120.11111111111111,threshold_sweep_proposal_t0.30,0.0624810211422931,0.0,CenterC,,,myops_edema,9,3.2919432490233995,99.77777777777777,proposal_pos_neg_basic
best,4,37.5,threshold_sweep_proposal_t0.30,0.041666666666666664,0.041666666666666664,LGE-only,,,myops_edema,24,,37.5,proposal_pos_neg_basic
best,4,37.07142857142857,threshold_sweep_proposal_t0.30,0.03571428571428571,0.03571428571428571,no_T2_empty_GT,,,myops_edema,28,,37.07142857142857,proposal_pos_neg_basic
best,5,133.9090909090909,threshold_sweep_proposal_t0.30,0.10613291903616671,0.0,all_cases,,,myops_scar,44,8.79589551399798,106.43181818181819,proposal_pos_neg_basic
best,5,136.04651162790697,threshold_sweep_proposal_t0.30,0.10860112645561246,0.0,gt_positive_only,,,myops_scar,43,8.79589551399798,107.93023255813954,proposal_pos_neg_basic
best,5,40.625,threshold_sweep_proposal_t0.30,0.16220309332105895,0.0,t2_present,,,myops_scar,16,1.187607240238635,30.5625,proposal_pos_neg_basic
best,5,40.625,threshold_sweep_proposal_t0.30,0.16220309332105895,0.0,complete_modality,,,myops_scar,16,1.187607240238635,30.5625,proposal_pos_neg_basic
best,5,27.285714285714285,threshold_sweep_proposal_t0.30,0.20304322852171477,0.0,CenterB,,,myops_scar,7,1.5706842728907517,15.142857142857142,proposal_pos_neg_basic
best,5,51.0,threshold_sweep_proposal_t0.30,0.13043854372054886,0.0,CenterC,,,myops_scar,9,0.8896584370647668,42.55555555555556,proposal_pos_neg_basic
best,5,201.83333333333334,threshold_sweep_proposal_t0.30,0.06823291354397647,0.0,LGE-only,,,myops_scar,24,14.803809496362648,162.91666666666666,proposal_pos_neg_basic
best,5,42.0,threshold_sweep_proposal_t0.30,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,42.0,proposal_pos_neg_basic
best,4,56.06818181818182,threshold_sweep_proposal_t0.40,0.10990432325716791,0.045454545454545456,all_cases,,,myops_edema,44,2.7086953493141404,48.75,proposal_pos_neg_basic
best,4,92.375,threshold_sweep_proposal_t0.40,0.17723688895721174,0.0,gt_positive_only,,,myops_edema,16,2.7086953493141404,72.25,proposal_pos_neg_basic
best,4,92.375,threshold_sweep_proposal_t0.40,0.17723688895721174,0.0,t2_present,,,myops_edema,16,2.7086953493141404,72.25,proposal_pos_neg_basic
best,4,92.375,threshold_sweep_proposal_t0.40,0.17723688895721174,0.0,complete_modality,,,myops_edema,16,2.7086953493141404,72.25,proposal_pos_neg_basic
best,4,60.57142857142857,threshold_sweep_proposal_t0.40,0.326073532160091,0.0,CenterB,,,myops_edema,7,2.2033320693997687,41.285714285714285,proposal_pos_neg_basic
best,4,117.11111111111111,threshold_sweep_proposal_t0.40,0.06147505535497227,0.0,CenterC,,,myops_edema,9,3.1017556781364286,96.33333333333333,proposal_pos_neg_basic
best,4,36.166666666666664,threshold_sweep_proposal_t0.40,0.08333333333333333,0.08333333333333333,LGE-only,,,myops_edema,24,,36.166666666666664,proposal_pos_neg_basic
best,4,35.32142857142857,threshold_sweep_proposal_t0.40,0.07142857142857142,0.07142857142857142,no_T2_empty_GT,,,myops_edema,28,,35.32142857142857,proposal_pos_neg_basic
best,5,127.31818181818181,threshold_sweep_proposal_t0.40,0.10614533422793629,0.0,all_cases,,,myops_scar,44,7.896755155694945,100.3409090909091,proposal_pos_neg_basic
best,5,129.34883720930233,threshold_sweep_proposal_t0.40,0.10861383037277202,0.0,gt_positive_only,,,myops_scar,43,7.896755155694945,101.74418604651163,proposal_pos_neg_basic
best,5,37.6875,threshold_sweep_proposal_t0.40,0.160911271143782,0.0,t2_present,,,myops_scar,16,1.1245400087364925,28.5625,proposal_pos_neg_basic
best,5,37.6875,threshold_sweep_proposal_t0.40,0.160911271143782,0.0,complete_modality,,,myops_scar,16,1.1245400087364925,28.5625,proposal_pos_neg_basic
best,5,25.714285714285715,threshold_sweep_proposal_t0.40,0.2018844726654361,0.0,CenterB,,,myops_scar,7,1.4911522954845953,14.857142857142858,proposal_pos_neg_basic
best,5,47.0,threshold_sweep_proposal_t0.40,0.1290432255158288,0.0,CenterC,,,myops_scar,9,0.8393971190435239,39.22222222222222,proposal_pos_neg_basic
best,5,192.375,threshold_sweep_proposal_t0.40,0.06952029507231648,0.0,LGE-only,,,myops_scar,24,13.2478205340374,153.58333333333334,proposal_pos_neg_basic
best,5,40.0,threshold_sweep_proposal_t0.40,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,40.0,proposal_pos_neg_basic
best,4,53.34090909090909,threshold_sweep_proposal_t0.50,0.1327634051102702,0.06818181818181818,all_cases,,,myops_edema,44,2.590710828525339,46.31818181818182,proposal_pos_neg_basic
best,4,87.375,threshold_sweep_proposal_t0.50,0.17759936405324303,0.0,gt_positive_only,,,myops_edema,16,2.590710828525339,68.0625,proposal_pos_neg_basic
best,4,87.375,threshold_sweep_proposal_t0.50,0.17759936405324303,0.0,t2_present,,,myops_edema,16,2.590710828525339,68.0625,proposal_pos_neg_basic
best,4,87.375,threshold_sweep_proposal_t0.50,0.17759936405324303,0.0,complete_modality,,,myops_edema,16,2.590710828525339,68.0625,proposal_pos_neg_basic
best,4,57.857142857142854,threshold_sweep_proposal_t0.50,0.32774460069229877,0.0,CenterB,,,myops_edema,7,2.1353203055592935,39.285714285714285,proposal_pos_neg_basic
best,4,110.33333333333333,threshold_sweep_proposal_t0.50,0.06081973555619967,0.0,CenterC,,,myops_edema,9,2.94490345749893,90.44444444444444,proposal_pos_neg_basic
best,4,34.791666666666664,threshold_sweep_proposal_t0.50,0.125,0.125,LGE-only,,,myops_edema,24,,34.791666666666664,proposal_pos_neg_basic
best,4,33.892857142857146,threshold_sweep_proposal_t0.50,0.10714285714285714,0.10714285714285714,no_T2_empty_GT,,,myops_edema,28,,33.892857142857146,proposal_pos_neg_basic
best,5,122.6590909090909,threshold_sweep_proposal_t0.50,0.10612283171429328,0.0,all_cases,,,myops_scar,44,7.212600752830506,97.0,proposal_pos_neg_basic
best,5,124.62790697674419,threshold_sweep_proposal_t0.50,0.10859080454485824,0.0,gt_positive_only,,,myops_scar,43,7.212600752830506,98.37209302325581,proposal_pos_neg_basic
best,5,36.625,threshold_sweep_proposal_t0.50,0.1597006042765033,0.0,t2_present,,,myops_scar,16,1.074111825728036,28.1875,proposal_pos_neg_basic
best,5,36.625,threshold_sweep_proposal_t0.50,0.1597006042765033,0.0,complete_modality,,,myops_scar,16,1.074111825728036,28.1875,proposal_pos_neg_basic
best,5,25.428571428571427,threshold_sweep_proposal_t0.50,0.2011754413646942,0.0,CenterB,,,myops_scar,7,1.4279465665949833,15.0,proposal_pos_neg_basic
best,5,45.333333333333336,threshold_sweep_proposal_t0.50,0.1274423976523548,0.0,CenterC,,,myops_scar,9,0.7989070272759662,38.44444444444444,proposal_pos_neg_basic
best,5,185.04166666666666,threshold_sweep_proposal_t0.50,0.07047876873177221,0.0,LGE-only,,,myops_scar,24,12.065987455691015,148.41666666666666,proposal_pos_neg_basic
best,5,38.0,threshold_sweep_proposal_t0.50,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,38.0,proposal_pos_neg_basic
best,4,50.90909090909091,threshold_sweep_proposal_t0.60,0.15562503790082174,0.09090909090909091,all_cases,,,myops_edema,44,2.483927021507508,43.72727272727273,proposal_pos_neg_basic
best,4,84.375,threshold_sweep_proposal_t0.60,0.17796885422725986,0.0,gt_positive_only,,,myops_edema,16,2.483927021507508,64.625,proposal_pos_neg_basic
best,4,84.375,threshold_sweep_proposal_t0.60,0.17796885422725986,0.0,t2_present,,,myops_edema,16,2.483927021507508,64.625,proposal_pos_neg_basic
best,4,84.375,threshold_sweep_proposal_t0.60,0.17796885422725986,0.0,complete_modality,,,myops_edema,16,2.483927021507508,64.625,proposal_pos_neg_basic
best,4,57.285714285714285,threshold_sweep_proposal_t0.60,0.3292859241903553,0.0,CenterB,,,myops_edema,7,2.073934664031001,38.42857142857143,proposal_pos_neg_basic
best,4,105.44444444444444,threshold_sweep_proposal_t0.60,0.060277799811518956,0.0,CenterC,,,myops_edema,9,2.8028099662114583,85.0,proposal_pos_neg_basic
best,4,32.958333333333336,threshold_sweep_proposal_t0.60,0.16666666666666666,0.16666666666666666,LGE-only,,,myops_edema,24,,32.958333333333336,proposal_pos_neg_basic
best,4,31.785714285714285,threshold_sweep_proposal_t0.60,0.14285714285714285,0.14285714285714285,no_T2_empty_GT,,,myops_edema,28,,31.785714285714285,proposal_pos_neg_basic
best,5,119.0909090909091,threshold_sweep_proposal_t0.60,0.10610308124319259,0.0,all_cases,,,myops_scar,44,6.627706218504415,94.68181818181819,proposal_pos_neg_basic
best,5,120.95348837209302,threshold_sweep_proposal_t0.60,0.10857059476047616,0.0,gt_positive_only,,,myops_scar,43,6.627706218504415,95.97674418604652,proposal_pos_neg_basic
best,5,35.375,threshold_sweep_proposal_t0.60,0.1590324524275839,0.0,t2_present,,,myops_scar,16,1.026126296086735,27.125,proposal_pos_neg_basic
best,5,35.375,threshold_sweep_proposal_t0.60,0.1590324524275839,0.0,complete_modality,,,myops_scar,16,1.026126296086735,27.125,proposal_pos_neg_basic
best,5,23.571428571428573,threshold_sweep_proposal_t0.60,0.20065718995704224,0.0,CenterB,,,myops_scar,7,1.3640292897130357,13.571428571428571,proposal_pos_neg_basic
best,5,44.55555555555556,threshold_sweep_proposal_t0.60,0.12665765657133854,0.0,CenterC,,,myops_scar,9,0.7633128565996119,37.666666666666664,proposal_pos_neg_basic
best,5,179.875,threshold_sweep_proposal_t0.60,0.07133420783738281,0.0,LGE-only,,,myops_scar,24,11.059987179645383,145.20833333333334,proposal_pos_neg_basic
best,5,39.0,threshold_sweep_proposal_t0.60,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,39.0,proposal_pos_neg_basic
best,4,46.81818181818182,threshold_sweep_proposal_t0.70,0.15575844072006728,0.09090909090909091,all_cases,,,myops_edema,44,2.3694259778888984,40.04545454545455,proposal_pos_neg_basic
best,4,80.0625,threshold_sweep_proposal_t0.70,0.17833571198018505,0.0,gt_positive_only,,,myops_edema,16,2.3694259778888984,61.4375,proposal_pos_neg_basic
best,4,80.0625,threshold_sweep_proposal_t0.70,0.17833571198018505,0.0,t2_present,,,myops_edema,16,2.3694259778888984,61.4375,proposal_pos_neg_basic
best,4,80.0625,threshold_sweep_proposal_t0.70,0.17833571198018505,0.0,complete_modality,,,myops_edema,16,2.3694259778888984,61.4375,proposal_pos_neg_basic
best,4,54.0,threshold_sweep_proposal_t0.70,0.3302018280553908,0.0,CenterB,,,myops_edema,7,2.010848708987085,36.285714285714285,proposal_pos_neg_basic
best,4,100.33333333333333,threshold_sweep_proposal_t0.70,0.060217621699469454,0.0,CenterC,,,myops_edema,9,2.6483194092569753,81.0,proposal_pos_neg_basic
best,4,28.708333333333332,threshold_sweep_proposal_t0.70,0.16666666666666666,0.16666666666666666,LGE-only,,,myops_edema,24,,28.708333333333332,proposal_pos_neg_basic
best,4,27.821428571428573,threshold_sweep_proposal_t0.70,0.14285714285714285,0.14285714285714285,no_T2_empty_GT,,,myops_edema,28,,27.821428571428573,proposal_pos_neg_basic
best,5,114.47727272727273,threshold_sweep_proposal_t0.70,0.10574348933841747,0.0,all_cases,,,myops_scar,44,6.0497492959246655,90.56818181818181,proposal_pos_neg_basic
best,5,116.32558139534883,threshold_sweep_proposal_t0.70,0.10820264025326438,0.0,gt_positive_only,,,myops_scar,43,6.0497492959246655,91.86046511627907,proposal_pos_neg_basic
best,5,34.125,threshold_sweep_proposal_t0.70,0.1582016097125284,0.0,t2_present,,,myops_scar,16,0.9775653424016808,26.125,proposal_pos_neg_basic
best,5,34.125,threshold_sweep_proposal_t0.70,0.1582016097125284,0.0,complete_modality,,,myops_scar,16,0.9775653424016808,26.125,proposal_pos_neg_basic
best,5,23.142857142857142,threshold_sweep_proposal_t0.70,0.2009722717703145,0.0,CenterB,,,myops_scar,7,1.3003515379401047,13.428571428571429,proposal_pos_neg_basic
best,5,42.666666666666664,threshold_sweep_proposal_t0.70,0.12493553922313921,0.0,CenterC,,,myops_scar,9,0.7265094125384621,36.0,proposal_pos_neg_basic
best,5,173.58333333333334,threshold_sweep_proposal_t0.70,0.071942674702752,0.0,LGE-only,,,myops_scar,24,10.067243829680232,139.54166666666666,proposal_pos_neg_basic
best,5,35.0,threshold_sweep_proposal_t0.70,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,35.0,proposal_pos_neg_basic
best,4,43.56818181818182,threshold_sweep_proposal_t0.80,0.15580195368470315,0.09090909090909091,all_cases,,,myops_edema,44,2.2363987409726502,36.93181818181818,proposal_pos_neg_basic
best,4,77.9375,threshold_sweep_proposal_t0.80,0.17845537263293365,0.0,gt_positive_only,,,myops_edema,16,2.2363987409726502,59.6875,proposal_pos_neg_basic
best,4,77.9375,threshold_sweep_proposal_t0.80,0.17845537263293365,0.0,t2_present,,,myops_edema,16,2.2363987409726502,59.6875,proposal_pos_neg_basic
best,4,77.9375,threshold_sweep_proposal_t0.80,0.17845537263293365,0.0,complete_modality,,,myops_edema,16,2.2363987409726502,59.6875,proposal_pos_neg_basic
best,4,52.0,threshold_sweep_proposal_t0.80,0.33208119884416576,0.0,CenterB,,,myops_edema,7,1.9194607727104065,35.0,proposal_pos_neg_basic
best,4,98.11111111111111,threshold_sweep_proposal_t0.80,0.05896861891308643,0.0,CenterC,,,myops_edema,9,2.482906049621062,78.88888888888889,proposal_pos_neg_basic
best,4,24.583333333333332,threshold_sweep_proposal_t0.80,0.16666666666666666,0.16666666666666666,LGE-only,,,myops_edema,24,,24.583333333333332,proposal_pos_neg_basic
best,4,23.928571428571427,threshold_sweep_proposal_t0.80,0.14285714285714285,0.14285714285714285,no_T2_empty_GT,,,myops_edema,28,,23.928571428571427,proposal_pos_neg_basic
best,5,108.20454545454545,threshold_sweep_proposal_t0.80,0.10508795165512552,0.0,all_cases,,,myops_scar,44,5.381443057716214,85.6590909090909,proposal_pos_neg_basic
best,5,109.88372093023256,threshold_sweep_proposal_t0.80,0.1075318575075703,0.0,gt_positive_only,,,myops_scar,43,5.381443057716214,86.81395348837209,proposal_pos_neg_basic
best,5,33.125,threshold_sweep_proposal_t0.80,0.15563170268502585,0.0,t2_present,,,myops_scar,16,0.9230296249045313,25.0625,proposal_pos_neg_basic
best,5,33.125,threshold_sweep_proposal_t0.80,0.15563170268502585,0.0,complete_modality,,,myops_scar,16,0.9230296249045313,25.0625,proposal_pos_neg_basic
best,5,23.857142857142858,threshold_sweep_proposal_t0.80,0.19799718059550658,0.0,CenterB,,,myops_scar,7,1.2277817313747612,14.142857142857142,proposal_pos_neg_basic
best,5,40.333333333333336,threshold_sweep_proposal_t0.80,0.12268077542131867,0.0,CenterC,,,myops_scar,9,0.6860002087610191,33.55555555555556,proposal_pos_neg_basic
best,5,164.375,threshold_sweep_proposal_t0.80,0.07296304308437473,0.0,LGE-only,,,myops_scar,24,8.916657914913072,132.41666666666666,proposal_pos_neg_basic
best,5,36.0,threshold_sweep_proposal_t0.80,0.0,0.0,no_T2_empty_GT,,,myops_scar,1,,36.0,proposal_pos_neg_basic
best,4,38.04545454545455,threshold_sweep_proposal_t0.90,0.17854393046773634,0.11363636363636363,all_cases,,,myops_edema,44,2.0343803126477518,32.09090909090909,proposal_pos_neg_basic
best,4,70.0,threshold_sweep_proposal_t0.90,0.1784958087862749,0.0,gt_positive_only,,,myops_edema,16,2.0343803126477518,53.625,proposal_pos_neg_basic
best,4,70.0,threshold_sweep_proposal_t0.90,0.1784958087862749,0.0,t2_present,,,myops_edema,16,2.0343803126477518,53.625,proposal_pos_neg_basic
