path,size,sha256,category
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260723_epoch425_33807da6_prediction_manifest.csv,16575,5a95f18b0cedc1c144a6d944c29a8457818afb8c09e8f4a924ace89bba14be79,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260723_epoch450_bd15be72_prediction_manifest.csv,16575,fcbda09c1599cf415fe50a84033a0c0f8fb26c0ab490e4e996832a5cf35e94fc,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260723_epoch475_84047dcc_prediction_manifest.csv,16575,a5d2bec97e860a9cd65f877bd4a9aa61bd296a6023d0a4a919be2f356ddee951,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260723_epoch500_d877aea7_prediction_manifest.csv,16575,39a8696c9d305e4994e47b0f8584edd3eee5dc38ed43edb498fb5d8df357ca48,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch100_876f24cd_prediction_manifest.csv,16575,89a2a8bb656ea1ca2629870cbe521792c8de35ea24f591ead9e6b18456ae9dde,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch125_310642ab_prediction_manifest.csv,16575,f0d39d795211f2fcede3e73f687a9c0d4e470a95b383f78fd551cc8830c2a827,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch150_098b8175_prediction_manifest.csv,16575,40f53e92df68f11d7f9ffab19f7f215939158fc96bc296014dd07a952b12749a,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch175_ef5a9678_prediction_manifest.csv,16575,5a112f9373608059c7a30f518dfa977b14ceba051b5509cf740262cddd1fa52e,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch200_74eb2133_prediction_manifest.csv,16575,1149d37aa4479fcdd096f7f45ddcdb08faa053f7fed4b3a779a8b1c9b7f63809,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch225_d37dd23c_prediction_manifest.csv,16575,040f684aec9f1ac8c71111d4cff604e478a89df9614c396d3c42607b5f20248c,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch250_dfaf49e5_prediction_manifest.csv,16575,589ffe5464fa0fb0a3853ef6af9b702e3d9e4debfce52ecfd5cd11e94ff51a66,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch275_c52c721a_prediction_manifest.csv,16575,0222fdfaed5957f4c11458f891ec352d59010e089e5b4326a16e0f13cbf48aee,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch300_c7039c44_prediction_manifest.csv,16575,9d1d05ed2de3139666d829936095470aa7b2a40e1226638a0675bbe6a0ca9e5f,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch325_b471d9e1_prediction_manifest.csv,16575,8267045902b916becefdcbe9907dc1d5ea818cee424cc1679b2c0f78b274f274,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch350_922f28b5_prediction_manifest.csv,16575,a7f565fc9a9fbe0a11b20cf4441992efdc96cfda8f69bf832313f3910f3e77d9,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch375_bf439be4_prediction_manifest.csv,16575,7e86e80f36a60e5ff3155e776aef371a6fb055f3869f35de28b54a3c9d707653,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch400_2618be9d_prediction_manifest.csv,16575,dab94917e8e0cedab5781bafb9a5b37741920dd222dbacea904754bf6bc0fddd,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch425_0c5647ec_prediction_manifest.csv,16575,2ed296b4f33a6a67e65a7e02c6b8ee9be898f01e63e9602dcedbccab1c1dd570,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch450_8987dc3b_prediction_manifest.csv,16575,09f1cbe11e1d26de967203f751ebbcad6062519473c4863919f56f0ecfb96545,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch475_e285afa1_prediction_manifest.csv,16575,d78868de56bcd1c0a1728db71e72c25b5958659977622611297396d23a51df1a,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch500_b428d539_prediction_manifest.csv,16575,290790b1c50f55239bdd647784d7b9670e1c01606016ccc1d438e84d8e229fd5,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260723_epoch025_69768080_prediction_manifest.csv,16553,21c963c7a96e174af71565c1c83d3cf5bc39552ad3ff36bf90d1230211e9cf45,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260723_epoch050_6b4f8606_prediction_manifest.csv,16553,b6d5f08ab5e9aac2fda91081e071603e825510aebc572ce2db82f8680334b261,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260723_epoch075_03fe804f_prediction_manifest.csv,16553,5c1662da0017e4c90ce3c8e87a4d30d77574c715551eba789d97cd893a872d9b,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch025_1ecb92ac_prediction_manifest.csv,16553,0b1c69125fe579a73e9f28a91a0d78ed637f0953ae35fd4702fc95bb02ce04e6,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch050_fe9ca2b9_prediction_manifest.csv,16553,b36eccd6f497982bab40139934929d25d54da8fc6f06747401d787a08de65bef,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_seed20260724_epoch075_29ca01ac_prediction_manifest.csv,16553,0cd45f5b3da46c39ceae39107e37328b18bf49f85fc19dde23cdc7f3724044fc,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch100_9cc176bf_prediction_manifest.csv,16531,ee107843e44b6570b486149aefc92017714102ad4939c8e3b5298152027cbac4,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch125_b716348e_prediction_manifest.csv,16531,3049a81b69c91a70d1d4d3269010323ff8a13493b0af7b3a15776198d150fb91,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch150_928c1316_prediction_manifest.csv,16531,08751f42a05cefa01b712fb66509730441db2523e9f9a3e9a955168c90450a42,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch175_761886e1_prediction_manifest.csv,16531,ac62bca3292452da3962bf88de51c2c0adc7c795604966f2762dada5b48a87bf,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch200_ea060f90_prediction_manifest.csv,16531,eb26ea72a7e8212432cb0b71f09b436e8ca99ff1f8a8359e1cd1d9dc0920c66d,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9_prediction_manifest.csv,16531,539e42df6612dedb7f6f9cbd8cad8c7cddcafaf03421e25332c75e2d8d86095c,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch250_eff5957d_prediction_manifest.csv,16531,70951ccb99072002942baf278a9229ce3bb003a2ab3dd70b747b6e325bea16eb,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch275_04b58946_prediction_manifest.csv,16531,17763e144b7a1d8084918fdf9eea80d032896527597f31d26478784ce7ebf5eb,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch300_bc34a4ee_prediction_manifest.csv,16531,a2f7ca04a230f49135e154fa2c893448daeeb127e6736401713e43882aa883dd,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch325_f028ecf7_prediction_manifest.csv,16531,f2477487e0928be29ec0c7a17070a59774b45f5d8913bf73c5dff6d5ae3b7249,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch350_b39bdd41_prediction_manifest.csv,16531,dffe65b1919247d284db391afcc3e1455fd52457ecf8347aba50142480e14e49,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch375_b37dfb3a_prediction_manifest.csv,16531,8e8e3d20e4db519810cf65ff6c365d6805a631713548612c1181091e6da6be61,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch100_fc0bccdc_prediction_manifest.csv,16531,0aac9ba4294fc7d4a01c8baf6687cb8cfc46d521a9c1778b67d814190d1804b9,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch125_3e1214b7_prediction_manifest.csv,16531,9c5077a9a51c36524cca45e8b3a7400d93ff1b1a4e1cadeadec9ec59d18ddcff,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch150_77447721_prediction_manifest.csv,16531,b44cd1d54b6de5360fc5eda2bcf93d5815ae29be8a7b26c822905d73371b580e,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch175_63ec68b7_prediction_manifest.csv,16531,8f6809cc74fd804eddc37c1dbfc943b58cebc70fe25dadaff1074df9c429f5c7,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch200_733ec261_prediction_manifest.csv,16531,180f1582d0a8cf3c8b52571a5eb941b8a28469ddf434e7ceaa63faf80357bf9e,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch225_dea663bf_prediction_manifest.csv,16531,0cd82aad00ca85b95b63fa1b03690daeef3f36128a8ccde2eb73f745a9842a15,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch250_8410cea6_prediction_manifest.csv,16531,aca3fb260456137f38df70aeed7a978c216dd5fd6ecee3e5161c57d158813af8,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch275_cf77c5a1_prediction_manifest.csv,16531,c74fbc533e5fed4dd22ee077c9d556c6c347a93c24471a81e946a97f8d51ab30,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch300_ed2e0e2b_prediction_manifest.csv,16531,ee039092367be8ae5a921e365e512e5955c0c70ddcd536050f28438f2a8cda8d,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch325_e4ea4b5b_prediction_manifest.csv,16531,943fc95e271b883a8ffa5e1ba775c514ba2f1d6367cbd1dc8c070d5005480702,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch350_2f8f82bb_prediction_manifest.csv,16531,37315cf70d64e2702c7f546ebe215ef44c6e75b33933f8840db00891db5b7f6f,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch375_b4e2e154_prediction_manifest.csv,16531,964a8f6d9af6861e71067e4b264ba628287422c88c338f7f7f8dadd835f7cbc7,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch025_93256497_prediction_manifest.csv,16509,8a42d2aecfd964a47b85e879f9e5cc55efd302efb2522a495cf2f7017d5b0586,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch050_2d9cfeb3_prediction_manifest.csv,16509,97c705c99dddb5e58bff32e0ddbb30a4f5212b549c166518c933879945a410bc,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260723_epoch075_122db2bc_prediction_manifest.csv,16509,a12be6320b09980ebcacfc7b30058a7881315bf2acf46b190754b0fea02d18e4,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch025_a422b411_prediction_manifest.csv,16509,e250d8fad3d68ebd34c326e5cf43d4929590204ef399b953a0852d80d71fb4a0,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch050_84d7ea07_prediction_manifest.csv,16509,36f55feab5a0164accebfa87ffb93d2ddecf272709b58088540b951684b3fae2,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_student_direct_reliable_legacy_seed20260724_epoch075_23e556a0_prediction_manifest.csv,16509,79ebadb160d0164f82e882ad8a6b5c04a2e18a72c84cbf2239be3ab8063c6c96,prediction_or_runtime
results/20260711_srr_v3_m10_myops_d1_spatial_br2/prediction_sanity_cases.csv,16324,0be2ba117c4f4fbc6eef5d9e622cf1c9587124bfd84696efe1b6cc31cc904a73,prediction_or_runtime
results/20260803_care_test_docker_workstation_build_validate_return/docker_installation_receipt.json,16016,057148e3a6a94ad12179312ebc378a7246b280ad63fd78b4837842fc81d19a71,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/self_model_candidate_pool_status.json,15853,ccbe864a06927057f7d182d416cd62153447aab28437ab1229f15bcc6b147618,delivery_or_submission
results/20260801_care_test_docker_server_bundle/fresh_mosaic_myops_manifest.json,15716,4ab5b545aa599094654ab484ba4e8bc71cc6aa1ba0c05c854616d0d0714d99fc,delivery_or_submission
results/20260724_care_myops_srr_cascade_submission_rescue/w3_orchestrator_state_v2.json,15674,bfde2d601cd895b593ef65115a4ae10023a4c018d2dc91d61335dfba7d52cc10,delivery_or_submission
docker/CARE2026_Myocardium/CineMyoPS/vendor/myops/engine/trainer.py,15614,7ae8fd56da14d6f23c8c40b7c51dabab7b7c29729e763f3ffa5539069ea7800c,delivery_or_submission
results/20260724_care_myops_batch10_deadline_rescue/screen_teacher_full_view_seed20260723_epoch100_fd345b43_prediction_manifest.csv,15541,41d44b3272cb85aacfeea67613b7e1536d508f731abde3e9332ec8e7166dec83,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_teacher_full_view_seed20260724_epoch100_9e689102_prediction_manifest.csv,15541,9d005a6b185a6a55a1e695949e240b7bec94dc47953f9caa37aeaf011b5194c8,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_teacher_full_view_seed20260723_epoch025_5789ad44_prediction_manifest.csv,15519,b30d24c62d6d2d9443916c9b43a5bb3ae1d20ca0a860c0928baeb2cc764fc1a6,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_teacher_full_view_seed20260723_epoch050_e92521fc_prediction_manifest.csv,15519,4ae95db4d494e32e980a23846bb2d2590b33767607a0013a6be08ae61392370f,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_teacher_full_view_seed20260723_epoch075_06e79233_prediction_manifest.csv,15519,c5fed82d9746ed4a569a7a95862f244b376783b361bcb8bb2d9af2975f36d6df,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_teacher_full_view_seed20260724_epoch025_b65f64b2_prediction_manifest.csv,15519,3ebfe598fed61560347dc816b9cbce894e49f19c3a8ab82da265d20ef93b9a86,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_teacher_full_view_seed20260724_epoch050_016ad000_prediction_manifest.csv,15519,729f5074f52530b8264cfd959bc38824e1b5acc16fdfa5b847074fb997d15458,prediction_or_runtime
results/20260724_care_myops_batch10_deadline_rescue/screen_teacher_full_view_seed20260724_epoch075_74efedf6_prediction_manifest.csv,15519,1b66de4434497e14c473f34951a7d98dce87f154e2e240676b998894931e4c01,prediction_or_runtime
results/20260804_care_ase_r2_deadline_recovery_training_docker/training_progress_curve/care_ase_r2_training_progress_curve.json,15301,232231e1a199b1b21d67339f2fd94e3822b8f1415fad285eea292b5c603e91a2,delivery_or_submission
third_party/MoSAIC/source/docker/cinemyops/myops_pkg/engine/trainer.py,15183,9576f2884e336d5cc934136b7fb086e34cd08838414b46a598c4cedaf5e94548,delivery_or_submission
third_party/MoSAIC/source/docker/myops/myops_pkg/engine/trainer.py,15183,9576f2884e336d5cc934136b7fb086e34cd08838414b46a598c4cedaf5e94548,delivery_or_submission
prompts/tasks/20260804_care_ase_r2_deadline_recovery_training_docker_controller.md,14552,da9c0f25f94b6807a57b1125b52711254d71cf6103184bef113ed82a02df2979,delivery_or_submission
scripts/validation/validate_care_test_docker_workstation_build_validate_return.py,14195,cf90295ffa649a552bf3caec0a1195ef98d2fb635ea87c36946092501b827b20,delivery_or_submission
results/20260724_care_myops_srr_cascade_submission_rescue/audit_casewise_metrics_v2.csv,13994,a119670f74aa511b1a7303a7a1da1b2e28a796ecf0b5b80bec728c8113dae126,delivery_or_submission
results/srr_production/code_maturity/srr_cascade_submission_rescue_planner_decision_20260724.md,13525,275930b55a7e2f27a0834b66ee420fa36e472fe4061944b04c60d0dfb6854bdc,delivery_or_submission
prompts/tasks/20260803_care_test_docker_official_submission_resume_after_rclone.md,13473,abb665be09245cbebdf4088ba98ac8f372b11c65d2a8a35717675df714bd8a64,delivery_or_submission
results/20260801_care_test_docker_server_bundle/fresh_nnunet_15case_manifest.json,12841,1c65a2cdac3234b8a29634017111d9a6532d3d56a6e5154d12bbbe0891c4b5ce,delivery_or_submission
code/U-MyoPS/export_stage2_val_predictions.py,12818,38a7477239a2220917d1d990aab2fa5da99a30773449889da3341e80e2bfe648,prediction_or_runtime
scripts/forensics/care_failure_forensics/run_v3_mosaic_full_final_atlas_predictions.py,12799,c3190e366f03fe2466236c6a12b2661d6469a2d6444149f8cdf5034cd7cc859a,prediction_or_runtime
scripts/validation/validate_care_test_docker_nnunet_myops_collaborator_cine_rebundle.py,12741,49f323917d7b9333d645815186c769f8749757006651510f52139b5a188b1133,delivery_or_submission
scripts/evaluation/evaluate_predictions.py,12668,5a23edf2947c009c1f128c65b3931ac44e13ee5ce5d2c65aabe9c153b7951359,prediction_or_runtime
results/20260726_care_mosaic_validation_gap_forensics_and_final_blueprint/submission_lineage_evidence.json,12312,6ca1ac2594c07501c3472434da6795475914c6d5152e1258297730d170c8c173,delivery_or_submission
prompts/tasks/20260802_care_test_docker_nnunet_myops_collaborator_cine_rebundle_controller.md,12124,bdfa16ff85eb70662e893005ead7aed7ea9f53fc8b0218c10399c1409f84d8fd,delivery_or_submission
results/20260802_care_test_docker_nnunet_myops_collaborator_cine_rebundle/nnunet_pip_show.txt,12012,a21c43387e6a2f0b286d4b103bf8dddb94b8207f9a88ac042ada1f7bf0bccd1c,delivery_or_submission
docker/CARE2026_Myocardium/MyoPS/predict.py,11961,af3bd796ef83e2ed11510fa4c61354f29f1e313e5b22cb4cd05d0c7ab789b5b0,prediction_or_runtime
scripts/validation/validate_care_test_docker_myops_context_hotfix_and_workstation_handoff.py,11918,8bc0f735c469a98f7d3dbcf8f4795debe3fe2a09e76b7634cc5b3d385bc89ba3,delivery_or_submission
scripts/validation/validate_care_test_docker_official_submission_resume_after_rclone.py,11419,c852b8992edacfc6d2f0b7831f0cd6406d7406cfce16a080de4eb3fc17806ea0,delivery_or_submission
results/20260711_srr_v3_m10_complete_mechanism_repair/wave2_partition_race_retry9_finalizer_submission.json,11323,94a8e62a736a192458b31ee1550ac213bfd1d97a28b64c46d870447fcc53778a,delivery_or_submission
results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold0/gate_b_r1_evaluation/gate_b_r1_prediction_hashes.csv,11301,830c518fe2970d54efba4935754bb4fe6a05548a6a9efef01318ee606d903047,prediction_or_runtime
scripts/evaluation/care_ase/build_stock_oof_preprocessed_grid_predictions.py,11245,971e8202433696142739b3d135c98b448ea124720b906a5ac066f4684a71c330,prediction_or_runtime
prompts/tasks/20260804_care_ase_r2_deadline_recovery_training_docker_addendum.md,11154,669f83eeb613017e7ed0906e708abf2c82cd658a5408a2dba7a28955b9d7108c,delivery_or_submission
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/public_rehearsal_input_manifest.json,10896,7f5e6550fdfda746a777434e36a1e7ff5f625d6ef0a8385b9b72e478c26dd0d5,delivery_or_submission
results/20260724_care_myops_srr_cascade_submission_rescue/runtime_closure_repair_rc1/rc2_slurm_attempts_v2.csv,10715,75e5b18e0f732d370208bd6cdd081e5a69c55b793e07b7616c90ac22a62e9c3c,delivery_or_submission
results/20260803_care_test_docker_myops_context_hotfix_and_workstation_handoff/transfer_receipt.json,10706,4a7e4dbffa2894080b239eecd07a20e1619746a4b3840f2b6995a6af7f6cb50e,delivery_or_submission
results/20260803_care_test_docker_official_submission_resume_after_rclone/official_full_rehearsal_casewise.csv,10641,3d6e8a6c975f80e06d3f7fddfe71f415ce95c73ee420d576ee36648d4f4f90e2,delivery_or_submission
prompts/tasks/20260727_care_ser_dual_target_domain_submission_amendment.md,10624,f6463ce99f04173ad765b43f3070818a23824a02e3ba71e58c9cd4a5354e1823,delivery_or_submission
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/official_command_rehearsal_validation.json,10543,c21f06d5b5fa7d32fd10fbb39dbe98c0c7fe4122a4d04c6bb21678e9c33f076b,delivery_or_submission
configs/care_mm/srr_cascade_submission_rescue_preexecution_amendment.yaml,10438,028e2fce36480d205932b5f091053f10357f90ee243e32dd1e0e112618f6ab54,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step02000/fold_1/outer_casewise_metrics.csv,10412,27a927f2d92c16b4471330f9c84eb324240ede692ba645b7e298ff6891b1f070,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step00500/fold_1/outer_casewise_metrics.csv,10385,7da92d65a307e05e6f24f4da85e9abd150ef4f84278c6bf376ad5df307355308,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step04000/fold_1/outer_casewise_metrics.csv,10364,8583a965988fd59cb8bcc4ea0002bd1df38e53c37c3777cd357135851d689cff,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step00750/fold_1/outer_casewise_metrics.csv,10363,2cd36b7fd690e43d4dc78fa4208881ce40753531e0ec68e3f480a9f12fb79872,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step06000/fold_1/outer_casewise_metrics.csv,10354,6b13c333e963e98e33e8fe07a0a651c10d0ee736254e347ce7778ac0cfcbb1b5,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step03000/fold_4/outer_casewise_metrics.csv,10352,2a9615932a3ea167e5a33bc3558bdcdf18f12ded91059ac40563002a9e3f4a91,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step01000/fold_4/outer_casewise_metrics.csv,10332,3eda7a310da59750e0f5764f52363d23b1d4375966d7f5158cce7e830d91ce48,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step01000/fold_1/outer_casewise_metrics.csv,10318,5a7db9089ac284201f27c79fc3276f6d42215c6efae2545af1b25db64636e872,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step05000/fold_1/outer_casewise_metrics.csv,10310,0f3da86faad9daea5511a3a51b2c0f6cea2795f0fe6685b49a30cd778091307d,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step04000/fold_4/outer_casewise_metrics.csv,10298,2737f0ac6d15098a35c53caa27bb94f5640831af77d1c2c36ebce1bdf34d6ad3,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step00750/fold_4/outer_casewise_metrics.csv,10289,b900fd624edb91a612b6bc94db6af159069ee629fa3881b31a9602fa48ee3822,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step03000/fold_1/outer_casewise_metrics.csv,10286,f90a87ba2f1695914f153a296dfeb2221926f3bbc55db9beac88c9fde3ffa26e,delivery_or_submission
configs/care_mm/srr_cascade_submission_rescue.yaml,10252,37b514e4fdb68eda50c2c5d9f0ae2332411ef41c1e81151333aafcf623783cb4,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step02000/fold_4/outer_casewise_metrics.csv,10251,44b72a04ec8593048bda1418bdb0567e7e2f5ff21c5e2c1eda9688a817d59f76,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step00500/fold_4/outer_casewise_metrics.csv,10232,80849b529f14b362cdfeb731e3c8a106e3cf31966dac3ff73caf9466b0e1c9a5,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step05000/fold_4/outer_casewise_metrics.csv,10151,6dd50a95c57fbcaad5b0a70ce717f51a590475d8fa1ae256a5fb738742f5ffc7,delivery_or_submission
results/20260804_care_ase_r2_deadline_recovery_training_docker/user_override_outer_diagnostic_step06000/fold_4/outer_casewise_metrics.csv,10042,6691511aca5971697dc9db447a16cbad7e08fe89721604865e675a4e72dc2f9d,delivery_or_submission
results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold0/gate_b_evaluation/gate_b_prediction_hashes.csv,9931,4686089a33d391e9cb69acbf737414d7811296f8d3dd280c7cfc047e5100c58e,prediction_or_runtime
results/20260711_srr_v3_m10_complete_mechanism_repair/wave2_partition_race_retry11_finalizer_submission.json,9854,b7329da37d6398cb58d38197e82761d767635c281ed5ac36cc708b96c232c5c4,delivery_or_submission
prompts/tasks/20260727_care_ser_lite_target_domain_submission_amendment.md,9768,24d70942e3f153645542388fe403642c9042b6078f30397d984f6c2b95abace8,delivery_or_submission
results/20260803_care_test_docker_official_submission_resume_after_rclone/input_readonly_integrity_casewise.csv,9743,9466a2acd20c78738b23fe35feec2bbed3f009752de4645e9236a5e43a9f98f7,delivery_or_submission
scripts/validation/validate_care_test_docker_provenance_reconcile_and_bundle.py,9503,e9aef599cc3a1fe0cfe2f815451d15f42979d2e19679d4355c616cdac05d126b,delivery_or_submission
results/20260803_care_test_docker_myops_context_hotfix_and_workstation_handoff/myops_bundle_manifest.json,9498,f8307821691aa56314eb38a3e2a0eaf08143c9dec676cd936b802cb459c06bc9,delivery_or_submission
results/20260711_srr_v3_m10_complete_mechanism_repair/wave2_partition_race_retry8_finalizer_submission.json,9386,0b6770d752d04cdbcab6ca4a670b094186dc09f0cddb4b59ccb9bbe93e305ecf,delivery_or_submission
