path,reason,size_bytes,sha256,backup_path,backup_sha256,detracked_at_utc,git_operation
results/20260629_srr_v2_unet_core/capacity_targeted_extras_cpu_preflight/variants/srr_v2_capacity12_edema_t2_focus/retrieval_usage.csv,bulky_generated_runtime_csv,10145,ab66570af569f25c5c34349135bb600f7b61e7ec46897b4251c37336071fd98f,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/capacity_targeted_extras_cpu_preflight/variants/srr_v2_capacity12_edema_t2_focus/retrieval_usage.csv,ab66570af569f25c5c34349135bb600f7b61e7ec46897b4251c37336071fd98f,2026-08-05T16:21:15.859880+00:00,git rm --cached
results/20260629_srr_v2_unet_core/capacity_targeted_extras_cpu_preflight/variants/srr_v2_capacity12_scar_precision_nointeract/retrieval_usage.csv,bulky_generated_runtime_csv,6314,95ee65652536a43cc4c60b12324c630da7ae417a98216228ed713a5a8c573c78,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/capacity_targeted_extras_cpu_preflight/variants/srr_v2_capacity12_scar_precision_nointeract/retrieval_usage.csv,95ee65652536a43cc4c60b12324c630da7ae417a98216228ed713a5a8c573c78,2026-08-05T16:21:15.866006+00:00,git rm --cached
results/20260629_srr_v2_unet_core/combined_sources/retrieval_usage.csv,bulky_generated_runtime_csv,10502920,39b8725ed569fb09c052cc3ea40be133f9d29913a14b04b57c0d877bb5a41221,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/combined_sources/retrieval_usage.csv,39b8725ed569fb09c052cc3ea40be133f9d29913a14b04b57c0d877bb5a41221,2026-08-05T16:21:15.943756+00:00,git rm --cached
results/20260629_srr_v2_unet_core/cpu_preflight/variants/srr_v2_multiscale_private_basic/retrieval_usage.csv,bulky_generated_runtime_csv,5038,3ed211a5a687f1525bef3660df92058b04717115d716e372191044fc465a846e,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/cpu_preflight/variants/srr_v2_multiscale_private_basic/retrieval_usage.csv,3ed211a5a687f1525bef3660df92058b04717115d716e372191044fc465a846e,2026-08-05T16:21:15.953329+00:00,git rm --cached
results/20260629_srr_v2_unet_core/cpu_preflight/variants/srr_v2_multiscale_private_proposal/retrieval_usage.csv,bulky_generated_runtime_csv,5227,1fc857d09d8bbbac57a9d44403bd8f56b9e1b5a3cc6f7d525d3f4c3210b3ecfa,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/cpu_preflight/variants/srr_v2_multiscale_private_proposal/retrieval_usage.csv,1fc857d09d8bbbac57a9d44403bd8f56b9e1b5a3cc6f7d525d3f4c3210b3ecfa,2026-08-05T16:21:15.959932+00:00,git rm --cached
results/20260629_srr_v2_unet_core/cpu_preflight/variants/srr_v2_proposal_uncertainty_hardneg/retrieval_usage.csv,bulky_generated_runtime_csv,5290,a5e77293f820bd06a2a1359e22ba5e17228112e5699083e7e6040dcad97ccc25,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/cpu_preflight/variants/srr_v2_proposal_uncertainty_hardneg/retrieval_usage.csv,a5e77293f820bd06a2a1359e22ba5e17228112e5699083e7e6040dcad97ccc25,2026-08-05T16:21:15.965900+00:00,git rm --cached
results/20260629_srr_v2_unet_core/dictionary_usage.csv,bulky_generated_runtime_csv,205,e1ab8e679302d6fe218f51d7c9de0e0d3af592dfb2e689fea2f54285df833212,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/dictionary_usage.csv,e1ab8e679302d6fe218f51d7c9de0e0d3af592dfb2e689fea2f54285df833212,2026-08-05T16:21:15.971049+00:00,git rm --cached
results/20260629_srr_v2_unet_core/light_refine_extras/preflight/variants/srr_v2_light_refine_hardneg/retrieval_usage.csv,bulky_generated_runtime_csv,9522,88af762d9fa10621cdade920cc2581a0d444b42d6658e3c0933f4bff5d4a7b1f,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/light_refine_extras/preflight/variants/srr_v2_light_refine_hardneg/retrieval_usage.csv,88af762d9fa10621cdade920cc2581a0d444b42d6658e3c0933f4bff5d4a7b1f,2026-08-05T16:21:15.981506+00:00,git rm --cached
results/20260629_srr_v2_unet_core/light_refine_extras/preflight/variants/srr_v2_light_refine_lowmix/retrieval_usage.csv,bulky_generated_runtime_csv,8956,030af5d8deff0bf06be140a8babd98583ca63b5d4ed4254e8e27bbc3ad230f91,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/light_refine_extras/preflight/variants/srr_v2_light_refine_lowmix/retrieval_usage.csv,030af5d8deff0bf06be140a8babd98583ca63b5d4ed4254e8e27bbc3ad230f91,2026-08-05T16:21:15.988354+00:00,git rm --cached
results/20260629_srr_v2_unet_core/light_refine_extras/retrieval_usage.csv,bulky_generated_runtime_csv,20751981,403c0e9dd3516936db4f390281b981b278e34d688a5dc15c8c4f415233817ed0,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/light_refine_extras/retrieval_usage.csv,403c0e9dd3516936db4f390281b981b278e34d688a5dc15c8c4f415233817ed0,2026-08-05T16:21:16.133441+00:00,git rm --cached
results/20260629_srr_v2_unet_core/light_refine_extras/variants/srr_v2_light_refine_hardneg/retrieval_usage.csv,bulky_generated_runtime_csv,10425674,18fa67fc57f39dd2d4bd61cab02d211a6ac71e42390da03997373cd29ec32428,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/light_refine_extras/variants/srr_v2_light_refine_hardneg/retrieval_usage.csv,18fa67fc57f39dd2d4bd61cab02d211a6ac71e42390da03997373cd29ec32428,2026-08-05T16:21:16.210326+00:00,git rm --cached
results/20260629_srr_v2_unet_core/light_refine_extras/variants/srr_v2_light_refine_lowmix/retrieval_usage.csv,bulky_generated_runtime_csv,10326363,16a7e2a18de1644c6714fab53c83475e7c3aa2bc286594db95af2b5146e5ae54,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/light_refine_extras/variants/srr_v2_light_refine_lowmix/retrieval_usage.csv,16a7e2a18de1644c6714fab53c83475e7c3aa2bc286594db95af2b5146e5ae54,2026-08-05T16:21:16.285516+00:00,git rm --cached
results/20260629_srr_v2_unet_core/retrieval_usage.csv,bulky_generated_runtime_csv,10502920,39b8725ed569fb09c052cc3ea40be133f9d29913a14b04b57c0d877bb5a41221,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/retrieval_usage.csv,39b8725ed569fb09c052cc3ea40be133f9d29913a14b04b57c0d877bb5a41221,2026-08-05T16:21:16.359731+00:00,git rm --cached
results/20260629_srr_v2_unet_core/targeted_extras/preflight/variants/srr_v2_edema_t2_focus/retrieval_usage.csv,bulky_generated_runtime_csv,8760,5cbe5407e3c579da3fc86c7633b4e1eae53295127da30666642af36fe2f29f64,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/targeted_extras/preflight/variants/srr_v2_edema_t2_focus/retrieval_usage.csv,5cbe5407e3c579da3fc86c7633b4e1eae53295127da30666642af36fe2f29f64,2026-08-05T16:21:16.370559+00:00,git rm --cached
results/20260629_srr_v2_unet_core/targeted_extras/preflight/variants/srr_v2_scar_precision_nointeract/retrieval_usage.csv,bulky_generated_runtime_csv,5372,28d017ad46a6495ebd7b9ce4167fb2ebe98d60fe795a0c298ee96bccc846b404,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/targeted_extras/preflight/variants/srr_v2_scar_precision_nointeract/retrieval_usage.csv,28d017ad46a6495ebd7b9ce4167fb2ebe98d60fe795a0c298ee96bccc846b404,2026-08-05T16:21:16.377668+00:00,git rm --cached
results/20260629_srr_v2_unet_core/targeted_extras/retrieval_usage.csv,bulky_generated_runtime_csv,12170128,1e53d8fa88e3839d2b6fcfa3794651040fc79f79b4fcbd8a2ea36c7f3a8be78f,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/targeted_extras/retrieval_usage.csv,1e53d8fa88e3839d2b6fcfa3794651040fc79f79b4fcbd8a2ea36c7f3a8be78f,2026-08-05T16:21:16.466249+00:00,git rm --cached
results/20260629_srr_v2_unet_core/targeted_extras/variants/srr_v2_edema_t2_focus/retrieval_usage.csv,bulky_generated_runtime_csv,5577367,d54937f0ac2fd8a5dfb59e24213c91e990e300edd3828ed53eee3b3ab0f87770,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/targeted_extras/variants/srr_v2_edema_t2_focus/retrieval_usage.csv,d54937f0ac2fd8a5dfb59e24213c91e990e300edd3828ed53eee3b3ab0f87770,2026-08-05T16:21:16.513266+00:00,git rm --cached
results/20260629_srr_v2_unet_core/targeted_extras/variants/srr_v2_scar_precision_nointeract/retrieval_usage.csv,bulky_generated_runtime_csv,6592817,dd5430e27c16853f047a046dbd62279b4c8f4e98a195fae4de5c1531ab7e5975,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/targeted_extras/variants/srr_v2_scar_precision_nointeract/retrieval_usage.csv,dd5430e27c16853f047a046dbd62279b4c8f4e98a195fae4de5c1531ab7e5975,2026-08-05T16:21:16.564984+00:00,git rm --cached
results/20260629_srr_v2_unet_core/targeted_extras_cpu_preflight/variants/srr_v2_edema_t2_focus/retrieval_usage.csv,bulky_generated_runtime_csv,8761,7c44ca3deb6598b3550330010bcb82af6ed235e0234ce525c13fba2d6e2a3aa3,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/targeted_extras_cpu_preflight/variants/srr_v2_edema_t2_focus/retrieval_usage.csv,7c44ca3deb6598b3550330010bcb82af6ed235e0234ce525c13fba2d6e2a3aa3,2026-08-05T16:21:16.574610+00:00,git rm --cached
results/20260629_srr_v2_unet_core/targeted_extras_cpu_preflight/variants/srr_v2_scar_precision_nointeract/retrieval_usage.csv,bulky_generated_runtime_csv,5378,f43d8352644f4cd2156508b5ef3353874e3d47829da4a0069e463b6ad63fe89a,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core/targeted_extras_cpu_preflight/variants/srr_v2_scar_precision_nointeract/retrieval_usage.csv,f43d8352644f4cd2156508b5ef3353874e3d47829da4a0069e463b6ad63fe89a,2026-08-05T16:21:16.580652+00:00,git rm --cached
results/20260629_srr_v2_unet_core_htzhulab_fallback/variants/srr_v2_multiscale_private_proposal/retrieval_usage.csv,bulky_generated_runtime_csv,5178212,db96ff049f303b54e18728ad181d2c569c97e25d8fc11847298f2f7fa6ef153c,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core_htzhulab_fallback/variants/srr_v2_multiscale_private_proposal/retrieval_usage.csv,db96ff049f303b54e18728ad181d2c569c97e25d8fc11847298f2f7fa6ef153c,2026-08-05T16:21:16.624543+00:00,git rm --cached
results/20260629_srr_v2_unet_core_htzhulab_fallback/variants/srr_v2_proposal_uncertainty_hardneg/retrieval_usage.csv,bulky_generated_runtime_csv,5324764,1f17edc44ec8ca1a7394ebe942ab65a75cd11d6abff82812f0a01002dbad7a56,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260629_srr_v2_unet_core_htzhulab_fallback/variants/srr_v2_proposal_uncertainty_hardneg/retrieval_usage.csv,1f17edc44ec8ca1a7394ebe942ab65a75cd11d6abff82812f0a01002dbad7a56,2026-08-05T16:21:16.664853+00:00,git rm --cached
results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/m8_batch_composition.csv,bulky_generated_runtime_csv,27623191,8abe3e604e9627dd5409f6d6ee614c9c3ec6fdb8666b820dae6afa0e8b04e775,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/m8_batch_composition.csv,8abe3e604e9627dd5409f6d6ee614c9c3ec6fdb8666b820dae6afa0e8b04e775,2026-08-05T16:21:16.845216+00:00,git rm --cached
results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/m9_proposal_refiner_recall_precision.csv,bulky_generated_runtime_csv,5915061,a065b1eb3da7a08a3d85df85c9a8b384d414bf5b62b479a3d408897acd10d0e6,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/m9_proposal_refiner_recall_precision.csv,a065b1eb3da7a08a3d85df85c9a8b384d414bf5b62b479a3d408897acd10d0e6,2026-08-05T16:21:16.889064+00:00,git rm --cached
results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/m8_topup_race_watcher_58105084_58105082.log,generated_runtime_log,279,49922a710e9937a2a200896eb0ff89817de3c7357754faa94efed2d630fca336,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260707_srr_v3_m8_editor_grade_leaderboard_sprint/m8_topup_race_watcher_58105084_58105082.log,49922a710e9937a2a200896eb0ff89817de3c7357754faa94efed2d630fca336,2026-08-05T16:21:16.894350+00:00,git rm --cached
results/20260711_srr_v3_m10_complete_mechanism_repair/care_milestone_finalizer_58743452.log,generated_runtime_log,137,b79cf5867a09854a297e4b58174a9d8eca0468d0bbeffc13b1f1a995c6361dd4,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260711_srr_v3_m10_complete_mechanism_repair/care_milestone_finalizer_58743452.log,b79cf5867a09854a297e4b58174a9d8eca0468d0bbeffc13b1f1a995c6361dd4,2026-08-05T16:21:16.900471+00:00,git rm --cached
results/20260730_care_failure_forensics_deep_research_packet/report_source/CARE_failure_forensics_20260730.log,generated_runtime_log,77354,6b716226f29dff8f164233ed16b26c78845fcabc37827338b82bfa0852f9f963,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260730_care_failure_forensics_deep_research_packet/report_source/CARE_failure_forensics_20260730.log,6b716226f29dff8f164233ed16b26c78845fcabc37827338b82bfa0852f9f963,2026-08-05T16:21:16.907568+00:00,git rm --cached
results/20260730_care_failure_forensics_deep_research_packet/report_source/CARE_failure_forensics_20260730.out,generated_runtime_log,5251,91c935b236a046589b44e1ad9772ae083796fcea9a2228c35288cea9c3f95076,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260730_care_failure_forensics_deep_research_packet/report_source/CARE_failure_forensics_20260730.out,91c935b236a046589b44e1ad9772ae083796fcea9a2228c35288cea9c3f95076,2026-08-05T16:21:16.912816+00:00,git rm --cached
results/20260730_care_failure_forensics_deep_research_packet/report_source/xelatex_build.log,generated_runtime_log,70631,5eae8fafdae0684f80c892258dca184fc22285b4011690f0d400429fb80c8069,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260730_care_failure_forensics_deep_research_packet/report_source/xelatex_build.log,5eae8fafdae0684f80c892258dca184fc22285b4011690f0d400429fb80c8069,2026-08-05T16:21:16.918679+00:00,git rm --cached
results/20260730_care_failure_forensics_deep_research_packet/report_source/xelatex_final_render.log,generated_runtime_log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260730_care_failure_forensics_deep_research_packet/report_source/xelatex_final_render.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-05T16:21:16.921629+00:00,git rm --cached
results/20260730_care_failure_forensics_deep_research_packet/report_source_v2/xelatex_final_render.log,generated_runtime_log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260730_care_failure_forensics_deep_research_packet/report_source_v2/xelatex_final_render.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-05T16:21:16.925877+00:00,git rm --cached
results/20260730_care_failure_forensics_deep_research_packet/report_source_v3/xelatex_render.log,generated_runtime_log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260730_care_failure_forensics_deep_research_packet/report_source_v3/xelatex_render.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-05T16:21:16.930228+00:00,git rm --cached
results/20260730_care_failure_forensics_deep_research_packet/report_source_v4/xelatex_render.log,generated_runtime_log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260730_care_failure_forensics_deep_research_packet/report_source_v4/xelatex_render.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-05T16:21:16.934103+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/cine_official_stderr.log,generated_runtime_log,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/cine_official_stderr.log,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,2026-08-05T16:21:16.939897+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/cine_official_stdout.log,generated_runtime_log,630,f1776bd149199e0d535f0b7f0b6ca4427e574fc0578c0c8216e4011aabdcfc27,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/cine_official_stdout.log,f1776bd149199e0d535f0b7f0b6ca4427e574fc0578c0c8216e4011aabdcfc27,2026-08-05T16:21:16.944544+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/collaborator_reference_load_restore.log,generated_runtime_log,628,02ea75dcdf09c56ebf91102794c5e235b883985cb5d0f415f1e7d08688cea17c,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/collaborator_reference_load_restore.log,02ea75dcdf09c56ebf91102794c5e235b883985cb5d0f415f1e7d08688cea17c,2026-08-05T16:21:16.949275+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/collaborator_reference_stderr.log,generated_runtime_log,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/collaborator_reference_stderr.log,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,2026-08-05T16:21:16.954123+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/collaborator_reference_stdout.log,generated_runtime_log,433,9b86842b1381e16d36902981fad2fcdabc58bed4e6bcbbc99274c4faaf4d2de6,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/collaborator_reference_stdout.log,9b86842b1381e16d36902981fad2fcdabc58bed4e6bcbbc99274c4faaf4d2de6,2026-08-05T16:21:16.959178+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_empty_cine_stderr.log,generated_runtime_log,308,575c160fd5c3602566138c098e158cb93b6974483cf45313ec38b5870b4acf39,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_empty_cine_stderr.log,575c160fd5c3602566138c098e158cb93b6974483cf45313ec38b5870b4acf39,2026-08-05T16:21:16.963911+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_empty_cine_stdout.log,generated_runtime_log,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_empty_cine_stdout.log,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,2026-08-05T16:21:16.968766+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_empty_myops_stderr.log,generated_runtime_log,68,f8d66f043eeaf3327399b1ced7f06f72b4b8061c93fe213132526c49532b3115,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_empty_myops_stderr.log,f8d66f043eeaf3327399b1ced7f06f72b4b8061c93fe213132526c49532b3115,2026-08-05T16:21:16.973917+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_empty_myops_stdout.log,generated_runtime_log,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_empty_myops_stdout.log,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,2026-08-05T16:21:16.978873+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_missing_t2_stderr.log,generated_runtime_log,107,7803c653e730c6034c477f1f5851141563ea6a87a478f638ebd503c9350211fd,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_missing_t2_stderr.log,7803c653e730c6034c477f1f5851141563ea6a87a478f638ebd503c9350211fd,2026-08-05T16:21:16.983881+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_missing_t2_stdout.log,generated_runtime_log,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_missing_t2_stdout.log,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,2026-08-05T16:21:16.988893+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_output_subdir_stderr.log,generated_runtime_log,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_output_subdir_stderr.log,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,2026-08-05T16:21:16.993868+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_output_subdir_stdout.log,generated_runtime_log,897,927094f6d0d7dc6ceb5e8a9d02caad8318999a433a32acf79b6c72396dc733e3,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_output_subdir_stdout.log,927094f6d0d7dc6ceb5e8a9d02caad8318999a433a32acf79b6c72396dc733e3,2026-08-05T16:21:16.998967+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_unrelated_stderr.log,generated_runtime_log,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_unrelated_stderr.log,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,2026-08-05T16:21:17.003655+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_unrelated_stdout.log,generated_runtime_log,269,6953e2192e6c63a9395951ffd36b1a5183732a9d016c5a4647f87e7acfbb27a3,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/fm_unrelated_stdout.log,6953e2192e6c63a9395951ffd36b1a5183732a9d016c5a4647f87e7acfbb27a3,2026-08-05T16:21:17.008665+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/myops_official_stderr.log,generated_runtime_log,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/myops_official_stderr.log,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,2026-08-05T16:21:17.013582+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_rehearsal_and_staging/myops_official_stdout.log,generated_runtime_log,1293,e44cd3cb3dd63129faf4419c09820358bf96db71aaf9aeae4b72269bad79d862,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_rehearsal_and_staging/myops_official_stdout.log,e44cd3cb3dd63129faf4419c09820358bf96db71aaf9aeae4b72269bad79d862,2026-08-05T16:21:17.018701+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_resume_after_rclone/cine_full_rehearsal_stderr.log,generated_runtime_log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_resume_after_rclone/cine_full_rehearsal_stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-05T16:21:17.022950+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_resume_after_rclone/cine_full_rehearsal_stdout.log,generated_runtime_log,2801,f61433c052d4ea72974efff60d7930f6cf61249a030746d9cfa83b2a17641107,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_resume_after_rclone/cine_full_rehearsal_stdout.log,f61433c052d4ea72974efff60d7930f6cf61249a030746d9cfa83b2a17641107,2026-08-05T16:21:17.027659+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_resume_after_rclone/clean_archive_load.log,generated_runtime_log,932,b353281c15cd35d7fb09d6942fe52e1ac8403963366753cc55baf6be87d279c1,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_resume_after_rclone/clean_archive_load.log,b353281c15cd35d7fb09d6942fe52e1ac8403963366753cc55baf6be87d279c1,2026-08-05T16:21:17.032773+00:00,git rm --cached
results/20260803_care_test_docker_official_submission_resume_after_rclone/google_drive_rclone_check_size.log,generated_runtime_log,225,e06f80f16e9dee001b6465641f6c5fd9b7e41606571ab84ff05a6424786f1a09,/users/a/e/aereinh/.public-repo-cleanup/20260805_CARE/tracked_files/results/20260803_care_test_docker_official_submission_resume_after_rclone/google_drive_rclone_check_size.log,e06f80f16e9dee001b6465641f6c5fd9b7e41606571ab84ff05a6424786f1a09,2026-08-05T16:21:17.037721+00:00,git rm --cached
