variant,class_id,metric_name,group,n,dice_mean,hd_mean,hd95_mean,component_count_mean,remote_fp_mean,empty_prediction_rate
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,5,myops_scar,LGE-only,24,0.38910219988574807,116.56520879650323,62.0824407758178,27.208333333333332,10.5,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__argmax,5,myops_scar,no_T2_empty_GT,1,0.0,,,10.0,10.0,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,4,myops_edema,all_cases,44,0.6880270264040645,66.59048656078207,54.45869482979887,44.84090909090909,36.59090909090909,0.6363636363636364
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,4,myops_edema,gt_positive_only,16,0.1420743226111775,183.12383804215068,149.7614107819469,123.3125,100.625,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,4,myops_edema,t2_present,16,0.1420743226111775,183.12383804215068,149.7614107819469,123.3125,100.625,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,4,myops_edema,complete_modality,16,0.1420743226111775,183.12383804215068,149.7614107819469,123.3125,100.625,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,4,myops_edema,CenterB,7,0.20272781020090713,172.08021677523084,137.20910362315712,70.85714285714286,53.285714285714285,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,4,myops_edema,CenterC,9,0.09489938781916558,191.713321249755,159.52431634989452,164.11111111111111,137.44444444444446,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,4,myops_edema,C0+LGE,4,1.0,0.0,0.0,0.0,0.0,1.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,4,myops_edema,LGE-only,24,1.0,0.0,0.0,0.0,0.0,1.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,4,myops_edema,no_T2_empty_GT,28,1.0,0.0,0.0,0.0,0.0,1.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,5,myops_scar,all_cases,44,0.42889802077102596,136.2419909120417,70.84833846562485,25.545454545454547,13.068181818181818,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,5,myops_scar,gt_positive_only,43,0.4388723933470963,136.2419909120417,70.84833846562485,25.813953488372093,13.046511627906977,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,5,myops_scar,t2_present,16,0.5024842062756126,161.18452073100488,84.95331796743689,25.4375,18.3125,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,5,myops_scar,complete_modality,16,0.5024842062756126,161.18452073100488,84.95331796743689,25.4375,18.3125,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,5,myops_scar,CenterB,7,0.417275803689985,142.26356399558804,89.0380338058715,16.857142857142858,10.714285714285714,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,5,myops_scar,CenterC,9,0.5687574082866562,175.90082041410687,81.77631675976552,32.111111111111114,24.22222222222222,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,5,myops_scar,C0+LGE,4,0.2891927610545404,147.6929470705965,66.01010299943233,16.75,7.0,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,5,myops_scar,LGE-only,24,0.4031247737207158,118.18226817958023,62.04979823102423,27.083333333333332,10.583333333333334,0.0
m10_d3_pair_valid_alignment_control__checkpoint_best__pathology_aware,5,myops_scar,no_T2_empty_GT,1,0.0,,,14.0,14.0,0.0
