direction,train_center,test_center,case_id,target,context,probe_model,valid_voxels,positive_voxels,AUROC,AUPRC,prevalence,AUPRC_lift
CenterB->CenterC,CenterB,CenterC,Case3001,injury,GT_CONTEXT,raw,11313,4441,0.7147152328852299,0.6301142021246455,0.39255723503933526,1.6051524360810887
CenterB->CenterC,CenterB,CenterC,Case3002,injury,GT_CONTEXT,raw,17796,10959,0.7407795297704558,0.7931032442125695,0.6158125421443021,1.2878971926276928
CenterB->CenterC,CenterB,CenterC,Case3003,injury,GT_CONTEXT,raw,7162,1839,0.9232861139910451,0.8622171969678057,0.2567718514381458,3.357911671932259
CenterB->CenterC,CenterB,CenterC,Case3004,injury,GT_CONTEXT,raw,13380,3771,0.8799215322835408,0.7218690563191043,0.28183856502242155,2.561285593622279
CenterB->CenterC,CenterB,CenterC,Case3005,injury,GT_CONTEXT,raw,15678,5490,0.7786053881025786,0.7318492585568477,0.35017221584385766,2.089969521977096
CenterB->CenterC,CenterB,CenterC,Case3006,injury,GT_CONTEXT,raw,11735,2150,0.979546093096044,0.954566540217533,0.1832126118449084,5.210157371838488
CenterB->CenterC,CenterB,CenterC,Case3007,injury,GT_CONTEXT,raw,17660,6282,0.6012265469385252,0.49023578848471444,0.35571913929784826,1.3781540949761313
CenterB->CenterC,CenterB,CenterC,Case3008,injury,GT_CONTEXT,raw,21552,11923,0.5970047819651292,0.6987051565400533,0.5532201187824796,1.2629785736602557
CenterB->CenterC,CenterB,CenterC,Case3009,injury,GT_CONTEXT,raw,12926,1499,0.9461436704718348,0.7476854666312547,0.1159678168033421,6.447353129870312
CenterB->CenterC,CenterB,CenterC,Case3010,injury,GT_CONTEXT,raw,11617,3951,0.9353608907129556,0.8889615507532289,0.3401050185073599,2.6137854556062416
CenterB->CenterC,CenterB,CenterC,Case3011,injury,GT_CONTEXT,raw,10576,4881,0.583511884879446,0.5788271987810157,0.46151664145234494,1.2541848912739237
CenterB->CenterC,CenterB,CenterC,Case3012,injury,GT_CONTEXT,raw,13935,5488,0.7953769080988955,0.7771391669151887,0.3938284894151417,1.9732934203650063
CenterB->CenterC,CenterB,CenterC,Case3013,injury,GT_CONTEXT,raw,15228,5491,0.7235750053393879,0.6709929584625269,0.3605857630680326,1.8608415172950938
CenterB->CenterC,CenterB,CenterC,Case3014,injury,GT_CONTEXT,raw,14154,5213,0.8793283539836239,0.797190708797729,0.3683057792850078,2.1644805855213995
CenterB->CenterC,CenterB,CenterC,Case3015,injury,GT_CONTEXT,raw,20857,5707,0.7251617346770598,0.6034436770833611,0.2736251618161768,2.2053661771381923
CenterB->CenterC,CenterB,CenterC,Case3016,injury,GT_CONTEXT,raw,10934,4245,0.929597016073891,0.9024010852081943,0.38823852204133896,2.324347106164051
CenterB->CenterC,CenterB,CenterC,Case3017,injury,GT_CONTEXT,raw,15682,3860,0.8316607834870089,0.6458735651440203,0.24614207371508737,2.6239868519659395
CenterB->CenterC,CenterB,CenterC,Case3018,injury,GT_CONTEXT,raw,11122,2097,0.8507797314987643,0.6823135212768726,0.18854522567883475,3.618832133353065
CenterB->CenterC,CenterB,CenterC,Case3019,injury,GT_CONTEXT,raw,17624,5109,0.7935714644872816,0.6263576559707512,0.2898887880163413,2.160682585403899
CenterB->CenterC,CenterB,CenterC,Case3020,injury,GT_CONTEXT,raw,16950,7005,0.6836502117822183,0.6671876014899727,0.41327433628318583,1.614393982192011
CenterB->CenterC,CenterB,CenterC,Case3021,injury,GT_CONTEXT,raw,14613,8079,0.8226603202466551,0.8745874665668432,0.5528638883186204,1.581921852821052
CenterB->CenterC,CenterB,CenterC,Case3022,injury,GT_CONTEXT,raw,15458,4483,0.871533268937525,0.8219560828466244,0.29001164445594513,2.8342175169848582
CenterB->CenterC,CenterB,CenterC,Case3023,injury,GT_CONTEXT,raw,12957,3477,0.7888671668796394,0.7030606516680793,0.26834915489696687,2.6199473292100386
CenterB->CenterC,CenterB,CenterC,Case3024,injury,GT_CONTEXT,raw,12957,6069,0.841449731494702,0.8033471595981505,0.4683954619124797,1.715104489522695
CenterB->CenterC,CenterB,CenterC,Case3025,injury,GT_CONTEXT,raw,15583,8683,0.5709224755352371,0.6752685099912995,0.5572097798883399,1.2118748348720971
CenterB->CenterC,CenterB,CenterC,Case3026,injury,GT_CONTEXT,raw,12275,4860,0.8952310270861257,0.8486392858140939,0.3959266802443992,2.1434253566600825
CenterB->CenterC,CenterB,CenterC,Case3027,injury,GT_CONTEXT,raw,19738,7370,0.8152478888048291,0.7344130262398171,0.3733914277029081,1.9668716841141802
CenterB->CenterC,CenterB,CenterC,Case3028,injury,GT_CONTEXT,raw,16097,7925,0.660953583136076,0.6928014443697261,0.49232776293719327,1.407195564671228
CenterB->CenterC,CenterB,CenterC,Case3029,injury,GT_CONTEXT,raw,9266,4060,0.9254507871743289,0.9078975010120933,0.43816101877832936,2.072063606989669
CenterB->CenterC,CenterB,CenterC,Case3030,injury,GT_CONTEXT,raw,17345,11189,0.7562964757401491,0.8758558041704083,0.6450850389161141,1.3577369669618136
CenterB->CenterC,CenterB,CenterC,Case3031,injury,GT_CONTEXT,raw,14898,4045,0.9118176298453875,0.8754989624567272,0.27151295475902804,3.224520035273257
CenterB->CenterC,CenterB,CenterC,Case3032,injury,GT_CONTEXT,raw,14840,3570,0.9586264319392352,0.9233434270341742,0.24056603773584906,3.8382118927695084
CenterB->CenterC,CenterB,CenterC,Case3033,injury,GT_CONTEXT,raw,16326,6212,0.7967859893670622,0.6878849883822324,0.38049736616440033,1.807857424392841
CenterB->CenterC,CenterB,CenterC,Case3034,injury,GT_CONTEXT,raw,17646,6075,0.7692251488662055,0.7293106473878023,0.34427065623937436,2.1184223347827422
CenterB->CenterC,CenterB,CenterC,Case3035,injury,GT_CONTEXT,raw,15814,5077,0.8184774258481414,0.788919449594244,0.3210446439863412,2.457351226291782
CenterB->CenterC,CenterB,CenterC,Case3036,injury,GT_CONTEXT,raw,13936,6037,0.8402065391452461,0.7848952457217405,0.43319460390355913,1.8118767838956726
CenterB->CenterC,CenterB,CenterC,Case3037,injury,GT_CONTEXT,raw,10663,4992,0.9781005277638368,0.9762331628760527,0.46816093031979744,2.0852512451416967
CenterB->CenterC,CenterB,CenterC,Case3038,injury,GT_CONTEXT,raw,16214,7936,0.5993980550005261,0.6400257995575882,0.48945355865301593,1.3076333561021591
CenterB->CenterC,CenterB,CenterC,Case3039,injury,GT_CONTEXT,raw,14522,6006,0.5424071974682589,0.520015780750375,0.4135793967773034,1.2573541738356555
CenterB->CenterC,CenterB,CenterC,Case3040,injury,GT_CONTEXT,raw,14071,4038,0.8632555656970926,0.7304399235344275,0.2869732073058063,2.545324458656
CenterB->CenterC,CenterB,CenterC,Case3041,injury,GT_CONTEXT,raw,16550,4576,0.7635698478696851,0.7230644054453143,0.27649546827794563,2.615104001337402
CenterB->CenterC,CenterB,CenterC,Case3042,injury,GT_CONTEXT,raw,17129,9222,0.888005288764472,0.9163429937029128,0.5383851946990484,1.7020211601753625
CenterB->CenterC,CenterB,CenterC,Case3043,injury,GT_CONTEXT,raw,14554,4994,0.6670750088390588,0.6791607078004461,0.3431359076542531,1.9792761196090696
CenterB->CenterC,CenterB,CenterC,Case3044,injury,GT_CONTEXT,raw,16622,7945,0.6678488655838265,0.6986655681894818,0.4779809890506558,1.4617015826866666
CenterB->CenterC,CenterB,CenterC,Case3045,injury,GT_CONTEXT,raw,15708,5252,0.8813284267850598,0.8546000716099924,0.3343519225872167,2.5559897038937094
CenterC->CenterB,CenterC,CenterB,Case2001,injury,GT_CONTEXT,raw,12674,6770,0.8262893644446045,0.8579468858662513,0.5341644311188259,1.6061475378831418
CenterC->CenterB,CenterC,CenterB,Case2002,injury,GT_CONTEXT,raw,10802,7654,0.8953821224105192,0.9475457023306244,0.7085724865765599,1.337260083168984
CenterC->CenterB,CenterC,CenterB,Case2003,injury,GT_CONTEXT,raw,13652,8566,0.8465099334179178,0.9085741943988088,0.6274538529153237,1.448033493104429
CenterC->CenterB,CenterC,CenterB,Case2004,injury,GT_CONTEXT,raw,18570,11748,0.7641921273150707,0.8704622973693352,0.6326332794830372,1.3759350410409052
CenterC->CenterB,CenterC,CenterB,Case2005,injury,GT_CONTEXT,raw,12466,7038,0.8708272368360158,0.8993703417420083,0.5645756457564576,1.5930023700136224
CenterC->CenterB,CenterC,CenterB,Case2006,injury,GT_CONTEXT,raw,12822,8900,0.760989577663311,0.8404964651280012,0.6941194821400718,1.2108815366147452
CenterC->CenterB,CenterC,CenterB,Case2007,injury,GT_CONTEXT,raw,12178,9220,0.786826635808037,0.9220773365080859,0.7571029725734932,1.217902147938771
CenterC->CenterB,CenterC,CenterB,Case2008,injury,GT_CONTEXT,raw,11694,8828,0.725912697371271,0.8791272085519402,0.7549170514793911,1.1645348410519243
CenterC->CenterB,CenterC,CenterB,Case2009,injury,GT_CONTEXT,raw,7422,5460,0.758247732559659,0.8918892289670506,0.7356507679870655,1.2123812925629027
CenterC->CenterB,CenterC,CenterB,Case2010,injury,GT_CONTEXT,raw,13910,5836,0.8970759762804069,0.8983321610080228,0.41955427749820273,2.141158389242906
CenterC->CenterB,CenterC,CenterB,Case2011,injury,GT_CONTEXT,raw,21178,12960,0.7910273744174936,0.8474980490387999,0.6119558031919917,1.3849007471098536
CenterC->CenterB,CenterC,CenterB,Case2012,injury,GT_CONTEXT,raw,1592,847,0.676278693850384,0.7301925106840848,0.532035175879397,1.3724515667167214
CenterC->CenterB,CenterC,CenterB,Case2013,injury,GT_CONTEXT,raw,31650,7812,0.6471390754292274,0.5411739042857012,0.24682464454976302,2.19254404386104
CenterC->CenterB,CenterC,CenterB,Case2014,injury,GT_CONTEXT,raw,12998,6370,0.8796415757705525,0.8976744667752499,0.4900753962148023,1.8317068632880216
CenterC->CenterB,CenterC,CenterB,Case2015,injury,GT_CONTEXT,raw,15312,9146,0.8635708089032361,0.903681601246866,0.5973092998955067,1.5129206951992142
CenterC->CenterB,CenterC,CenterB,Case2016,injury,GT_CONTEXT,raw,17126,9420,0.6821343062427436,0.7963871679886673,0.5500408735256336,1.447869069954768
CenterC->CenterB,CenterC,CenterB,Case2017,injury,GT_CONTEXT,raw,21108,10136,0.8895767830922711,0.8896986495559949,0.48019708167519426,1.8527781269561898
CenterC->CenterB,CenterC,CenterB,Case2018,injury,GT_CONTEXT,raw,26982,11342,0.5941322477485623,0.597634776650166,0.420354310280928,1.4217405698796313
CenterC->CenterB,CenterC,CenterB,Case2019,injury,GT_CONTEXT,raw,9238,4428,0.8294406977333807,0.8339511318605219,0.47932452911885687,1.7398465573910349
CenterC->CenterB,CenterC,CenterB,Case2020,injury,GT_CONTEXT,raw,9026,5290,0.8722687953109377,0.9173621431817254,0.5860846443607357,1.5652383184042065
CenterC->CenterB,CenterC,CenterB,Case2021,injury,GT_CONTEXT,raw,15420,5272,0.925770672947808,0.8196913171077208,0.34189364461738003,2.3975038144539176
CenterC->CenterB,CenterC,CenterB,Case2022,injury,GT_CONTEXT,raw,17308,7920,0.8510686326408524,0.836741568892351,0.4575918650335105,1.828576145756163
CenterC->CenterB,CenterC,CenterB,Case2023,injury,GT_CONTEXT,raw,13040,5378,0.7501214621981004,0.7456338876308387,0.4124233128834356,1.8079334129241609
CenterC->CenterB,CenterC,CenterB,Case2024,injury,GT_CONTEXT,raw,13722,6936,0.8638023836985775,0.8925271742586501,0.5054656755574989,1.765752290250461
CenterC->CenterB,CenterC,CenterB,Case2025,injury,GT_CONTEXT,raw,12746,6376,0.8953447878524058,0.9181262465726686,0.5002353679585753,1.8353885098518246
CenterC->CenterB,CenterC,CenterB,Case2026,injury,GT_CONTEXT,raw,10782,6526,0.7417472245200805,0.8447547875979086,0.6052680393248006,1.3956705669446292
CenterC->CenterB,CenterC,CenterB,Case2027,injury,GT_CONTEXT,raw,14016,6256,0.8281748902496902,0.8223345701309731,0.4463470319634703,1.8423659422883183
CenterC->CenterB,CenterC,CenterB,Case2028,injury,GT_CONTEXT,raw,11046,3900,0.8362141990857357,0.7814510739417919,0.35306898424769145,2.2133098878874446
CenterC->CenterB,CenterC,CenterB,Case2029,injury,GT_CONTEXT,raw,11742,4000,0.9380674244381297,0.9108025284339586,0.340657468915006,2.6736608222178853
CenterC->CenterB,CenterC,CenterB,Case2030,injury,GT_CONTEXT,raw,6694,2642,0.8065556546126698,0.7948527546139067,0.39468180460113533,2.013907774180731
CenterC->CenterB,CenterC,CenterB,Case2031,injury,GT_CONTEXT,raw,10702,3890,0.7404794502971469,0.5974189550945825,0.3634834610353205,1.6435932281291061
CenterC->CenterB,CenterC,CenterB,Case2032,injury,GT_CONTEXT,raw,11616,3748,0.7816975018433827,0.6446064807202543,0.3226584022038568,1.9977985272269139
CenterC->CenterB,CenterC,CenterB,Case2033,injury,GT_CONTEXT,raw,15104,4036,0.9017350352071687,0.7964509004993335,0.2672139830508475,2.9805734393314998
CenterC->CenterB,CenterC,CenterB,Case2034,injury,GT_CONTEXT,raw,10286,3130,0.8091735615413326,0.7446755767286742,0.30429710285825395,2.447199035856595
CenterC->CenterB,CenterC,CenterB,Case2035,injury,GT_CONTEXT,raw,10756,4748,0.8794555167667485,0.9009212407647506,0.4414280401636296,2.040924360923685
CenterB->CenterC,CenterB,CenterC,Case3001,injury,GT_CONTEXT,rank_composite,11313,4441,0.7303470033571711,0.6546171146101573,0.39255723503933526,1.6675711365874148
CenterB->CenterC,CenterB,CenterC,Case3002,injury,GT_CONTEXT,rank_composite,17796,10959,0.767056056652074,0.8303293503479513,0.6158125421443021,1.348347579048466
CenterB->CenterC,CenterB,CenterC,Case3003,injury,GT_CONTEXT,rank_composite,7162,1839,0.9246109688255089,0.7951759652956102,0.2567718514381458,3.096819066583556
CenterB->CenterC,CenterB,CenterC,Case3004,injury,GT_CONTEXT,rank_composite,13380,3771,0.8974028232338425,0.7475219041662533,0.28183856502242155,2.6523052446949
CenterB->CenterC,CenterB,CenterC,Case3005,injury,GT_CONTEXT,rank_composite,15678,5490,0.7982126906686177,0.7123412361313902,0.35017221584385766,2.0342597267883304
CenterB->CenterC,CenterB,CenterC,Case3006,injury,GT_CONTEXT,rank_composite,11735,2150,0.8490399970884741,0.4851096210756596,0.1832126118449084,2.647796001545519
CenterB->CenterC,CenterB,CenterC,Case3007,injury,GT_CONTEXT,rank_composite,17660,6282,0.6435590749173338,0.5354382954583415,0.35571913929784826,1.5052276819156816
CenterB->CenterC,CenterB,CenterC,Case3008,injury,GT_CONTEXT,rank_composite,21552,11923,0.6196716691302162,0.7092023165186241,0.5532201187824796,1.2819532270074132
CenterB->CenterC,CenterB,CenterC,Case3009,injury,GT_CONTEXT,rank_composite,12926,1499,0.9275673003436905,0.5714590053145483,0.1159678168033421,4.927737893726385
CenterB->CenterC,CenterB,CenterC,Case3010,injury,GT_CONTEXT,rank_composite,11617,3951,0.9367874780699625,0.8583152044380054,0.3401050185073599,2.5236769754381947
CenterB->CenterC,CenterB,CenterC,Case3011,injury,GT_CONTEXT,rank_composite,10576,4881,0.6000497170677939,0.5905499533418741,0.46151664145234494,1.279585393678275
CenterB->CenterC,CenterB,CenterC,Case3012,injury,GT_CONTEXT,rank_composite,13935,5488,0.8206167870249792,0.7396471149458581,0.3938284894151417,1.8780944873853014
CenterB->CenterC,CenterB,CenterC,Case3013,injury,GT_CONTEXT,rank_composite,15228,5491,0.780729002299729,0.7267593154858806,0.3605857630680326,2.0154964225494427
CenterB->CenterC,CenterB,CenterC,Case3014,injury,GT_CONTEXT,rank_composite,14154,5213,0.8860075384311155,0.7404180955132117,0.3683057792850078,2.0103352625923647
CenterB->CenterC,CenterB,CenterC,Case3015,injury,GT_CONTEXT,rank_composite,20857,5707,0.7511831512571268,0.5439639280936513,0.2736251618161768,1.98798942496045
CenterB->CenterC,CenterB,CenterC,Case3016,injury,GT_CONTEXT,rank_composite,10934,4245,0.9025167103630402,0.8363324702061656,0.38823852204133896,2.154171785449756
CenterB->CenterC,CenterB,CenterC,Case3017,injury,GT_CONTEXT,rank_composite,15682,3860,0.8579989402387574,0.7148146152057049,0.24614207371508737,2.904073263123281
CenterB->CenterC,CenterB,CenterC,Case3018,injury,GT_CONTEXT,rank_composite,11122,2097,0.8770906862065184,0.6205616284708522,0.18854522567883475,3.29131446440287
CenterB->CenterC,CenterB,CenterC,Case3019,injury,GT_CONTEXT,rank_composite,17624,5109,0.8269414342249078,0.6994777516381147,0.2898887880163413,2.412917575821126
CenterB->CenterC,CenterB,CenterC,Case3020,injury,GT_CONTEXT,rank_composite,16950,7005,0.7238216471822719,0.693051477095047,0.41327433628318583,1.6769768075319125
CenterB->CenterC,CenterB,CenterC,Case3021,injury,GT_CONTEXT,rank_composite,14613,8079,0.8818975707935862,0.899076317604167,0.5528638883186204,1.626216391774934
CenterB->CenterC,CenterB,CenterC,Case3022,injury,GT_CONTEXT,rank_composite,15458,4483,0.9092150604892084,0.8163473715794726,0.29001164445594513,2.814877909854001
CenterB->CenterC,CenterB,CenterC,Case3023,injury,GT_CONTEXT,rank_composite,12957,3477,0.8106176331747262,0.6954486564107036,0.26834915489696687,2.591581317547739
CenterB->CenterC,CenterB,CenterC,Case3024,injury,GT_CONTEXT,rank_composite,12957,6069,0.8719726293195422,0.8369802967452876,0.4683954619124797,1.786909491667275
CenterB->CenterC,CenterB,CenterC,Case3025,injury,GT_CONTEXT,rank_composite,15583,8683,0.663083219417586,0.744691990910439,0.5572097798883399,1.3364661170514074
CenterB->CenterC,CenterB,CenterC,Case3026,injury,GT_CONTEXT,rank_composite,12275,4860,0.906109349028357,0.8407222652241579,0.3959266802443992,2.1234291781124566
CenterB->CenterC,CenterB,CenterC,Case3027,injury,GT_CONTEXT,rank_composite,19738,7370,0.8597644641662907,0.8054998517399532,0.3733914277029081,2.1572531985947347
CenterB->CenterC,CenterB,CenterC,Case3028,injury,GT_CONTEXT,rank_composite,16097,7925,0.6701508420690176,0.7020786431713477,0.49232776293719327,1.4260391065147235
CenterB->CenterC,CenterB,CenterC,Case3029,injury,GT_CONTEXT,rank_composite,9266,4060,0.9262177120374558,0.8913778816571493,0.43816101877832936,2.0343614412401836
CenterB->CenterC,CenterB,CenterC,Case3030,injury,GT_CONTEXT,rank_composite,17345,11189,0.8283318150292764,0.9030130818955426,0.6450850389161141,1.3998357230742862
CenterB->CenterC,CenterB,CenterC,Case3031,injury,GT_CONTEXT,rank_composite,14898,4045,0.9184216493773345,0.8239344366893019,0.27151295475902804,3.034604508726136
CenterB->CenterC,CenterB,CenterC,Case3032,injury,GT_CONTEXT,rank_composite,14840,3570,0.9560181339616591,0.8804013833142512,0.24056603773584906,3.6597077110317895
CenterB->CenterC,CenterB,CenterC,Case3033,injury,GT_CONTEXT,rank_composite,16326,6212,0.845648595069651,0.7264498956932034,0.38049736616440033,1.9092113646309141
CenterB->CenterC,CenterB,CenterC,Case3034,injury,GT_CONTEXT,rank_composite,17646,6075,0.7583357144101919,0.6804484540977538,0.34427065623937436,1.9764927441990063
CenterB->CenterC,CenterB,CenterC,Case3035,injury,GT_CONTEXT,rank_composite,15814,5077,0.8153113377448227,0.7713563596554344,0.3210446439863412,2.4026451588715854
CenterB->CenterC,CenterB,CenterC,Case3036,injury,GT_CONTEXT,rank_composite,13936,6037,0.8672266895814419,0.7791088223854548,0.43319460390355913,1.7985192229192808
CenterB->CenterC,CenterB,CenterC,Case3037,injury,GT_CONTEXT,rank_composite,10663,4992,0.9700504407828403,0.9635506861501949,0.46816093031979744,2.0581612512859633
CenterB->CenterC,CenterB,CenterC,Case3038,injury,GT_CONTEXT,rank_composite,16214,7936,0.6528162117427461,0.6417248512202094,0.48945355865301593,1.3111046796477412
CenterB->CenterC,CenterB,CenterC,Case3039,injury,GT_CONTEXT,rank_composite,14522,6006,0.6112243987420126,0.5530149009198413,0.4135793967773034,1.3371432552710516
CenterB->CenterC,CenterB,CenterC,Case3040,injury,GT_CONTEXT,rank_composite,14071,4038,0.9195510437152246,0.8059591764171081,0.2869732073058063,2.8084823108878476
CenterB->CenterC,CenterB,CenterC,Case3041,injury,GT_CONTEXT,rank_composite,16550,4576,0.8775255952290568,0.806014549575089,0.27649546827794563,2.915109439568995
CenterB->CenterC,CenterB,CenterC,Case3042,injury,GT_CONTEXT,rank_composite,17129,9222,0.9357495233641725,0.9346067404355994,0.5383851946990484,1.735944356638623
CenterB->CenterC,CenterB,CenterC,Case3043,injury,GT_CONTEXT,rank_composite,14554,4994,0.7590610196671151,0.7031656969335108,0.3431359076542531,2.0492337911834837
CenterB->CenterC,CenterB,CenterC,Case3044,injury,GT_CONTEXT,rank_composite,16622,7945,0.7814955634902947,0.7622028061007741,0.4779809890506558,1.5946299613602348
CenterB->CenterC,CenterB,CenterC,Case3045,injury,GT_CONTEXT,rank_composite,15708,5252,0.9271642281790418,0.8904734110175122,0.3343519225872167,2.663281862197845
CenterC->CenterB,CenterC,CenterB,Case2001,injury,GT_CONTEXT,rank_composite,12674,6770,0.8563392417528312,0.872963318175404,0.5341644311188259,1.6342595412932157
CenterC->CenterB,CenterC,CenterB,Case2002,injury,GT_CONTEXT,rank_composite,10802,7654,0.9006625581162934,0.9529469194877125,0.7085724865765599,1.3448827572911248
CenterC->CenterB,CenterC,CenterB,Case2003,injury,GT_CONTEXT,rank_composite,13652,8566,0.8291392255860879,0.8936841165764022,0.6274538529153237,1.4243025402172593
CenterC->CenterB,CenterC,CenterB,Case2004,injury,GT_CONTEXT,rank_composite,18570,11748,0.7768083581059775,0.864280943898396,0.6326332794830372,1.3661642090733073
CenterC->CenterB,CenterC,CenterB,Case2005,injury,GT_CONTEXT,rank_composite,12466,7038,0.8505538310504319,0.8887445664877711,0.5645756457564576,1.5741815524064442
CenterC->CenterB,CenterC,CenterB,Case2006,injury,GT_CONTEXT,rank_composite,12822,8900,0.8106310985566869,0.9143631258382949,0.6941194821400718,1.3172993257863614
CenterC->CenterB,CenterC,CenterB,Case2007,injury,GT_CONTEXT,rank_composite,12178,9220,0.8227763526683768,0.9371296192962832,0.7571029725734932,1.2377835687407956
CenterC->CenterB,CenterC,CenterB,Case2008,injury,GT_CONTEXT,rank_composite,11694,8828,0.837091214561547,0.9395776610087396,0.7549170514793911,1.244610463053489
CenterC->CenterB,CenterC,CenterB,Case2009,injury,GT_CONTEXT,rank_composite,7422,5460,0.7382231258378047,0.8568530501792957,0.7356507679870655,1.1647551901887787
CenterC->CenterB,CenterC,CenterB,Case2010,injury,GT_CONTEXT,rank_composite,13910,5836,0.8816469207126745,0.864156108316711,0.41955427749820273,2.0597003883970957
CenterC->CenterB,CenterC,CenterB,Case2011,injury,GT_CONTEXT,rank_composite,21178,12960,0.8200028956310899,0.8849059649396505,0.6119558031919917,1.4460292072138825
CenterC->CenterB,CenterC,CenterB,Case2012,injury,GT_CONTEXT,rank_composite,1592,847,0.6751772937251888,0.663681350282122,0.532035175879397,1.2474388543673416
CenterC->CenterB,CenterC,CenterB,Case2013,injury,GT_CONTEXT,rank_composite,31650,7812,0.6142297575540514,0.3526323344239202,0.24682464454976302,1.4286755484532867
CenterC->CenterB,CenterC,CenterB,Case2014,injury,GT_CONTEXT,rank_composite,12998,6370,0.883284723294638,0.901437348537446,0.4900753962148023,1.8393850323845717
CenterC->CenterB,CenterC,CenterB,Case2015,injury,GT_CONTEXT,rank_composite,15312,9146,0.8748460037653494,0.9185215147589506,0.5973092998955067,1.5377653000206706
CenterC->CenterB,CenterC,CenterB,Case2016,injury,GT_CONTEXT,rank_composite,17126,9420,0.6984720043333481,0.7751786817253201,0.5500408735256336,1.4093110512980713
CenterC->CenterB,CenterC,CenterB,Case2017,injury,GT_CONTEXT,rank_composite,21108,10136,0.8300588122568432,0.8539536351500328,0.48019708167519426,1.7783399102946813
CenterC->CenterB,CenterC,CenterB,Case2018,injury,GT_CONTEXT,rank_composite,26982,11342,0.7047929498173731,0.6759347067422166,0.420354310280928,1.6080118371820216
CenterC->CenterB,CenterC,CenterB,Case2019,injury,GT_CONTEXT,rank_composite,9238,4428,0.8617993227749325,0.8725361183966043,0.47932452911885687,1.8203452262303141
CenterC->CenterB,CenterC,CenterB,Case2020,injury,GT_CONTEXT,rank_composite,9026,5290,0.8669002461110009,0.9141332683080168,0.5860846443607357,1.5597290887992739
CenterC->CenterB,CenterC,CenterB,Case2021,injury,GT_CONTEXT,rank_composite,15420,5272,0.8613162897762582,0.7716955527549181,0.34189364461738003,2.2571216660623743
CenterC->CenterB,CenterC,CenterB,Case2022,injury,GT_CONTEXT,rank_composite,17308,7920,0.8355632512814555,0.8352216906044523,0.4575918650335105,1.8252546743663964
CenterC->CenterB,CenterC,CenterB,Case2023,injury,GT_CONTEXT,rank_composite,13040,5378,0.7794835228337769,0.7567316817910821,0.4124233128834356,1.8348421588984214
CenterC->CenterB,CenterC,CenterB,Case2024,injury,GT_CONTEXT,rank_composite,13722,6936,0.8648622613692414,0.893132865797387,0.5054656755574989,1.7669505744624778
CenterC->CenterB,CenterC,CenterB,Case2025,injury,GT_CONTEXT,rank_composite,12746,6376,0.8866629225766169,0.9078499367728983,0.5002353679585753,1.8148455605563616
CenterC->CenterB,CenterC,CenterB,Case2026,injury,GT_CONTEXT,rank_composite,10782,6526,0.8190343383550817,0.890251617937937,0.6052680393248006,1.470838636930254
CenterC->CenterB,CenterC,CenterB,Case2027,injury,GT_CONTEXT,rank_composite,14016,6256,0.8011423672449707,0.7346133181965817,0.4463470319634703,1.645834441790807
CenterC->CenterB,CenterC,CenterB,Case2028,injury,GT_CONTEXT,rank_composite,11046,3900,0.8347629658334949,0.7555280332981148,0.35306898424769145,2.139887860464353
CenterC->CenterB,CenterC,CenterB,Case2029,injury,GT_CONTEXT,rank_composite,11742,4000,0.9043956342030484,0.8577111151412076,0.340657468915006,2.517810978497015
CenterC->CenterB,CenterC,CenterB,Case2030,injury,GT_CONTEXT,rank_composite,6694,2642,0.8193911586917386,0.8135490342234403,0.39468180460113533,2.061278287317074
CenterC->CenterB,CenterC,CenterB,Case2031,injury,GT_CONTEXT,rank_composite,10702,3890,0.7880136293581417,0.7603460009882868,0.3634834610353205,2.0918310803538933
CenterC->CenterB,CenterC,CenterB,Case2032,injury,GT_CONTEXT,rank_composite,11616,3748,0.8037529861715098,0.6723721119390467,0.3226584022038568,2.0838512412710686
CenterC->CenterB,CenterC,CenterB,Case2033,injury,GT_CONTEXT,rank_composite,15104,4036,0.8407589509735833,0.668494211261206,0.2672139830508475,2.5017186736593793
CenterC->CenterB,CenterC,CenterB,Case2034,injury,GT_CONTEXT,rank_composite,10286,3130,0.8058302691099495,0.6746461957659647,0.30429710285825395,2.2170641436577356
CenterC->CenterB,CenterC,CenterB,Case2035,injury,GT_CONTEXT,rank_composite,10756,4748,0.853081106685049,0.8478589462385258,0.4414280401636296,1.9207183710491962
CenterB->CenterC,CenterB,CenterC,Case3001,injury,DEPLOYABLE_CONTEXT,raw,11313,4441,0.7147152328852299,0.6301142021246455,0.39255723503933526,1.6051524360810887
CenterB->CenterC,CenterB,CenterC,Case3002,injury,DEPLOYABLE_CONTEXT,raw,17796,10959,0.7407795297704558,0.7931032442125695,0.6158125421443021,1.2878971926276928
CenterB->CenterC,CenterB,CenterC,Case3003,injury,DEPLOYABLE_CONTEXT,raw,7162,1839,0.9232861139910451,0.8622171969678057,0.2567718514381458,3.357911671932259
CenterB->CenterC,CenterB,CenterC,Case3004,injury,DEPLOYABLE_CONTEXT,raw,13380,3771,0.8799215322835408,0.7218690563191043,0.28183856502242155,2.561285593622279
CenterB->CenterC,CenterB,CenterC,Case3005,injury,DEPLOYABLE_CONTEXT,raw,15678,5490,0.7786053881025786,0.7318492585568477,0.35017221584385766,2.089969521977096
