variant,model_variant,step,stage,loss,evidence_loss,final_loss,scar_proposal_loss,edema_proposal_loss,proposal_margin_loss,scar_component_ranking_loss,edema_component_ranking_loss,component_proposal_ranking_loss,roi_cover_loss,roi_remote_loss,semantic_retrieval_loss,baseline_preservation_loss,baseline_preserve_voxels,baseline_preserve_gate_mean,proposal_weight,refine_weight,edema_supervised_batch_fraction,anchor_present_batch_fraction,component_present_batch_fraction,baseline_gate_mean,baseline_residual_abs_mean,baseline_gate_status,local_refinement_status,anatomy_roi_prior_status,encoder_profile,encoder_scale_channels,p_union_mean,p_lv_mean,p_rv_mean,union_distance_mean,lv_distance_mean,rv_distance_mean,scar_anatomy_soft_gate_mean,edema_anatomy_soft_gate_mean,empty_union_fallback_fraction,prototype_source_scar,prototype_source_edema,batch_cases,elapsed_seconds
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,1600,proposal_dictionary,1.5523968935012817,1.1720484495162964,1.4225302934646606,0.5232054591178894,0.3073972761631012,0.07305843383073807,-0.0,0.0,0.0,0.4707198739051819,0.0007648977334611118,0.004424726590514183,1.9760638679144904e-05,53391.0,7.79854817665182e-05,0.44999998807907104,0.20000000298023224,1.0,1.0,0.5,1.589573366800323e-05,6.274790939642116e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.20915547013282776,0.0668141096830368,0.04644367843866348,0.6160785555839539,0.8255317807197571,0.8498111367225647,0.18766695261001587,0.18396779894828796,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case2001,Case3032",570.501421682944
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,1650,proposal_dictionary,1.3155986070632935,0.800722062587738,1.5882716178894043,0.21730969846248627,0.10254533588886261,0.1488703191280365,5.221391677856445,2.7239558696746826,3.9726738929748535,0.27018028497695923,0.0017482632538303733,0.002616690006107092,2.7772510293289088e-05,154871.0,0.00010896998719545081,0.44999998807907104,0.20000000298023224,0.5,1.0,1.0,2.4126544303726405e-05,9.510271047474816e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.2812938690185547,0.1310618370771408,0.053808629512786865,0.570797860622406,0.7698500156402588,0.8650385141372681,0.25758814811706543,0.15055058896541595,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case2004,Case1004",588.0297816899838
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,1700,proposal_dictionary,0.8977323174476624,0.6621662378311157,0.6863061189651489,0.3877882957458496,-0.0,0.2972070872783661,0.7624897956848145,-0.0,0.3812448978424072,0.2583177089691162,0.0003943225892726332,0.0022012116387486458,6.3628986026742496e-06,63518.0,2.4944461983977817e-05,0.44999998807907104,0.20000000298023224,0.0,0.5,0.5,3.9175597521534655e-06,1.5561385225737467e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.04210249334573746,0.014120690524578094,0.008223876357078552,0.9169355630874634,0.970943033695221,0.9817907810211182,0.0369708314538002,0.0,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case8001,Case5001",605.2347512519918
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,1750,proposal_dictionary,1.4234018325805664,1.043618083000183,1.766310214996338,0.32732996344566345,0.09449377655982971,0.127277672290802,0.0,3.9668190479278564,1.9834095239639282,0.28053009510040283,0.0011614691466093063,0.0032151085324585438,1.2314490959397517e-05,113860.0,4.738706411444582e-05,0.44999998807907104,0.20000000298023224,0.5,1.0,1.0,1.2009228157694452e-05,4.740312215290032e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.24673108756542206,0.10278776288032532,0.06469683349132538,0.5896236300468445,0.7992503046989441,0.8334921598434448,0.2186645269393921,0.15407870709896088,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case7006,Case2004",622.915442745958
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,1800,proposal_dictionary,0.8351044654846191,0.5833783149719238,1.4558345079421997,0.15191078186035156,0.14861425757408142,0.11852487921714783,0.0,2.351569890975952,1.175784945487976,0.34875595569610596,0.0022172732278704643,0.0035771571565419436,2.0348104953882284e-05,50439.0,8.050363248912618e-05,0.44999998807907104,0.20000000298023224,1.0,0.5,0.5,1.991039971471764e-05,7.900749187683687e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.23543193936347961,0.07429982721805573,0.047289639711380005,0.5478966236114502,0.815102219581604,0.8656188249588013,0.21281373500823975,0.21003882586956024,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case2004,Case3001",640.9398504879791
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,1800,proposal_dictionary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.2564951539971
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,1850,proposal_dictionary,0.7565494775772095,0.5754722356796265,1.4470651149749756,0.15977373719215393,0.1503426432609558,0.10265450179576874,0.0,0.7174474000930786,0.3587237000465393,0.34285131096839905,0.005062486510723829,0.003658725880086422,8.098248144960962e-06,53329.0,3.207607369404286e-05,0.44999998807907104,0.20000000298023224,1.0,0.5,0.5,1.489092937845271e-05,5.9183454141020775e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.2405598908662796,0.08256090432405472,0.07697909325361252,0.5364125370979309,0.8220164179801941,0.7629871964454651,0.2069150060415268,0.2032424807548523,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case2001,Case2004",660.1622674139799
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,1900,proposal_dictionary,0.6462116837501526,0.4455104470252991,1.9895836114883423,0.18638509511947632,0.16550202667713165,0.11860322207212448,0.0,0.7039189338684082,0.3519594669342041,0.3122711479663849,0.0020294045098125935,0.004424765706062317,1.3626494364871178e-05,74265.0,5.3461546485777944e-05,0.44999998807907104,0.20000000298023224,1.0,1.0,1.0,2.0038403818034567e-05,7.903558434918523e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.4191790819168091,0.13408689200878143,0.12757007777690887,0.3356464207172394,0.7143038511276245,0.6621941328048706,0.3505636751651764,0.3435918688774109,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case2001,Case3008",678.0518006599741
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,1950,proposal_dictionary,1.3316919803619385,1.063663125038147,1.7398362159729004,0.5136204361915588,0.06786485761404037,0.07066481560468674,-0.0,0.0,0.0,0.35084593296051025,0.0018060700967907906,0.0032200387213379145,6.581001343874959e-06,70077.0,2.5555789761710912e-05,0.44999998807907104,0.20000000298023224,0.5,1.0,1.0,1.1456880201876629e-05,4.5265293010743335e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.20512302219867706,0.057979099452495575,0.0661744624376297,0.5494767427444458,0.8372383117675781,0.7612622380256653,0.202057346701622,0.1381434053182602,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3032,Case5001",695.0665612779558
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2000,proposal_dictionary,1.0640541315078735,0.6815652251243591,1.2784217596054077,0.188768208026886,0.08331312239170074,0.11065853387117386,5.557580471038818,0.0,2.778790235519409,0.27782952785491943,0.0030635418370366096,0.002640897873789072,1.863570651039481e-05,147216.0,7.258244295371696e-05,0.44999998807907104,0.20000000298023224,0.5,1.0,1.0,1.4009531696501654e-05,5.4933119827182963e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.27459099888801575,0.10942162573337555,0.06526065617799759,0.5073357224464417,0.7896384000778198,0.8042710423469543,0.27104443311691284,0.16904209554195404,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3001,Case1028",713.0015277909697
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2050,proposal_dictionary,1.057036280632019,0.8895819783210754,1.3613358736038208,0.21691758930683136,0.12205517292022705,0.16418887674808502,0.0030794143676757812,0.0,0.0015397071838378906,0.3399094343185425,0.004438253119587898,0.0021457578986883163,9.26985012483783e-06,104939.0,3.559465767466463e-05,0.44999998807907104,0.20000000298023224,0.5,0.5,0.5,9.538777703710366e-06,3.783354986808263e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.2493932694196701,0.08879762887954712,0.0607350654900074,0.5350737571716309,0.805745542049408,0.8170971274375916,0.2171371579170227,0.12817157804965973,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case1004,Case3001",731.1743729989976
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2100,proposal_dictionary,1.9338327646255493,1.5936973094940186,1.587038516998291,0.5005422830581665,0.25460654497146606,0.003535068826749921,-0.0,-0.0,-0.0,0.3763834834098816,0.002711786888539791,0.0033169216476380825,3.6098472264711745e-06,128427.0,1.4039682355360128e-05,0.44999998807907104,0.20000000298023224,0.5,1.0,0.0,6.339782430586638e-06,2.5199924493790604e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.12221459299325943,0.04978106543421745,0.031171979382634163,0.7646842002868652,0.8906179666519165,0.9148553013801575,0.11577527970075607,0.03379196673631668,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case7006,Case3001",749.4312809999683
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2100,proposal_dictionary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.696717548999
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2150,proposal_dictionary,0.786487340927124,0.6128144264221191,1.6354501247406006,0.3124365508556366,0.05535254254937172,0.09073985368013382,0.0,0.0,0.0,0.3199676275253296,0.0019303784938529134,0.0032307046931236982,1.229995450557908e-05,24295.0,4.8301353672286496e-05,0.44999998807907104,0.20000000298023224,0.5,0.5,0.5,1.1450578313088045e-05,4.527024066192098e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.39596620202064514,0.12892180681228638,0.09574035555124283,0.3410743474960327,0.7011805772781372,0.6957134008407593,0.3208830952644348,0.1766267567873001,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3032,Case2004",768.1685692559695
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2200,proposal_dictionary,0.8089558482170105,0.6052314639091492,1.5014368295669556,0.31502440571784973,0.09576204419136047,0.1131698489189148,0.0,0.1929863691329956,0.0964931845664978,0.28181201219558716,0.0007218586397357285,0.0025649559684097767,7.63147181714885e-06,82896.0,3.0045774110476486e-05,0.44999998807907104,0.20000000298023224,0.5,1.0,0.5,8.06335356173804e-06,3.154293153784238e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.15827807784080505,0.05794353783130646,0.03944282978773117,0.7368000149726868,0.8800724148750305,0.9003534913063049,0.14460965991020203,0.13532985746860504,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case8028,Case2004",785.2599461519858
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2250,proposal_dictionary,1.2381268739700317,0.923245906829834,1.7781360149383545,0.3142501413822174,0.35011377930641174,0.11347442120313644,0.0,0.1267557144165039,0.06337785720825195,0.3964657783508301,0.0027523215394467115,0.0043347980827093124,5.126385985931847e-06,79850.0,2.027807386184577e-05,0.44999998807907104,0.20000000298023224,1.0,1.0,0.5,1.1690231985994615e-05,4.625811197911389e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.21417386829853058,0.07083535939455032,0.07549184560775757,0.5879015326499939,0.8256190419197083,0.7858685255050659,0.2004147619009018,0.20154204964637756,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case2001,Case3008",803.1170432889485
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2300,proposal_dictionary,0.9302405118942261,0.7039530277252197,0.6994109153747559,0.5017347931861877,-0.0,0.00562851270660758,-0.0,-0.0,-0.0,0.250066339969635,0.00010730185749707744,0.002781188813969493,2.1855669274373213e-06,105343.0,8.653793884150218e-06,0.44999998807907104,0.20000000298023224,0.0,1.0,0.5,1.7278655377594987e-06,6.826772278145654e-06,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.030344994738698006,0.009956485591828823,0.006461366545408964,0.9378459453582764,0.978829562664032,0.9856788516044617,0.028389791026711464,0.0,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case8028,Case5001",820.8121371069574
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2350,proposal_dictionary,1.5337481498718262,1.1685887575149536,1.334423542022705,0.5091601014137268,0.28801843523979187,0.07142609357833862,-0.0,0.0,0.0,0.4670167565345764,0.0005524453008547425,0.004400696139782667,7.1350641519529745e-06,52291.0,2.8286543965805322e-05,0.44999998807907104,0.20000000298023224,1.0,1.0,0.5,1.070008693204727e-05,4.23457968281582e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.18013571202754974,0.04966428130865097,0.05186682194471359,0.6586864590644836,0.8705096244812012,0.8418773412704468,0.16225972771644592,0.16121716797351837,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3032,Case3032",838.8991692119744
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2400,proposal_dictionary,0.8307819366455078,0.6548960208892822,1.8382935523986816,0.31567785143852234,0.05741747096180916,0.08880127221345901,0.0,0.0,0.0,0.3195713758468628,0.0014271005056798458,0.0032188291661441326,8.768665793468244e-06,24027.0,3.462249514996074e-05,0.44999998807907104,0.20000000298023224,0.5,0.5,0.5,9.835460332396906e-06,3.897320129908621e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.3703089952468872,0.1093764454126358,0.10365777462720871,0.37428581714630127,0.7489463090896606,0.699709415435791,0.29903146624565125,0.17140358686447144,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case2004,Case3032",856.2596370909596
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2400,proposal_dictionary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.5041990889586
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2450,proposal_dictionary,0.4845965504646301,0.40682724118232727,1.0930633544921875,0.14638583362102509,-0.0,0.13216888904571533,0.0,-0.0,0.0,0.15699565410614014,0.0019535452593117952,0.0027588587254285812,4.812717634194996e-06,71321.0,1.6876932932063937e-05,0.44999998807907104,0.20000000298023224,0.0,0.5,0.5,3.61305887963681e-06,1.4241937606129795e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.24967749416828156,0.1079031303524971,0.041147779673337936,0.5766677856445312,0.788424015045166,0.8680124878883362,0.21091507375240326,0.0,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case1028,Case2004",874.4195007799426
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2500,proposal_dictionary,1.4615892171859741,1.1028859615325928,1.3351951837539673,0.5082747936248779,0.2748918831348419,0.06975426524877548,-0.0,0.0,0.0,0.45925968885421753,0.000988443149253726,0.004355902783572674,3.962064965890022e-06,79002.0,1.5724615877843462e-05,0.44999998807907104,0.20000000298023224,1.0,1.0,0.5,8.275992513517849e-06,3.2610005291644484e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.18467256426811218,0.05598585307598114,0.04810420796275139,0.6335529685020447,0.8499763011932373,0.8467886447906494,0.17618754506111145,0.1763867437839508,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3032,Case2001",891.511876582983
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2550,proposal_dictionary,0.7973113059997559,0.6339981555938721,1.7678191661834717,0.2070937305688858,0.09226775914430618,0.12336514890193939,0.0,0.3888259828090668,0.1944129914045334,0.30279430747032166,0.0006706109270453453,0.002731824293732643,4.976744548912393e-06,110259.0,1.8887578335125e-05,0.44999998807907104,0.20000000298023224,0.5,1.0,1.0,6.109783498686738e-06,2.4014138034544885e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.17070823907852173,0.06056658551096916,0.020668471232056618,0.6462464332580566,0.8259903788566589,0.911832332611084,0.16985969245433807,0.13905011117458344,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3008,Case1004",909.6370680529508
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2600,proposal_dictionary,1.0629750490188599,0.704473614692688,0.7357261180877686,0.41716328263282776,-0.0,0.21917183697223663,3.356717586517334,-0.0,1.678358793258667,0.24096480011940002,0.0008573733502998948,0.0021872883662581444,2.580816953923204e-06,146964.0,1.0108909918926656e-05,0.44999998807907104,0.20000000298023224,0.0,1.0,1.0,1.7801818330553942e-06,7.015588380454574e-06,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.0367213673889637,0.01534714549779892,0.005363202653825283,0.9198706150054932,0.9602572321891785,0.9849774241447449,0.04021071642637253,0.0,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case8001,Case8028",927.4288936859812
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2650,proposal_dictionary,0.7703946232795715,0.6122728586196899,0.9141526222229004,0.3311435580253601,-0.0,0.10118741542100906,0.0,-0.0,0.0,0.20972171425819397,0.00136604905128479,0.0034547322429716587,2.7955004497925984e-06,115313.0,9.893443348119035e-06,0.44999998807907104,0.20000000298023224,0.0,1.0,0.5,2.540052719268715e-06,9.9759135991917e-06,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.1369844228029251,0.0485861599445343,0.0403103344142437,0.6890723705291748,0.8906335830688477,0.8414555191993713,0.1466616541147232,0.0,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case5001,Case6002",945.4597207349725
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2700,proposal_dictionary,1.5407218933105469,1.2212176322937012,1.8943536281585693,0.3034212589263916,0.33886685967445374,0.18802839517593384,0.0,0.30114856362342834,0.15057428181171417,0.4217362403869629,0.001778213307261467,0.0036253873258829117,3.3878072827064898e-06,49526.0,1.3458671674015932e-05,0.44999998807907104,0.20000000298023224,1.0,0.5,0.5,8.145942956616636e-06,3.231163282180205e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.09837731719017029,0.0219712033867836,0.04058380424976349,0.7732427716255188,0.9420170783996582,0.8658126592636108,0.09600778669118881,0.09923022985458374,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3032,Case2004",963.7970294109546
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2700,proposal_dictionary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.1024402709445
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2750,proposal_dictionary,0.61773681640625,0.48203250765800476,1.767040729522705,0.1431078016757965,0.10347878932952881,0.1123901829123497,0.0,0.32499775290489197,0.16249887645244598,0.25343093276023865,0.0022778171114623547,0.002638572361320257,3.872101387969451e-06,124831.0,1.5118531337066088e-05,0.44999998807907104,0.20000000298023224,0.5,1.0,1.0,6.537880381074501e-06,2.575501821411308e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.17729617655277252,0.05349491164088249,0.05592893436551094,0.6594242453575134,0.8735334873199463,0.8354836106300354,0.1709827035665512,0.14449073374271393,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case8001,Case2001",983.2029855569708
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2800,proposal_dictionary,0.5957417488098145,0.45756372809410095,1.5798590183258057,0.13296474516391754,0.104522705078125,0.10732635855674744,0.0,0.48108625411987305,0.24054312705993652,0.2761344015598297,0.001493610441684723,0.002644882770255208,4.102832463104278e-06,124830.0,1.6047279132180847e-05,0.44999998807907104,0.20000000298023224,0.5,1.0,1.0,7.544827440142399e-06,2.976520590891596e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.14833828806877136,0.042643655091524124,0.054415684193372726,0.7001922726631165,0.895756185054779,0.8362905979156494,0.14744393527507782,0.1362655609846115,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case8001,Case2001",1001.387888895988
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2850,proposal_dictionary,0.9518951177597046,0.7427787780761719,1.9157392978668213,0.29987287521362305,0.12480786442756653,0.10103517770767212,0.0,0.19814443588256836,0.09907221794128418,0.2787373661994934,0.0022471328265964985,0.00313262315467,3.3293679280177457e-06,97380.0,1.2575334949360695e-05,0.44999998807907104,0.20000000298023224,0.5,1.0,1.0,7.839281352062244e-06,3.097080116276629e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.20899748802185059,0.06095294654369354,0.0717867761850357,0.5960215330123901,0.8606541156768799,0.8009880185127258,0.19730566442012787,0.15176402032375336,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case5001,Case2001",1018.0985994309885
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2900,proposal_dictionary,0.7786015272140503,0.5925930142402649,1.813793420791626,0.2796337306499481,0.08561049401760101,0.09630591422319412,0.0,0.2884661555290222,0.1442330777645111,0.2897971272468567,0.0006176744936965406,0.002679141005501151,1.2559646620502463e-06,58098.0,4.886151600658195e-06,0.44999998807907104,0.20000000298023224,0.5,1.0,0.5,3.926645149476826e-06,1.556543429614976e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.16161403059959412,0.03976115584373474,0.057521477341651917,0.6746407747268677,0.8821349740028381,0.8206290602684021,0.14785301685333252,0.14108525216579437,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3008,Case8001",1034.7371283149696
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,2950,proposal_dictionary,1.9400190114974976,1.4834296703338623,1.4595301151275635,0.5131818056106567,0.5005201697349548,0.004703500308096409,-0.0,-0.0,-0.0,0.5034454464912415,0.003400803077965975,0.0035862980876117945,1.3776470950688235e-06,27648.0,5.5105870160332415e-06,0.44999998807907104,0.20000000298023224,1.0,0.5,0.0,5.279011020320468e-06,2.1024276065872982e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.11027970165014267,0.01798035390675068,0.04649179056286812,0.6923349499702454,0.940119743347168,0.8218693733215332,0.10917931795120239,0.1129327341914177,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3032,Case3008",1051.517066136992
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,3000,proposal_dictionary,0.7510771751403809,0.5265893340110779,1.9683570861816406,0.1216578334569931,0.10585343837738037,0.11320116370916367,2.467661142349243,0.019431352615356445,1.2435462474822998,0.22098350524902344,0.0027028219774365425,0.002550937235355377,4.477580660022795e-06,141283.0,1.6285541278193705e-05,0.44999998807907104,0.20000000298023224,0.5,1.0,1.0,6.636428679485107e-06,2.6074250854435377e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.2789953649044037,0.1087881326675415,0.08201762288808823,0.5434396862983704,0.7966994643211365,0.7894386053085327,0.2551652491092682,0.15683172643184662,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case2001,Case1028",1068.205226741964
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,3000,proposal_dictionary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.4513360519777
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,3050,proposal_dictionary,0.673505425453186,0.5099070072174072,0.9625838994979858,0.3440095782279968,-0.0,0.09771183133125305,0.0,-0.0,0.0,0.2205405980348587,0.00042162431054748595,0.0031044217757880688,8.940491511566506e-07,55296.0,3.53618202098005e-06,0.44999998807907104,0.20000000298023224,0.0,0.5,0.0,9.787050885279314e-07,3.8505831980728544e-06,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.14439891278743744,0.05182315781712532,0.012963579967617989,0.7223807573318481,0.8550830483436584,0.9414196610450745,0.12072872370481491,0.0,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3008,Case1028",1086.5771583169699
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,3100,proposal_dictionary,0.7128660082817078,0.5360921621322632,2.4467906951904297,0.1188366562128067,0.20521779358386993,0.10302053391933441,0.0,0.4817104935646057,0.24085524678230286,0.35802796483039856,0.0011654339032247663,0.004384311381727457,5.395526841311948e-06,47106.0,2.1076957636978477e-05,0.44999998807907104,0.20000000298023224,1.0,1.0,1.0,6.636720627284376e-06,2.6044008336612023e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.30998384952545166,0.0825781598687172,0.09187927842140198,0.36569955945014954,0.7699182629585266,0.7020332217216492,0.296372652053833,0.29854655265808105,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3008,Case3008",1103.1801166369696
srr_v3_m3_shared_dual_dict_pilot,srr_propref_shared_dual_dict,3150,proposal_dictionary,0.4620848596096039,0.2734864354133606,1.8168879747390747,0.08137618005275726,0.09297405183315277,0.0973275750875473,2.119837760925293,0.13307300209999084,1.1264554262161255,0.26580268144607544,0.00203279429115355,0.004240010399371386,3.636254632510827e-06,101761.0,1.4275743524194695e-05,0.44999998807907104,0.20000000298023224,1.0,1.0,1.0,1.3026618944422808e-05,5.146523835719563e-05,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,strong_4scale,8;16;32;64,0.331649512052536,0.11992735415697098,0.09488911181688309,0.44084295630455017,0.7634697556495667,0.7136507630348206,0.3009313941001892,0.30182549357414246,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case2004,Case2004",1119.9308220719686
