case_id,fold,pathology,candidate_lane,candidate_checkpoint_step,candidate_dice,stock_dice,delta_dice,candidate_hd95_mm,stock_hd95_mm,delta_hd95_mm,candidate_exact_hd_mm,stock_exact_hd_mm,candidate_precision,stock_precision,delta_precision,candidate_sensitivity,stock_sensitivity,delta_sensitivity,candidate_lesion_recall,stock_lesion_recall,candidate_small_lesion_recall,stock_small_lesion_recall,candidate_remote_fp_count,stock_remote_fp_count,candidate_remote_fp_volume_mm3,stock_remote_fp_volume_mm3,candidate_blood_pool_adjacent_fp_count,stock_blood_pool_adjacent_fp_count,candidate_volume_ratio,stock_volume_ratio,help_harm_neutral
Case2023,2,scar,m2_selected_outer,4500,0.6459574468085106,0.7216585796206441,-0.07570113281213342,4.788622787725611,8.504149377840502,-3.715526590114891,10.087810268617517,21.415372143918024,0.7194312796208531,0.8415637860082305,-0.12213250638737738,0.5861003861003861,0.6316602316602317,-0.0455598455598456,1.0,1.0,,,0,0,0.0,0.0,6,2,0.8146718146718147,0.7505791505791506,harm
Case2023,2,pure_edema,m2_selected_outer,2500,0.6473526473526473,0.6062387718438674,0.041113875508779874,6.640625,16.72055678135383,-10.079931781353832,19.154491150902444,35.6373333914029,0.6041019266625233,0.5565217391304348,0.04758018753208848,0.697274031563845,0.6657101865136298,0.031563845050215256,0.3,0.3,0.2222222222222222,0.2222222222222222,0,2,0.0,211.669921875,8,9,1.154232424677188,1.1961979913916787,help
Case2034,2,scar,m2_selected_outer,4500,0.680952380952381,0.7875912408759124,-0.10663885992353139,4.199900017411129,2.9697777826169083,1.2301222347942207,14.118162407538206,7.513009550107068,0.5657764589515332,0.7696148359486448,-0.2038383769971116,0.8550074738415545,0.8064275037369207,0.048579970104633774,1.0,1.0,,,0,0,0.0,0.0,4,7,1.5112107623318385,1.047832585949178,harm
Case2034,2,pure_edema,m2_selected_outer,2500,0.45951704545454547,0.5759774284562676,-0.11646038300172218,16.09708957552123,13.46870569549434,2.6283838800268917,38.538516903952726,35.88396147871985,0.33697916666666666,0.45078864353312303,-0.11380947686645637,0.7220982142857143,0.7974330357142857,-0.0753348214285714,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,11,14,2.142857142857143,1.7689732142857142,harm
Case3006,2,scar,m2_selected_outer,4500,0.7389121338912134,0.8571428571428571,-0.11823072325164374,2.25,1.0606601717798212,1.1893398282201788,6.708203932499369,5.460082416960389,0.8314500941619586,0.824634655532359,0.006815438629599546,0.6649096385542169,0.8923192771084337,-0.2274096385542168,1.0,1.0,,,0,0,0.0,0.0,6,9,0.7996987951807228,1.082078313253012,harm
Case3006,2,pure_edema,m2_selected_outer,2500,0.3536053374390557,0.4977338277709106,-0.14412849033185487,70.39620018154389,9.031195934094221,61.36500424744967,95.1853455107455,46.03056050060655,0.2240650406504065,0.3763239875389408,-0.1522589468885343,0.8381995133819952,0.7347931873479319,0.1034063260340633,0.8333333333333334,0.6666666666666666,0.75,0.5,3,0,9573.75,0.0,6,12,3.740875912408759,1.9525547445255473,harm
Case3008,2,scar,m2_selected_outer,4500,0.3859869939165093,0.6042684029661783,-0.21828140904966903,13.3560016142948,10.43864612341326,2.9173554908815404,21.920550657631313,17.020232784078992,0.43601895734597157,0.5816504178272981,-0.14563146048132652,0.3462551750094091,0.6287165976665412,-0.2824614226571321,1.0,1.0,,,2,0,122.25377798203354,0.0,8,6,0.7941287165976666,1.0809183289424162,harm
Case3008,2,pure_edema,m2_selected_outer,2500,0.36725343621895346,0.310107948969578,0.05714548724937546,20.73678883670266,19.011732752928467,1.725056083774195,29.353422920396333,29.18088777211022,0.9038575667655786,0.8191834089436163,0.0846741578219623,0.23044333484642154,0.1912543501286125,0.039188984717809044,0.25,0.25,0.0,0.0,0,1,0.0,12.225377798203354,5,16,0.2549553638977152,0.23346951127250717,help
Case3015,2,scar,m2_selected_outer,4500,0.7589538171536286,0.7870229898471234,-0.028069172693494737,4.251152680560727,3.006018888283859,1.2451337922768682,17.02023278407899,35.552747594556855,0.6668737060041408,0.6866218692730605,-0.019748163268919705,0.8805358119190815,0.9218151995626025,-0.041279387643521015,1.0,0.5,1.0,0.0,2,0,156.27224415552357,0.0,10,11,1.320393657736468,1.3425369054127938,harm
Case3015,2,pure_edema,m2_selected_outer,2500,0.22795216741405083,0.4224348987313599,-0.1944827313173091,27.405537572288956,8.502305361121454,18.903232211167502,56.407337469372195,28.396187479746207,0.15303562468640242,0.3882978723404255,-0.2352622476540231,0.4465592972181552,0.46315275744265494,-0.016593460224499756,0.14285714285714285,0.14285714285714285,0.0,0.0,3,2,535.7905513903665,491.14133877450263,6,25,2.9180087847730602,1.1927769643728647,harm
Case3016,2,scar,m2_selected_outer,4500,0.6196063588190764,0.7597923548843795,-0.14018599606530302,7.022699879578567,3.046875,3.9758248795785667,17.3865537582039,17.53608253498563,0.4671803652968037,0.6550040683482506,-0.18782370305144697,0.9196629213483146,0.9044943820224719,0.015168539325842723,1.0,1.0,,,0,0,0.0,0.0,19,12,1.9685393258426966,1.3808988764044945,harm
Case3016,2,pure_edema,m2_selected_outer,2500,0.4478728377746611,0.5447284345047924,-0.09685559673013128,3.231698960891643,1.703254904736168,1.5284440561554749,7.022699879578567,6.552552449505126,0.36361336032388664,0.5363743609909556,-0.17276100066706895,0.5829614604462474,0.5533468559837729,0.029614604462474547,0.5882352941176471,0.7647058823529411,0.5,0.7142857142857143,0,0,0.0,0.0,19,31,1.6032454361054767,1.0316430020283975,harm
Case3017,2,scar,m2_selected_outer,4500,0.7914940624136979,0.8042808496838009,-0.012786787270102962,3.926144173020743,1.6302426341173635,2.2959015389033794,10.960275328815657,9.505866376464233,0.7239201818641071,0.8599167822468793,-0.13599660038277217,0.8729820286323484,0.7554066402680475,0.11757538836430093,1.0,1.0,,,0,0,0.0,0.0,13,13,1.205909229363387,0.8784648187633263,harm
Case3017,2,pure_edema,m2_selected_outer,2500,0.18811881188118812,0.3756243756243756,-0.1875055637431875,36.014756203966805,5.307685473781914,30.70707073018489,48.407985860396764,36.073743500015574,0.11618426416632695,0.44339622641509435,-0.3272119622487674,0.49393414211438474,0.32582322357019067,0.16811091854419408,1.0,1.0,1.0,1.0,6,4,5989.37158949213,153.0829799231215,11,6,4.251299826689775,0.7348353552859619,harm
Case3024,2,scar,m2_selected_outer,4500,0.8116267865745945,0.8509525588345163,-0.03932577225992173,2.704163456597992,1.5,1.2041634565979922,9.86470982847443,5.460082416960389,0.7060631461302039,0.8418329637841833,-0.13576981765397933,0.9543051359516617,0.8602719033232629,0.0940332326283988,1.0,1.0,,,0,0,0.0,0.0,13,9,1.3515861027190332,1.0219033232628398,harm
Case3024,2,pure_edema,m2_selected_outer,2500,0.5455249903138318,0.4896119168953352,0.05591307341849666,7.386643351347079,6.046693311223912,1.339950040123167,14.40702953422391,17.26629797543095,0.4886626561776955,0.7430101130279595,-0.254347456850264,0.617363344051447,0.36509792458345514,0.25226541946799186,1.0,1.0,,,0,0,0.0,0.0,11,8,1.2633732826658872,0.4913767904121602,help
Case3027,2,scar,m2_selected_outer,4500,0.0,0.26435845213849285,-0.26435845213849285,184.0505078621714,184.03860864116274,0.011899221008661698,184.25020736023606,184.30885593990095,0.0,0.15306603773584906,-0.15306603773584906,0.0,0.9686567164179104,-0.9686567164179104,0.0,1.0,,,3,0,15699.651347442566,0.0,3,2,1.791044776119403,6.3283582089552235,harm
Case3027,2,pure_edema,m2_selected_outer,2500,0.0568445475638051,0.05072777057212855,0.006116776991676551,92.80028277558702,70.97098013235536,21.829302643231657,96.00882432180525,75.94244680354385,1.0,0.7364016736401674,0.2635983263598326,0.029253731343283584,0.02626865671641791,0.0029850746268656747,1.0,1.0,,,0,6,0.0,392.49128368606415,0,5,0.029253731343283584,0.035671641791044775,harm
Case3035,2,scar,m2_selected_outer,4500,0.027624309392265192,0.38253275109170304,-0.35490844169943786,69.49451989711224,161.1649894391517,-91.67046954203946,184.2453839192917,184.4400150558759,0.07462686567164178,0.3117437722419929,-0.23711690657035112,0.01694915254237288,0.49491525423728816,-0.47796610169491527,0.5,1.0,,,5,1,2090.539776857477,1112.5094718949147,3,2,0.2271186440677966,1.5875706214689265,harm
Case3035,2,pure_edema,m2_selected_outer,2500,0.6505527856058964,0.6037685420285982,0.04678424357729816,46.00924312707653,69.0,-22.99075687292347,93.70590575142207,93.12552269927812,0.5961462058005562,0.6864175022789426,-0.09027129647838639,0.7158874045801527,0.5388835877862596,0.1770038167938931,1.0,1.0,,,0,7,0.0,733.5227287219216,9,5,1.2008587786259541,0.7850667938931297,help
Case3037,2,scar,m2_selected_outer,4500,0.8730337078651685,0.8039702233250621,0.06906348454010647,1.458133339881897,2.0621119450093564,-0.6039786051274594,56.067075626608954,4.434739422006101,0.8412125586430892,0.8575209528010587,-0.016308394157969475,0.9073569482288828,0.7567146749708058,0.150642273258077,1.0,1.0,,,1,0,104.18148900688165,0.0,7,8,1.0786298170494355,0.8824445309458934,help
Case3037,2,pure_edema,m2_selected_outer,2500,0.6248234106962663,0.5939505041246563,0.030872906571610015,3.0931679175140347,2.0621119450093564,1.0310559725046784,8.869478844012201,4.251152680560727,0.6113744075829384,0.6676970633693973,-0.0563226557864589,0.6388774246801486,0.5348741229880314,0.10400330169211724,0.6,0.6,0.5,0.5,0,0,0.0,0.0,18,13,1.044985555096987,0.8010730499380933,help
Case2004,3,scar,m2_selected_outer,4500,0.7318524395081317,0.6443920009936653,0.08746043851446639,4.199900017411129,9.668895946700689,-5.46899592928956,20.088002191140113,20.788444478318358,0.6401804302567662,0.6952559635486465,-0.05507553329188031,0.8541666666666666,0.600462962962963,0.25370370370370365,1.0,1.0,,,2,0,70.556640625,0.0,43,30,1.3342592592592593,0.8636574074074074,help
Case2004,3,pure_edema,m2_selected_outer,2500,0.7200316497428458,0.539782684893095,0.18024896484975084,5.3125,23.943113938628056,-18.630613938628056,18.436175799904927,42.118360590461315,0.7056086844145774,0.7730923694779116,-0.06748368506333424,0.7350565428109854,0.4146472805600431,0.32040926225094235,0.6666666666666666,0.16666666666666666,0.6,0.0,2,4,70.556640625,176.3916015625,26,21,1.0417339795368874,0.5363489499192245,help
Case2005,3,scar,m2_selected_outer,4500,0.6681342872867364,0.7972814623857511,-0.12914717509901474,10.0,4.844959526404736,5.155040473595264,20.17975857759453,12.018865379061369,0.8671428571428571,0.836694540088539,0.030448317054318053,0.5434198746642793,0.761414503133393,-0.21799462846911366,1.0,1.0,,,0,1,0.0,18.056640625,10,17,0.6266786034019696,0.9100268576544315,harm
Case2005,3,pure_edema,m2_selected_outer,2500,0.6527268807932745,0.6401358893472459,0.012590991446028599,10.233695111004627,13.4375,-3.203804888995373,25.67230770329189,28.346437303698327,0.6767992847563702,0.7673065735892961,-0.09050728883292591,0.630308076602831,0.5491257285595337,0.08118234804329727,0.3333333333333333,0.3333333333333333,0.25,0.25,0,0,0.0,0.0,18,20,0.9313072439633638,0.7156536219816819,help
Case2012,3,scar,m2_selected_outer,4500,0.6927502876869965,0.35590551181102364,0.3368447758759729,6.384830526905883,24.601203450020154,-18.21637292311427,19.79851899504618,30.260013943682665,0.7032710280373832,0.5824742268041238,0.12079680123325942,0.6825396825396826,0.2562358276643991,0.42630385487528344,1.0,1.0,,,1,0,6.27170167035527,0.0,0,0,0.9705215419501134,0.4399092970521542,help
Case2012,3,pure_edema,m2_selected_outer,2500,0.5819672131147541,0.4894409937888199,0.09252621932593419,12.163308614981032,17.708333730697632,-5.5450251157166,19.072459119909148,29.472541141615274,0.6533742331288344,0.49373433583959897,0.1596398972892354,0.5246305418719212,0.4852216748768473,0.039408866995073843,1.0,1.0,,,0,0,0.0,0.0,2,2,0.8029556650246306,0.9827586206896551,help
Case2018,3,scar,m2_selected_outer,4500,0.3195294117647059,0.6396500495212941,-0.3201206377565882,68.51292924357588,9.029513924604055,59.48341531897183,101.9199926905451,83.96066148786183,0.4429223744292237,0.5799161927566597,-0.136993818327436,0.24990798675009201,0.7131026867868974,-0.46319470003680535,1.0,1.0,,,10,2,20633.898495468835,4829.210286173558,6,9,0.5642252484357747,1.229665071770335,harm
Case2018,3,pure_edema,m2_selected_outer,2500,0.25279091769157996,0.19959473150962512,0.053196186181954846,57.62704959267943,50.70895073698193,6.918098855697494,82.89369851764128,77.09185045594005,0.28657228657228656,0.2486118122160525,0.037960474356234064,0.22613405551794177,0.16672308733920108,0.0594109681787407,0.5333333333333333,0.2,0.5,0.0,6,2,2195.095584624345,62.7170167035527,11,11,0.7890995260663507,0.6706161137440758,harm
Case2021,3,scar,m2_selected_outer,4500,0.8550607287449393,0.7924121577926277,0.06264857095231158,2.9765625,6.1363407943762835,-3.1597782943762835,7.44140625,17.419885414000692,0.9312169312169312,0.9344178952719878,-0.0032009640550566543,0.7904191616766467,0.687874251497006,0.10254491017964074,1.0,1.0,,,0,0,0.0,0.0,3,1,0.8488023952095808,0.7361526946107785,help
Case2021,3,pure_edema,m2_selected_outer,2500,0.598487576521426,0.5758297602032714,0.022657816318154667,11.637856214338834,20.0,-8.362143785661166,30.0,30.476134171320357,0.5626269465132024,0.49039761969164186,0.07222932682156058,0.6392307692307693,0.6973076923076923,-0.058076923076923026,1.0,1.0,1.0,1.0,2,0,132.89886474609375,0.0,11,14,1.136153846153846,1.4219230769230768,help
Case2029,3,scar,m2_selected_outer,4500,0.7173423423423423,0.7739957068383931,-0.05665336449605085,16.03403227524985,20.0,-3.9659677247501506,22.09515333237699,30.263430805852547,0.6009433962264151,0.6899945325314379,-0.08905113630502282,0.8896648044692738,0.8812849162011173,0.008379888268156499,1.0,1.0,,,0,1,0.0,934.87548828125,7,7,1.4804469273743017,1.2772346368715084,harm
Case2029,3,pure_edema,m2_selected_outer,2500,0.519862370972787,0.6323950783751896,-0.11253270740240262,15.809265047057849,9.391261937633834,6.418003109424015,41.513202083983174,17.316631388819534,0.4343962362780972,0.5575037147102526,-0.12310747843215541,0.647196261682243,0.7305295950155763,-0.08333333333333337,0.8571428571428571,0.42857142857142855,0.8333333333333334,0.3333333333333333,0,0,0.0,0.0,43,24,1.4898753894080996,1.3103582554517135,harm
Case2032,3,scar,m2_selected_outer,4500,0.6808964781216649,0.6464563703400246,0.034440107781640306,5.703125,8.065436722909057,-2.362311722909057,45.31634294722326,21.232552939326187,0.6758474576271186,0.5221707478491066,0.15367670977801207,0.6860215053763441,0.8483870967741935,-0.16236559139784945,1.0,0.5,,,1,0,40.65704345703125,0.0,4,5,1.0150537634408603,1.624731182795699,help
Case2032,3,pure_edema,m2_selected_outer,2500,0.574623237724842,0.469117089806745,0.10550614791809704,16.821316701038615,13.145053620749625,3.67626308028899,33.55890498451589,22.543580975809736,0.43696857670979666,0.5032520325203252,-0.06628345581052858,0.8388928317955997,0.43931866572036904,0.39957416607523066,1.0,0.6,1.0,0.5,0,0,0.0,0.0,13,13,1.9198012775017743,0.872959545777147,harm
Case3003,3,scar,m2_selected_outer,4500,0.5242369838420108,0.7995198079231692,-0.27528282408115845,35.9999942779541,1.0310559725046782,34.96893830544942,36.036887754893904,12.044211499391482,1.0,0.7890995260663507,0.2109004739336493,0.35523114355231145,0.8102189781021898,-0.45498783454987834,1.0,1.0,,,0,1,0.0,236.002927381479,0,4,0.35523114355231145,1.02676399026764,harm
Case3003,3,pure_edema,m2_selected_outer,2500,0.632216678545973,0.5407830342577488,0.0914336442882242,12.044211499391482,3.260485268234727,8.783726231156756,36.779950278131224,12.221384405642361,0.6436865021770682,0.6474609375,-0.0037744353229317573,0.6211484593837535,0.4642857142857143,0.1568627450980392,1.0,0.6666666666666666,1.0,0.5,1,0,191.3537249039019,0.0,8,12,0.9649859943977591,0.7170868347338936,harm
Case3009,3,scar,m2_selected_outer,4500,0.577524893314367,0.7301587301587301,-0.15263383684436316,11.755846817515266,2.580210858917402,9.175635958597864,15.379678250937463,13.123200058937073,0.47540983606557374,0.8070175438596491,-0.33160770779407533,0.7355072463768116,0.6666666666666666,0.06884057971014501,1.0,1.0,,,0,1,0.0,96.73995407781868,2,1,1.5471014492753623,0.8260869565217391,harm
Case3009,3,pure_edema,m2_selected_outer,2500,0.5275330396475771,0.33762376237623765,0.1899092772713395,5.147507886582874,10.43864612341326,-5.2911382368303865,8.312639003255338,14.08061618106986,0.4183406113537118,0.25277983691623424,0.16556077443747758,0.713859910581222,0.5081967213114754,0.20566318926974658,1.0,0.5,1.0,0.0,0,1,0.0,7.441534929062975,6,6,1.706408345752608,2.0104321907600595,help
Case3010,3,scar,m2_selected_outer,4500,0.1895360315893386,0.2565880721220527,-0.0670520405327141,30.4965588499704,29.812628713559917,0.6839301364104813,36.394703812327286,37.20358510976508,0.10477489768076398,0.14817781337605127,-0.043402915695287286,0.9922480620155039,0.9560723514211886,0.036175710594315236,1.0,1.0,,,0,0,0.0,0.0,2,7,9.470284237726098,6.452196382428941,harm
Case3010,3,pure_edema,m2_selected_outer,2500,0.4327697262479871,0.2159011424574493,0.2168685837905378,10.615370947563829,4.6683044650033425,5.947066482560486,29.134992162968203,8.899392854211955,0.7656695156695157,0.6386206896551724,0.1270488260143433,0.3016273849607183,0.12991021324354657,0.1717171717171717,0.14285714285714285,0.2857142857142857,0.0,0.16666666666666666,0,0,0.0,0.0,6,8,0.3939393939393939,0.20342312008978675,harm
Case3019,3,scar,m2_selected_outer,4500,0.7350085665334095,0.6961272698055601,0.03888129672784946,2.7464160106073354,2.28515625,0.4612597606073354,28.134364760356377,28.134364760356377,0.6670121793210676,0.7037037037037037,-0.03669152438263612,0.8184419713831479,0.6887122416534182,0.12972972972972974,0.5,0.5,0.0,0.0,0,0,0.0,0.0,18,8,1.227027027027027,0.9786963434022258,help
Case3019,3,pure_edema,m2_selected_outer,2500,0.3882758620689655,0.1964788732394366,0.19179698882952892,6.463397921783286,17.349896745622104,-10.886498823838817,14.408477677166205,32.61385485407108,0.6014957264957265,0.3184931506849315,0.28300257581079497,0.28665987780040736,0.14205702647657842,0.14460285132382894,0.3888888888888889,0.2777777777777778,0.3125,0.25,0,2,0.0,316.79757319907367,6,7,0.47657841140529533,0.4460285132382892,help
Case3020,3,scar,m2_selected_outer,4500,0.6311590802440169,0.48670288818987706,0.14445619205413984,5.832533359527588,10.960275328815657,-5.127741969288069,14.360947920554832,15.379678250937463,0.7605315238903025,0.8480318883906328,-0.08750036450033027,0.5394024463605374,0.3412873471024664,0.19811509925807097,0.25,0.25,0.0,0.0,0,0,0.0,0.0,12,8,0.7092440344896731,0.40244636053739724,help
Case3020,3,pure_edema,m2_selected_outer,2500,0.2970180100383821,0.3621001810500905,-0.06508217101170843,14.023877402877924,12.393282735642893,1.6305946672350302,20.634003624702743,24.333794711670542,0.36742147552958365,0.46296296296296297,-0.09554148743337931,0.24925668979187315,0.29732408325074333,-0.04806739345887018,0.35714285714285715,0.2857142857142857,0.25,0.16666666666666666,5,2,1709.426880847609,102.05533617000651,9,10,0.678394449950446,0.6422200198216056,harm
Case3021,3,scar,m2_selected_outer,4500,0.553075279031109,0.7043170559094126,-0.15124177687830365,3.260485268234727,2.1872000098228455,1.0732852584118815,6.520970536469454,7.4350503534780135,0.4126506024096386,0.5803592255656637,-0.16770862315602508,0.8383729301655868,0.8956083513318934,-0.057235421166306644,1.0,1.0,,,0,0,0.0,0.0,7,15,2.0316774658027357,1.543196544276458,harm
Case3021,3,pure_edema,m2_selected_outer,2500,0.4737752161383285,0.4068036853295535,0.06697153080877499,4.6683044650033425,4.124223890018713,0.5440805749846298,10.361984282085857,10.15472365889117,0.6090693538826318,0.8181299885974914,-0.20906063471485958,0.3876627051499717,0.2707036408224863,0.11695906432748537,0.45454545454545453,0.2727272727272727,0.25,0.0,0,0,0.0,0.0,13,16,0.6364836823240898,0.330880965855499,help
Case3029,3,scar,m2_selected_outer,4500,0.810546875,0.8169611307420495,-0.006414255742049457,2.0951311348319432,1.6563465957005696,0.4387845391313736,36.00000858306885,17.35610982192604,0.7381058248110272,0.7231025854879066,0.015003239323120532,0.8987547374120195,0.9388197076340011,-0.04006497022198163,1.0,1.0,,,0,1,0.0,46.0905429463321,6,17,1.2176502436383325,1.298321602598809,neutral
Case3029,3,pure_edema,m2_selected_outer,2500,0.4100486223662885,0.5557951482479785,-0.14574652588169001,12.00000286102295,3.7037035822868347,8.296299278736115,37.09210704327081,24.0000057220459,0.5097380792478173,0.6887107548430194,-0.17897267559520202,0.3429733393583371,0.46588341617713513,-0.12291007681879801,0.36363636363636365,0.45454545454545453,0.2222222222222222,0.3333333333333333,1,1,26.33745311218977,13.168726556094885,14,22,0.6728422955264347,0.6764572977858111,harm
Case3032,3,scar,m2_selected_outer,4500,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3,5,14242.565134906907,8191.003124796247,2,5,,,neutral
Case3032,3,pure_edema,m2_selected_outer,2500,0.47958115183246075,0.46107178968655205,0.018509362145908703,6.601979487694601,138.01732023667813,-131.41534074898354,8.779125260339077,184.2569081093211,0.950207468879668,0.5786802030456852,0.37152726583398277,0.32072829131652664,0.3831932773109244,-0.06246498599439776,1.0,1.0,,,0,3,0.0,9645.823082782446,4,5,0.33753501400560226,0.6621848739495798,help
Case3045,3,scar,m2_selected_outer,4500,0.7681611124430592,0.8255066732575383,-0.05734556081447917,2.099223256647563,2.099223256647563,0.0,3.1488348849713446,21.018456477470284,0.6783823840779166,0.746702436843282,-0.06832005276536535,0.8853274385189279,0.9229068803536888,-0.03757944183476092,1.0,1.0,,,0,1,0.0,329.4036865234375,6,9,1.3050566454821775,1.2359767891682785,harm
Case3045,3,pure_edema,m2_selected_outer,2500,0.2242562929061785,0.17750355956336022,0.046752733342818265,3.3191634041012503,9.299582720183269,-5.980419316082019,7.309699149770546,12.98297882836649,0.2972699696663296,0.39451476793248946,-0.09724479826615984,0.18003674219228413,0.11451316595223515,0.06552357624004898,0.1111111111111111,0.3333333333333333,0.0,0.25,0,0,0.0,0.0,7,6,0.6056338028169014,0.290263319044703,help
